CampaignID,Impressions,Clicks,Conversions,Revenue,RowHash
MC02266,2987,422,79,20329.68,b58081023e4941f1ae93eca5bed1f177
MC01098,43855,41981,13714,33170.08,023ad42c309cdb19f478917d997679c6
MC04804,18110,8536,4320,14608.5,c3274c0a5eb8b6fd0ae5d863f9e776a2
MC01849,39230,19103,12017,10500.19,2f114646c987489d06cd8291b5581182
MC01342,68973,13691,10180,16296.97,2015bec850d5c73cb00b2cdc1ac08a05
MC02104,80550,11794,9769,7108.91,e4e44ed0fd61c4c0988aa509efa385e1
MC00635,14732,5566,50,18751.38,0d5903cc3259561efc9e2c9137bda922
MC04019,42671,7686,5516,23632.03,e08c8952f369b71c266a661c1680466a
MC00618,67453,21971,21591,17761.83,3446306c37d88a0c1f0ce4c081f08ccd
MC03110,62358,48659,2374,24041.06,8b10480757b89c75253c1b7dbf5c05e4
MC01866,40961,11631,4479,11727.95,c42893a976563e02938505d7df448590
MC03115,46624,220,22,25813.86,bc95a1d069066e94780793a9f6a858ee
MC01458,30286,21266,6507,31867.9,9ea2d594073200051ca690c9d0722f12
MC03836,90624,48900,4644,22692.95,751a8b2de239e321e3def2a548484d07
MC02659,39200,26199,2037,6011.09,7f427a260eb0f175f8ff771522340d42
MC02675,84760,15450,4199,25685.8,d7169db44dd118ecbccaec5ad5698633
MC04299,29347,22463,20177,21111.35,8523b15fea2169185006010320a1b706
MC01738,82562,34784,30031,39397.96,a2d323e70866c701fdb8472dce6472a3
MC01190,97217,8085,5098,42472.26,7b962befbc8e9d702d5b082a5e94e560
MC03801,94724,49185,27966,36708.44,6745dcd8fcbf997461572237e2f0db80
MC04584,42155,17426,10017,5116.64,4a1816fb5cd1845ad3ee543465e7b216
MC00691,38175,21918,3376,395.0,14f7f76924dcd575a90b18b189deefe0
MC04170,41261,11027,2781,39688.64,d137fb84481ba1b4e49a3d58297e0047
MC00388,37661,18639,1038,48720.83,6bacff6f331659d0f70794d461601f11
MC00487,85781,81288,65807,45764.95,88f92091dbe0623cb0252788143be31d
MC02785,75299,26384,18065,36719.62,33eae04e5e052c9a8a584898f2d13152
MC02750,89623,46849,17037,1885.23,c960e69c9b4c18b66edc9200f617d67f
MC04029,87831,23333,18884,5946.05,7a4db48644233f1a4bfe170ddc1e5c7c
MC00761,20994,20626,12791,37113.34,ebb74f128dc5febc6419cc7910767d33
MC00715,7805,950,118,47534.9,4d005b542742cae910f1cc58b27c49bf
MC01666,31018,19569,11913,22995.92,45852a919ceb4e60bc8889935e3e05d2
MC01798,62737,45911,1108,41157.33,c070bfd5e0f065258b2eee2f9c627ca2
MC00302,47141,15347,5255,28706.69,8845d063298f058b8f7fa374d09aa852
MC04767,99128,74237,1371,26602.35,444f3d289b63ad1110ad54fad84d32c7
MC03928,7434,4754,1090,9999.69,bdc1f48cf267e0311451cf09def2406a
MC04353,55221,2507,2253,22937.67,cc8f3b518ac5a7f7e19e25564122a456
MC02370,27876,4827,1935,43187.38,055229478d51c24a897d23ff7d527b53
MC03417,94970,70801,3276,30972.29,f7a83c7ee99c042f22a5dbe259fe46b4
MC03023,59875,10172,4021,37165.69,afe88bf81dc15f262dfc4a6d8bba0cb9
MC01579,97593,41004,38672,33795.02,155f22d9bcb467c3e000fcca1bcfd032
MC03641,50184,4217,3313,19723.99,d82479455e2d339ee24632de7dc101e2
MC04035,58546,51376,44206,28559.07,3e343d5d6813ec35dce6611b9da1824a
MC00093,27762,18362,4441,10800.95,14c548a8c731b6c025f477343dc0801b
MC02101,62283,27873,24747,41492.75,4eaeabfbe4b783e4e27e34267091a751
MC03003,31157,16064,14381,33669.13,045363c99259e3c62d6b9a0d390ca92d
MC01369,51889,28907,8199,29312.86,b2b9de16ad649b558603018325da5bef
MC00844,95417,5722,3563,26932.15,a0d0f03de57b5f24eba5e6710abf6a78
MC04793,74802,39302,8364,26856.33,b15f7631e6b5bd8d761bb63eedd90818
MC04407,65503,37609,20088,46127.97,eed974315ba61d197b8f5ac4411f8312
MC00958,25796,10220,8089,6189.68,694b5cef76c76fa7104bc1edd916e422
MC02519,32073,29099,6442,37236.68,031fee4bf3d9818cb0e2c4561efa3931
MC03573,9443,4369,1951,41411.29,f74dfcdf1b476bd5a44304985e1e2877
MC03041,52260,5469,677,46724.27,03a5b3152dbf66c639199d56792c15dd
MC02891,99648,23858,534,27753.46,89b6c452db2c16698eafdf5f38cf7b94
MC01470,70685,38731,19163,46511.98,51c6381c2ff56eab560d6b2642456a62
MC03219,33983,21792,15922,29086.25,767e06fb06a1501bea4e51ffc1961f0c
MC01743,35432,28275,8641,26163.56,c818ba2a23fa1f6ba051b18e6418afce
MC03759,96887,71231,42298,45672.73,caf02dccbfbff08ddd33db9baa1928cb
MC00064,8150,1894,1198,34580.75,06ff6caaa64880d500441c4ca53f9a83
MC02042,11871,9882,6713,37029.08,39dc6ef60cac2edf90c239fa94662871
MC00498,71460,61899,51027,20197.01,e285b36b9fb9abd303e3b36f038f29ca
MC03297,53708,4764,191,13527.67,dd4df4df9881f336b2833b9b79b0a001
MC01015,30249,4167,1478,9809.9,058d734fed87c329ddaf4d4488020276
MC01167,63420,36893,21321,32018.54,1fadb28275157c16c83905f77ffed6aa
MC03623,83306,45374,29179,34106.95,60f72b84eb431a67a04bf52ae14c6add
MC02794,35814,22967,22577,12120.2,3b4ad8e7ebb6de26f6d73f5a5f3b8d67
MC00959,74220,67324,28579,22119.72,7126b808f417564f570acd6ae94cc76c
MC00096,85160,46016,32823,48264.17,8dd017ae40e32cafdc24a4b9ef4461d8
MC01598,73976,67909,7100,28928.54,273fff00a22d6824d49ad01e9c8fc505
MC01236,70182,9958,7806,26662.42,b29bd005a2c3f2458d87ffd40390317e
MC02045,87709,40374,34945,30979.92,6acbf852da59968b6935159b56b22505
MC04900,6973,3389,1829,26088.66,f447015cc3af90667a30aa8a42425110
MC01780,43886,31343,31145,5133.25,c7051b3173e719d27916dabd2e69251a
MC03123,52248,10037,5270,12316.92,d3feaa32b681062e03a0d0d5da7d27d7
MC03663,14032,11031,2060,20740.39,84f2e349157ca3c20cd1026f04920868
MC04287,28069,18829,1963,46421.18,6b2cbc98ed7fd513f24718fff7f521f8
MC03010,35964,33718,4172,5065.52,1b0ffc0c5ae1f76cfc4409540ff54fa6
MC04241,45196,32108,1977,11606.66,c5d1fbf4cdfbcfec6d0aae1acac8645f
MC04390,87036,23467,14833,9194.58,ebd9ae4637087d4e37ecea71d6f420e9
MC00374,59104,89,18,37723.68,f4cd9930bf71dc0a2f47de3128143bb9
MC03982,87115,5742,5740,38216.11,90d8a5c4594e114f402f528122e1e656
MC03977,20471,5538,584,1894.38,63cadb089da2169f0f4403919b973187
MC02505,55689,31027,29983,31401.0,c396080d0b60932fbf6a75d605e5d319
MC00297,72710,36789,22771,28753.27,feaf7d96a562e91a6804245853bb8caf
MC00314,22792,14379,3959,4640.45,fca650de47b840f689abca464372d6ae
MC00280,97280,70536,30532,40144.44,e6cc2de01ce21277aa6b44edc3002b86
MC03619,46989,38958,28133,4871.48,a5a326c099d3bb0bc1792433fae56210
MC01690,43362,41064,24662,12707.77,33f5fdf8ca75b3b5a03c92ac1bbf5d06
MC03328,28786,12405,11170,354.8,793101d7367e1f03f59e130fbe951c71
MC00890,97784,28342,631,32511.24,6993800369ebcfe1742212ad3d4546ad
MC02452,32821,12820,6993,33788.63,07199dca16a6cd0ca6d9af07d478d5c6
MC03069,85709,14327,7980,2763.94,a39553bfbbfc128a57b838bb1036af54
MC04701,93527,38893,16242,48829.52,57dbb45a6b7679a2337ec98a3d0abb11
MC02523,38295,12146,10419,49176.19,9e91a2362d7d896bc56193e980e1846b
MC04652,78707,38841,14720,39470.56,a7ebcffafa0693d8ee88e0e1db0af3a0
MC03861,96647,14185,8957,3740.83,bee037cc52ed44f476df9cedb75f73d2
MC04963,21839,8141,1965,16412.91,5cefb617c149ad4ac521a8092e660518
MC00905,6892,1525,341,39439.63,9e8f0f11211417dffa2da5105a27b3c1
MC02351,16468,7350,6042,31020.68,7f4f04f5e8c5b591fb619695f02f58e3
MC03370,35039,4945,1971,29865.14,b998bc6915f26e34fdbf4303cca46d52
MC01548,40928,12291,2792,32691.16,5724dbd3a4bcd78b2a7b372e8bd208aa
MC02361,10494,7071,43,37618.73,6e399a490044dd26b97302046ff794f4
MC01783,90440,14495,11010,23677.66,058921b6cdc327aaaf03eb6e03c1ef0c
MC01294,9921,5105,2729,42659.16,8c02be3dade9f0a0577b52c0c4727f41
MC01623,97144,11226,6377,23958.18,f340c7097e190db73dc97a5dd63d0dc7
MC02177,28658,25596,18787,3588.18,a37b0c8d559f65cb5c77c9d44e822636
MC01766,4580,2079,1791,38071.64,d9ab3364213db6f6c3dd9ad0a0a2326a
MC04774,76554,76120,75605,10415.69,f0bc415f7dae6001d43afd77a7137ffa
MC03046,23946,20329,3887,41942.89,8487ca2a688335a7041faacf525b9964
MC04906,60607,45330,17878,46525.28,5701aef4a567afe7903baeb124c8e686
MC01552,80070,72091,66152,1702.74,c1bddb520cd0a55356fab1c94a9be979
MC02458,17155,6083,3745,25731.69,cbf2a1c945c668ed2f607c82672ac012
MC03180,49672,13200,12430,21688.84,eb04e99ab0d75f7467d9ff73ea43f26a
MC04932,32400,26748,16363,12702.42,a0193349ede5a7cf85af9fc9efee9757
MC00925,35667,7583,6532,6257.53,12f26c962d9fedde5c087caf8000f912
MC01267,34493,2446,2122,23451.84,7aa2b3654771552c303640da260cab9b
MC00211,26701,20016,338,46790.84,e21e69715037ec54f6bb246662642d3c
MC03500,40999,25501,12794,41056.81,12b3282e4096946c5e33c24a5f017a78
MC00424,51812,38036,8257,35327.62,b5d854dc3ea46c2b4d2a0407cd1adbb3
MC02940,30516,12225,11289,30171.0,c60de06110893e7f11ed2f9dc60ad164
MC02517,40271,15582,12536,17345.38,cb2242ab7f322111bfe369adb8e47b53
MC04471,72858,37477,3720,12372.78,4a669cbaab4ce33368185f36e45d63ac
MC02275,78594,55330,36858,36760.06,cfa30ffdfffef81f4452ad4a0ed56fad
MC04981,66317,29933,22035,6368.26,1143d72da8a3241a636d3bba1fc46175
MC04119,79400,8807,2792,34910.64,c808de02eb299c5738af0cc763d2bf68
MC02268,22731,5738,3077,12193.25,9baf091ccd5014b6d0d7563599de8492
MC04095,8387,3080,729,39245.09,d7b901a9d31271c7e19e125f3ee6a9ff
MC03943,39659,5502,5119,44196.51,1f51d4c6dad0dc428ea69ced22a13e9f
MC03996,42017,28065,19333,47769.4,0ad204da49942bbdf180d47a2ba6343f
MC03047,26230,13081,11896,7217.04,6a797c364e3650d379b81530ad4e9f06
MC00750,32696,6417,3425,35334.7,6b2ec990dee6bb659453854ba6fba8ee
MC04845,58697,35099,5860,5235.56,0a878cd73de3021e00337d74487e436f
MC02918,39589,22929,21266,18692.65,c47eb1aeea77e2ec7b00f64880f88a48
MC04336,94096,57541,31305,40659.61,697f76635116a4d1d6433ec763184cd9
MC02215,34785,20995,15893,24276.91,2c22818b9ee4f82300738843351e2fec
MC03979,66669,47602,18428,40436.82,42b93f22a58a5b37d58422a6732199b9
MC00886,86907,35417,18060,4663.12,7a7151adf0b8d0139099709680a98ca1
MC02247,12752,7153,242,34242.63,2335f537bf7db4fe549877dce5c91b53
MC04211,63237,55852,29761,23446.77,153a1330d9c9cdb6c6df9de6d838d7be
MC01148,6241,1634,1411,29291.25,cf6a92f197389c119ad6caad0a5a1228
MC00093,63398,49469,13380,16600.82,02a4030fc5f5d4fc341a48657608ed26
MC01202,97050,72359,53258,2708.75,9e1c5aa3c12e049f7543b0c867c87a64
MC00760,13646,7769,99,39276.39,968a0411db9f5b4ad7c7c5450106c622
MC00028,73907,14108,9213,3482.32,7c66113b35c31e913e5a4e2a7bed276b
MC02248,59841,33876,414,10250.48,bb3b82e74667daab6e2feb2b7cb7cf12
MC04474,87275,15983,6547,42438.38,8f831f360dc4fba4ca30ae997a2727c7
MC03392,60512,49153,41542,13568.12,c46a40c13be58e89a596a4dac3214fae
MC02174,9478,1841,1636,15148.5,c5f40b4f250fea9ecffd04db75ec668c
MC04863,61664,54749,17676,42974.07,3eb35bc5da47a5a79af3dbd9a72dd0f5
MC03638,18099,12515,1953,13477.62,7f8df33bbdb9659a3e4583c25dc6f3cf
MC03879,36215,15624,8126,10598.04,b61c739df148fc7bda7a98066c4a6c9c
MC00690,27175,13234,44,17303.12,608e7b177b801cf568973b8962afb133
MC02155,20724,5059,4733,37017.47,098f2a73d199543168fc1ac5e8b4d08f
MC02692,52830,27127,11211,32911.81,7897565a2909f34d61e8c7cc494b7a20
MC00830,50797,4106,989,22472.28,4345cd8a8f4ee1c8dd6437efc5a1ec73
MC03961,77513,7231,1497,3961.97,8a22916cb2fc1fe998512ba1695be20a
MC02008,22364,5756,3569,33237.55,b322beff4fe3f148130e6c4a2a8353a0
MC03754,51422,50612,43745,37923.27,443a61b1c6db7fdebf4eda7134563c51
MC00720,45518,24173,8085,721.4,abaf2e80cd4e280ba845befd26a9b3c3
MC04709,52324,29601,1478,35889.84,8041db1d47027efe6de03073362f45ee
MC02028,36389,25355,11240,41909.18,1a0c706534692f69a61b0d38d397d8a3
MC04442,61749,54503,48513,40922.06,218532c46200602496c37c0d76401de5
MC03374,32930,19711,1690,49462.25,8ec25be117698c1e555a3d871977757e
MC01833,73747,55120,48156,28714.28,c787cf8374ca830f91e93b7a60b053a3
MC01496,69352,65174,54651,28941.07,b10666ea033e57446f77fe5e16544420
MC03513,74399,32939,28348,42313.97,644ef7a6411d02da97a2938379a1dae2
MC04564,63669,823,566,17828.08,c84df8c16045d5bc49baed3e6e9b7b76
MC03968,69660,506,285,31571.07,69dfa3d09ec8c7265a6ded18c373c418
MC03844,57000,41977,11969,49150.46,531b11b931a1bbc5b83660b81c460ee9
MC01225,18863,9649,8813,29631.09,e22a814a9e624b9d0d7cef68008db299
MC03058,80444,19223,18955,32372.06,4ef34b3461f099440ae5bae66b3d080c
MC03506,68117,20148,14612,35127.37,06cd233a4038dc49917764c55c1c241b
MC03500,25777,14512,9539,7737.31,4b7e4a695705e4ecb58bfbfb11bc927e
MC02942,20740,11785,1253,12359.22,906ab6bda0ed4cfc9776a4135e55a5bf
MC03018,81777,46358,32348,28066.61,bb4bc0710318b62b1d45cf6b628a3aeb
MC01498,81266,67513,33165,22976.9,497638dd449a010029d23274072abfd3
MC02766,57378,56745,11464,3761.63,4e256f0927b7ae3880d398c08487902c
MC04755,97318,92280,69313,33784.66,0ebae19fa9998f099745257c18f5c2a5
MC00925,46572,9653,9285,23003.1,4854242b57bc90f32a98ad8f19213edb
MC04894,49116,28052,6958,34165.52,23c0816d0e2df619ae8e77627a8c258d
MC04020,60481,50394,39645,44981.65,af6bac76d87006ecafc2c1c40eef84ec
MC00056,22205,11462,3973,28547.41,da9d380b9dc711fca8d08039c3e0c03d
MC03965,40924,7665,7392,1187.14,ed308bb08f8f7aa453916cbcd6d6345b
MC00194,35929,27100,16448,8136.29,765c4050833a1873ce8a01d2d2ac9cb1
MC00913,40836,33472,2419,40466.29,2ee8a9aae6a39fad0c86d98c329cf396
MC00239,59284,23869,9849,12718.32,6c270109080bb541a08af8b1440b7c4d
MC02413,41922,5038,4770,39293.0,9b9e63133598471a28a774a98114d488
MC03826,85018,17299,15959,17579.45,e05f243e5f564bf8dab15ccaaee3babb
MC03009,54024,13536,2191,12466.77,3c08be62e34e99689eabeec733bce596
MC04387,31080,3363,3227,8407.41,5f177cf4be90ff4a7eff8dee2e74bc46
MC03187,79936,75682,30662,39982.94,e7e3161bb120a1c01174cda155077dd9
MC02559,57648,18355,16360,45059.5,2752449580c05cf0a889feae2e0b1168
MC02528,21280,15101,2486,19548.32,a8155e7b651429b20a39cc512fc46de2
MC03009,82017,79444,67132,21800.73,77bf15bce9467e10a9a165ba96d22393
MC02026,44941,28928,24645,20875.56,2f8189e27389a15f2cd0438cc9709232
MC01692,27512,4770,2587,37226.52,f8a2bf3c8021d9ee43c38939cefe589e
MC04433,8519,3103,1768,14908.57,4562d80961c2ff498303d7ce061c0f2a
MC04077,46140,30143,11236,24203.85,477d1f87c8bd8a2cdcce9e28f6b3b4fa
MC01085,3906,3354,908,11230.41,afffb03f789559414604592bb1025624
MC04450,88445,71505,9925,29520.38,fd48c7dd6fa1f99a22f20420e9ff5a5f
MC01862,81277,29539,7551,31092.57,1c3ada5edecd62c3c6586847471f1d32
MC04943,30719,23379,1725,13738.64,c316cdbc857917f10027c51edbd081df
MC02359,61485,45785,36675,38467.06,30ebc99603332b1402ec0e11b79f5bef
MC01698,2119,269,65,2161.34,e36f2e0b51c272053e02dad20fd3debb
MC03357,77797,21399,7984,8761.93,2f6436c4802042a3c11335dd9cfc45bf
MC04001,85458,67413,58541,48765.83,807f39e35bfdddcba44a14dec6cabe7e
MC04130,10645,1824,1165,43071.4,9ef9fe5e68ef2f732198dbde9f73140b
MC02779,78731,74996,30728,28842.26,01f02cd7b07d7abdf02b28ed15edd9ba
MC01252,10527,606,43,35919.98,373e19d80118aa7e17469839c353c3b4
MC04977,84973,29031,8398,38515.51,aa4212191a1639ce09e57ca9a7264f9d
MC01391,94865,72823,34389,11014.14,dc4fb7d30ee92cc443a479a1ee10c925
MC00664,99509,81847,33642,44675.56,1e4df65799b2dcdde6ec91949aa2c91e
MC02045,8042,6762,358,26558.18,57cdb1b4382a2a977374fb603766f15c
MC04171,20796,7222,7108,38932.65,ebdc08b597884162af7d67a08fa67d05
MC03439,2334,1037,423,9300.42,dcf83a1a544daaac97d4c7a61fdd1cbd
MC01964,37904,8695,2015,8532.79,e74364f17541b34a51a7467dbb24968f
MC04636,87705,37766,25899,39254.66,8ec16b1f6e1ad71a2331c3199f7b791f
MC03212,61000,55236,9811,3207.67,7ac2b448cfbd21fb82a036feac29603b
MC01414,34768,23183,14244,34151.93,fdfc6412b50d6091af78c9941454a771
MC00160,93163,8780,5608,41820.85,a606407d2d8be22da4ffb93ae8e48623
MC01629,33350,15636,1458,2800.03,936b63f0c87b54bf179036f4b93a4c47
MC01861,61899,54819,26147,33883.09,c47734d0b19b4d236dd3d23c9353515d
MC02342,58315,37208,28790,28232.12,6d808159d569c4d3714bf64aaffc9be6
MC02037,22042,15818,12306,47645.32,5d349c8712ecbfed2e83c618b82a1085
MC02513,53970,26472,9349,11476.44,70862cb933e2737b6e9687829efeee2d
MC01332,45575,33684,5539,21340.94,ce07c9b513a7e84a2811dde8b21c8eb1
MC02838,73435,22508,16111,1241.64,11718b703e5aa317715359a5d4ade0b5
MC00259,35813,4173,2585,41370.53,0f43d11bc4f71d111bf9abc3e932fac4
MC03993,18277,10551,9522,2994.32,ab7207aadeb8a49c71fa1fd2acd49005
MC04378,74250,57325,2585,37834.0,41ac1be5c34470e532216c6b9c19c17c
MC00964,76064,7261,782,10679.02,7a536ca48af3b02c3b6ea9bd3750a0d7
MC02785,71533,15585,10138,15902.59,615a6ea0796e9d06c132cecd3bed1eb1
MC04485,6721,303,66,43591.13,57c503f4b0be0817e4c995c74096e82e
MC02684,71335,70023,5158,43728.12,c64a88a7a93ec25cc74dd59d62762ceb
MC04552,9568,3871,2605,40672.53,1adc17c49c4bea0a7be3b71d2b048d14
MC03815,2670,544,319,17357.9,1c30b706d9bd6589f64f603dc04b8ae3
MC03102,87533,81701,69581,33109.22,b60afb89119d19b6a8a74035da726f7f
MC00434,12835,1009,567,47603.23,902de6917f1161670a9992c74268a0af
MC03120,97471,31062,21740,14328.51,efab3b7b0b3f6a0d598d67f8ccb2e4b3
MC04502,83835,4202,367,27947.06,762c9648322b1a273c972acf1f4bea3a
MC04328,72739,11107,1072,45801.62,4f34524eaca134c80d150f588374d487
MC00477,73788,50443,45303,26122.19,3c53c3b445e3d3657c702538799689c0
MC02802,95759,72165,17276,44741.5,1bebd8b6560d84f9667c53e09c6263be
MC00955,34259,17749,6033,24383.12,24d2f92d33e76deb9ac4d35e77737a7d
MC02627,38693,20750,14380,46789.31,89a4db68edbaf3d59e34d7f457daf005
MC04786,26375,14422,3674,43015.45,6ecbfdf68d894cb3787f72afc83c6fae
MC00668,76004,65315,59800,48647.74,51e3050e5ece6137a228ecf607552bba
MC01738,80112,78213,53659,35550.16,6949218dae6e19906482f089aae6a38c
MC00146,27031,16013,6295,22577.26,67639de60bfed0d453e535bd04bcef5d
MC00564,94541,16413,1639,36412.74,5fe9d4001c3a7501ad468ce50234e4bb
MC03788,25033,22086,1426,48389.68,8bb23107bfd69141a08d45ff7e9bf7fa
MC01310,85500,67202,16955,25441.09,7f33b23c311634cf21853e3b4a14ba5d
MC01319,15541,2399,959,26719.0,12f62fd5113279dad29d0b142944f0ea
MC01439,64766,19253,9575,31838.21,819d6988b5c751f0036cfa56d9583d19
MC02391,45962,30969,22520,44766.42,1cf7d9bbf26340cae9f8243e1cc0fd89
MC04151,17386,7765,1394,4719.76,aa8dbc0ae43c9168f731e6f0d74c7f10
MC02987,39472,39302,16871,30521.81,490fa07b292121630635c228ea282351
MC00170,39299,31956,26148,25166.81,3a054b215d37e4b88743890c0f162171
MC00363,37489,25618,20284,36733.97,ba2089c27a16ebebd11f1ccb70a996fb
MC02974,80998,65408,38026,17533.01,af8cb262c90f73bcaa9b588c9e8d39f7
MC02554,8617,669,90,43282.51,da740a9cb28012ca80117061734390d9
MC03684,74391,33499,20812,5577.17,c5c894a044fd6049b1b37ebe65bc7396
MC00760,19354,7194,4421,47012.99,14230f559edf2f9cbacfc553b906513f
MC03862,16697,15629,13722,26794.48,d9c60c6fd6ca37a3d9046271baf7bead
MC00645,94185,56363,22211,17570.27,3469dccf6b4189bbcd01a263798e2d87
MC04999,39500,21338,11108,38944.65,98ca978c38a37e58dc7bd08987632e36
MC03377,47281,28873,557,46092.4,7401962496a300ef10542caffdd801fa
MC02784,89265,67949,58511,20374.9,3a572b7af8f1cc4031b1584dc0f4dce8
MC02551,31561,2014,1857,23998.98,6d50687dc6ba37c771ce69688841653d
MC01380,22094,2109,768,22582.97,f26d3a39dccde001c2374b383abac5f1
MC01080,64127,33025,6490,27340.93,5bb00925a8a997cdaa3f815cd896f96f
MC03297,73206,7176,2114,43391.31,6ac8be2ea14bbba3344ed010c1c28850
MC01267,84117,42574,26057,48564.49,a0d02622bf9c8c392faf8064e05bcd64
MC03861,63225,24568,19306,34425.21,cb76bf0625bc229e6e5b55ea2fb67fca
MC02098,73499,7207,2152,33620.34,6f84d6c14ff66ab3120661e607216c41
MC03484,37210,30105,6570,20536.09,d9ba4557af23c1f5994ddfb0f0cd544a
MC03117,38991,20914,15743,41864.88,fd8b11a944ba34e13a47262aa48b4421
MC02164,85938,16759,11366,17671.57,48e139569d70ff1f10b123a08a0b98bc
MC02240,52688,51360,37715,9659.5,f2ff76ea8e89a3b06b01ed6e09d60d2e
MC03299,68967,56641,20839,30736.57,d877b428f4ca810db34831997f08f846
MC00416,82095,53701,5365,2620.44,6d3e5c46a1ecd91c685335f360c479bd
MC00703,22230,5061,3008,49015.06,f4b8d0bb737a65aa0d8f6e553935e6d5
MC00113,8030,1583,1506,47923.01,924a7a18a775f61cbeefe0cedeb3bb34
MC00653,54130,50221,15443,12685.09,59e88e955a48adc048f53877a6990e81
MC02890,48645,591,285,10440.58,0d7608d9da7d4e57a3fd5b0934b056b9
MC04103,83227,78268,19104,45996.97,d2ba30c23756040c1d87a82c9501b444
MC00084,86428,15977,10337,45257.86,5d8f7a3eaaa7fce8ab1687c84d3f8743
MC01927,48015,17816,12427,46895.5,f1ee77993c82be6b7c522002c1a8eb60
MC01604,57246,34251,34095,14193.56,43f03da7098131c7ccac9df1b314ca1f
MC02112,50279,25821,6136,32593.02,cb6f9389f7860e13850bf5e8694155c5
MC04416,42246,6305,4594,39145.73,03c386b50f00e775af2a500a33cb1487
MC00578,22586,16030,10718,33391.09,6367568ce1c864231e8bc281779e2fbb
MC03664,71081,23002,10261,6730.12,701a410de0a003a4079d974c525f07b8
MC04029,73574,42643,35254,47997.28,0db9a3f657910fabd2e40fccd22f4f9e
MC00902,19902,2973,240,34774.16,83d9b786d1f22d663836f4d4e6ea2683
MC04342,95609,54302,5007,12694.69,05f7ec764fb3d344e4b8ec619b838423
MC03577,4356,3777,3458,14378.91,c61692d34688556175220a3e08e75874
MC00413,54963,53776,47390,25567.07,36eff80555db8a6e569ea7dd9a5a9997
MC00064,14042,2009,683,6828.21,7877ce44b9ad86422b7732e8126a2372
MC00201,14671,10647,6894,24119.67,9b2c8d5cfdcac58966e0c5a5188a2a07
MC01637,8707,4616,1951,37531.93,0e3c2908e28d2b6acd84fc9987146c01
MC03012,20357,15332,2333,30985.74,1e4311f7d53341166f289934f53866a6
MC03370,70561,60697,26193,22317.41,4c54b1af0ebfcf7cf773f538564ee276
MC03464,72326,25386,6666,23817.12,ac74f523d47c8e95ad46b39f5bc53897
MC04651,58278,25962,926,463.08,2d0926bf4662d9129e2520f7fd40988a
MC00883,2003,738,549,22993.25,5314824171ca1cb18d1c38e9079d7699
MC00293,82788,65096,16699,35321.53,2315f4cd5f4bec656a37571acba42135
MC03235,88929,31835,27882,21275.24,491efa2c4d563aa81a4ef89375b5b56c
MC04000,96549,7573,1603,4244.78,f0b5d767fa690df1b0a60ffcb11eb3ab
MC01714,41420,38442,35721,39117.06,98091c305ed6ffc14a061f68d6ed4f6d
MC02827,36436,3944,3779,728.59,665361c3cf5eb6c57774d003be8b82ca
MC02363,74117,59435,28943,7034.57,d74a35a24071b7d1f3af8758d1de5e46
MC01675,70028,68016,49815,13726.81,e9012ac6006a67d452f0b643645ed2d8
MC01254,29486,24651,24163,49923.45,06c9abb00b7e130333e6b8ae91bc7286
MC04630,36456,12796,5045,37297.64,fd4d9edbec877292d34c5675ec87225b
MC00592,21898,4100,1192,22635.35,e5cb80df6694cd03a0861137626a3817
MC01918,62682,10604,6319,13954.63,237c4a91b6325a2f7704c3ad8b51a804
MC04702,10218,3933,1225,45270.04,27f5708cae25f23c98b2be5a67d0e8ba
MC00640,90510,15404,3096,2573.05,ef00ace6fe6b980f0ef5b4757539454b
MC04673,11521,3308,2168,29940.16,ff41b43a20de7462041a9172aa965ef3
MC03743,60792,28831,10596,28729.15,6b7b7e9e85dcabf1024d58b4acf17b39
MC03492,90437,10091,8227,1197.25,bf9ea197e6e8c06c2fadb54ecc3c3607
MC04031,82219,63977,54921,27422.36,732a6dcd21898049efeed72fe6d580dd
MC03606,38155,34002,10773,43567.98,cf1c46c8faf0b76844287756287c22dd
MC00014,67222,30307,10006,38561.85,5168e875286fd7c4b4c26ec06c6a9dc4
MC02023,88728,65700,25618,840.41,5dd249f336d4944dd115cfee21e6af3e
MC03870,47686,18587,12837,2771.46,fcf83a0078a470d91d87c7d18e71b509
MC04074,50697,47656,10346,20987.94,81dc52c34154670fff733b84f56596f7
MC04895,87542,74928,39465,23122.35,715a62ab9854476cb3388642b821f5cb
MC02102,11502,3392,3220,43758.75,eb2c85fea8a8c5b4dc0c74fbb1b8a813
MC03383,70426,44635,9670,10837.82,dd29e3929a6a84f1de650a0205a94c10
MC04185,13549,3930,2117,1051.04,642b4a4a7fa30c16878cb295ac1870e4
MC00048,13308,466,431,29000.14,3cd517303608b592fddb79dcdbd8a0bd
MC00379,50842,4871,1429,43518.42,f2e5477d88c304dfa6e53e4dd7368add
MC02610,9216,2304,251,19396.63,5f0f6cf04ba51691b57a8f200f3e0010
MC02176,11725,9236,2117,23955.17,b385b1d196453a9b9df4f4ffc9395ebd
MC01278,94675,83694,13191,43516.73,51d5391d7b5da109950528981ff1710d
MC02092,83533,40905,27251,15391.76,8b4729bc81e29f240dba16f166c6ef08
MC00122,51251,38758,96,14036.76,0d002a74e8fa567d4f242b90c456ad11
MC02929,39878,39833,11570,13516.34,b4878caa5c0149c9020e1c67b1a07d6c
