OnlineOrderLineID,OnlineOrderID,ProductID,Quantity,UnitPrice,TotalPrice,RowHash
OOL03869,ON03870,3974,1,144.95,144.95,dc95be369db1f89404d0ae10437e754d
OOL03870,ON03871,4316,1,77.48,77.48,86f930f2425c812e62627d7464bb5b2c
OOL03871,ON03872,1590,3,167.28,501.84000000000003,74c1129995fa3d6b4cb8bb2c5524b5e6
OOL03872,ON03873,400,3,16.68,50.04,1fc6b74e16fbf33591d925cd07a788d5
OOL03873,ON03874,4866,2,134.44,268.88,63bf4d6dde12e4371af1a22a660c423a
OOL03874,ON03875,2821,3,103.06,309.18,b8563ba3a7de1a3ab06fcdd3bb4f3604
OOL03875,ON03876,618,1,156.99,156.99,c78671c8daeebf0817bfd2e197cb44b8
OOL03876,ON03877,3025,2,173.68,347.36,63496c1645ebd0350ea665bcff305052
OOL03877,ON03878,1581,3,40.48,121.44,c07b9c0b034cc2666d32f8df9d54862b
OOL03878,ON03879,4313,3,34.83,104.49,586dba96722a9b2f496777ec3d4588d3
OOL03879,ON03880,3103,2,72.68,145.36,717e1ad36278e3cf61e388685315c858
OOL03880,ON03881,1752,2,95.2,190.4,3b3c1c4acf72c18456e0341117bcecdc
OOL03881,ON03882,3334,1,162.62,162.62,59f6858262c7131d374264596e4f5fab
OOL03882,ON03883,4252,2,177.33,354.66,28185818ba05f32569fdd2954a88e1ba
OOL03883,ON03884,1701,2,55.44,110.88,277c1d0f164fee0c9145b203608c5d6c
OOL03884,ON03885,4611,1,137.26,137.26,f98173fdfec1d57bfc665d3f444e2b8b
OOL03885,ON03886,4944,3,121.89,365.67,048af957d0963c558fbde4534bc2485d
OOL03886,ON03887,3528,1,49.89,49.89,26adc0e137dced35f4f3b7ad3db5db50
OOL03887,ON03888,870,1,64.75,64.75,a7e689b69aec54776fb69d2352234958
OOL03888,ON03889,2567,1,52.15,52.15,76dd53c4f70f6787237851619b80cd7d
OOL03889,ON03890,2217,3,55.5,166.5,0e65566a5696d75abd967a62d1e3554e
OOL03890,ON03891,81,3,95.72,287.15999999999997,158aa8d556c4cf954175d309eb2e5598
OOL03891,ON03892,1000,2,145.18,290.36,61db3fbcca1e4ba667f6a0d28aa0989f
OOL03892,ON03893,4056,3,94.17,282.51,ce0d367c90c1b89bc7b7a2bec77d8e8f
OOL03893,ON03894,2133,2,37.72,75.44,ad42ff0cc31bec1b78693f6d30fb1ee1
OOL03894,ON03895,1357,1,55.25,55.25,17fa926fe066010f22da050a03f51a42
OOL03895,ON03896,4770,1,160.13,160.13,6ff8d141fd668bef5efc19b1a1e38e42
OOL03896,ON03897,4792,1,167.3,167.3,86ea927114dff124cf299eed45760750
OOL03897,ON03898,4226,1,97.61,97.61,cfb8f3c62bd7aff2bb81cb89cad331a4
OOL03898,ON03899,4485,3,51.11,153.32999999999998,3430b7d31f46e60d0dc79b57d4552435
OOL03899,ON03900,1285,2,129.35,258.7,8381ac507074e8277821200b60982d2a
OOL03900,ON03901,1348,1,124.78,124.78,21b85051915bc9013a011b5e62022501
OOL03901,ON03902,2855,3,16.33,48.989999999999995,a1c00693e37d7f10458bdd644c9f3d43
OOL03902,ON03903,4054,1,59.69,59.69,2a76b8a63a836724a7662428ff7b6828
OOL03903,ON03904,3048,1,119.98,119.98,42f14885021dc847c49a22d2faf2af17
OOL03904,ON03905,3864,1,24.14,24.14,5fda8f930c1a1e00d7dd365dd8fcc0a6
OOL03905,ON03906,69,1,88.45,88.45,2b439bc187c9ffe32432592a8261800c
OOL03906,ON03907,4982,2,23.07,46.14,7c151495a1d1c6674df9fd5a0de13c65
OOL03907,ON03908,825,2,170.85,341.7,76b41c0b99fc240321c4ec4d2fc7a12b
OOL03908,ON03909,1825,2,122.16,244.32,2b8c529fe99155880f91af731513e011
OOL03909,ON03910,1098,1,63.64,63.64,85950d43b635d9d864be8722cf9f8867
OOL03910,ON03911,2084,3,153.67,461.01,59105c64e1e8cbd3792dda504dda1396
OOL03911,ON03912,4534,3,65.81,197.43,a9f8023bbd79acd37241cc6a9d5137e2
OOL03912,ON03913,830,2,119.98,239.96,57b69c7c04a4b31e5310582b281869f3
OOL03913,ON03914,193,3,118.01,354.03000000000003,d0965c9980e7621d02b23144731f7eea
OOL03914,ON03915,338,1,171.07,171.07,b8d697a3c5f0abfe11f8328b31ec96a5
OOL03915,ON03916,208,3,155.39,466.16999999999996,0c2ce70e187532c0fc3da982cd3137e4
OOL03916,ON03917,1335,2,162.19,324.38,ee4dd378efaccd2f0518183b6d5e1562
OOL03917,ON03918,4319,2,108.39,216.78,f6ac9698bcec2fffafe3a3ecdd9224d4
OOL03918,ON03919,1118,1,16.83,16.83,bc2df52190963a9556984f373809f09a
OOL03919,ON03920,3712,3,81.76,245.28000000000003,19a4d3687a6a5da29dc3b3f0d6429817
OOL03920,ON03921,715,3,20.63,61.89,3377efbdc52066ec5f83977402ffd33e
OOL03921,ON03922,2686,1,169.47,169.47,0e0fc538a63df6992fce79346fd55ce4
OOL03922,ON03923,346,3,90.03,270.09000000000003,29060a9555c83ccb772131585f80cb03
OOL03923,ON03924,4332,2,33.13,66.26,c57417b11517c1edcb6d7c9827a84df2
OOL03924,ON03925,4065,1,51.72,51.72,0bb31fb42765301d296d367de19c6596
OOL03925,ON03926,2822,3,150.84,452.52,83d7e1eb7bac1c5b22619072df6d4345
OOL03926,ON03927,1103,2,132.16,264.32,11ddab1adbbe42de6bbd020f0c6c302e
OOL03927,ON03928,1534,3,169.09,507.27,888076e1adcbd4356f614d44cdcf99de
OOL03928,ON03929,1363,1,74.0,74.0,2b364d7af7aa9c1f5c23883af6274dcb
OOL03929,ON03930,1630,2,45.27,90.54,05875dda0edd0b9d3d5bf81062c7baaa
OOL03930,ON03931,4292,3,128.27,384.81000000000006,d2d1fb80916a9a51496a916eb2d881d1
OOL03931,ON03932,892,2,75.89,151.78,eeba64fd8568e5abcdee85d97265621e
OOL03932,ON03933,3432,1,87.98,87.98,d7f5d5d02383a59eeec275943e2bd7c6
OOL03933,ON03934,2452,2,115.68,231.36,3ecbfbe4da06ed0f1c328825c8782bba
OOL03934,ON03935,999,2,57.41,114.82,5761177c89832be75487f68034649f59
OOL03935,ON03936,636,2,91.75,183.5,e45cd6b03f726c4915866e28783a6374
OOL03936,ON03937,4616,2,152.66,305.32,7110c45e53e731d26ab2b0b1675366cb
OOL03937,ON03938,2548,2,103.15,206.3,f9b86c61751c5b543b9efd5379041762
OOL03938,ON03939,155,2,53.03,106.06,6aff6135e629994d4199609f8531cb2d
OOL03939,ON03940,1803,2,167.55,335.1,86365fd0cbd7d8b74ddbc695784cb502
OOL03940,ON03941,547,3,158.18,474.54,86f7b707784d91e8cba6654666d448c0
OOL03941,ON03942,3286,1,135.32,135.32,f0e4d450e7c3c7269ddc4c5f9863e314
OOL03942,ON03943,1305,2,18.18,36.36,2ec4bec786cf69f34f9901d2af94e461
OOL03943,ON03944,3690,3,80.66,241.98,56a5ea835d57fdf4e0a3d32705bfcdbb
OOL03944,ON03945,1807,3,61.66,184.98,abb48f5db938625a3803106ab6b2b602
OOL03945,ON03946,1110,2,131.08,262.16,57646d491b7484529247e467d1a8d5fe
OOL03946,ON03947,1422,2,126.0,252.0,39ad7b4771b698e06b92bbd6dbf2ffa2
OOL03947,ON03948,3487,2,155.22,310.44,a58543515fe4f9fb2bcb3962c4df3766
OOL03948,ON03949,3799,3,17.81,53.42999999999999,e7d56f824248904a2c63e045d68dd6fb
OOL03949,ON03950,1791,1,79.24,79.24,a99e29c4914cf431d343ab9c1fed12b9
OOL03950,ON03951,2200,1,21.13,21.13,324fc09568b97a110ee1a9c89d34896c
OOL03951,ON03952,3249,1,111.78,111.78,7ef1c864be11b0b575fe33c67822a6bc
OOL03952,ON03953,3768,2,21.47,42.94,9519b1aae922435f2c0d1f9ab4ca8564
OOL03953,ON03954,618,3,62.7,188.10000000000002,871149f15c3cb85bebe4d7497224608f
OOL03954,ON03955,2344,2,101.15,202.3,5688c7d191bc532a3514daf6e50bb8f3
OOL03955,ON03956,2354,3,143.36,430.08000000000004,ae761150b73aa733ddf56d15fade3796
OOL03956,ON03957,4105,3,147.33,441.99,03efa0d5731b1f0f537cc303f2bf1ed2
OOL03957,ON03958,4946,3,133.63,400.89,ae48c3f60a9cbcf48403ff3516935b63
OOL03958,ON03959,3548,2,64.09,128.18,d7312f2f6a7db931bc95cdae49def9e5
OOL03959,ON03960,4123,1,124.07,124.07,57aad580ef892f42f397e7e0f04c4f27
OOL03960,ON03961,1780,2,125.67,251.34,9a10f2feccd42eb543f80a929f7b3bb6
OOL03961,ON03962,2618,1,29.69,29.69,0fdb3b52193ef8427f8574e1b3eff975
OOL03962,ON03963,4279,1,20.24,20.24,3e16ae34d6c0fdd1adaecddacab0bb94
OOL03963,ON03964,1667,1,153.37,153.37,a7641541c44eec885bfeed8bfa97c9d7
OOL03964,ON03965,3036,3,52.86,158.57999999999998,f4b870d80aca8ce7ca285fc8dd61674e
OOL03965,ON03966,39,1,139.65,139.65,446f2dc03d4f0e51dc0db4e51c29b53c
OOL03966,ON03967,2447,2,90.18,180.36,31fb3214063b585c43dbbd1307220ae4
OOL03967,ON03968,155,3,129.09,387.27,c3b5032b6eb668047dcaaaaa85cac1f6
OOL03968,ON03969,4448,3,93.35,280.04999999999995,ebbc8b552ae56e8ebd7d6bf4730906fe
OOL03969,ON03970,858,3,126.74,380.21999999999997,a62afb4c4f9e45c9742c6125bf845f72
OOL03970,ON03971,67,2,161.14,322.28,149e00f3afe253c04084942f9db2f011
OOL03971,ON03972,3607,2,102.2,204.4,9e88cb5e35c54e298605c6696db0f1ab
OOL03972,ON03973,3102,2,101.09,202.18,1f2f0514c873ff9ef7e4c769e1353e9d
OOL03973,ON03974,56,3,72.9,218.70000000000002,fda8190e3d8b766631f5a56aaaec866f
OOL03974,ON03975,4502,3,100.94,302.82,03a932f72a3f8c2f6541ebd4135687af
OOL03975,ON03976,868,3,155.69,467.07,c355350fc7fac744a5d9eb0a4a706731
OOL03976,ON03977,4995,3,177.82,533.46,a39a0663d497a905befa8c3b859797cf
OOL03977,ON03978,4637,3,92.36,277.08,813dcfedc21f1e24aef8a207f6974512
OOL03978,ON03979,1441,1,158.11,158.11,239ff577b760fccdb558fc690848fc98
OOL03979,ON03980,495,2,60.0,120.0,08c907149068457b50ab77f35b9ffb07
OOL03980,ON03981,4449,1,36.78,36.78,223320cc3828730daded85b070645564
OOL03981,ON03982,771,3,119.89,359.67,dab22af2b0d5cd586214122c53f21e6f
OOL03982,ON03983,4138,3,71.51,214.53000000000003,e5f3c4042080a559898aa5c75ab271f3
OOL03983,ON03984,1912,1,177.49,177.49,8374e28ac955050357560f13acd4de0a
OOL03984,ON03985,4381,2,102.67,205.34,6c8ba832626adff6a5a98e829484baf6
OOL03985,ON03986,812,1,83.21,83.21,db3458020e416ee74ee0c44ef65ece10
OOL03986,ON03987,2469,1,131.34,131.34,899de9ef9a7f3383ec12657c44ba4819
OOL03987,ON03988,2747,2,94.34,188.68,c1ab396f58d6652f1985a6f5542ba7ab
OOL03988,ON03989,5000,3,35.93,107.78999999999999,5df868b093404f51c7947b5f36f5c1c7
OOL03989,ON03990,2443,2,35.03,70.06,625cd3455227e6e982d155c77bed2a45
OOL03990,ON03991,4292,2,169.75,339.5,abffa386ac8691638b1f6b174b1e2d3d
OOL03991,ON03992,4545,2,151.37,302.74,e55b1f027d23139771e63504cb7d32c6
OOL03992,ON03993,2014,3,62.96,188.88,d9c65241fc0fd708bfc2d732ada3c822
OOL03993,ON03994,312,2,59.86,119.72,ea68d250069aeb75231aa81f81dbdac5
OOL03994,ON03995,2350,2,123.92,247.84,8eb67615f9dbf69f921283995f160264
OOL03995,ON03996,2749,1,177.09,177.09,a0bd7d2d6efa29520b1a314a4029a17a
OOL03996,ON03997,4812,3,43.14,129.42000000000002,1e308c620c0af4e38f6498eddd87f45d
OOL03997,ON03998,566,3,177.73,533.1899999999999,d97a7d720be16314dd9d4f7ae29fa847
OOL03998,ON03999,36,1,135.96,135.96,a731f3ad027f36b650ac0d8503ce0005
OOL03999,ON04000,1107,1,112.81,112.81,fe8f65ba2c62d3be3a714978192740ef
OOL04000,ON00001,3494,3,77.67,233.01,274e663f509914c20078f5a707edc532
OOL04001,ON00002,239,2,105.07,210.14,af7793e70ba72d4417de3db15034fdc7
OOL04002,ON00003,3354,2,47.67,95.34,1cdccf5ac66e5a663e6437803b5f3dd2
OOL04003,ON00004,816,1,96.49,96.49,6f6289378b8f50f041e2be8987cf3516
OOL04004,ON00005,3693,1,87.08,87.08,5ea6eb578627eb420f13d93edeb28f2a
OOL04005,ON00006,486,1,125.45,125.45,a3f9202e297944be3d0f76a4563b6ba5
OOL04006,ON00007,4501,3,120.43,361.29,203405043e200e76b720bb2fc7f524ae
OOL04007,ON00008,654,1,30.98,30.98,36e8d1c8a6aa456d811123d1c5315c02
OOL04008,ON00009,4192,3,161.31,483.93,cac6286582760c44bb576e3b59a23b06
OOL04009,ON00010,4,1,34.23,34.23,288224d94824db8c96dbc6a43847c17c
OOL04010,ON00011,3828,1,126.22,126.22,2976917fcba1b6a05f0b69d2d3e852f9
OOL04011,ON00012,2985,2,102.59,205.18,cf5a46f187873a76347824d1f31caed9
OOL04012,ON00013,1057,2,120.43,240.86,c8ab8e692871a4e55929834310543f14
OOL04013,ON00014,756,3,139.51,418.53,a3f017d3db577bff532b2eaaef08db62
OOL04014,ON00015,741,1,163.48,163.48,b2bf804ef777d55d8d59eb0115568a56
OOL04015,ON00016,1086,2,130.95,261.9,d82e1905d55c699f6291b050b69bad2a
OOL04016,ON00017,1505,3,32.75,98.25,3afba71e47fa67d00c60fed20e86f405
OOL04017,ON00018,686,2,135.97,271.94,293a367f3be851e3a90cd111a5676e1e
OOL04018,ON00019,4368,3,84.93,254.79000000000002,96702cfaa99e93a9cef631953391a70b
OOL04019,ON00020,2109,2,101.74,203.48,36e0702c8afe477e44bd00f0dbff38d9
OOL04020,ON00021,3244,3,101.52,304.56,3b1365ab43c298ef35938d296f52538b
OOL04021,ON00022,4970,1,136.53,136.53,9073b9debadb872fae5e6fea9c8599da
OOL04022,ON00023,252,3,76.21,228.63,b7712d827a031fa7ce9759b9456945b7
OOL04023,ON00024,2562,1,156.36,156.36,c02305161735c316453b44d05aab59b1
OOL04024,ON00025,1977,1,48.93,48.93,81d008c63bb2f0a57b16db4ba9e5fbce
OOL04025,ON00026,3815,3,128.89,386.66999999999996,91d96e9c8f216ed738b69ea33a80a2cd
OOL04026,ON00027,4345,3,40.98,122.94,0fa777201157bb5e44a4808313d2a43d
OOL04027,ON00028,2189,2,81.12,162.24,c10b11889b5e849ef8bc38c223ef8e81
OOL04028,ON00029,1674,1,149.98,149.98,371760c110cc52245829bf90d83e21c4
OOL04029,ON00030,4940,3,66.28,198.84,9854daf4fac0d3552fdfafa4819d21f7
OOL04030,ON00031,3778,1,17.4,17.4,cd95c9ac3b148182ab1c55e3826d5b3e
OOL04031,ON00032,3947,3,68.08,204.24,a6ea6fe6e06e4def3ef15d37e278422e
OOL04032,ON00033,509,1,135.18,135.18,32fdbadba6f5ada59b61b4b337393b8f
OOL04033,ON00034,260,2,45.56,91.12,79259bf9c7558c1b5f443942e8bbb703
OOL04034,ON00035,3316,3,145.33,435.99,e61ad8f7c64dcc414e1996e204ca842e
OOL04035,ON00036,519,3,81.92,245.76,a751678ca10a9700bcc60e5dfefbee5e
OOL04036,ON00037,3631,3,99.38,298.14,d9bbf1c958c491be3ab078ea7c72a2ae
OOL04037,ON00038,4264,2,101.78,203.56,f7d854704cea55efe42c0c145fea1aa3
OOL04038,ON00039,3339,3,63.42,190.26,0ae7c13af826b8e961eb7c24bd515362
OOL04039,ON00040,1670,2,157.02,314.04,cd5e4da6b33fe6d2dabc47dc2610884b
OOL04040,ON00041,2462,2,147.23,294.46,78b6a73d5804bf03e66891bae6d037ec
OOL04041,ON00042,4531,2,171.79,343.58,a01e35b73c31c8645a318973c55e77a6
OOL04042,ON00043,4905,3,19.55,58.650000000000006,a800fdd56e9ebc26b0acfe31bacbce3d
OOL04043,ON00044,845,1,170.01,170.01,8d17e2664fd9dd6aee217b83de017f5c
OOL04044,ON00045,2778,1,41.52,41.52,539b6b9d1718b7c06d0f0d3d4eac4877
OOL04045,ON00046,3305,3,158.07,474.21,fc4bf895b20c1e400ecfad5f39ce55a7
OOL04046,ON00047,1679,3,97.1,291.29999999999995,1d0293a044e50388b56fc2304d31d43d
OOL04047,ON00048,1143,1,83.27,83.27,58833653e4dcd575998e6bf539e6b63d
OOL04048,ON00049,4600,1,31.05,31.05,55ec812d15825cc8b1764e53e4d20c1f
OOL04049,ON00050,1840,3,93.69,281.07,ed0adbb2cb55dca8aaa680731af60652
OOL04050,ON00051,1256,3,44.84,134.52,f1dcf7d65c46601b8c0e929e6e9a0739
OOL04051,ON00052,888,2,155.04,310.08,7068b118822c7ee1dd628697908e1a25
OOL04052,ON00053,4177,3,20.45,61.349999999999994,86b02125b407db026d22b0551280558a
OOL04053,ON00054,4382,2,154.18,308.36,3e759e612d41d2730f0bcb35136665ef
OOL04054,ON00055,3478,2,21.83,43.66,365d334dcf4ffba19444d634e2baa615
OOL04055,ON00056,3277,3,97.37,292.11,f9108bd19e1bd7d1246656bb3e14a040
OOL04056,ON00057,685,3,141.78,425.34000000000003,01ce372033bc3f8bd3c478eaecf4021c
OOL04057,ON00058,3627,2,83.68,167.36,8eee461320af9e2123074754fe398ef8
OOL04058,ON00059,1233,2,39.12,78.24,1a010714ab3d9451a9ef5bfb0fef3363
OOL04059,ON00060,4742,1,80.07,80.07,46ceed43718e6d5caefdb5fa8ad4e0ca
OOL04060,ON00061,2522,3,175.31,525.9300000000001,2971a443493988191e98764c33406c7c
OOL04061,ON00062,965,1,61.12,61.12,3b39a7fd791aa504b809c8f7b312b932
OOL04062,ON00063,4469,3,78.67,236.01,0833ce5aab34655a78ec82a0e184e952
OOL04063,ON00064,2144,1,134.9,134.9,93bf9e4d9439495d07f31221548b6caa
OOL04064,ON00065,2684,3,148.54,445.62,62c136a8e12ed8037e12d5ea811189b0
OOL04065,ON00066,1394,1,83.62,83.62,c36755ee7582ecc39ba10429766ca157
OOL04066,ON00067,4879,3,50.29,150.87,ca649c6ea43b8f1a53bb916097b8fa93
OOL04067,ON00068,4621,2,107.35,214.7,9a648c08a0050ee0fd4c25efcbbce051
OOL04068,ON00069,3527,3,127.61,382.83,b4437197eee6b6e777920a7a90378a3d
OOL04069,ON00070,152,2,158.31,316.62,33ce5a924fe9213ea69d8364fc2cc872
OOL04070,ON00071,653,2,96.98,193.96,c0148759f3fcd18918dfdca16879c94b
OOL04071,ON00072,4420,3,61.92,185.76,ae2af18c71e3688fa51535f482aa3f8e
OOL04072,ON00073,2037,1,43.46,43.46,15f34f6841db3157cb22c5d97fd287a1
OOL04073,ON00074,3725,1,131.09,131.09,65c46349beb9d88436a45882134dd7f7
OOL04074,ON00075,133,2,20.27,40.54,410205d2a052f9337be0c2c8342dcc69
OOL04075,ON00076,4330,3,108.18,324.54,d88b82ead17a116ce883a8e44e5e0aea
OOL04076,ON00077,182,3,80.47,241.41,17d629794341c35585ed2fc9234b7a4d
OOL04077,ON00078,4897,3,136.46,409.38,9ecaa5843ba952340470edd6e4835fdc
OOL04078,ON00079,2645,3,93.85,281.54999999999995,47dc9652e0e1d2102b1db55d00ed57dc
OOL04079,ON00080,895,3,104.22,312.65999999999997,8df35a934718d67c9da18293cc69b884
OOL04080,ON00081,2847,2,160.16,320.32,c200c07e2bbfb7dee8992229256b340c
OOL04081,ON00082,4257,3,134.99,404.97,52ff667e5ac467d59406f49b90cb449b
OOL04082,ON00083,2715,2,136.3,272.6,09d26f02ce8c58d59d1b7a239add9e55
OOL04083,ON00084,4298,2,114.46,228.92,a10b691e0377ca33624874b51d23a557
OOL04084,ON00085,2035,2,81.37,162.74,aa9e1b677e8237b5362ee2c823849a7b
OOL04085,ON00086,1865,1,47.06,47.06,35fea5ae7ced9c73b49797b60e52c3ca
OOL04086,ON00087,3896,3,49.64,148.92000000000002,e614db9a4db58076eee201d37d5bc7bb
OOL04087,ON00088,713,2,175.07,350.14,e4bb46c45dc1f9932da2510ce311dfc1
OOL04088,ON00089,246,1,161.6,161.6,ed985313a5df062ae549ee2e4152ed35
OOL04089,ON00090,1767,2,115.87,231.74,8217c42608340313a98e6520f2556027
OOL04090,ON00091,2858,1,175.78,175.78,b864837c91af8128eda9e7868eded80a
OOL04091,ON00092,1000,2,20.1,40.2,835b7bc043b2e5ed4ac33e0c4c297bf6
OOL04092,ON00093,2033,3,61.28,183.84,271541108f83f93660b6e89e7b7ef547
OOL04093,ON00094,1633,3,104.58,313.74,bb42bc34ec21686520a0944e3f29a69d
OOL04094,ON00095,1314,2,170.03,340.06,40e696b0443490983cda3d35a151a0e5
OOL04095,ON00096,4559,2,161.36,322.72,4250cf2bc59989ca8e046dd312d9850b
OOL04096,ON00097,1431,3,103.88,311.64,e6b824067161401df6aeb3072aec1271
OOL04097,ON00098,782,2,19.65,39.3,ab337eda447ff8fec55af5bba3447323
OOL04098,ON00099,1105,2,156.18,312.36,1951e3331c3cf4eb472ce1234a82d0d8
OOL04099,ON00100,3738,1,26.42,26.42,382d314c01531f354b819bcd0e7b6615
OOL04100,ON00101,798,3,144.77,434.31000000000006,f1f13ec78d3b203ab962cdb690882920
OOL04101,ON00102,389,2,32.67,65.34,090e858acdefa3c10db854050f62410f
OOL04102,ON00103,229,3,110.16,330.48,6f7797f40e387fef50d5f9e95a361732
OOL04103,ON00104,1108,1,164.84,164.84,2812c1329d6ca46cae25cbb7b6d5205f
OOL04104,ON00105,4239,3,82.06,246.18,6a4fb8038652512bcfd13da7d0713421
OOL04105,ON00106,4477,2,151.03,302.06,550cd5f54e4750ba0c71623d6f41b4e2
OOL04106,ON00107,1710,1,82.26,82.26,b61895ec87b6776dd0b4548dd111e4d5
OOL04107,ON00108,2737,2,86.92,173.84,a08fa67e578d03c41a90a3e76fdcea65
OOL04108,ON00109,4483,1,154.36,154.36,66107ff4469b0208115d19efb06999be
OOL04109,ON00110,1364,2,25.87,51.74,1153875ff7453230d4de2fcbd4306baf
OOL04110,ON00111,3640,2,145.51,291.02,8fea8d09c30c1b90708027674594c217
OOL04111,ON00112,2659,1,93.94,93.94,8fa67b5c79a5ef551e3f70d2e95282f0
OOL04112,ON00113,123,2,176.01,352.02,dd9a7abe6a4d82cc3923bcb153b9e64e
OOL04113,ON00114,1741,3,103.7,311.1,e29d86e90249debfa0283797744a90bb
OOL04114,ON00115,3554,1,44.79,44.79,6668f90fd8550bac6228d855beaf512b
OOL04115,ON00116,2746,3,79.06,237.18,e1850ba7f07437fbbf66a1739f7d71d2
OOL04116,ON00117,2640,1,58.75,58.75,a16c8784495c039779dab760ba257329
OOL04117,ON00118,894,3,107.22,321.65999999999997,661268b946a0f79a2854e0c68bcbde43
OOL04118,ON00119,3192,3,127.22,381.65999999999997,a84fd417132f4141cb5184516901698c
OOL04119,ON00120,1858,3,174.37,523.11,9b62d299fae62ba51a57265ecb9307ca
OOL04120,ON00121,1596,2,141.08,282.16,0ae3d1f0e5c0255f4012b8d86537e03c
OOL04121,ON00122,1006,1,147.26,147.26,b6cbf131694f1965db690cec2dd3f2a8
OOL04122,ON00123,282,3,86.99,260.96999999999997,26fa975ad13da8d3139ebe4b0f5a409a
OOL04123,ON00124,479,3,41.19,123.57,6251849eff1c1cc3c1eb61a2dc843f2d
OOL04124,ON00125,4306,2,101.27,202.54,fb6d377bb1aaaac34e13c6734c3b1cc1
OOL04125,ON00126,4889,1,163.62,163.62,b4de2d8699f86512151a7a9cf0a076fe
OOL04126,ON00127,3075,2,179.01,358.02,515109a95ea59660d267375ce253e43d
OOL04127,ON00128,4116,1,81.51,81.51,956c0d6392e0034f5cbf7366253eae14
OOL04128,ON00129,334,3,59.63,178.89000000000001,573a88df482e364fdddf07840609756b
OOL04129,ON00130,1080,2,104.25,208.5,af56184a5c4c0a0c564938217c27e276
OOL04130,ON00131,907,3,95.61,286.83,16a44a23a3f40bae68144cdffeb47629
OOL04131,ON00132,3555,2,72.49,144.98,5e1bab5076c1cee4278fa3f197b072ad
OOL04132,ON00133,3026,3,96.07,288.21,21f522aa69df37351948445efd51de28
OOL04133,ON00134,4340,1,109.9,109.9,f9e711d9eeb67e3f12680b3ab5c53fa6
OOL04134,ON00135,2391,1,45.48,45.48,0436be5fb2bafbac172f96411dd73ac7
OOL04135,ON00136,915,1,145.14,145.14,99957598b22b9cfcd10aa6a6395701bc
OOL04136,ON00137,1533,2,61.19,122.38,2b982fbf9faed4766b20fd14927d503d
OOL04137,ON00138,3179,2,31.59,63.18,e2308985b02c444bf81b64bbe3c6c28e
OOL04138,ON00139,4124,1,159.27,159.27,8e5c6fc7c49b49f3b41fbe62cec737f2
OOL04139,ON00140,3835,3,116.42,349.26,579ba360dabd6db871e307208eded082
OOL04140,ON00141,1868,1,17.63,17.63,2cfbb28fc9b99de4845b936f3de3c01e
OOL04141,ON00142,4597,2,145.89,291.78,5576cac1937c7ed08f50ffaca01285e8
OOL04142,ON00143,4465,2,107.48,214.96,ba2724a66957c045f0900d3429fa62d8
OOL04143,ON00144,544,1,25.67,25.67,d41331d9f4f63c3d785c2aba01ff32a1
OOL04144,ON00145,1324,1,71.2,71.2,51adcedaaf068fcb0db7d8784a775cbf
OOL04145,ON00146,2546,2,123.04,246.08,31f4bc4c191526b10decafeed220e6c3
OOL04146,ON00147,3433,1,155.76,155.76,b8f92dd7c48e71cb01dc32a9530d4b0b
OOL04147,ON00148,1830,3,120.9,362.70000000000005,4fc03ba313a2809ef49447f5c2562d8f
OOL04148,ON00149,2632,1,28.26,28.26,84a4871919351cdd71f2948b64e52baf
OOL04149,ON00150,4533,3,85.77,257.31,f96da184dbf1dfd8de82c226ed4f55e1
OOL04150,ON00151,1856,2,135.18,270.36,54b235848326fa0887581ceecd6cb523
OOL04151,ON00152,3945,3,85.37,256.11,809ea6c2cc1875e65f77f07c3bd5a25a
OOL04152,ON00153,1808,3,144.32,432.96,808edb53d8a2bca2dce91ceafc051860
OOL04153,ON00154,978,3,171.65,514.95,8637f783330ded4b6270f1bd21f9fc68
OOL04154,ON00155,1887,3,87.7,263.1,2a79d40b8634148a54cb90edba237cb5
OOL04155,ON00156,3620,2,124.91,249.82,fc93c476ab9f021020ec21b9f7814856
OOL04156,ON00157,4975,2,147.28,294.56,397ef190b66c0d266718d4f31105d9dd
OOL04157,ON00158,2273,1,26.62,26.62,e6f517686156128c9c6b03002512c479
OOL04158,ON00159,4851,3,101.98,305.94,8b833d636df990cfcd9105b9c8e3979a
OOL04159,ON00160,2420,2,20.0,40.0,d5c2b58c7cb2c7042dee3f9632b06e13
OOL04160,ON00161,1092,1,122.46,122.46,c98a413c0bd342b7097bd6d188836557
OOL04161,ON00162,1563,1,106.6,106.6,99792bca4757d2604d06dbe42ea19be8
OOL04162,ON00163,3897,2,114.71,229.42,9f40938f378b331711a41385443d1ce4
OOL04163,ON00164,427,3,147.25,441.75,2cfdbfc526f4a32e8147c00ecece4910
OOL04164,ON00165,2601,1,19.92,19.92,05b99edce2f4a8771772a6c5da830bb9
OOL04165,ON00166,4958,2,87.93,175.86,d8a272933fc091d9ed0e17e3b0cf175b
OOL04166,ON00167,3104,2,81.61,163.22,a31a75e32fe047cc1919aa0e181ef234
OOL04167,ON00168,1253,1,45.89,45.89,98844f96dbaac35cc5311c544643bb90
OOL04168,ON00169,3604,2,131.65,263.3,dac23625e5db218a75a7171b74fbbcc1
OOL04169,ON00170,2921,1,139.97,139.97,871c56f876f26c41ded732960b1759e3
OOL04170,ON00171,3457,1,34.98,34.98,c83ad8b43fa19caee31a4904a4c54515
