ProductID,ProductName,ProductCategory,Gender,Brand,Color,Size,UnitPrice,DateCreated,RowHash
4481,H&M Children's Shoes Red,Children's Shoes,Unisex,H&M,Red,L,163.35,2025-04-14,405dca89bb645589a13fc17b750192586b076bcc81e45bd707e98e99c55b3ef6
4482,Pull&Bear Accessories Navy,Accessories,Unisex,Pull&Bear,Navy,XS,117.97,2024-04-22,b7a5f43bf76f0d12daf330012a58e3f8540de587008b88977f271d390e9f64a0
4483,H&M Women's Dresses Beige,Women's Dresses,Female,H&M,Beige,M,71.96,2023-08-19,95b58cdcfc70ffe47c0c66cc540197b95e66563e18238d65879408155dc3862c
4484,H&M Women's Dresses Green,Women's Dresses,Female,H&M,Green,L,85.1,2023-02-22,280155a06cd2a02c652c56def7c89cbb33581feec3dc376c2a251ae93b907621
4485,Pull&Bear Men's Shirts Beige,Men's Shirts,Male,Pull&Bear,Beige,S,147.83,2024-02-12,d6eeda8702f151bf766fb28e503f9b8c9cb49a0b755a100aa2358369019456d6
4486,H&M Women's Dresses Black,Women's Dresses,Female,H&M,Black,M,230.72,2023-12-24,d70235a16899aee4dc6cc9ea2b04df44d6699906ca32215f1eb807fc0e7ff926
4487,Uniqlo Accessories Green,Accessories,Unisex,Uniqlo,Green,XL,214.56,2024-04-12,49b8e5315dd4f8403b15ca5c07c9b9f117ed8e5ee15094c1f30d28b5a2ba68de
4488,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,XS,243.97,2024-10-11,a557821030a3ae249ff04fc69225e0907d0865eda9aa6456edef7fb60309d7d8
4489,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,XS,46.18,2024-10-21,25b89eb80d80364a3c6355045934164b069d375e1d8528874e289330f7de4574
4490,COS Accessories Green,Accessories,Unisex,COS,Green,XS,202.36,2023-02-14,1f2189fd3c94dfb0e339cc81150d351a4bf2cf89accf70372b2a9ac1c38cf449
4491,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,L,68.88,2023-07-14,bb53162c1db5cdb7d5dab9a511fe282473f85e236911f8c3fd4073f3157ebda3
4492,H&M Accessories Green,Accessories,Unisex,H&M,Green,XS,128.54,2024-08-24,aadaa16e8a54ab75a8b7d434cc73f8a488986010888483d980d5ee8e1bbafa95
4493,H&M Jackets Navy,Jackets,Unisex,H&M,Navy,XS,95.81,2023-07-26,14108698c67b1aeb292d2d1cc02923e76666ff93eb73cad4f43c7af72d6e74db
4494,Zara Jackets Beige,Jackets,Unisex,Zara,Beige,XL,201.0,2024-01-04,b033b33bf0abe7a4e6503795e77bedede2beec0d9100efb4b2c4dda2f3230bf0
4495,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,XL,123.2,2024-02-23,6d1645517f2a60158af7b90c7b8cc410691d2ab322ddf0fe9ebbe7a7e502efef
4496,H&M Jackets Beige,Jackets,Unisex,H&M,Beige,M,16.5,2023-08-16,5479ccd22b0315cf0b414beea6b67475d433cd187c14f78129b4c88540488ba2
4497,COS Accessories Beige,Accessories,Unisex,COS,Beige,XL,143.18,2023-07-19,61ec339087f111b7eccf06f58a19ff6f7f61f9399a9020a52190e08c8eccf614
4498,Zara Women's Dresses Beige,Women's Dresses,Female,Zara,Beige,XL,78.1,2024-03-20,f1f4cd517da1c440d557c035df28254601f1262c1e9935f8caf2da53b2c472ab
4499,Uniqlo Women's Dresses Beige,Women's Dresses,Female,Uniqlo,Beige,XL,110.7,2022-10-31,6cf47e0b4d118be4b9b8e23f54b21637048b940de06e1799e905b2960b89e96b
4500,H&M Children's Shoes Navy,Children's Shoes,Unisex,H&M,Navy,S,25.76,2024-05-24,a115dae440353da37fe80d905f7025c05eef6c210c9e2ef7e60b9a6e98bb25bd
4501,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,L,82.76,2022-12-27,3a3d7dfb2a6a60e93f829035557854ddf4320953e8c3d668c248cf22a9a38ce9
4502,COS Children's Shoes Red,Children's Shoes,Unisex,COS,Red,M,199.67,2024-05-01,6ea84087440a87ceb69603a7987b772cffdb5716b18d0437c763a8c083f195b6
4503,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,XS,163.01,2024-10-18,d232b126532dd19af600fef6656bb2cb6ea9d706ea88c988705e6902a5eb13a3
4504,Uniqlo Jackets Black,Jackets,Unisex,Uniqlo,Black,XS,76.06,2024-01-07,870b285e8630981b1a49cab67468bfded699e34e5826e91749b0be2a3c4f3d72
4505,COS Children's Shoes Navy,Children's Shoes,Unisex,COS,Navy,XL,95.5,2025-01-15,754126f008082e95d93d60c9fe49bb76644dc65e407a9249402d38cd1a087d42
4506,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,XS,224.82,2025-04-29,ba6d9d5b7f4da7555b4bdee8afd64771c289936beab067f36eee7912e2f06452
4507,H&M Children's Shoes Beige,Children's Shoes,Unisex,H&M,Beige,S,154.24,2023-03-01,7c41a94f5aed2ae748ed41c62bda50733b5b61441048517a1a02fac95ace9972
4508,Zara Women's Dresses Navy,Women's Dresses,Female,Zara,Navy,S,204.51,2022-10-26,f088c98cb6cf16a8c7b2872d28cb125a3281968ca55dbda0a79b56ba27500f3a
4509,H&M Children's Shoes Red,Children's Shoes,Unisex,H&M,Red,XS,105.75,2023-02-13,9337c4ff3f4cae90690fa388c9fc193c6a5273576ddb9696f2af4acf8e84b3ac
4510,Uniqlo Children's Shoes Beige,Children's Shoes,Unisex,Uniqlo,Beige,S,180.58,2023-03-23,9f4d067c061b7b4381de05c0ab2cfde7e3ed7341669647db4594d663fe939359
4511,COS Accessories Beige,Accessories,Unisex,COS,Beige,S,203.77,2022-07-12,0c9771766a3e35c104e80ea6e22e82b2f5a5c2b3442674a4588f8cf4cffce695
4512,Uniqlo Children's Shoes Navy,Children's Shoes,Unisex,Uniqlo,Navy,XL,172.04,2025-04-20,29688c81e4a16f244d292d983bf19450bd18111a2ab2b282bde827abe2913b8e
4513,Pull&Bear Women's Dresses Red,Women's Dresses,Female,Pull&Bear,Red,L,162.36,2025-01-21,c65530ccd791d183e809a821b678d57a68ba09345778a4f4a03a79ca29742253
4514,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,L,236.18,2024-02-23,4a699bd54e51daf5973a08125355fb656c0784dfc80c5c182ae0101e818ccad8
4515,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,S,121.95,2022-09-05,27c0d651eb7dcb0134b10ed7cbb4210e2ed593c8a2ca35f9b9cd341b7af59815
4516,Uniqlo Women's Dresses Navy,Women's Dresses,Female,Uniqlo,Navy,L,210.44,2022-12-30,d03966a1e7dac56cfdb48f8a88c176bfd48a72d40d5fca758a194d7bb1d7656a
4517,Uniqlo Children's Shoes Green,Children's Shoes,Unisex,Uniqlo,Green,L,34.0,2024-09-28,2014786b147e3adb19bdfcd7297e90883a6b6bccce97fc03fcc626b4c9b787a0
4518,Uniqlo Jackets Black,Jackets,Unisex,Uniqlo,Black,XS,40.66,2024-06-19,294af2594d43adc4c856cef5c6fe39cacf9979a7ea6390c06412446a73c293d7
4519,Zara Accessories Beige,Accessories,Unisex,Zara,Beige,M,162.69,2024-09-23,9207d9c2bbb11886c4c7426eced3919cdd83ff4abb31a29f58694fe07fcc05aa
4520,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,XS,136.42,2024-03-24,29face2df05c06e9db454c11d40cc97292061e56bcd81046a13efc0bbf2e5e96
4521,H&M Men's Shirts Navy,Men's Shirts,Male,H&M,Navy,L,22.91,2024-08-21,479c6de9871ac75c1ab7023b972758c3ad1fedd2f2582bedd8d245286ab1e63b
4522,COS Women's Dresses Red,Women's Dresses,Female,COS,Red,S,21.35,2023-09-17,8331d36ea19f25dff65e21bfebbd8702d73b1732aff7c1930de2ad4e0ae309c6
4523,Pull&Bear Children's Shoes Green,Children's Shoes,Unisex,Pull&Bear,Green,XS,179.98,2023-11-19,d901c1323ddba77e92a8b761136144d483ac0a1b9a505327863b7835e4a5ed29
4524,COS Women's Dresses Green,Women's Dresses,Female,COS,Green,XS,242.91,2023-01-11,f4fb50a8d2eb5d867841c939827f5a64357563576c4fb738b1a3e8f67b03ff94
4525,H&M Women's Dresses Red,Women's Dresses,Female,H&M,Red,L,120.49,2025-04-08,677a8e89062cfefc267d461a83d0e068a8d58cabf6992b9375e3d6f93283ae54
4526,Zara Men's Shirts Beige,Men's Shirts,Male,Zara,Beige,XL,95.42,2024-08-24,b3496e07d6d7283425d725090e50333fc5381e61bb9fccd659ab7a59a39af600
4527,COS Accessories Red,Accessories,Unisex,COS,Red,M,163.29,2024-09-23,e7bf18a7cd590ed87aef095c34747b07f708066a3a2c700a9ab5bbae6e614f81
4528,Zara Children's Shoes Black,Children's Shoes,Unisex,Zara,Black,XS,232.99,2024-03-26,dab20974fe086cbc59fe25df446fc73648f39137b8703a67a0166712ade5d98a
4529,H&M Children's Shoes Red,Children's Shoes,Unisex,H&M,Red,XS,246.56,2023-12-15,40d747a25cd835dfd48579e863f21b5508a162e50653e77a999f24b27c881d51
4530,COS Women's Dresses Black,Women's Dresses,Female,COS,Black,XL,122.57,2025-02-20,10d3b2f09105d069a64d94ac7d07c37b73dc825a64e13bc57806121e8b9ebb4d
4531,Zara Women's Dresses Navy,Women's Dresses,Female,Zara,Navy,S,188.9,2022-06-15,ed01a6ac56af758a97a0732f6cd01d5d568acbc7dafe6e878bb7d85f51da67b1
4532,COS Accessories Black,Accessories,Unisex,COS,Black,L,91.8,2024-12-16,b85137a85f694d3698659378b7830792edee5b5f616dbf0554da84656ba9cd87
4533,Pull&Bear Jackets Green,Jackets,Unisex,Pull&Bear,Green,S,115.31,2022-06-10,a0d8c43c1d473f025f5011789b92fbc581c049d5222dd8d166f22dba19cbc636
4534,H&M Children's Shoes Red,Children's Shoes,Unisex,H&M,Red,XS,47.36,2023-06-19,63f9bb56a6271ed71eedfc259a09bbe390801efb9837f9c5327b4c2b8361f497
4535,COS Men's Shirts Black,Men's Shirts,Male,COS,Black,M,82.16,2023-03-02,dac569a7eca145145572c22a764394c800d8f0c44c7c02e57a52d96894cbe517
4536,H&M Children's Shoes Black,Children's Shoes,Unisex,H&M,Black,M,107.61,2023-08-05,c1a27d10fccdd0590ab54d3ef03bf290cfbe8cc5f8880532ae1c2f4bd1510c57
4537,Zara Jackets Navy,Jackets,Unisex,Zara,Navy,XL,33.7,2023-10-07,87703103e235ba0e689055959ec861dbc1ccbcf92fea8fe9485a984a4ff2b03c
4538,Pull&Bear Men's Shirts Beige,Men's Shirts,Male,Pull&Bear,Beige,XS,21.6,2023-07-23,2e319e005734f78b1afa1efd0852c1f982a3f93a44145c55e9955263a596da53
4539,COS Women's Dresses Black,Women's Dresses,Female,COS,Black,L,59.15,2023-11-02,05ab108271e763a7433525fb0f81b8087e7b5e33433727b8f85cf2995487f4a1
4540,H&M Accessories Red,Accessories,Unisex,H&M,Red,S,226.14,2022-10-02,a22ceb589385537cd4f761ef36f7cfaee565bbcf1e6f83fbba1eb81bce9ca0be
4541,Uniqlo Jackets Navy,Jackets,Unisex,Uniqlo,Navy,XS,96.26,2023-10-11,4d06294dc493b8e7ab5c0e58122dc500c2fdda7579521afc2c8ad63022c330a7
4542,COS Women's Dresses Navy,Women's Dresses,Female,COS,Navy,M,153.92,2024-08-15,8c088f9ddbccff7229064bf63338a2e7ad6e7613826b2a744284ef29e5c13450
4543,COS Children's Shoes Red,Children's Shoes,Unisex,COS,Red,L,34.6,2024-08-21,a14a64c25b7fcce9dfe216ca38c6b66cce4e476def20804207bf4d84fa8ce87c
4544,Pull&Bear Men's Shirts Navy,Men's Shirts,Male,Pull&Bear,Navy,XL,147.78,2022-09-30,0447db8ba7a6d9e4c58699470036a944c33342633b3fd800792133593860c2e5
4545,Zara Children's Shoes Green,Children's Shoes,Unisex,Zara,Green,XL,170.8,2025-04-18,2316c2013b86316a4fb429c0f4487eafac0fb05e295814f39b6b7ebdb3eaa246
4546,Zara Accessories Navy,Accessories,Unisex,Zara,Navy,M,91.89,2024-02-23,6f01d2db706486149496d39af0e444d0d1dca20c9bc9e02727f64b39adacfa98
4547,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,S,106.87,2025-01-22,b54b3419ea7ef29107dbc7cb5c2b87accbed882c020a0b51b596a30d21a627e4
4548,H&M Children's Shoes Beige,Children's Shoes,Unisex,H&M,Beige,M,212.54,2022-06-19,59636ecf9f21bfc9ae188b24670d53a5126d534c38702b266fe5cf4ca13601e4
4549,Pull&Bear Women's Dresses Green,Women's Dresses,Female,Pull&Bear,Green,XL,19.25,2024-05-06,737027e1187e1908a7b837e32660294faa1a5a1d6b3ce4ea398c6b6bf41c4a3b
4550,Uniqlo Jackets White,Jackets,Unisex,Uniqlo,White,L,137.73,2023-04-24,f6be42a628542187424abba3f99fbca07581c8ecbe059182eabb8113857f2744
4551,Pull&Bear Children's Shoes Red,Children's Shoes,Unisex,Pull&Bear,Red,S,87.82,2025-02-13,6bbcdca811e83c26f3fd66c8fd0257f737f0a3e1ef725a4e8530aec4a9ec9baf
4552,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,M,235.52,2023-08-21,2cd92b225ce28e96a3712cb35ac8be47b4e510526a8d4820730bc0620afb4112
4553,COS Children's Shoes Beige,Children's Shoes,Unisex,COS,Beige,M,119.64,2023-02-04,c9967aeddfab5078d5c369f36203a0cbaeb997f928b6df7bc75ac69309dafb88
4554,COS Accessories Beige,Accessories,Unisex,COS,Beige,XL,138.47,2024-08-12,c428b4161fa77078a0bd78bd63c6565eeb9721801fff6fd68df2d78189b8261f
4555,COS Jackets Navy,Jackets,Unisex,COS,Navy,XS,86.68,2022-10-19,6db9707ab5fa57848f66dff887fac35d958bd01262f72588914d2381f4447604
4556,Pull&Bear Accessories Black,Accessories,Unisex,Pull&Bear,Black,M,16.28,2024-02-28,1331152f94bd95e1931489b96b4668ed4a19a2feaa8e07132a2c2fb0ba201b75
4557,Zara Accessories White,Accessories,Unisex,Zara,White,XL,124.48,2024-08-14,89b0d3005c6cb7918a0e67f898f4462da1ba5ee7622e8033cc5c6401dbd1ad3c
4558,H&M Men's Shirts Beige,Men's Shirts,Male,H&M,Beige,XS,179.53,2023-09-14,73ef82e737a5dc9e665b9f8a3e7745957fe924b723a4e758456cdbd825442d03
4559,Zara Men's Shirts Navy,Men's Shirts,Male,Zara,Navy,M,87.09,2022-12-15,d478d97a66c371c7683dac53ffe001f4992e0a2181147071dd6e612878fc4e06
4560,Zara Accessories Green,Accessories,Unisex,Zara,Green,S,68.93,2024-04-20,e0714eb4d1bf08dcef5bfa52710ec84b251fca9d38bf44f85e3ee0e3ef419f1f
4561,COS Women's Dresses White,Women's Dresses,Female,COS,White,L,49.79,2023-03-29,d4403cf22386d4f917649d80c841e4d4f75479a7be20f5f310da186ed499ebee
4562,COS Women's Dresses Green,Women's Dresses,Female,COS,Green,XL,219.3,2022-06-23,f3a82f9d4e33e9785476cac6414aaf3160445cb2dde11c4fb521ebb78e46278d
4563,Pull&Bear Jackets Black,Jackets,Unisex,Pull&Bear,Black,M,96.64,2024-01-16,803668cb23670d25ef3551813e061f4edd4a0c837f57463cbf5157301c92bc8d
4564,Zara Accessories Beige,Accessories,Unisex,Zara,Beige,L,178.78,2024-06-22,e22ecddd5614e460c5cf27f27c7413622eae9d3dc6287cb53f70a04d6cbc1c42
4565,Zara Jackets Navy,Jackets,Unisex,Zara,Navy,XL,179.49,2024-03-14,7b7c41e68cad7d4c6e8fc9b3a19925602406e7d1c557b9242d29af269ce17b8a
4566,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,L,205.36,2025-01-12,e41c9e5d4ea4e2e1328cd68700635bf39a6e745bcc5a22be9531de3d5edb2eda
4567,H&M Accessories Red,Accessories,Unisex,H&M,Red,XL,155.53,2024-11-02,25f26adc34c47890cb76132fe8033418a5abc20b4dbbd0b73106de9109611601
4568,Pull&Bear Jackets White,Jackets,Unisex,Pull&Bear,White,S,111.55,2023-05-24,110a11ef51c5bf985dc50f7a4385de17000d2b5d23346f95fc47624851621172
4569,Uniqlo Jackets Black,Jackets,Unisex,Uniqlo,Black,XS,154.71,2025-02-09,8e26562869b984352286b3b3cbb201eaf759d013b2bce3e3d9a1e47c0491cee2
4570,Pull&Bear Men's Shirts Black,Men's Shirts,Male,Pull&Bear,Black,S,79.08,2023-06-01,3fde79eeae7188a1ac06deb402ff4feee1ac80ff805679def116a46536362c31
4571,Uniqlo Accessories Black,Accessories,Unisex,Uniqlo,Black,XL,167.19,2024-11-10,e91588c961d8d6a9f17383c6f277971fccf86fee439c51683a0fe393c0330b6c
4572,Uniqlo Children's Shoes Red,Children's Shoes,Unisex,Uniqlo,Red,S,220.8,2024-07-22,9ac00f7f6a80c5f29e42cb35d39159d6e2fa3b7ee828b0bde2ca0e2310f043b4
4573,Pull&Bear Children's Shoes Beige,Children's Shoes,Unisex,Pull&Bear,Beige,L,135.4,2023-01-16,8b077fbdfabe721e383eb3ea6547599fbe2bdec09fbd82b043fcec619e40a938
4574,Pull&Bear Men's Shirts Navy,Men's Shirts,Male,Pull&Bear,Navy,L,146.11,2025-04-27,a34014ab97b9ca4afb2ca0726b58abd34ae718cf8ec07e0f0e3693ce8c48edee
4575,COS Men's Shirts Beige,Men's Shirts,Male,COS,Beige,XL,78.19,2023-06-20,6309208697bf02bf335a80f8b020120fe456eade611955e6fb932362c212ea52
4576,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,S,57.87,2022-11-17,501db306f510d850dd56b749774befff09b2aa38a2aae93b58a407f9c2dc57ef
4577,Uniqlo Jackets White,Jackets,Unisex,Uniqlo,White,S,216.85,2024-08-27,0c0d283449ae2ea615bc1b16b5003887e9b8c296e3564c05efefb66ba125d272
4578,Zara Men's Shirts Black,Men's Shirts,Male,Zara,Black,M,195.84,2023-03-05,f67ec8566ba5dfca69777453a2bbf28b276fdd68711132cb8948767d0598fce2
4579,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,XL,139.03,2025-03-24,1dde5055a2da74672255d382c198dd8622a36b029a5ff14c898c411f1e0131ea
4580,Uniqlo Men's Shirts White,Men's Shirts,Male,Uniqlo,White,L,200.7,2024-08-01,9d7be0ddaa74f410a0b7216fb73204d95b3a82d947d13c581818dcda06290401
4581,COS Jackets Red,Jackets,Unisex,COS,Red,XL,135.83,2023-10-19,6116bdd19c0e2946aab08004cecfb316f979213b29cee920d16f558dff8df373
4582,Zara Women's Dresses White,Women's Dresses,Female,Zara,White,XL,224.69,2023-06-24,7c81e22c832ac9d85ea3e572d133f2aa7faebf06a90c4eddb233aed8f53368fd
4583,Zara Jackets Green,Jackets,Unisex,Zara,Green,XL,132.82,2024-04-13,29e7a11b388ec1aba7d65d402e2896492871a05d3194f48ecf570a40326e240f
4584,Pull&Bear Accessories Beige,Accessories,Unisex,Pull&Bear,Beige,XL,109.34,2023-07-06,581622aca794806355b9c053be01b4cec671700f77ff00e5c25118c004f42757
4585,COS Men's Shirts White,Men's Shirts,Male,COS,White,M,74.9,2024-04-20,9525ab537c8d1480bd2da0ad292e001efa0fcc22185e03de4361a0c5d7431ff4
4586,H&M Jackets Red,Jackets,Unisex,H&M,Red,S,32.54,2024-03-15,ebed5fc5699f9f4a4418abd890fd5c2caed483547272de4aed0ecb165d103534
4587,COS Children's Shoes Black,Children's Shoes,Unisex,COS,Black,M,191.73,2024-11-22,4f7e39a30c297e17e950ed731485ee20eeea1e19a19f02f92fc7d561ed0bb208
4588,Uniqlo Men's Shirts Red,Men's Shirts,Male,Uniqlo,Red,M,172.13,2024-02-22,15fedf37a05345f1170a687d02d55d24a084ae357b5c9b6bdafa05bb50284fce
4589,Uniqlo Men's Shirts Beige,Men's Shirts,Male,Uniqlo,Beige,XL,109.29,2024-03-31,3d85e728d858c0232c05df5a3b2b2c793ee6b16a0e2b9a02ac26bfea8b5387e0
4590,COS Children's Shoes Green,Children's Shoes,Unisex,COS,Green,S,116.7,2024-08-30,725797dc2e3b9a2026c44cb2ed64e03ffc0cb9ed754d33d3cd69caefab3ad1b6
4591,Zara Men's Shirts White,Men's Shirts,Male,Zara,White,M,163.12,2023-12-10,bca866d175aa5d1ca8c55cae6a9a72e81a0589d878bf7dff38899610f0d25dee
4592,H&M Women's Dresses White,Women's Dresses,Female,H&M,White,M,169.95,2022-08-31,0d0618a169922072704361684937c7c94aa349d7bc2426e16e85e9859b0a9480
4593,Uniqlo Accessories Red,Accessories,Unisex,Uniqlo,Red,M,220.01,2024-02-10,a1097b73f3fa455986343cad53a23afb3d641b9b8ec717dacca2db6fea01c10a
4594,Zara Children's Shoes Black,Children's Shoes,Unisex,Zara,Black,M,102.45,2023-02-10,9a1c9acfcedf55c552a3ba51c9bb234bb640c2db5edf532a28731f28e3187556
4595,Uniqlo Children's Shoes Beige,Children's Shoes,Unisex,Uniqlo,Beige,M,38.65,2023-09-12,52d1f455161a286c17ec00738229e94f0239c5c265079841c3d51e4514174c54
4596,H&M Children's Shoes Navy,Children's Shoes,Unisex,H&M,Navy,S,215.7,2022-08-28,f44babb92082a4263f713812ac875885edb51e3948ca70a14e41287a3d2f749f
4597,Zara Men's Shirts White,Men's Shirts,Male,Zara,White,M,171.62,2023-06-18,f23a7dbaf36c9293daaf5e24680771c3cfeb071ecab86c413d6d222f4ac82e68
4598,Zara Children's Shoes Navy,Children's Shoes,Unisex,Zara,Navy,L,82.98,2023-10-31,3fe33a2a82c87376001ce98317ac6a7f9b091941995d03f3a2ee0185ebea0ba8
4599,Pull&Bear Jackets Beige,Jackets,Unisex,Pull&Bear,Beige,S,126.16,2023-08-13,6e53e63d94bbeee6c24eda2c06e2589b42068b3e030509fef4660476a85f08c6
4600,COS Men's Shirts Green,Men's Shirts,Male,COS,Green,S,162.52,2024-02-22,116632a42249ace6aaf4517bf9e1aced725a90b4494809af5a7068f1f24fa89b
4601,Zara Men's Shirts Green,Men's Shirts,Male,Zara,Green,L,68.41,2022-07-26,238d0f99d648e696611f09560442859465df12f9945a8a674c764621c9bb9cdc
4602,COS Women's Dresses Navy,Women's Dresses,Female,COS,Navy,L,168.3,2024-02-16,45870278fd741f6d8eaf643caca240eebdd6db9d6792315f650ac99fa30703e3
4603,COS Jackets Navy,Jackets,Unisex,COS,Navy,L,49.34,2023-03-19,c8cee18142d1a82484d9566463e191cd23ef92e05d5e6a7ad41e32bce08557b0
4604,Uniqlo Jackets Navy,Jackets,Unisex,Uniqlo,Navy,M,214.47,2022-06-07,579fae537669ca928437fc74fb5bfcab805e84a8ca80b3d67bcb51d004ecf3c4
4605,H&M Men's Shirts White,Men's Shirts,Male,H&M,White,XS,15.27,2024-10-29,1efcd2c7efc99e18307d5ee3fbccab26169eeeeea50f3afb2be236c9a1fc3f5d
4606,Pull&Bear Jackets Beige,Jackets,Unisex,Pull&Bear,Beige,S,182.19,2022-10-15,f2f8f9e5bdc6ef0708501524e530329ef34de652b6d61ab7dfa446366242686b
4607,Pull&Bear Jackets Green,Jackets,Unisex,Pull&Bear,Green,XL,61.91,2023-03-30,568ae259400e020b84fa5779464cc85d7eaa2ec902a1f79492db2aef40bbd4d7
4608,H&M Children's Shoes White,Children's Shoes,Unisex,H&M,White,XL,204.66,2023-08-25,b181d9fb67faf75323b4bd9b93b940ff71d00b20f9b702b1a102070d2a18f87d
4609,COS Children's Shoes White,Children's Shoes,Unisex,COS,White,M,176.65,2024-12-31,997e2f3958a2a241e36359dae35aaa75afc51a4c01e4519c8d6857ab1d5f531e
4610,Zara Women's Dresses White,Women's Dresses,Female,Zara,White,L,22.37,2025-03-01,00c0e093e641e14da4d6c7b9acfa58d24f343df22a2d89b4cefa2b6aacb9e271
4611,H&M Jackets White,Jackets,Unisex,H&M,White,L,55.8,2024-10-08,6fed77c099b3b9aa1dfdfd970fb2872a209f454850961295d2c317a707b8cbce
4612,H&M Jackets White,Jackets,Unisex,H&M,White,XS,81.44,2024-12-25,f03c71cf305b101e18aa1cc48cd1bccc5e5e952fd0c4e50466727935e542f8d2
4613,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,M,42.32,2024-08-18,50397d6d13d92fabbea6e80a50db721b375d62902e8a4c2854db8da6843af724
4614,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,L,113.88,2023-10-16,e3660eb9aee393b1a9b73719a19815c3b7d9c1e54bc08e3969315dacd48a226a
4615,Pull&Bear Jackets Black,Jackets,Unisex,Pull&Bear,Black,M,38.01,2024-02-22,2dfb668b5590c91376cd20385d25aef08406b4c61c5706a7bb22da7c0b51856f
4616,H&M Men's Shirts Black,Men's Shirts,Male,H&M,Black,XS,49.91,2023-02-20,e2f149cbc5c7b2d27c505002686ec9a23f61ed45f20b25a438faa86cbf3365ba
4617,Zara Accessories Red,Accessories,Unisex,Zara,Red,XS,63.94,2024-06-27,c85b899692adcc15af2a69fd766fe1fe8ab1f2f960f93e0ea2dc25c3b9096e95
4618,H&M Accessories White,Accessories,Unisex,H&M,White,XS,201.09,2023-01-17,8b9f243551dc03db27c23fe0677b494d7b453fdf54b3b7cfb7daeb530a462e16
4619,Uniqlo Children's Shoes Green,Children's Shoes,Unisex,Uniqlo,Green,XL,103.92,2024-08-11,01adb113abd022abeeb723e0ecadb6405db8d49f3ea8da20521579deec7773df
4620,Uniqlo Men's Shirts White,Men's Shirts,Male,Uniqlo,White,M,120.19,2024-07-19,fdb70f3e25269418521f9e6891868d895ffbbb1781fb480a838f582c01d74373
4621,Pull&Bear Accessories White,Accessories,Unisex,Pull&Bear,White,L,215.81,2025-04-01,d05db47f04c12e8c8311277cc114887a2a73fa4d1ea80575f6dc748061ab53a0
4622,Uniqlo Men's Shirts Beige,Men's Shirts,Male,Uniqlo,Beige,XS,155.11,2024-03-05,660942662c26045ce479d7267d3135b2ed8fd637a4ce828a7af498d65aeac42f
4623,Zara Jackets Red,Jackets,Unisex,Zara,Red,M,100.0,2023-09-18,2897c93abc591223185eb74fd7ca95ebb86ac9a8f85c0f09afc11bb80c93ac88
4624,Zara Women's Dresses Red,Women's Dresses,Female,Zara,Red,M,98.37,2023-10-11,0c5defdacec644192e5dd5bfaf00ede6a77d6d3cfd3b181408f9338a034ca758
4625,COS Jackets Red,Jackets,Unisex,COS,Red,XS,167.03,2024-01-27,cd73ab6780994cccd70fffd5e4c1af38313b54e9e217b00472f25d167d01eaf9
4626,Uniqlo Jackets Red,Jackets,Unisex,Uniqlo,Red,M,64.73,2022-10-06,c4495bc152dc92c3f4571ce15bc9f35390218be5d53fb483c8f23c4d7db82984
4627,COS Jackets Green,Jackets,Unisex,COS,Green,XL,19.05,2023-04-05,38e95db7d7c186d5fc7991306b6bc52c6768349724928f56f899f40eaea6f66d
4628,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,M,45.21,2023-10-11,564ea64adfc469b239597b1ce586e8c24ec4c0799190484bd63ab16aa028975e
4629,H&M Jackets Red,Jackets,Unisex,H&M,Red,XS,153.89,2024-05-13,1513e2fcbacd76f7eca81fb9cb78994e23ad9b1afe0909c425a2a235b7f35b64
4630,COS Women's Dresses Beige,Women's Dresses,Female,COS,Beige,XL,223.32,2023-03-08,ab67c5521fa843fee844f8bef00de0a587021ca99797e3a6b5bf77eaf21a6c66
4631,H&M Men's Shirts Green,Men's Shirts,Male,H&M,Green,L,118.95,2023-09-12,8b4098abec0f739599c0c60514cfa2e3c1e06aa79f404bd8f4f44b38743540ee
4632,Zara Children's Shoes Red,Children's Shoes,Unisex,Zara,Red,XL,202.36,2024-05-29,c3e29f7b79ada39989001ce8f0aafcac66edbbc3f57b066a16ca5c853de957fb
4633,COS Children's Shoes Navy,Children's Shoes,Unisex,COS,Navy,XS,143.97,2025-03-29,db8d513d6d0a45f66051de814f431209194a1d0ec7bf2d264c277f425a5ff576
