OrderLineID,OrderID,ProductID,Quantity,UnitPrice
OL0027830,ORD013422,PROD00413,4,377.13
OL0027831,ORD013464,PROD00525,1,453.94
OL0027832,ORD016725,PROD00400,3,287.47
OL0027833,ORD011765,PROD00538,3,80.4
OL0027834,ORD012287,PROD00627,2,495.15
OL0027835,ORD006595,PROD00079,1,203.47
OL0027836,ORD000646,PROD00710,2,68.09
OL0027837,ORD004039,PROD00792,1,494.09
OL0027838,ORD017459,PROD00662,3,12.02
OL0027839,ORD018831,PROD00800,3,283.83
OL0027840,ORD005038,PROD00567,2,179.96
OL0027841,ORD002798,PROD00502,3,321.6
OL0027842,ORD011340,PROD00662,3,283.83
OL0027843,ORD008445,PROD00185,4,68.78
OL0027844,ORD009938,PROD00273,2,27.47
OL0027845,ORD004761,PROD00628,3,480.28
OL0027846,ORD015270,PROD00001,1,204.37
OL0027847,ORD015038,PROD00149,1,132.8
OL0027848,ORD000341,PROD00782,1,120.22
OL0027849,ORD018366,PROD00230,3,483.69
OL0027850,ORD018749,PROD00120,1,325.62
OL0027851,ORD001144,PROD00339,1,345.58
OL0027852,ORD010219,PROD00067,1,120.92
OL0027853,ORD005911,PROD00495,3,212.96
OL0027854,ORD019124,PROD00604,4,196.23
OL0027855,ORD019602,PROD00083,4,291.69
OL0027856,ORD010284,PROD00148,4,107.62
OL0027857,ORD007240,PROD00704,3,263.61
OL0027858,ORD018612,PROD00009,3,156.54
OL0027859,ORD016318,PROD00799,1,174.19
OL0027860,ORD007689,PROD00558,1,342.47
OL0027861,ORD010187,PROD00686,3,268.14
OL0027862,ORD000045,PROD00456,4,37.02
OL0027863,ORD011172,PROD00288,2,297.19
OL0027864,ORD006958,PROD00537,3,26.29
OL0027865,ORD006449,PROD00534,2,297.48
OL0027866,ORD009346,PROD00214,3,495.15
OL0027867,ORD012115,PROD00740,1,409.29
OL0027868,ORD003034,PROD00125,4,227.98
OL0027869,ORD017343,PROD00169,4,376.18
OL0027870,ORD005034,PROD00262,4,107.51
OL0027871,ORD007193,PROD00246,1,369.42
OL0027872,ORD002025,PROD00700,4,117.23
OL0027873,ORD018686,PROD00525,1,460.1
OL0027874,ORD006013,PROD00248,3,420.63
OL0027875,ORD019872,PROD00507,3,434.13
OL0027876,ORD018864,PROD00377,3,117.23
OL0027877,ORD015101,PROD00009,4,367.2
OL0027878,ORD010041,PROD00061,3,168.55
OL0027879,ORD019688,PROD00081,4,261.03
OL0027880,ORD012787,PROD00453,3,273.55
OL0027881,ORD004770,PROD00493,1,224.51
OL0027882,ORD005810,PROD00006,4,200.39
OL0027883,ORD003028,PROD00660,4,285.75
OL0027884,ORD011991,PROD00313,3,364.74
OL0027885,ORD019508,PROD00245,2,345.27
OL0027886,ORD003666,PROD00399,1,404.66
OL0027887,ORD005694,PROD00762,1,22.79
OL0027888,ORD003445,PROD00343,1,26.86
OL0027889,ORD011448,PROD00136,1,293.58
OL0027890,ORD009725,PROD00217,2,409.92
OL0027891,ORD012590,PROD00244,4,268.14
OL0027892,ORD019495,PROD00262,2,265.98
OL0027893,ORD003001,PROD00502,1,424.33
OL0027894,ORD005916,PROD00731,4,206.3
OL0027895,ORD015013,PROD00424,1,53.94
OL0027896,ORD008180,PROD00799,3,132.8
OL0027897,ORD013146,PROD00071,2,237.47
OL0027898,ORD019675,PROD00481,4,251.63
OL0027899,ORD015852,PROD00100,3,114.27
OL0027900,ORD012479,PROD00402,4,277.04
OL0027901,ORD015609,PROD00436,3,320.75
OL0027902,ORD003963,PROD00748,3,436.66
OL0027903,ORD014893,PROD00094,4,340.31
OL0027904,ORD018299,PROD00714,1,198.95
OL0027905,ORD008591,PROD00472,4,324.64
OL0027906,ORD004976,PROD00035,4,258.8
OL0027907,ORD004067,PROD00798,2,370.95
OL0027908,ORD016182,PROD00178,4,350.66
OL0027909,ORD019095,PROD00073,2,339.67
OL0027910,ORD016321,PROD00098,1,436.66
OL0027911,ORD019144,PROD00449,2,450.23
OL0027912,ORD012229,PROD00259,4,416.19
OL0027913,ORD003751,PROD00005,2,368.34
OL0027914,ORD015736,PROD00601,3,345.58
OL0027915,ORD013374,PROD00012,3,380.83
OL0027916,ORD011007,PROD00258,3,265.98
OL0027917,ORD014199,PROD00635,3,251.79
OL0027918,ORD017251,PROD00249,1,73.07
OL0027919,ORD017078,PROD00697,1,251.17
OL0027920,ORD014569,PROD00796,2,327.22
OL0027921,ORD019790,PROD00340,2,83.52
OL0027922,ORD006274,PROD00328,2,448.56
OL0027923,ORD015363,PROD00647,1,476.68
OL0027924,ORD012234,PROD00238,1,224.96
OL0027925,ORD015170,PROD00459,2,382.49
OL0027926,ORD006445,PROD00337,2,210.0
OL0027927,ORD019854,PROD00261,2,382.97
OL0027928,ORD012013,PROD00321,3,451.18
OL0027929,ORD007171,PROD00461,2,130.64
OL0027930,ORD005556,PROD00041,1,478.13
OL0027931,ORD015933,PROD00699,2,240.6
OL0027932,ORD009623,PROD00342,1,391.77
OL0027933,ORD012685,PROD00208,4,361.3
OL0027934,ORD014909,PROD00095,3,487.31
OL0027935,ORD013820,PROD00573,2,99.6
OL0027936,ORD017123,PROD00579,2,209.27
OL0027937,ORD012191,PROD00310,1,120.22
OL0027938,ORD011681,PROD00054,2,184.32
OL0027939,ORD013069,PROD00315,4,490.99
OL0027940,ORD013026,PROD00436,1,22.79
OL0027941,ORD013012,PROD00350,2,421.83
OL0027942,ORD015422,PROD00484,2,361.23
OL0027943,ORD004803,PROD00739,3,448.38
OL0027944,ORD013231,PROD00156,2,441.59
OL0027945,ORD001567,PROD00570,4,209.27
OL0027946,ORD017811,PROD00783,2,118.2
OL0027947,ORD002090,PROD00763,3,414.24
OL0027948,ORD004363,PROD00275,4,460.1
OL0027949,ORD010479,PROD00288,3,487.42
OL0027950,ORD012107,PROD00474,4,426.66
OL0027951,ORD003537,PROD00103,1,439.24
OL0027952,ORD012130,PROD00464,4,410.01
OL0027953,ORD016754,PROD00225,1,382.97
OL0027954,ORD019946,PROD00386,1,239.08
OL0027955,ORD017751,PROD00312,3,224.96
OL0027956,ORD009130,PROD00080,4,268.14
OL0027957,ORD015099,PROD00174,1,484.96
OL0027958,ORD004817,PROD00285,2,188.72
OL0027959,ORD012336,PROD00091,1,243.37
OL0027960,ORD012675,PROD00461,4,6.57
OL0027961,ORD009517,PROD00320,4,20.24
OL0027962,ORD013490,PROD00770,4,448.56
OL0027963,ORD015651,PROD00097,4,431.56
OL0027964,ORD002084,PROD00421,4,265.98
OL0027965,ORD008133,PROD00318,3,415.73
OL0027966,ORD016794,PROD00564,3,476.68
OL0027967,ORD016090,PROD00703,1,339.54
OL0027968,ORD018559,PROD00724,2,11.09
OL0027969,ORD004660,PROD00139,4,380.99
OL0027970,ORD003334,PROD00067,1,420.08
OL0027971,ORD004124,PROD00761,1,118.2
OL0027972,ORD002093,PROD00689,2,403.35
OL0027973,ORD019022,PROD00164,3,166.54
OL0027974,ORD009767,PROD00153,1,265.98
OL0027975,ORD017035,PROD00238,4,138.08
OL0027976,ORD018124,PROD00213,4,225.4
OL0027977,ORD013561,PROD00377,2,348.75
OL0027978,ORD014002,PROD00393,3,117.23
OL0027979,ORD007676,PROD00604,2,356.52
OL0027980,ORD008995,PROD00266,3,156.54
OL0027981,ORD012916,PROD00385,2,464.98
OL0027982,ORD011719,PROD00644,3,67.23
OL0027983,ORD006389,PROD00282,2,427.84
OL0027984,ORD013079,PROD00309,2,132.8
OL0027985,ORD016513,PROD00373,2,169.39
OL0027986,ORD018324,PROD00023,2,356.14
OL0027987,ORD015008,PROD00196,1,130.14
OL0027988,ORD002742,PROD00770,3,141.4
OL0027989,ORD001138,PROD00244,1,196.76
OL0027990,ORD019790,PROD00521,1,474.79
OL0027991,ORD012997,PROD00201,3,57.64
OL0027992,ORD003916,PROD00340,3,331.26
OL0027993,ORD011074,PROD00077,2,436.44
OL0027994,ORD001407,PROD00042,1,329.36
OL0027995,ORD010698,PROD00665,3,35.36
OL0027996,ORD010381,PROD00138,2,86.79
OL0027997,ORD002783,PROD00401,3,33.58
OL0027998,ORD013870,PROD00133,2,415.65
OL0027999,ORD015256,PROD00077,1,392.59
OL0028000,ORD017784,PROD00091,2,113.8
OL0028001,ORD012186,PROD00653,3,361.72
OL0028002,ORD007201,PROD00033,2,401.18
OL0028003,ORD005848,PROD00109,4,223.41
OL0028004,ORD017921,PROD00447,4,191.61
OL0028005,ORD011529,PROD00061,2,249.86
OL0028006,ORD014523,PROD00613,4,268.0
OL0028007,ORD012376,PROD00484,3,448.54
OL0028008,ORD007083,PROD00050,4,202.55
OL0028009,ORD006695,PROD00787,3,21.15
OL0028010,ORD017206,PROD00518,4,404.26
OL0028011,ORD009589,PROD00601,2,435.53
OL0028012,ORD012438,PROD00260,3,325.62
OL0028013,ORD011744,PROD00537,4,73.74
OL0028014,ORD012233,PROD00275,4,28.58
OL0028015,ORD014223,PROD00522,3,148.54
OL0028016,ORD012758,PROD00018,3,135.02
OL0028017,ORD004441,PROD00115,2,258.8
OL0028018,ORD009827,PROD00622,2,401.18
OL0028019,ORD018030,PROD00771,1,465.79
OL0028020,ORD008805,PROD00037,1,492.0
OL0028021,ORD017777,PROD00446,1,333.02
OL0028022,ORD007291,PROD00491,1,382.43
OL0028023,ORD001744,PROD00579,3,371.79
OL0028024,ORD008594,PROD00281,4,54.43
OL0028025,ORD012397,PROD00453,2,366.75
OL0028026,ORD003890,PROD00244,2,27.17
OL0028027,ORD018431,PROD00734,4,68.78
OL0028028,ORD006069,PROD00385,2,392.59
OL0028029,ORD018511,PROD00761,2,433.86
OL0028030,ORD017151,PROD00784,4,27.17
OL0028031,ORD002692,PROD00495,1,335.09
OL0028032,ORD004274,PROD00079,1,237.47
OL0028033,ORD014392,PROD00285,2,281.8
OL0028034,ORD011589,PROD00699,4,25.62
OL0028035,ORD014391,PROD00153,4,70.19
OL0028036,ORD007920,PROD00015,4,68.09
OL0028037,ORD002618,PROD00097,2,77.8
OL0028038,ORD015140,PROD00417,3,268.67
OL0028039,ORD013069,PROD00799,1,276.91
OL0028040,ORD002908,PROD00051,4,469.0
OL0028041,ORD010297,PROD00643,3,377.13
OL0028042,ORD011034,PROD00718,2,483.29
OL0028043,ORD005431,PROD00129,2,471.78
OL0028044,ORD017943,PROD00186,4,424.36
OL0028045,ORD001893,PROD00162,1,205.85
OL0028046,ORD018586,PROD00798,4,87.84
OL0028047,ORD014964,PROD00198,3,356.89
OL0028048,ORD009803,PROD00074,3,35.01
OL0028049,ORD010829,PROD00113,2,256.19
OL0028050,ORD009203,PROD00398,1,312.35
OL0028051,ORD016221,PROD00313,4,126.67
OL0028052,ORD007828,PROD00780,4,139.36
OL0028053,ORD019040,PROD00436,3,454.15
OL0028054,ORD013271,PROD00455,3,199.52
OL0028055,ORD005372,PROD00773,3,158.49
OL0028056,ORD011337,PROD00279,2,499.86
OL0028057,ORD012256,PROD00128,2,439.29
OL0028058,ORD018052,PROD00166,2,41.75
OL0028059,ORD006450,PROD00219,4,282.63
OL0028060,ORD017194,PROD00333,1,151.76
OL0028061,ORD001520,PROD00005,2,409.26
OL0028062,ORD019082,PROD00324,4,312.57
OL0028063,ORD003056,PROD00650,4,64.38
OL0028064,ORD007371,PROD00493,2,454.15
OL0028065,ORD008002,PROD00053,3,395.63
OL0028066,ORD000220,PROD00477,2,121.34
OL0028067,ORD004798,PROD00333,1,241.74
OL0028068,ORD005672,PROD00191,2,320.36
OL0028069,ORD000994,PROD00148,2,242.14
OL0028070,ORD015911,PROD00730,2,170.04
OL0028071,ORD000524,PROD00446,4,382.34
OL0028072,ORD015335,PROD00615,2,86.12
OL0028073,ORD007422,PROD00636,3,210.82
OL0028074,ORD019540,PROD00524,1,472.27
OL0028075,ORD004260,PROD00722,2,324.64
OL0028076,ORD001702,PROD00313,2,378.24
OL0028077,ORD019375,PROD00053,4,38.36
OL0028078,ORD002995,PROD00156,2,358.94
OL0028079,ORD014509,PROD00675,4,360.94
OL0028080,ORD007316,PROD00709,3,118.97
OL0028081,ORD011950,PROD00508,4,291.69
OL0028082,ORD011704,PROD00386,3,396.9
OL0028083,ORD001921,PROD00584,3,6.15
OL0028084,ORD010300,PROD00400,3,227.18
OL0028085,ORD007348,PROD00087,3,412.54
OL0028086,ORD010260,PROD00123,1,279.56
OL0028087,ORD014446,PROD00336,2,123.99
OL0028088,ORD007372,PROD00126,2,210.82
OL0028089,ORD012556,PROD00311,2,319.0
OL0028090,ORD019522,PROD00327,3,318.29
OL0028091,ORD013178,PROD00599,1,370.1
OL0028092,ORD012976,PROD00432,2,465.65
OL0028093,ORD009485,PROD00272,2,137.55
OL0028094,ORD002878,PROD00483,1,33.58
OL0028095,ORD002578,PROD00099,2,284.49
OL0028096,ORD004243,PROD00450,3,434.93
OL0028097,ORD013467,PROD00249,1,92.7
OL0028098,ORD006645,PROD00155,3,285.75
OL0028099,ORD012929,PROD00211,1,138.14
OL0028100,ORD007611,PROD00644,4,323.2
OL0028101,ORD008767,PROD00170,3,341.38
OL0028102,ORD018070,PROD00235,1,173.7
OL0028103,ORD014484,PROD00026,3,300.18
OL0028104,ORD013134,PROD00197,4,276.82
OL0028105,ORD011918,PROD00353,4,421.65
OL0028106,ORD011088,PROD00480,2,341.38
OL0028107,ORD001171,PROD00311,3,324.82
OL0028108,ORD014119,PROD00344,4,27.2
OL0028109,ORD015965,PROD00289,1,301.56
OL0028110,ORD011558,PROD00262,4,397.3
OL0028111,ORD009673,PROD00058,3,260.25
OL0028112,ORD017798,PROD00242,4,275.7
OL0028113,ORD000689,PROD00508,2,200.74
OL0028114,ORD001124,PROD00671,4,327.58
OL0028115,ORD010772,PROD00090,2,472.27
OL0028116,ORD003433,PROD00240,2,106.21
OL0028117,ORD009881,PROD00680,3,48.66
OL0028118,ORD010863,PROD00339,4,237.47
OL0028119,ORD013416,PROD00513,2,109.5
OL0028120,ORD005531,PROD00267,1,290.64
OL0028121,ORD005114,PROD00009,2,453.94
OL0028122,ORD016047,PROD00648,1,237.52
OL0028123,ORD004167,PROD00648,3,324.64
OL0028124,ORD001677,PROD00533,2,415.55
OL0028125,ORD000752,PROD00517,3,113.8
OL0028126,ORD010840,PROD00047,3,6.15
OL0028127,ORD008560,PROD00344,1,356.5
OL0028128,ORD017122,PROD00566,2,242.14
OL0028129,ORD005159,PROD00472,2,412.46
OL0028130,ORD000084,PROD00050,2,223.41
OL0028131,ORD005325,PROD00684,4,415.73
OL0028132,ORD004665,PROD00354,3,86.79
OL0028133,ORD016183,PROD00223,2,345.27
OL0028134,ORD017205,PROD00348,3,324.99
OL0028135,ORD012254,PROD00244,3,57.1
OL0028136,ORD007852,PROD00130,1,327.58
OL0028137,ORD014270,PROD00679,3,12.02
OL0028138,ORD013389,PROD00659,1,248.25
OL0028139,ORD016361,PROD00268,4,445.38
OL0028140,ORD008048,PROD00521,2,118.1
OL0028141,ORD004410,PROD00047,4,445.38
OL0028142,ORD004983,PROD00182,1,323.2
OL0028143,ORD012174,PROD00221,1,86.59
OL0028144,ORD015524,PROD00093,4,423.7
OL0028145,ORD007097,PROD00380,3,195.2
OL0028146,ORD009784,PROD00729,2,200.39
OL0028147,ORD017577,PROD00223,1,366.47
OL0028148,ORD019845,PROD00563,3,113.8
OL0028149,ORD010752,PROD00312,4,405.88
OL0028150,ORD008336,PROD00318,2,230.18
OL0028151,ORD012049,PROD00440,4,300.18
OL0028152,ORD005279,PROD00794,4,220.58
OL0028153,ORD004296,PROD00090,4,414.27
OL0028154,ORD002956,PROD00313,1,132.06
OL0028155,ORD010120,PROD00460,4,25.08
OL0028156,ORD001293,PROD00100,4,434.13
OL0028157,ORD014199,PROD00442,4,241.74
OL0028158,ORD002199,PROD00343,4,485.91
OL0028159,ORD007429,PROD00655,2,30.84
OL0028160,ORD000968,PROD00348,2,424.33
OL0028161,ORD004735,PROD00600,1,453.68
OL0028162,ORD003051,PROD00367,1,239.12
OL0028163,ORD008176,PROD00279,2,370.95
OL0028164,ORD015146,PROD00175,3,67.05
OL0028165,ORD016992,PROD00691,2,401.18
OL0028166,ORD006761,PROD00671,4,305.04
OL0028167,ORD000600,PROD00286,2,57.64
OL0028168,ORD006270,PROD00371,2,265.09
OL0028169,ORD012726,PROD00740,3,20.31
OL0028170,ORD005543,PROD00625,3,490.15
OL0028171,ORD003388,PROD00557,1,378.24
OL0028172,ORD002429,PROD00013,3,59.93
OL0028173,ORD000046,PROD00391,1,98.57
OL0028174,ORD003502,PROD00030,1,339.41
OL0028175,ORD000918,PROD00124,1,428.33
OL0028176,ORD010705,PROD00377,3,239.63
OL0028177,ORD011916,PROD00588,1,26.86
OL0028178,ORD015112,PROD00682,2,405.55
OL0028179,ORD010593,PROD00506,1,139.36
OL0028180,ORD000268,PROD00239,1,369.42
OL0028181,ORD003665,PROD00278,2,113.13
OL0028182,ORD014558,PROD00373,1,404.97
OL0028183,ORD016619,PROD00534,1,276.82
OL0028184,ORD008269,PROD00065,3,339.83
OL0028185,ORD003516,PROD00150,1,230.71
OL0028186,ORD003477,PROD00008,4,424.36
OL0028187,ORD011389,PROD00501,1,419.89
OL0028188,ORD018185,PROD00657,2,5.22
OL0028189,ORD014847,PROD00688,4,113.16
OL0028190,ORD015303,PROD00741,4,487.42
OL0028191,ORD013810,PROD00283,3,360.2
OL0028192,ORD014845,PROD00063,1,195.63
OL0028193,ORD015355,PROD00782,2,38.83
OL0028194,ORD013089,PROD00738,3,51.37
OL0028195,ORD002455,PROD00353,2,198.95
OL0028196,ORD008769,PROD00389,4,62.43
OL0028197,ORD003895,PROD00728,2,270.82
OL0028198,ORD018855,PROD00149,1,180.36
OL0028199,ORD011898,PROD00281,3,131.74
OL0028200,ORD010643,PROD00345,1,118.97
OL0028201,ORD005124,PROD00404,1,420.53
OL0028202,ORD006151,PROD00544,1,497.35
OL0028203,ORD005533,PROD00738,3,364.19
OL0028204,ORD005607,PROD00339,1,432.38
OL0028205,ORD012893,PROD00766,1,389.58
OL0028206,ORD002824,PROD00513,1,123.23
OL0028207,ORD008649,PROD00017,2,323.2
OL0028208,ORD016351,PROD00598,4,413.89
OL0028209,ORD006719,PROD00166,1,151.88
OL0028210,ORD005450,PROD00357,4,378.24
OL0028211,ORD014575,PROD00466,4,6.57
OL0028212,ORD017227,PROD00553,3,416.19
OL0028213,ORD017240,PROD00487,1,72.81
OL0028214,ORD005896,PROD00496,4,120.22
OL0028215,ORD010648,PROD00267,3,114.14
OL0028216,ORD001154,PROD00333,4,477.25
OL0028217,ORD015135,PROD00328,3,37.02
OL0028218,ORD004396,PROD00736,1,248.51
OL0028219,ORD007075,PROD00056,3,413.27
OL0028220,ORD011834,PROD00065,3,337.12
OL0028221,ORD013056,PROD00685,4,346.6
OL0028222,ORD011383,PROD00012,2,490.99
OL0028223,ORD010320,PROD00116,1,451.14
OL0028224,ORD006166,PROD00188,1,339.67
OL0028225,ORD000209,PROD00396,3,42.81
OL0028226,ORD003571,PROD00188,4,453.94
OL0028227,ORD016570,PROD00355,2,364.19
OL0028228,ORD007951,PROD00775,3,419.94
OL0028229,ORD001684,PROD00595,3,370.34
OL0028230,ORD017695,PROD00006,4,59.82
OL0028231,ORD007410,PROD00547,1,241.74
OL0028232,ORD008374,PROD00257,3,324.99
OL0028233,ORD004854,PROD00552,2,303.63
OL0028234,ORD012542,PROD00168,3,142.83
OL0028235,ORD015342,PROD00109,4,494.57
OL0028236,ORD013265,PROD00793,4,420.63
OL0028237,ORD012254,PROD00568,3,410.8
OL0028238,ORD014190,PROD00417,1,43.42
OL0028239,ORD010819,PROD00257,3,193.44
OL0028240,ORD011527,PROD00151,4,137.0
OL0028241,ORD011124,PROD00478,1,226.5
OL0028242,ORD000295,PROD00128,1,283.85
OL0028243,ORD018147,PROD00135,3,499.74
OL0028244,ORD018724,PROD00285,2,421.65
OL0028245,ORD019507,PROD00102,4,193.44
OL0028246,ORD013604,PROD00454,3,496.26
OL0028247,ORD011996,PROD00612,4,446.28
OL0028248,ORD009210,PROD00352,4,97.08
OL0028249,ORD008692,PROD00265,1,139.42
OL0028250,ORD013600,PROD00532,2,251.79
OL0028251,ORD002796,PROD00596,2,138.08
OL0028252,ORD013518,PROD00476,2,366.75
OL0028253,ORD006564,PROD00094,3,317.88
OL0028254,ORD013987,PROD00047,3,27.8
OL0028255,ORD001382,PROD00570,2,393.29
OL0028256,ORD005423,PROD00709,4,156.54
OL0028257,ORD006460,PROD00111,1,118.1
OL0028258,ORD008582,PROD00786,4,160.46
OL0028259,ORD010124,PROD00262,3,404.97
OL0028260,ORD017319,PROD00199,4,267.71
OL0028261,ORD013502,PROD00003,1,339.67
OL0028262,ORD013489,PROD00180,4,271.71
OL0028263,ORD015372,PROD00357,2,494.09
OL0028264,ORD019016,PROD00573,2,342.47
OL0028265,ORD018258,PROD00204,2,414.22
OL0028266,ORD014707,PROD00383,1,448.38
OL0028267,ORD001682,PROD00216,1,285.75
OL0028268,ORD007366,PROD00788,4,459.51
OL0028269,ORD002821,PROD00218,1,463.19
OL0028270,ORD017495,PROD00357,3,137.0
OL0028271,ORD010329,PROD00708,4,221.55
OL0028272,ORD012039,PROD00607,3,22.06
OL0028273,ORD006009,PROD00729,4,243.26
OL0028274,ORD005604,PROD00670,1,424.4
OL0028275,ORD015916,PROD00113,1,414.22
OL0028276,ORD013995,PROD00401,1,94.25
OL0028277,ORD013458,PROD00671,4,191.77
OL0028278,ORD001848,PROD00360,2,265.98
OL0028279,ORD012390,PROD00142,3,426.66
OL0028280,ORD003874,PROD00417,4,453.15
OL0028281,ORD002772,PROD00590,4,234.11
OL0028282,ORD013719,PROD00211,3,495.68
OL0028283,ORD007898,PROD00230,2,160.89
OL0028284,ORD001707,PROD00696,4,15.23
OL0028285,ORD017345,PROD00481,1,68.09
OL0028286,ORD011559,PROD00526,3,57.64
OL0028287,ORD014368,PROD00029,2,139.36
OL0028288,ORD011100,PROD00518,4,88.33
OL0028289,ORD004028,PROD00664,1,197.99
OL0028290,ORD014348,PROD00540,2,79.51
OL0028291,ORD013729,PROD00356,3,139.43
OL0028292,ORD017021,PROD00102,2,234.33
OL0028293,ORD011277,PROD00388,4,139.42
OL0028294,ORD002109,PROD00504,1,45.69
OL0028295,ORD004415,PROD00166,3,121.15
OL0028296,ORD018361,PROD00032,3,86.12
OL0028297,ORD003780,PROD00755,4,276.45
OL0028298,ORD012473,PROD00182,3,338.8
OL0028299,ORD001854,PROD00373,4,145.5
OL0028300,ORD017680,PROD00201,3,380.99
OL0028301,ORD010279,PROD00682,2,402.17
OL0028302,ORD005714,PROD00493,2,227.81
OL0028303,ORD018455,PROD00690,3,412.54
OL0028304,ORD014260,PROD00698,3,481.34
OL0028305,ORD009594,PROD00738,2,360.2
OL0028306,ORD018808,PROD00379,1,104.32
OL0028307,ORD019568,PROD00535,3,37.02
OL0028308,ORD007481,PROD00091,3,268.0
OL0028309,ORD007115,PROD00730,1,263.61
OL0028310,ORD007685,PROD00376,3,17.45
OL0028311,ORD002958,PROD00287,2,271.71
OL0028312,ORD014544,PROD00556,1,123.23
OL0028313,ORD011312,PROD00498,3,454.06
OL0028314,ORD017587,PROD00184,1,87.73
OL0028315,ORD000037,PROD00494,2,265.98
OL0028316,ORD006536,PROD00388,1,490.15
OL0028317,ORD018569,PROD00739,1,34.56
OL0028318,ORD006540,PROD00546,2,360.2
OL0028319,ORD016335,PROD00334,3,468.48
OL0028320,ORD013849,PROD00425,1,109.5
OL0028321,ORD019221,PROD00116,2,290.74
OL0028322,ORD009390,PROD00705,1,204.37
OL0028323,ORD007394,PROD00142,4,274.18
OL0028324,ORD016502,PROD00319,2,38.83
OL0028325,ORD002201,PROD00522,4,393.29
OL0028326,ORD015784,PROD00418,4,76.19
OL0028327,ORD013472,PROD00590,2,20.31
OL0028328,ORD007230,PROD00436,2,20.12
OL0028329,ORD006242,PROD00575,4,239.08
OL0028330,ORD019475,PROD00568,4,200.74
OL0028331,ORD010900,PROD00127,1,62.43
OL0028332,ORD003024,PROD00581,4,410.53
OL0028333,ORD006025,PROD00371,1,382.97
OL0028334,ORD016726,PROD00446,2,304.02
OL0028335,ORD006434,PROD00068,4,312.91
OL0028336,ORD007151,PROD00528,2,448.54
OL0028337,ORD008937,PROD00488,3,173.5
OL0028338,ORD017701,PROD00363,2,174.18
OL0028339,ORD011973,PROD00592,1,160.46
OL0028340,ORD016064,PROD00779,1,413.14
OL0028341,ORD007219,PROD00302,4,342.69
OL0028342,ORD016329,PROD00708,3,312.57
OL0028343,ORD017343,PROD00302,3,261.21
OL0028344,ORD009855,PROD00448,1,159.39
OL0028345,ORD005725,PROD00429,2,362.96
OL0028346,ORD010718,PROD00745,4,449.35
OL0028347,ORD014429,PROD00710,2,57.1
OL0028348,ORD002228,PROD00392,4,428.33
OL0028349,ORD010769,PROD00092,1,94.96
OL0028350,ORD000547,PROD00234,4,468.86
OL0028351,ORD011277,PROD00742,1,53.94
OL0028352,ORD008100,PROD00287,2,267.89
OL0028353,ORD011268,PROD00741,2,369.42
OL0028354,ORD015165,PROD00228,4,448.38
OL0028355,ORD011457,PROD00715,1,6.89
OL0028356,ORD006630,PROD00080,2,465.85
OL0028357,ORD019499,PROD00363,1,290.64
OL0028358,ORD013083,PROD00168,4,438.38
OL0028359,ORD018140,PROD00373,2,248.25
OL0028360,ORD011714,PROD00800,4,81.39
OL0028361,ORD016151,PROD00012,3,115.52
OL0028362,ORD001366,PROD00510,2,240.33
OL0028363,ORD017746,PROD00032,4,380.99
OL0028364,ORD018486,PROD00158,4,432.38
OL0028365,ORD017731,PROD00291,3,339.19
OL0028366,ORD002658,PROD00558,3,452.29
OL0028367,ORD009709,PROD00275,1,397.73
OL0028368,ORD019354,PROD00577,4,113.13
OL0028369,ORD004078,PROD00637,3,392.59
OL0028370,ORD008636,PROD00500,1,56.68
OL0028371,ORD014278,PROD00111,4,414.24
OL0028372,ORD003081,PROD00785,2,405.1
OL0028373,ORD011399,PROD00154,1,113.54
OL0028374,ORD014879,PROD00692,2,339.19
OL0028375,ORD009412,PROD00452,4,392.28
OL0028376,ORD019782,PROD00419,1,166.28
OL0028377,ORD002765,PROD00540,2,451.61
OL0028378,ORD017737,PROD00055,3,241.55
OL0028379,ORD003635,PROD00791,2,6.45
OL0028380,ORD005778,PROD00305,2,90.06
OL0028381,ORD007639,PROD00602,1,50.68
OL0028382,ORD010430,PROD00379,1,454.06
OL0028383,ORD011402,PROD00489,4,382.97
OL0028384,ORD007208,PROD00774,3,360.62
OL0028385,ORD018248,PROD00567,3,92.7
OL0028386,ORD004879,PROD00172,4,289.52
OL0028387,ORD018835,PROD00010,1,81.13
OL0028388,ORD014148,PROD00499,3,153.74
OL0028389,ORD001891,PROD00679,2,138.14
OL0028390,ORD000165,PROD00633,1,20.12
OL0028391,ORD003276,PROD00698,3,240.33
OL0028392,ORD018256,PROD00538,4,130.72
OL0028393,ORD016725,PROD00075,2,361.3
OL0028394,ORD003709,PROD00331,3,253.57
OL0028395,ORD009556,PROD00531,3,431.56
OL0028396,ORD018236,PROD00130,1,126.67
OL0028397,ORD004218,PROD00665,3,465.75
OL0028398,ORD006322,PROD00130,2,237.52
OL0028399,ORD009516,PROD00067,4,322.72
OL0028400,ORD015112,PROD00215,3,324.07
OL0028401,ORD006689,PROD00562,4,395.63
OL0028402,ORD015323,PROD00465,1,339.41
OL0028403,ORD012318,PROD00063,1,275.75
OL0028404,ORD018012,PROD00098,4,495.68
OL0028405,ORD018920,PROD00298,1,25.08
OL0028406,ORD018130,PROD00108,2,378.54
OL0028407,ORD002170,PROD00191,4,422.9
OL0028408,ORD017268,PROD00343,2,445.38
OL0028409,ORD013480,PROD00336,4,430.18
OL0028410,ORD016357,PROD00077,3,67.05
OL0028411,ORD004779,PROD00289,4,239.77
