OnlineOrderID,CustomerID,ProductID,ChannelID,StoreID,OrderDate
ORD016205,CUST01461,PROD00183,CHAN009,STORE017,2024-11-29
ORD016206,CUST00127,PROD00016,CHAN012,STORE013,2024-02-04
ORD016207,CUST00733,PROD00496,CHAN014,STORE043,2023-08-30
ORD016208,CUST00417,PROD00580,CHAN001,STORE073,2023-12-28
ORD016209,CUST00638,PROD00554,CHAN013,STORE065,2024-06-12
ORD016210,CUST00041,PROD00110,CHAN002,STORE023,2024-06-11
ORD016211,CUST00787,PROD00553,CHAN003,STORE040,2023-07-04
ORD016212,CUST00297,PROD00306,CHAN011,STORE034,2023-12-01
ORD016213,CUST01621,PROD00006,CHAN005,STORE036,2023-07-23
ORD016214,CUST00042,PROD00693,CHAN002,STORE050,2023-12-13
ORD016215,CUST02680,PROD00273,CHAN014,STORE078,2024-08-19
ORD016216,CUST00033,PROD00361,CHAN013,STORE030,2024-06-26
ORD016217,CUST01300,PROD00185,CHAN014,STORE040,2024-01-28
ORD016218,CUST02713,PROD00656,CHAN003,STORE012,2025-02-14
ORD016219,CUST00616,PROD00100,CHAN008,STORE001,2024-03-15
ORD016220,CUST00948,PROD00090,CHAN013,STORE016,2023-12-25
ORD016221,CUST01548,PROD00246,CHAN012,STORE050,2023-10-05
ORD016222,CUST00160,PROD00239,CHAN018,STORE043,2025-04-25
ORD016223,CUST01953,PROD00724,CHAN018,STORE060,2023-09-13
ORD016224,CUST02506,PROD00081,CHAN017,STORE005,2023-12-05
ORD016225,CUST01732,PROD00115,CHAN007,STORE021,2024-08-31
ORD016226,CUST02447,PROD00276,CHAN013,STORE065,2024-06-02
ORD016227,CUST01843,PROD00080,CHAN013,STORE021,2025-03-04
ORD016228,CUST01798,PROD00568,CHAN006,STORE071,2024-09-11
ORD016229,CUST01733,PROD00179,CHAN019,STORE065,2023-11-28
ORD016230,CUST00581,PROD00309,CHAN019,STORE023,2024-02-24
ORD016231,CUST00220,PROD00561,CHAN016,STORE060,2025-02-02
ORD016232,CUST00379,PROD00509,CHAN003,STORE002,2024-05-05
ORD016233,CUST01750,PROD00260,CHAN014,STORE034,2023-11-09
ORD016234,CUST02978,PROD00786,CHAN006,STORE057,2023-09-02
ORD016235,CUST01471,PROD00292,CHAN017,STORE016,2024-05-11
ORD016236,CUST00964,PROD00291,CHAN016,STORE074,2024-12-22
ORD016237,CUST01170,PROD00542,CHAN002,STORE048,2025-02-23
ORD016238,CUST00233,PROD00764,CHAN009,STORE025,2023-12-23
ORD016239,CUST01395,PROD00063,CHAN013,STORE068,2024-11-25
ORD016240,CUST00922,PROD00594,CHAN014,STORE032,2024-09-20
ORD016241,CUST02282,PROD00405,CHAN020,STORE045,2024-10-09
ORD016242,CUST02774,PROD00480,CHAN012,STORE040,2023-11-06
ORD016243,CUST00367,PROD00325,CHAN020,STORE013,2023-09-09
ORD016244,CUST00481,PROD00381,CHAN011,STORE005,2024-02-07
ORD016245,CUST01597,PROD00681,CHAN019,STORE017,2025-05-03
ORD016246,CUST02638,PROD00310,CHAN010,STORE071,2024-12-02
ORD016247,CUST01119,PROD00343,CHAN018,STORE010,2025-03-12
ORD016248,CUST01866,PROD00670,CHAN003,STORE059,2025-04-26
ORD016249,CUST02035,PROD00475,CHAN016,STORE035,2024-08-10
ORD016250,CUST00216,PROD00056,CHAN018,STORE023,2023-11-28
ORD016251,CUST00725,PROD00425,CHAN014,STORE056,2025-02-14
ORD016252,CUST01840,PROD00142,CHAN017,STORE016,2023-08-15
ORD016253,CUST00712,PROD00661,CHAN005,STORE052,2024-03-20
ORD016254,CUST01888,PROD00376,CHAN017,STORE027,2024-08-10
ORD016255,CUST01826,PROD00226,CHAN014,STORE015,2024-08-26
ORD016256,CUST00985,PROD00474,CHAN003,STORE062,2025-02-16
ORD016257,CUST01159,PROD00025,CHAN015,STORE006,2024-06-12
ORD016258,CUST01107,PROD00690,CHAN012,STORE024,2024-06-01
ORD016259,CUST00391,PROD00365,CHAN017,STORE005,2023-12-13
ORD016260,CUST01071,PROD00095,CHAN017,STORE071,2024-01-22
ORD016261,CUST00392,PROD00508,CHAN019,STORE053,2023-12-12
ORD016262,CUST02766,PROD00565,CHAN007,STORE031,2025-01-11
ORD016263,CUST00385,PROD00582,CHAN005,STORE035,2023-06-26
ORD016264,CUST02429,PROD00176,CHAN002,STORE019,2024-11-13
ORD016265,CUST01283,PROD00644,CHAN016,STORE034,2024-07-27
ORD016266,CUST02652,PROD00408,CHAN013,STORE001,2025-02-25
ORD016267,CUST00934,PROD00490,CHAN011,STORE041,2025-02-23
ORD016268,CUST01971,PROD00459,CHAN007,STORE053,2024-07-06
ORD016269,CUST00399,PROD00413,CHAN003,STORE080,2023-11-05
ORD016270,CUST02148,PROD00338,CHAN006,STORE064,2023-06-30
ORD016271,CUST00383,PROD00331,CHAN005,STORE040,2024-04-08
ORD016272,CUST02755,PROD00213,CHAN001,STORE062,2023-08-02
ORD016273,CUST02058,PROD00723,CHAN001,STORE055,2024-06-06
ORD016274,CUST02312,PROD00345,CHAN018,STORE011,2023-06-16
ORD016275,CUST02880,PROD00576,CHAN003,STORE052,2023-09-03
ORD016276,CUST02678,PROD00547,CHAN019,STORE026,2025-05-08
ORD016277,CUST02810,PROD00524,CHAN010,STORE074,2024-03-26
ORD016278,CUST02243,PROD00346,CHAN020,STORE048,2024-10-21
ORD016279,CUST02610,PROD00248,CHAN011,STORE045,2023-12-23
ORD016280,CUST01431,PROD00624,CHAN008,STORE033,2023-06-09
ORD016281,CUST01914,PROD00325,CHAN020,STORE064,2024-10-27
ORD016282,CUST02145,PROD00467,CHAN011,STORE078,2024-07-19
ORD016283,CUST02510,PROD00091,CHAN005,STORE009,2025-01-14
ORD016284,CUST00758,PROD00294,CHAN004,STORE078,2023-06-26
ORD016285,CUST02135,PROD00541,CHAN013,STORE002,2023-12-04
ORD016286,CUST00991,PROD00524,CHAN006,STORE075,2024-08-10
ORD016287,CUST02125,PROD00659,CHAN002,STORE014,2024-01-15
ORD016288,CUST01913,PROD00649,CHAN006,STORE036,2025-01-16
ORD016289,CUST01740,PROD00669,CHAN010,STORE035,2025-03-16
ORD016290,CUST01507,PROD00259,CHAN004,STORE064,2025-04-13
ORD016291,CUST00661,PROD00087,CHAN016,STORE025,2023-07-19
ORD016292,CUST02029,PROD00158,CHAN010,STORE009,2025-03-15
ORD016293,CUST01135,PROD00494,CHAN001,STORE077,2025-04-11
ORD016294,CUST02026,PROD00186,CHAN013,STORE043,2024-01-27
ORD016295,CUST00765,PROD00344,CHAN014,STORE010,2025-03-30
ORD016296,CUST02726,PROD00741,CHAN012,STORE057,2023-11-08
ORD016297,CUST01673,PROD00516,CHAN013,STORE033,2024-06-13
ORD016298,CUST02839,PROD00569,CHAN001,STORE009,2025-02-06
ORD016299,CUST01547,PROD00509,CHAN014,STORE054,2024-11-09
ORD016300,CUST00583,PROD00540,CHAN008,STORE013,2024-11-09
ORD016301,CUST00671,PROD00016,CHAN014,STORE024,2023-08-27
ORD016302,CUST01752,PROD00525,CHAN001,STORE062,2024-06-19
ORD016303,CUST00538,PROD00200,CHAN017,STORE040,2025-05-13
ORD016304,CUST01822,PROD00184,CHAN016,STORE059,2024-04-07
ORD016305,CUST01186,PROD00309,CHAN012,STORE056,2025-02-21
ORD016306,CUST00430,PROD00508,CHAN020,STORE064,2023-07-20
ORD016307,CUST01638,PROD00281,CHAN005,STORE060,2024-03-28
ORD016308,CUST02181,PROD00158,CHAN018,STORE023,2023-11-07
ORD016309,CUST00189,PROD00360,CHAN004,STORE027,2023-08-23
ORD016310,CUST01747,PROD00259,CHAN020,STORE061,2024-03-17
ORD016311,CUST01702,PROD00157,CHAN011,STORE044,2025-04-26
ORD016312,CUST02621,PROD00425,CHAN008,STORE057,2023-08-06
ORD016313,CUST02327,PROD00606,CHAN009,STORE043,2023-12-31
ORD016314,CUST01649,PROD00779,CHAN020,STORE062,2023-09-13
ORD016315,CUST02590,PROD00021,CHAN010,STORE026,2024-09-26
ORD016316,CUST02012,PROD00639,CHAN007,STORE075,2024-10-14
ORD016317,CUST01185,PROD00347,CHAN019,STORE064,2025-01-12
ORD016318,CUST02794,PROD00350,CHAN001,STORE069,2023-06-10
ORD016319,CUST02947,PROD00385,CHAN005,STORE024,2024-04-28
ORD016320,CUST02501,PROD00438,CHAN006,STORE073,2024-01-21
ORD016321,CUST02937,PROD00456,CHAN012,STORE074,2024-01-17
ORD016322,CUST00851,PROD00624,CHAN012,STORE011,2024-03-23
ORD016323,CUST00170,PROD00746,CHAN014,STORE067,2024-11-29
ORD016324,CUST00830,PROD00546,CHAN007,STORE053,2023-06-02
ORD016325,CUST02746,PROD00080,CHAN020,STORE043,2023-07-26
ORD016326,CUST01081,PROD00452,CHAN020,STORE027,2023-11-15
ORD016327,CUST01264,PROD00595,CHAN014,STORE001,2024-10-22
ORD016328,CUST00769,PROD00541,CHAN016,STORE049,2023-11-12
ORD016329,CUST00358,PROD00489,CHAN009,STORE048,2025-02-07
ORD016330,CUST02249,PROD00643,CHAN002,STORE080,2023-08-02
ORD016331,CUST02492,PROD00523,CHAN017,STORE079,2025-03-18
ORD016332,CUST02875,PROD00392,CHAN004,STORE053,2023-09-16
ORD016333,CUST01326,PROD00574,CHAN014,STORE011,2024-11-09
ORD016334,CUST02149,PROD00359,CHAN014,STORE009,2025-01-27
ORD016335,CUST01121,PROD00033,CHAN015,STORE061,2025-02-06
ORD016336,CUST01689,PROD00136,CHAN012,STORE022,2024-02-04
ORD016337,CUST02986,PROD00600,CHAN013,STORE071,2023-10-24
ORD016338,CUST02077,PROD00410,CHAN010,STORE044,2024-10-07
ORD016339,CUST01530,PROD00529,CHAN016,STORE030,2023-12-25
ORD016340,CUST02713,PROD00091,CHAN015,STORE060,2025-02-03
ORD016341,CUST01462,PROD00413,CHAN008,STORE055,2025-03-26
ORD016342,CUST01403,PROD00299,CHAN004,STORE039,2023-11-25
ORD016343,CUST00073,PROD00487,CHAN001,STORE041,2024-07-26
ORD016344,CUST00254,PROD00765,CHAN014,STORE009,2023-11-25
ORD016345,CUST01935,PROD00073,CHAN009,STORE001,2025-02-23
ORD016346,CUST00516,PROD00718,CHAN019,STORE003,2023-10-18
ORD016347,CUST02797,PROD00261,CHAN006,STORE069,2023-09-22
ORD016348,CUST01044,PROD00690,CHAN016,STORE011,2024-11-07
ORD016349,CUST01649,PROD00312,CHAN011,STORE004,2023-07-20
ORD016350,CUST02583,PROD00732,CHAN011,STORE033,2023-07-04
ORD016351,CUST00421,PROD00685,CHAN014,STORE033,2023-11-29
ORD016352,CUST02494,PROD00165,CHAN011,STORE045,2023-07-08
ORD016353,CUST00879,PROD00335,CHAN014,STORE020,2024-04-04
ORD016354,CUST00136,PROD00502,CHAN001,STORE037,2023-11-11
ORD016355,CUST01325,PROD00732,CHAN011,STORE021,2024-12-19
ORD016356,CUST01633,PROD00161,CHAN018,STORE058,2023-06-26
ORD016357,CUST00033,PROD00390,CHAN017,STORE051,2023-06-20
ORD016358,CUST02695,PROD00760,CHAN004,STORE071,2023-10-21
ORD016359,CUST01791,PROD00071,CHAN014,STORE016,2023-12-30
ORD016360,CUST00278,PROD00092,CHAN008,STORE036,2023-09-04
ORD016361,CUST02181,PROD00361,CHAN015,STORE050,2024-05-19
ORD016362,CUST00750,PROD00321,CHAN016,STORE075,2024-06-06
ORD016363,CUST02174,PROD00245,CHAN001,STORE048,2023-08-15
ORD016364,CUST02393,PROD00024,CHAN001,STORE029,2023-10-08
ORD016365,CUST00017,PROD00557,CHAN010,STORE042,2025-05-24
ORD016366,CUST02872,PROD00701,CHAN002,STORE059,2023-07-29
ORD016367,CUST02610,PROD00403,CHAN012,STORE055,2024-09-27
ORD016368,CUST02695,PROD00373,CHAN004,STORE074,2024-08-20
ORD016369,CUST02678,PROD00286,CHAN019,STORE067,2024-07-04
ORD016370,CUST01402,PROD00441,CHAN001,STORE022,2023-11-06
ORD016371,CUST00818,PROD00595,CHAN001,STORE002,2024-03-22
ORD016372,CUST02108,PROD00734,CHAN009,STORE008,2024-09-13
ORD016373,CUST01661,PROD00352,CHAN020,STORE041,2023-12-08
ORD016374,CUST00467,PROD00219,CHAN013,STORE011,2023-08-15
ORD016375,CUST00628,PROD00485,CHAN011,STORE024,2023-05-31
ORD016376,CUST02439,PROD00443,CHAN019,STORE026,2023-11-29
ORD016377,CUST02984,PROD00218,CHAN017,STORE035,2024-10-29
ORD016378,CUST02733,PROD00702,CHAN003,STORE005,2024-12-31
ORD016379,CUST01211,PROD00067,CHAN020,STORE015,2025-02-16
ORD016380,CUST02546,PROD00031,CHAN013,STORE014,2023-08-16
ORD016381,CUST00600,PROD00322,CHAN019,STORE037,2023-11-19
ORD016382,CUST01739,PROD00250,CHAN020,STORE018,2025-01-15
ORD016383,CUST01385,PROD00566,CHAN009,STORE076,2024-02-29
ORD016384,CUST01847,PROD00010,CHAN019,STORE067,2024-08-06
ORD016385,CUST01856,PROD00678,CHAN019,STORE046,2024-04-24
ORD016386,CUST02497,PROD00285,CHAN001,STORE068,2024-04-24
ORD016387,CUST01888,PROD00153,CHAN017,STORE057,2023-07-06
ORD016388,CUST00680,PROD00544,CHAN014,STORE040,2024-02-24
ORD016389,CUST01836,PROD00529,CHAN012,STORE045,2023-07-04
ORD016390,CUST02178,PROD00371,CHAN002,STORE016,2024-03-10
ORD016391,CUST00149,PROD00301,CHAN003,STORE062,2023-06-07
ORD016392,CUST01496,PROD00146,CHAN005,STORE023,2025-01-17
ORD016393,CUST00818,PROD00587,CHAN003,STORE073,2025-05-11
ORD016394,CUST01745,PROD00636,CHAN014,STORE051,2023-12-05
ORD016395,CUST01647,PROD00052,CHAN018,STORE001,2023-09-12
ORD016396,CUST02996,PROD00404,CHAN005,STORE077,2024-09-17
ORD016397,CUST02548,PROD00702,CHAN003,STORE045,2023-10-10
ORD016398,CUST01673,PROD00141,CHAN002,STORE004,2025-02-07
ORD016399,CUST01379,PROD00088,CHAN009,STORE055,2023-07-25
ORD016400,CUST01940,PROD00427,CHAN018,STORE010,2024-09-09
ORD016401,CUST00658,PROD00084,CHAN002,STORE030,2023-11-18
ORD016402,CUST01054,PROD00243,CHAN019,STORE014,2023-12-25
ORD016403,CUST00577,PROD00106,CHAN003,STORE030,2023-10-08
ORD016404,CUST00723,PROD00604,CHAN018,STORE005,2023-09-11
ORD016405,CUST02270,PROD00355,CHAN014,STORE015,2024-06-07
ORD016406,CUST02650,PROD00021,CHAN013,STORE017,2024-03-06
ORD016407,CUST01642,PROD00006,CHAN016,STORE048,2025-01-27
ORD016408,CUST00684,PROD00221,CHAN011,STORE076,2023-11-29
ORD016409,CUST00742,PROD00087,CHAN012,STORE025,2024-08-16
ORD016410,CUST02973,PROD00692,CHAN003,STORE019,2024-02-17
ORD016411,CUST02628,PROD00453,CHAN006,STORE059,2023-08-09
ORD016412,CUST02449,PROD00342,CHAN016,STORE053,2024-07-12
ORD016413,CUST02046,PROD00393,CHAN012,STORE039,2025-03-01
ORD016414,CUST02949,PROD00352,CHAN020,STORE005,2023-08-18
ORD016415,CUST01628,PROD00246,CHAN006,STORE040,2024-12-31
ORD016416,CUST02560,PROD00686,CHAN020,STORE058,2025-01-18
ORD016417,CUST02136,PROD00113,CHAN014,STORE078,2024-08-21
ORD016418,CUST01489,PROD00583,CHAN009,STORE006,2025-04-17
ORD016419,CUST00050,PROD00158,CHAN017,STORE019,2024-12-10
ORD016420,CUST00103,PROD00237,CHAN012,STORE068,2023-08-21
ORD016421,CUST00368,PROD00699,CHAN001,STORE024,2023-06-10
ORD016422,CUST00936,PROD00243,CHAN020,STORE019,2024-02-27
ORD016423,CUST01715,PROD00166,CHAN008,STORE059,2024-01-29
ORD016424,CUST01803,PROD00034,CHAN012,STORE061,2024-11-19
ORD016425,CUST01421,PROD00255,CHAN016,STORE032,2024-09-04
ORD016426,CUST01801,PROD00302,CHAN001,STORE045,2023-09-24
ORD016427,CUST02946,PROD00220,CHAN003,STORE035,2024-10-03
ORD016428,CUST02957,PROD00032,CHAN012,STORE054,2024-03-24
ORD016429,CUST02306,PROD00769,CHAN004,STORE002,2024-07-29
ORD016430,CUST01996,PROD00509,CHAN010,STORE074,2023-10-28
ORD016431,CUST01968,PROD00482,CHAN002,STORE045,2025-05-03
ORD016432,CUST00390,PROD00233,CHAN009,STORE033,2024-11-29
ORD016433,CUST01367,PROD00215,CHAN003,STORE023,2024-05-02
ORD016434,CUST00773,PROD00242,CHAN020,STORE036,2025-05-07
ORD016435,CUST02802,PROD00245,CHAN020,STORE069,2025-04-28
ORD016436,CUST00394,PROD00020,CHAN001,STORE080,2023-06-22
ORD016437,CUST00683,PROD00210,CHAN005,STORE071,2024-01-08
ORD016438,CUST00270,PROD00722,CHAN005,STORE009,2023-08-15
ORD016439,CUST00149,PROD00426,CHAN002,STORE049,2024-11-06
ORD016440,CUST00811,PROD00072,CHAN015,STORE026,2024-10-19
ORD016441,CUST00028,PROD00674,CHAN001,STORE027,2024-12-13
ORD016442,CUST02328,PROD00178,CHAN005,STORE041,2023-06-06
ORD016443,CUST01206,PROD00523,CHAN007,STORE072,2024-05-10
ORD016444,CUST00166,PROD00299,CHAN011,STORE006,2024-11-19
ORD016445,CUST02065,PROD00266,CHAN010,STORE066,2025-02-28
ORD016446,CUST01174,PROD00520,CHAN002,STORE061,2024-05-27
ORD016447,CUST00339,PROD00495,CHAN014,STORE067,2025-01-19
ORD016448,CUST01069,PROD00275,CHAN005,STORE066,2023-09-04
ORD016449,CUST00842,PROD00705,CHAN016,STORE077,2024-11-12
ORD016450,CUST00189,PROD00771,CHAN002,STORE043,2024-07-31
ORD016451,CUST00651,PROD00053,CHAN010,STORE025,2024-09-29
ORD016452,CUST00294,PROD00608,CHAN018,STORE062,2025-02-14
ORD016453,CUST01858,PROD00400,CHAN005,STORE013,2024-04-16
ORD016454,CUST01323,PROD00414,CHAN017,STORE024,2024-05-08
ORD016455,CUST02463,PROD00604,CHAN011,STORE059,2024-08-29
ORD016456,CUST01648,PROD00656,CHAN005,STORE077,2024-08-13
ORD016457,CUST00803,PROD00489,CHAN006,STORE038,2024-09-08
ORD016458,CUST00431,PROD00502,CHAN016,STORE008,2025-04-16
ORD016459,CUST01519,PROD00307,CHAN005,STORE058,2023-07-16
ORD016460,CUST00487,PROD00417,CHAN016,STORE030,2025-05-16
ORD016461,CUST00089,PROD00509,CHAN017,STORE019,2024-09-30
ORD016462,CUST00271,PROD00530,CHAN009,STORE030,2024-03-28
ORD016463,CUST01957,PROD00638,CHAN002,STORE055,2025-05-01
ORD016464,CUST01773,PROD00666,CHAN019,STORE046,2025-04-05
ORD016465,CUST00900,PROD00006,CHAN017,STORE038,2024-10-21
ORD016466,CUST01745,PROD00422,CHAN005,STORE017,2024-04-27
ORD016467,CUST00278,PROD00451,CHAN002,STORE080,2024-06-03
ORD016468,CUST02001,PROD00427,CHAN011,STORE059,2023-10-07
ORD016469,CUST02254,PROD00390,CHAN001,STORE037,2023-10-11
ORD016470,CUST02961,PROD00334,CHAN009,STORE055,2023-06-03
ORD016471,CUST02376,PROD00448,CHAN006,STORE006,2024-03-03
ORD016472,CUST01634,PROD00338,CHAN011,STORE066,2025-05-05
ORD016473,CUST02906,PROD00088,CHAN008,STORE069,2023-08-19
ORD016474,CUST02925,PROD00269,CHAN013,STORE042,2023-06-21
ORD016475,CUST00862,PROD00065,CHAN012,STORE065,2025-02-26
ORD016476,CUST02384,PROD00678,CHAN009,STORE080,2023-08-07
ORD016477,CUST00606,PROD00064,CHAN015,STORE010,2025-04-25
ORD016478,CUST02640,PROD00270,CHAN005,STORE040,2024-10-20
ORD016479,CUST01062,PROD00657,CHAN015,STORE052,2024-04-30
ORD016480,CUST01014,PROD00377,CHAN002,STORE024,2024-10-31
ORD016481,CUST01507,PROD00781,CHAN015,STORE059,2024-09-21
ORD016482,CUST00708,PROD00329,CHAN020,STORE021,2024-12-24
ORD016483,CUST00978,PROD00518,CHAN003,STORE052,2024-11-23
ORD016484,CUST01818,PROD00633,CHAN010,STORE079,2023-06-03
ORD016485,CUST02473,PROD00421,CHAN007,STORE005,2025-04-22
ORD016486,CUST02635,PROD00313,CHAN010,STORE036,2024-12-27
ORD016487,CUST00806,PROD00309,CHAN010,STORE022,2024-04-01
ORD016488,CUST01534,PROD00644,CHAN008,STORE008,2024-01-26
ORD016489,CUST00720,PROD00189,CHAN013,STORE052,2025-04-28
ORD016490,CUST00949,PROD00721,CHAN002,STORE001,2024-11-26
ORD016491,CUST02703,PROD00042,CHAN012,STORE028,2025-04-24
ORD016492,CUST00474,PROD00590,CHAN009,STORE031,2024-12-11
ORD016493,CUST00568,PROD00320,CHAN001,STORE053,2025-03-14
ORD016494,CUST02259,PROD00657,CHAN012,STORE024,2023-09-02
ORD016495,CUST01082,PROD00445,CHAN012,STORE045,2023-06-29
ORD016496,CUST00215,PROD00374,CHAN003,STORE007,2024-02-16
ORD016497,CUST00900,PROD00286,CHAN008,STORE002,2025-03-16
ORD016498,CUST01802,PROD00171,CHAN013,STORE073,2025-04-04
ORD016499,CUST01983,PROD00605,CHAN017,STORE063,2025-05-01
ORD016500,CUST01097,PROD00263,CHAN020,STORE041,2025-03-31
ORD016501,CUST02515,PROD00535,CHAN010,STORE023,2024-11-25
ORD016502,CUST01295,PROD00142,CHAN015,STORE050,2024-08-09
ORD016503,CUST02402,PROD00148,CHAN009,STORE074,2023-12-26
ORD016504,CUST01258,PROD00440,CHAN018,STORE033,2024-01-21
ORD016505,CUST02673,PROD00628,CHAN008,STORE043,2024-07-22
ORD016506,CUST02420,PROD00593,CHAN014,STORE055,2024-09-18
ORD016507,CUST00184,PROD00416,CHAN011,STORE051,2024-03-04
ORD016508,CUST00674,PROD00025,CHAN013,STORE037,2024-09-26
ORD016509,CUST02803,PROD00627,CHAN016,STORE063,2023-11-03
ORD016510,CUST01682,PROD00094,CHAN014,STORE067,2024-07-02
ORD016511,CUST02370,PROD00305,CHAN009,STORE045,2024-04-16
ORD016512,CUST00435,PROD00185,CHAN009,STORE071,2024-11-12
ORD016513,CUST01067,PROD00283,CHAN019,STORE049,2024-06-16
ORD016514,CUST01337,PROD00155,CHAN005,STORE001,2023-08-27
ORD016515,CUST02341,PROD00686,CHAN015,STORE054,2024-08-15
ORD016516,CUST00688,PROD00685,CHAN011,STORE036,2025-03-17
ORD016517,CUST00888,PROD00666,CHAN019,STORE065,2025-05-07
ORD016518,CUST00069,PROD00014,CHAN006,STORE041,2024-10-02
ORD016519,CUST02104,PROD00640,CHAN010,STORE050,2024-12-12
ORD016520,CUST02679,PROD00341,CHAN016,STORE049,2024-04-01
ORD016521,CUST00420,PROD00604,CHAN005,STORE047,2024-12-16
ORD016522,CUST02615,PROD00783,CHAN018,STORE010,2024-12-10
ORD016523,CUST02598,PROD00734,CHAN019,STORE044,2024-01-18
ORD016524,CUST00243,PROD00473,CHAN010,STORE044,2024-08-28
ORD016525,CUST02796,PROD00108,CHAN010,STORE004,2024-12-18
ORD016526,CUST01498,PROD00331,CHAN012,STORE064,2024-01-15
ORD016527,CUST02575,PROD00540,CHAN003,STORE020,2024-09-09
ORD016528,CUST01680,PROD00439,CHAN004,STORE054,2025-03-03
ORD016529,CUST02125,PROD00709,CHAN012,STORE079,2025-01-19
ORD016530,CUST02009,PROD00712,CHAN007,STORE041,2023-10-18
ORD016531,CUST01502,PROD00666,CHAN012,STORE030,2024-10-22
ORD016532,CUST00440,PROD00384,CHAN003,STORE071,2024-01-24
ORD016533,CUST01287,PROD00582,CHAN018,STORE041,2023-08-14
ORD016534,CUST01209,PROD00160,CHAN019,STORE008,2024-07-25
ORD016535,CUST01079,PROD00432,CHAN005,STORE071,2024-10-03
ORD016536,CUST01332,PROD00396,CHAN014,STORE069,2023-12-14
ORD016537,CUST02564,PROD00615,CHAN008,STORE032,2023-08-24
ORD016538,CUST01254,PROD00488,CHAN015,STORE080,2023-11-17
ORD016539,CUST00615,PROD00748,CHAN016,STORE040,2024-04-21
ORD016540,CUST02724,PROD00189,CHAN018,STORE062,2024-04-29
ORD016541,CUST00420,PROD00418,CHAN011,STORE027,2023-08-25
ORD016542,CUST01901,PROD00343,CHAN002,STORE039,2024-12-18
ORD016543,CUST00276,PROD00361,CHAN010,STORE033,2024-04-02
ORD016544,CUST01585,PROD00109,CHAN011,STORE066,2025-05-02
ORD016545,CUST02656,PROD00301,CHAN005,STORE079,2024-06-03
ORD016546,CUST02619,PROD00368,CHAN017,STORE071,2024-05-02
ORD016547,CUST01767,PROD00255,CHAN001,STORE013,2023-08-21
ORD016548,CUST01713,PROD00316,CHAN014,STORE029,2024-03-23
ORD016549,CUST02138,PROD00705,CHAN015,STORE068,2024-06-17
ORD016550,CUST02330,PROD00071,CHAN007,STORE010,2025-02-28
ORD016551,CUST01195,PROD00269,CHAN008,STORE076,2024-03-25
ORD016552,CUST02686,PROD00501,CHAN016,STORE058,2023-06-07
ORD016553,CUST00811,PROD00209,CHAN013,STORE027,2024-08-09
ORD016554,CUST01379,PROD00478,CHAN005,STORE058,2024-09-18
ORD016555,CUST01313,PROD00176,CHAN003,STORE070,2023-10-10
ORD016556,CUST02916,PROD00239,CHAN013,STORE045,2024-07-04
ORD016557,CUST02510,PROD00610,CHAN019,STORE050,2024-05-26
ORD016558,CUST00750,PROD00442,CHAN012,STORE048,2023-07-19
ORD016559,CUST01197,PROD00601,CHAN019,STORE043,2024-01-17
ORD016560,CUST00301,PROD00764,CHAN017,STORE014,2024-06-11
ORD016561,CUST00600,PROD00492,CHAN011,STORE044,2024-05-14
ORD016562,CUST00529,PROD00099,CHAN003,STORE028,2025-02-02
ORD016563,CUST02188,PROD00329,CHAN002,STORE061,2024-02-22
ORD016564,CUST00278,PROD00326,CHAN014,STORE038,2023-12-27
ORD016565,CUST00663,PROD00445,CHAN017,STORE071,2024-11-12
ORD016566,CUST02559,PROD00666,CHAN002,STORE075,2023-09-06
ORD016567,CUST01370,PROD00295,CHAN018,STORE033,2024-02-19
ORD016568,CUST02162,PROD00442,CHAN015,STORE067,2025-02-03
ORD016569,CUST00580,PROD00795,CHAN012,STORE022,2024-01-19
ORD016570,CUST01531,PROD00031,CHAN016,STORE013,2025-02-19
ORD016571,CUST01390,PROD00131,CHAN016,STORE006,2024-12-25
ORD016572,CUST00691,PROD00728,CHAN007,STORE064,2023-06-25
ORD016573,CUST00637,PROD00527,CHAN006,STORE054,2024-09-18
ORD016574,CUST01849,PROD00438,CHAN014,STORE043,2025-02-06
ORD016575,CUST02046,PROD00326,CHAN008,STORE055,2024-10-25
ORD016576,CUST00823,PROD00267,CHAN020,STORE028,2025-03-10
ORD016577,CUST01874,PROD00286,CHAN019,STORE058,2024-01-17
ORD016578,CUST00875,PROD00291,CHAN019,STORE015,2024-07-21
ORD016579,CUST00940,PROD00368,CHAN012,STORE024,2023-07-15
ORD016580,CUST01683,PROD00486,CHAN009,STORE062,2024-05-21
ORD016581,CUST00942,PROD00555,CHAN009,STORE065,2023-07-04
ORD016582,CUST01899,PROD00168,CHAN005,STORE026,2024-05-04
ORD016583,CUST02406,PROD00471,CHAN014,STORE061,2023-09-16
ORD016584,CUST02051,PROD00767,CHAN001,STORE001,2024-01-24
ORD016585,CUST01747,PROD00170,CHAN003,STORE046,2023-07-26
ORD016586,CUST02452,PROD00771,CHAN011,STORE001,2024-11-10
ORD016587,CUST00025,PROD00346,CHAN004,STORE051,2023-06-26
ORD016588,CUST01867,PROD00078,CHAN020,STORE036,2023-12-18
ORD016589,CUST02557,PROD00085,CHAN001,STORE069,2024-10-12
ORD016590,CUST02744,PROD00661,CHAN006,STORE069,2023-09-15
ORD016591,CUST00061,PROD00201,CHAN010,STORE066,2024-06-02
