TransactionID,CustomerID,StoreID,Amount,TransactionDate,Type
FT0002971,CUST00598,STORE018,1066.96,2024-04-20,GiftCard
FT0002972,CUST02337,STORE057,1095.01,2024-07-28,GiftCard
FT0002973,CUST00593,STORE005,1071.8,2023-12-31,Refund
FT0002974,CUST01688,STORE026,884.32,2024-10-27,GiftCard
FT0002975,CUST00573,STORE030,1966.04,2023-12-20,Sale
FT0002976,CUST02076,STORE054,1330.73,2024-02-03,Sale
FT0002977,CUST02091,STORE013,1442.37,2024-09-10,GiftCard
FT0002978,CUST01705,STORE029,1681.16,2023-07-27,Sale
FT0002979,CUST02471,STORE003,39.1,2025-01-06,Refund
FT0002980,CUST00177,STORE058,-290.49,2023-07-05,GiftCard
FT0002981,CUST00529,STORE076,707.24,2023-07-17,Sale
FT0002982,CUST01634,STORE002,785.2,2024-11-03,Refund
FT0002983,CUST00966,STORE075,1572.95,2023-09-27,Refund
FT0002984,CUST01518,STORE028,609.46,2024-10-12,Sale
FT0002985,CUST00198,STORE077,927.13,2024-02-13,GiftCard
FT0002986,CUST02658,STORE076,817.68,2024-11-13,Refund
FT0002987,CUST02890,STORE002,-404.49,2023-06-22,Refund
FT0002988,CUST00853,STORE007,1038.04,2024-01-23,Refund
FT0002989,CUST01538,STORE026,1570.11,2024-07-24,Refund
FT0002990,CUST02070,STORE076,-106.25,2024-07-16,GiftCard
FT0002991,CUST01081,STORE016,985.83,2025-05-12,Sale
FT0002992,CUST02890,STORE023,984.03,2025-01-27,Sale
FT0002993,CUST00098,STORE040,-89.54,2024-02-04,Sale
FT0002994,CUST01904,STORE060,-191.34,2024-06-20,Refund
FT0002995,CUST00435,STORE073,1950.13,2023-10-20,GiftCard
FT0002996,CUST00637,STORE032,484.3,2024-11-12,Sale
FT0002997,CUST00588,STORE015,68.55,2023-11-30,GiftCard
FT0002998,CUST00344,STORE013,-71.69,2024-10-22,Sale
FT0002999,CUST01318,STORE005,1169.0,2024-05-08,Refund
FT0003000,CUST01980,STORE075,1023.61,2024-01-26,Sale
FT0003001,CUST00571,STORE074,1108.88,2023-10-06,Refund
FT0003002,CUST00611,STORE052,-279.98,2024-11-07,Refund
FT0003003,CUST01728,STORE077,1733.84,2024-07-03,Sale
FT0003004,CUST02291,STORE041,473.17,2025-03-31,GiftCard
FT0003005,CUST01855,STORE053,283.42,2024-07-13,Refund
FT0003006,CUST02609,STORE050,655.9,2023-08-28,GiftCard
FT0003007,CUST00960,STORE015,475.17,2023-12-28,Sale
FT0003008,CUST02080,STORE007,1658.94,2024-03-25,Refund
FT0003009,CUST02439,STORE040,1823.15,2025-01-18,GiftCard
FT0003010,CUST02325,STORE028,258.63,2024-08-04,Refund
FT0003011,CUST00532,STORE032,1659.84,2025-02-16,Sale
FT0003012,CUST01178,STORE015,1453.81,2024-06-08,Refund
FT0003013,CUST02431,STORE070,1827.02,2023-08-11,Sale
FT0003014,CUST01092,STORE065,114.38,2023-10-06,GiftCard
FT0003015,CUST01902,STORE004,942.4,2025-02-21,Refund
FT0003016,CUST00884,STORE011,186.36,2025-02-10,GiftCard
FT0003017,CUST02262,STORE026,1560.24,2023-09-30,Sale
FT0003018,CUST01679,STORE061,-486.69,2024-03-11,Sale
FT0003019,CUST02424,STORE037,912.05,2025-01-08,GiftCard
FT0003020,CUST02792,STORE023,348.01,2023-11-03,GiftCard
FT0003021,CUST02261,STORE040,306.71,2024-12-30,Sale
FT0003022,CUST02127,STORE077,1112.27,2024-07-29,GiftCard
FT0003023,CUST01750,STORE023,1628.71,2024-11-18,Sale
FT0003024,CUST02676,STORE016,1022.99,2025-03-20,GiftCard
FT0003025,CUST02652,STORE061,1632.93,2024-05-05,Sale
FT0003026,CUST00782,STORE068,161.49,2023-09-06,Sale
FT0003027,CUST02728,STORE080,798.75,2024-03-30,Refund
FT0003028,CUST02106,STORE031,626.34,2023-06-11,Sale
FT0003029,CUST00881,STORE053,-470.89,2023-11-06,Sale
FT0003030,CUST00447,STORE025,892.03,2024-01-28,Refund
FT0003031,CUST02114,STORE044,1153.81,2024-11-08,Refund
FT0003032,CUST01784,STORE012,979.79,2023-06-05,GiftCard
FT0003033,CUST01278,STORE009,1340.7,2024-04-17,GiftCard
FT0003034,CUST01992,STORE012,928.35,2023-08-17,Sale
FT0003035,CUST01068,STORE069,-333.12,2024-03-08,GiftCard
FT0003036,CUST01578,STORE054,-208.89,2024-04-12,GiftCard
FT0003037,CUST01012,STORE054,991.19,2025-03-15,Sale
FT0003038,CUST02275,STORE028,187.45,2024-05-08,Refund
FT0003039,CUST00774,STORE056,-300.89,2024-06-10,Refund
FT0003040,CUST02727,STORE069,574.01,2024-04-28,Sale
FT0003041,CUST01815,STORE077,885.81,2024-09-01,Sale
FT0003042,CUST02649,STORE058,321.86,2024-09-01,Sale
FT0003043,CUST02427,STORE078,1301.08,2025-02-17,Sale
FT0003044,CUST01202,STORE075,1109.43,2023-09-11,Sale
FT0003045,CUST01451,STORE042,332.05,2024-09-24,Sale
FT0003046,CUST02757,STORE038,1387.18,2024-03-22,GiftCard
FT0003047,CUST00307,STORE068,1121.74,2025-02-06,GiftCard
FT0003048,CUST00779,STORE053,1093.61,2024-06-12,GiftCard
FT0003049,CUST02552,STORE033,883.57,2024-12-18,Refund
FT0003050,CUST02316,STORE071,-471.53,2023-12-22,Sale
FT0003051,CUST00008,STORE056,1241.27,2025-02-21,Sale
FT0003052,CUST02556,STORE072,440.1,2023-07-03,GiftCard
FT0003053,CUST00476,STORE051,1856.52,2025-03-22,Refund
FT0003054,CUST01321,STORE074,1544.96,2023-06-09,GiftCard
FT0003055,CUST02212,STORE043,969.24,2024-07-29,Sale
FT0003056,CUST00485,STORE015,130.45,2024-10-05,Sale
FT0003057,CUST02615,STORE038,9.29,2024-06-30,GiftCard
FT0003058,CUST00905,STORE015,350.96,2025-05-22,GiftCard
FT0003059,CUST00559,STORE005,691.42,2024-06-04,Sale
FT0003060,CUST01968,STORE054,240.16,2024-08-04,GiftCard
FT0003061,CUST02286,STORE051,787.32,2024-07-03,Sale
FT0003062,CUST01128,STORE010,-86.57,2023-06-24,GiftCard
FT0003063,CUST01234,STORE012,1944.28,2023-11-07,Refund
FT0003064,CUST02602,STORE004,-230.19,2023-06-04,Sale
FT0003065,CUST02876,STORE018,1829.86,2023-09-27,Refund
FT0003066,CUST00468,STORE080,1783.95,2024-05-21,GiftCard
FT0003067,CUST02434,STORE036,813.4,2024-01-24,Refund
FT0003068,CUST02823,STORE025,1312.28,2023-10-12,GiftCard
FT0003069,CUST00848,STORE076,590.12,2023-08-23,Refund
FT0003070,CUST02435,STORE036,1075.09,2024-08-08,Refund
FT0003071,CUST02925,STORE067,351.44,2025-03-23,Refund
FT0003072,CUST00259,STORE009,252.9,2024-08-30,Sale
FT0003073,CUST00283,STORE061,945.57,2024-11-13,Refund
FT0003074,CUST01650,STORE053,745.32,2024-06-04,GiftCard
FT0003075,CUST01899,STORE018,948.84,2024-12-16,GiftCard
FT0003076,CUST00040,STORE043,216.65,2024-10-18,Sale
FT0003077,CUST02534,STORE035,417.39,2023-08-17,Sale
FT0003078,CUST02977,STORE063,-290.26,2024-04-07,GiftCard
FT0003079,CUST02268,STORE078,-369.31,2025-05-07,Refund
FT0003080,CUST01015,STORE004,133.64,2024-05-25,GiftCard
FT0003081,CUST00613,STORE041,-314.38,2024-02-11,Sale
FT0003082,CUST02976,STORE045,-240.56,2023-12-25,Sale
FT0003083,CUST01916,STORE050,1532.32,2023-11-15,GiftCard
FT0003084,CUST00688,STORE079,-402.82,2025-03-28,Refund
FT0003085,CUST00613,STORE028,1147.36,2024-08-13,Refund
FT0003086,CUST02308,STORE042,181.39,2025-04-07,Sale
FT0003087,CUST02414,STORE080,1678.86,2025-03-29,GiftCard
FT0003088,CUST01782,STORE076,712.48,2024-03-14,GiftCard
FT0003089,CUST01811,STORE069,263.94,2024-11-21,Sale
FT0003090,CUST02592,STORE001,794.1,2023-10-06,GiftCard
FT0003091,CUST02697,STORE039,454.9,2024-12-30,Sale
FT0003092,CUST01548,STORE017,910.75,2023-09-12,Refund
FT0003093,CUST01931,STORE035,-213.67,2024-10-23,Refund
FT0003094,CUST02862,STORE046,1992.48,2023-06-10,GiftCard
FT0003095,CUST01153,STORE042,563.89,2024-05-16,Refund
FT0003096,CUST00575,STORE039,370.58,2024-07-27,Refund
FT0003097,CUST01911,STORE049,1275.52,2023-12-24,Sale
FT0003098,CUST01013,STORE062,409.75,2024-10-31,Sale
FT0003099,CUST00670,STORE038,1583.19,2024-07-16,GiftCard
FT0003100,CUST00269,STORE023,635.68,2024-03-15,Sale
FT0003101,CUST01284,STORE022,1298.9,2023-10-17,GiftCard
FT0003102,CUST00924,STORE004,-231.37,2024-09-21,GiftCard
FT0003103,CUST01126,STORE049,1615.3,2024-03-17,Sale
FT0003104,CUST01530,STORE059,1339.29,2024-01-29,Refund
FT0003105,CUST01759,STORE073,29.29,2023-07-19,Refund
FT0003106,CUST01595,STORE068,-136.78,2024-02-23,Refund
FT0003107,CUST00247,STORE071,290.73,2024-10-15,Refund
FT0003108,CUST01561,STORE002,1940.18,2024-01-24,GiftCard
FT0003109,CUST02179,STORE049,142.08,2024-03-09,Refund
FT0003110,CUST02401,STORE031,640.32,2024-06-26,GiftCard
FT0003111,CUST02244,STORE040,-424.95,2023-08-22,Sale
FT0003112,CUST01940,STORE048,493.07,2024-03-02,Sale
FT0003113,CUST00930,STORE051,928.3,2024-12-20,GiftCard
FT0003114,CUST02693,STORE043,1882.81,2023-08-14,Refund
FT0003115,CUST00227,STORE055,791.84,2025-03-15,GiftCard
FT0003116,CUST02749,STORE049,1547.77,2025-04-09,Refund
FT0003117,CUST00265,STORE080,867.82,2024-09-01,Refund
FT0003118,CUST01396,STORE057,-398.04,2025-04-30,GiftCard
FT0003119,CUST01458,STORE077,287.52,2024-10-24,GiftCard
FT0003120,CUST00646,STORE015,938.87,2024-01-16,Refund
FT0003121,CUST02259,STORE027,1876.48,2024-05-26,GiftCard
FT0003122,CUST01419,STORE068,1647.83,2024-09-17,Refund
FT0003123,CUST01474,STORE080,70.89,2023-11-26,GiftCard
FT0003124,CUST02991,STORE064,50.27,2024-12-28,Sale
FT0003125,CUST01388,STORE030,2.93,2024-08-13,Refund
FT0003126,CUST01900,STORE036,1806.25,2024-07-24,Sale
FT0003127,CUST02505,STORE067,1631.67,2024-01-16,GiftCard
FT0003128,CUST02773,STORE049,1437.21,2024-07-02,Sale
FT0003129,CUST01250,STORE076,481.84,2024-05-30,GiftCard
FT0003130,CUST00982,STORE055,760.95,2023-09-19,Refund
FT0003131,CUST01155,STORE056,660.83,2024-05-03,GiftCard
FT0003132,CUST00588,STORE068,133.5,2024-09-12,GiftCard
FT0003133,CUST00476,STORE044,762.57,2024-10-18,Refund
FT0003134,CUST01822,STORE031,-423.76,2024-01-26,GiftCard
FT0003135,CUST00986,STORE058,-170.47,2024-07-16,Refund
FT0003136,CUST02204,STORE053,1716.47,2025-04-14,GiftCard
FT0003137,CUST01242,STORE079,1379.2,2023-08-26,Refund
FT0003138,CUST00190,STORE023,557.17,2024-01-24,Sale
FT0003139,CUST01441,STORE028,792.88,2024-01-03,GiftCard
FT0003140,CUST00981,STORE016,425.0,2023-12-17,GiftCard
FT0003141,CUST01699,STORE037,1351.95,2023-07-08,GiftCard
FT0003142,CUST01716,STORE021,1460.47,2024-11-03,Refund
FT0003143,CUST02594,STORE079,1408.21,2024-12-13,GiftCard
FT0003144,CUST00041,STORE017,1306.53,2025-04-05,Refund
FT0003145,CUST02355,STORE037,11.26,2023-08-31,GiftCard
FT0003146,CUST00943,STORE077,344.92,2024-08-02,Sale
FT0003147,CUST00338,STORE019,674.61,2023-11-29,GiftCard
FT0003148,CUST01338,STORE030,326.98,2023-12-07,Sale
FT0003149,CUST01099,STORE045,1387.35,2025-05-16,Refund
FT0003150,CUST02327,STORE018,323.38,2023-10-12,Sale
FT0003151,CUST00896,STORE078,-154.42,2024-10-28,GiftCard
FT0003152,CUST02321,STORE062,497.6,2025-03-21,GiftCard
FT0003153,CUST02885,STORE036,1949.79,2025-02-01,Refund
FT0003154,CUST02668,STORE052,64.7,2024-07-18,GiftCard
FT0003155,CUST01675,STORE019,1030.4,2024-02-25,GiftCard
FT0003156,CUST02910,STORE044,582.43,2023-09-22,Refund
FT0003157,CUST00931,STORE007,-322.44,2023-09-06,Refund
FT0003158,CUST00289,STORE044,719.69,2024-07-14,Sale
FT0003159,CUST00724,STORE068,1255.41,2024-11-08,Refund
FT0003160,CUST02941,STORE034,783.05,2024-11-04,GiftCard
FT0003161,CUST02320,STORE066,1680.27,2023-12-27,Refund
FT0003162,CUST01954,STORE069,222.34,2024-04-08,GiftCard
FT0003163,CUST01090,STORE055,-284.38,2023-07-13,Sale
FT0003164,CUST00483,STORE010,1841.41,2025-01-12,Refund
FT0003165,CUST00936,STORE042,445.49,2024-11-25,GiftCard
FT0003166,CUST02296,STORE041,941.01,2025-04-04,Refund
FT0003167,CUST00156,STORE077,1480.01,2025-03-09,Refund
FT0003168,CUST01071,STORE069,310.78,2023-05-26,Refund
FT0003169,CUST01959,STORE010,1290.41,2023-11-27,Refund
FT0003170,CUST02502,STORE010,-161.45,2023-11-20,Sale
FT0003171,CUST02249,STORE060,228.23,2024-09-02,GiftCard
FT0003172,CUST01684,STORE051,-138.22,2025-02-08,Refund
FT0003173,CUST00124,STORE021,1528.08,2023-10-26,GiftCard
FT0003174,CUST02049,STORE008,56.62,2024-08-21,Sale
FT0003175,CUST00968,STORE065,1293.51,2024-07-18,GiftCard
FT0003176,CUST00855,STORE078,1858.25,2024-02-26,GiftCard
FT0003177,CUST00640,STORE030,819.43,2024-08-27,Sale
FT0003178,CUST02239,STORE049,850.07,2024-01-12,Refund
FT0003179,CUST01603,STORE009,652.58,2024-02-29,GiftCard
FT0003180,CUST02564,STORE017,314.73,2025-05-02,GiftCard
FT0003181,CUST00442,STORE069,689.14,2023-10-07,Refund
FT0003182,CUST01945,STORE058,1007.02,2024-02-10,Refund
FT0003183,CUST01839,STORE057,1964.98,2024-06-14,GiftCard
FT0003184,CUST01830,STORE062,1844.41,2024-09-17,Sale
FT0003185,CUST02191,STORE052,1655.38,2024-07-11,Refund
FT0003186,CUST00533,STORE061,1722.83,2023-11-08,Refund
FT0003187,CUST02275,STORE040,669.62,2024-01-30,Sale
FT0003188,CUST01337,STORE038,1143.61,2025-02-09,GiftCard
FT0003189,CUST00949,STORE043,1737.67,2024-11-22,Refund
FT0003190,CUST02020,STORE063,482.38,2023-08-05,GiftCard
FT0003191,CUST00460,STORE019,1904.41,2025-01-07,GiftCard
FT0003192,CUST00551,STORE050,539.47,2025-03-03,GiftCard
FT0003193,CUST00393,STORE033,1002.71,2023-08-24,Sale
FT0003194,CUST01788,STORE013,1274.51,2024-06-06,GiftCard
FT0003195,CUST00845,STORE078,1876.48,2024-09-19,GiftCard
FT0003196,CUST02258,STORE062,111.54,2023-07-20,Refund
FT0003197,CUST01139,STORE043,1365.33,2025-01-11,Refund
FT0003198,CUST00646,STORE049,802.04,2023-09-13,Sale
FT0003199,CUST02267,STORE036,171.39,2025-03-20,Sale
FT0003200,CUST02455,STORE010,1441.52,2024-09-17,Refund
FT0003201,CUST01467,STORE006,880.56,2023-07-02,Refund
FT0003202,CUST01378,STORE057,1152.43,2023-08-19,Sale
FT0003203,CUST02936,STORE001,307.25,2024-07-28,GiftCard
FT0003204,CUST02606,STORE071,703.18,2023-07-04,Sale
FT0003205,CUST02598,STORE058,1043.39,2024-03-30,GiftCard
FT0003206,CUST00142,STORE021,512.28,2024-02-19,Refund
FT0003207,CUST02660,STORE080,-4.07,2023-11-21,Refund
FT0003208,CUST00501,STORE056,1904.1,2023-10-25,Refund
FT0003209,CUST00840,STORE020,778.67,2024-10-19,GiftCard
FT0003210,CUST02750,STORE054,1334.8,2025-02-21,Sale
FT0003211,CUST01683,STORE025,527.62,2023-12-12,GiftCard
FT0003212,CUST01566,STORE028,387.83,2025-02-15,Sale
FT0003213,CUST02047,STORE005,517.91,2025-05-02,Sale
FT0003214,CUST01531,STORE021,522.99,2024-09-03,Sale
FT0003215,CUST00596,STORE018,860.45,2024-03-18,Refund
FT0003216,CUST01905,STORE047,858.67,2025-03-19,Sale
FT0003217,CUST00281,STORE070,742.88,2024-09-19,Refund
FT0003218,CUST00424,STORE057,-163.04,2024-05-11,Sale
FT0003219,CUST02904,STORE019,740.19,2024-09-08,Sale
FT0003220,CUST00270,STORE065,-77.24,2025-05-16,Refund
FT0003221,CUST00154,STORE003,-184.66,2025-01-15,Refund
FT0003222,CUST02662,STORE042,1831.61,2023-11-21,GiftCard
FT0003223,CUST01751,STORE021,1012.38,2024-03-07,Sale
FT0003224,CUST00662,STORE040,1148.73,2025-01-18,Refund
FT0003225,CUST01968,STORE067,504.48,2023-08-18,GiftCard
FT0003226,CUST00083,STORE025,1772.45,2023-11-27,GiftCard
FT0003227,CUST02995,STORE055,1094.83,2025-03-19,Refund
FT0003228,CUST02947,STORE052,1422.92,2024-12-22,Sale
FT0003229,CUST01450,STORE044,421.41,2024-01-09,GiftCard
FT0003230,CUST01299,STORE056,1900.03,2024-11-18,Sale
FT0003231,CUST02332,STORE055,1551.15,2024-06-07,Sale
FT0003232,CUST00980,STORE070,1634.87,2023-12-31,GiftCard
FT0003233,CUST02221,STORE077,-69.51,2023-12-18,Refund
FT0003234,CUST02811,STORE073,177.41,2024-08-15,Sale
FT0003235,CUST01660,STORE066,214.07,2023-06-29,Refund
FT0003236,CUST01399,STORE019,177.27,2024-07-26,GiftCard
FT0003237,CUST00633,STORE007,1638.52,2025-03-31,Sale
FT0003238,CUST01532,STORE063,-420.29,2024-07-29,Refund
FT0003239,CUST00787,STORE042,-309.75,2023-08-04,Refund
FT0003240,CUST02991,STORE042,184.79,2024-03-30,Sale
FT0003241,CUST00398,STORE059,-0.32,2023-07-29,Refund
FT0003242,CUST01144,STORE020,79.65,2024-01-11,Refund
FT0003243,CUST00934,STORE073,1494.86,2023-09-17,GiftCard
FT0003244,CUST01461,STORE017,907.82,2024-02-14,GiftCard
FT0003245,CUST01853,STORE027,-485.57,2025-04-05,Refund
FT0003246,CUST02724,STORE047,573.31,2023-09-23,Refund
FT0003247,CUST02984,STORE002,519.71,2024-03-22,Sale
FT0003248,CUST02513,STORE063,-215.14,2024-03-22,GiftCard
FT0003249,CUST00286,STORE062,1190.35,2025-01-02,Sale
FT0003250,CUST00265,STORE019,1255.24,2023-11-08,Refund
FT0003251,CUST02368,STORE017,1302.23,2025-01-28,Sale
FT0003252,CUST02721,STORE069,1321.18,2025-04-16,Refund
FT0003253,CUST02868,STORE039,-499.87,2023-07-29,GiftCard
FT0003254,CUST02137,STORE071,1884.8,2024-01-24,GiftCard
FT0003255,CUST01678,STORE039,1535.52,2023-09-15,Refund
FT0003256,CUST01227,STORE036,1759.95,2024-04-10,GiftCard
FT0003257,CUST00821,STORE040,-460.89,2024-09-22,Refund
FT0003258,CUST01763,STORE045,1834.65,2024-01-31,Sale
FT0003259,CUST02382,STORE004,1524.47,2023-11-13,Refund
FT0003260,CUST02270,STORE025,1593.05,2024-04-20,Sale
FT0003261,CUST00041,STORE069,-266.78,2024-01-31,Refund
FT0003262,CUST01732,STORE030,1346.95,2025-01-22,GiftCard
FT0003263,CUST00068,STORE076,1899.79,2024-11-25,Refund
FT0003264,CUST00988,STORE068,1196.37,2023-07-17,Refund
FT0003265,CUST01800,STORE029,926.4,2024-06-02,Refund
FT0003266,CUST02562,STORE073,1864.07,2025-03-05,GiftCard
FT0003267,CUST01622,STORE068,607.34,2025-02-13,Refund
FT0003268,CUST01656,STORE051,998.23,2024-03-26,GiftCard
FT0003269,CUST01279,STORE024,690.85,2024-10-30,Refund
FT0003270,CUST00695,STORE014,1832.12,2023-07-11,Sale
FT0003271,CUST02525,STORE069,-309.79,2023-10-16,Refund
FT0003272,CUST01086,STORE018,752.8,2023-06-03,Sale
FT0003273,CUST02929,STORE042,1217.38,2023-08-25,GiftCard
FT0003274,CUST02480,STORE057,1479.77,2024-07-03,GiftCard
FT0003275,CUST01694,STORE012,957.55,2025-02-08,Refund
FT0003276,CUST02316,STORE017,1772.29,2023-06-26,GiftCard
FT0003277,CUST01059,STORE030,1854.98,2024-08-02,Refund
FT0003278,CUST00779,STORE075,-339.2,2024-10-15,GiftCard
FT0003279,CUST00494,STORE023,505.93,2025-05-19,Sale
FT0003280,CUST01586,STORE001,-441.35,2024-07-11,GiftCard
FT0003281,CUST01493,STORE079,323.54,2024-07-30,Sale
FT0003282,CUST01791,STORE032,842.17,2023-12-09,Refund
FT0003283,CUST00661,STORE009,1776.99,2024-01-14,Refund
FT0003284,CUST01349,STORE015,1616.39,2023-11-15,Refund
FT0003285,CUST01328,STORE028,-181.25,2024-03-18,Sale
FT0003286,CUST01300,STORE024,-267.42,2024-05-18,Refund
FT0003287,CUST01987,STORE060,973.17,2025-02-18,Refund
FT0003288,CUST02045,STORE035,830.29,2024-12-21,Sale
FT0003289,CUST01929,STORE027,165.94,2023-12-24,GiftCard
FT0003290,CUST01348,STORE076,1748.63,2023-07-20,Refund
FT0003291,CUST01059,STORE020,1818.42,2024-08-15,GiftCard
FT0003292,CUST00977,STORE065,506.53,2025-04-21,GiftCard
FT0003293,CUST00482,STORE049,1725.76,2024-01-12,Refund
FT0003294,CUST00728,STORE001,459.87,2024-11-04,Refund
FT0003295,CUST02528,STORE010,1342.04,2023-10-20,Sale
FT0003296,CUST01032,STORE047,689.86,2024-05-04,Sale
FT0003297,CUST00343,STORE059,-193.54,2024-08-16,Refund
FT0003298,CUST01448,STORE062,1819.84,2024-06-25,GiftCard
FT0003299,CUST02380,STORE018,635.24,2024-04-03,Sale
FT0003300,CUST02486,STORE046,1336.22,2024-10-21,Sale
FT0003301,CUST02222,STORE032,417.93,2024-05-05,Refund
FT0003302,CUST02607,STORE027,-452.8,2024-06-30,Refund
FT0003303,CUST00527,STORE018,-248.67,2023-09-29,Refund
FT0003304,CUST01897,STORE039,740.55,2024-07-03,Refund
FT0003305,CUST00659,STORE049,1224.91,2023-12-26,Sale
FT0003306,CUST02074,STORE044,336.84,2023-08-24,Sale
FT0003307,CUST00820,STORE072,1238.72,2025-02-12,Sale
FT0003308,CUST02653,STORE054,1246.59,2024-06-18,GiftCard
FT0003309,CUST00406,STORE034,1259.84,2023-12-23,Sale
FT0003310,CUST02280,STORE071,731.3,2024-04-13,Sale
FT0003311,CUST02581,STORE036,1787.22,2023-09-19,Refund
FT0003312,CUST01574,STORE018,722.99,2025-02-13,Sale
FT0003313,CUST01812,STORE038,625.66,2024-07-14,Sale
FT0003314,CUST00505,STORE059,-1.55,2024-07-17,Sale
FT0003315,CUST00179,STORE009,269.14,2024-04-17,Refund
FT0003316,CUST00132,STORE073,-394.16,2023-09-19,Sale
FT0003317,CUST01847,STORE072,1083.84,2023-06-16,Sale
FT0003318,CUST01479,STORE051,121.34,2024-08-25,GiftCard
FT0003319,CUST02396,STORE035,260.39,2023-05-26,GiftCard
FT0003320,CUST02588,STORE005,1427.04,2024-09-30,GiftCard
FT0003321,CUST00772,STORE014,318.05,2024-06-30,GiftCard
FT0003322,CUST01430,STORE030,105.49,2024-04-24,Refund
FT0003323,CUST02124,STORE004,-77.36,2023-09-21,GiftCard
FT0003324,CUST00579,STORE039,1437.15,2023-10-08,Sale
FT0003325,CUST02902,STORE064,-175.73,2023-07-10,GiftCard
FT0003326,CUST01516,STORE025,634.38,2024-04-15,Refund
FT0003327,CUST00194,STORE028,767.33,2023-10-31,GiftCard
FT0003328,CUST02008,STORE076,1218.47,2025-03-27,GiftCard
FT0003329,CUST01186,STORE066,1083.21,2024-09-01,Refund
FT0003330,CUST02395,STORE078,1526.8,2024-09-25,Refund
FT0003331,CUST02999,STORE022,-388.12,2023-11-07,Refund
FT0003332,CUST01385,STORE031,241.1,2023-08-12,Refund
FT0003333,CUST01793,STORE023,200.34,2023-11-20,Refund
FT0003334,CUST01111,STORE048,-134.96,2024-02-18,Refund
FT0003335,CUST02262,STORE020,222.95,2025-03-06,Sale
FT0003336,CUST01937,STORE038,274.41,2023-09-13,GiftCard
FT0003337,CUST02621,STORE055,804.71,2024-03-07,GiftCard
FT0003338,CUST00780,STORE068,1159.26,2024-04-14,Refund
FT0003339,CUST00262,STORE079,452.75,2023-11-15,Refund
FT0003340,CUST00730,STORE001,1298.68,2024-09-22,Sale
FT0003341,CUST00283,STORE007,340.41,2024-01-04,Sale
FT0003342,CUST01491,STORE057,225.71,2023-07-21,Refund
FT0003343,CUST00362,STORE012,852.97,2023-06-10,Sale
FT0003344,CUST00441,STORE005,-440.71,2025-03-23,Sale
FT0003345,CUST02141,STORE050,-300.53,2024-07-15,Refund
FT0003346,CUST01645,STORE042,544.92,2023-08-25,Refund
FT0003347,CUST02801,STORE012,1857.28,2025-05-23,Refund
FT0003348,CUST00867,STORE018,1303.78,2023-06-21,Refund
FT0003349,CUST01448,STORE066,-279.68,2025-01-07,GiftCard
FT0003350,CUST00142,STORE074,1615.8,2023-08-11,GiftCard
FT0003351,CUST01315,STORE079,1330.75,2023-12-17,Refund
FT0003352,CUST01456,STORE017,1027.37,2024-05-05,Sale
FT0003353,CUST02797,STORE068,1550.73,2024-08-09,Refund
FT0003354,CUST01876,STORE071,510.27,2024-07-29,GiftCard
FT0003355,CUST01848,STORE062,53.75,2024-05-15,Sale
FT0003356,CUST01713,STORE041,780.06,2025-02-01,GiftCard
FT0003357,CUST02701,STORE034,872.1,2023-08-03,Refund
FT0003358,CUST00701,STORE070,845.82,2024-12-29,GiftCard
FT0003359,CUST00998,STORE045,912.68,2023-10-28,GiftCard
FT0003360,CUST02097,STORE058,1871.76,2023-11-16,GiftCard
FT0003361,CUST01326,STORE051,1755.61,2025-04-14,Sale
FT0003362,CUST00881,STORE034,1689.29,2024-11-10,GiftCard
FT0003363,CUST01214,STORE044,1503.54,2024-10-17,Sale
FT0003364,CUST01160,STORE015,1858.57,2024-07-30,Refund
FT0003365,CUST00555,STORE078,-253.76,2023-09-01,Refund
FT0003366,CUST00404,STORE070,162.81,2025-05-01,GiftCard
FT0003367,CUST00892,STORE050,737.64,2025-05-16,Sale
FT0003368,CUST02913,STORE032,1616.34,2024-08-10,Refund
FT0003369,CUST00602,STORE067,762.91,2023-08-29,Sale
FT0003370,CUST01831,STORE003,1370.09,2024-02-13,Sale
FT0003371,CUST00341,STORE074,-152.6,2024-09-21,GiftCard
FT0003372,CUST01969,STORE051,131.03,2024-07-29,GiftCard
FT0003373,CUST00704,STORE067,1329.44,2024-12-17,Sale
FT0003374,CUST00318,STORE076,-88.16,2025-01-06,Sale
FT0003375,CUST02666,STORE048,378.39,2023-08-06,GiftCard
FT0003376,CUST01387,STORE017,162.17,2023-09-07,Sale
FT0003377,CUST02430,STORE007,374.65,2023-12-29,GiftCard
FT0003378,CUST02281,STORE013,1270.81,2025-02-21,Sale
FT0003379,CUST01801,STORE066,419.62,2025-02-25,GiftCard
FT0003380,CUST01368,STORE004,888.16,2023-06-03,Sale
FT0003381,CUST01573,STORE010,-250.17,2024-06-04,GiftCard
FT0003382,CUST00817,STORE017,1512.54,2024-02-08,Sale
FT0003383,CUST00553,STORE052,424.72,2025-05-21,Refund
FT0003384,CUST00856,STORE006,1121.34,2024-06-18,Refund
FT0003385,CUST01813,STORE069,1313.47,2025-01-24,Sale
FT0003386,CUST02867,STORE074,24.15,2023-06-26,Refund
FT0003387,CUST00183,STORE009,1711.69,2025-05-21,Sale
FT0003388,CUST01575,STORE077,1040.56,2024-11-30,Sale
FT0003389,CUST00397,STORE021,571.81,2025-05-15,Refund
FT0003390,CUST01728,STORE024,-44.16,2024-05-21,Sale
