FeedbackID,CustomerID,ProductID,Rating,DateCreated
CFBP001497,CUST02121,PROD00297,5,2023-09-28
CFBP001498,CUST02562,PROD00639,2,2023-07-07
CFBP001499,CUST01746,PROD00137,4,2023-07-15
CFBP001500,CUST00602,PROD00590,1,2024-01-16
CFBP001501,CUST02391,PROD00719,5,2024-11-23
CFBP001502,CUST01420,PROD00397,3,2024-02-19
CFBP001503,CUST01919,PROD00184,4,2023-07-17
CFBP001504,CUST00333,PROD00412,5,2023-12-28
CFBP001505,CUST00355,PROD00601,3,2025-04-18
CFBP001506,CUST00847,PROD00320,3,2024-06-28
CFBP001507,CUST00163,PROD00741,1,2023-08-22
CFBP001508,CUST00116,PROD00576,2,2024-08-31
CFBP001509,CUST01103,PROD00326,4,2023-12-29
CFBP001510,CUST01471,PROD00567,5,2024-10-17
CFBP001511,CUST01907,PROD00417,3,2024-11-21
CFBP001512,CUST01047,PROD00793,2,2024-11-10
CFBP001513,CUST02839,PROD00791,3,2024-03-05
CFBP001514,CUST00543,PROD00700,4,2024-04-26
CFBP001515,CUST00414,PROD00703,4,2025-05-19
CFBP001516,CUST00682,PROD00785,1,2024-08-21
CFBP001517,CUST00642,PROD00607,4,2024-07-18
CFBP001518,CUST01433,PROD00090,4,2024-10-17
CFBP001519,CUST00669,PROD00759,4,2023-11-02
CFBP001520,CUST02070,PROD00441,2,2024-12-17
CFBP001521,CUST00969,PROD00075,5,2025-05-13
CFBP001522,CUST01705,PROD00574,5,2024-06-11
CFBP001523,CUST01181,PROD00734,4,2025-04-30
CFBP001524,CUST02378,PROD00267,5,2024-11-10
CFBP001525,CUST01046,PROD00633,4,2023-09-02
CFBP001526,CUST01496,PROD00312,5,2024-01-07
CFBP001527,CUST01288,PROD00483,5,2023-05-27
CFBP001528,CUST02950,PROD00028,3,2023-09-14
CFBP001529,CUST01799,PROD00342,2,2024-06-11
CFBP001530,CUST00724,PROD00426,3,2025-05-07
CFBP001531,CUST01160,PROD00786,3,2024-02-23
CFBP001532,CUST00252,PROD00535,5,2023-08-18
CFBP001533,CUST00205,PROD00410,1,2025-03-14
CFBP001534,CUST01880,PROD00611,1,2025-02-05
CFBP001535,CUST02880,PROD00285,2,2024-12-24
CFBP001536,CUST00791,PROD00622,4,2024-07-09
CFBP001537,CUST01085,PROD00715,5,2024-03-05
CFBP001538,CUST00465,PROD00106,2,2024-10-22
CFBP001539,CUST01842,PROD00504,3,2023-12-22
CFBP001540,CUST01326,PROD00046,5,2023-05-27
CFBP001541,CUST01496,PROD00769,3,2025-04-25
CFBP001542,CUST00394,PROD00447,2,2024-12-11
CFBP001543,CUST01631,PROD00144,1,2024-07-08
CFBP001544,CUST02029,PROD00537,2,2024-12-14
CFBP001545,CUST02708,PROD00062,5,2025-03-05
CFBP001546,CUST00912,PROD00742,5,2024-07-21
CFBP001547,CUST01283,PROD00082,4,2023-05-31
CFBP001548,CUST02578,PROD00336,1,2023-05-29
CFBP001549,CUST01211,PROD00211,5,2025-04-29
CFBP001550,CUST01236,PROD00400,1,2025-05-13
CFBP001551,CUST01059,PROD00709,5,2024-08-20
CFBP001552,CUST01171,PROD00347,1,2024-07-15
CFBP001553,CUST01273,PROD00198,2,2023-07-31
CFBP001554,CUST00057,PROD00377,1,2024-05-02
CFBP001555,CUST01893,PROD00162,3,2023-07-04
CFBP001556,CUST02570,PROD00208,2,2024-02-20
CFBP001557,CUST01749,PROD00427,5,2023-10-03
CFBP001558,CUST00361,PROD00044,5,2024-02-01
CFBP001559,CUST02282,PROD00800,4,2024-12-31
CFBP001560,CUST01949,PROD00491,3,2024-12-12
CFBP001561,CUST00223,PROD00279,4,2024-08-03
CFBP001562,CUST01640,PROD00787,2,2024-12-15
CFBP001563,CUST00327,PROD00733,4,2023-12-11
CFBP001564,CUST01122,PROD00797,2,2025-01-01
CFBP001565,CUST01250,PROD00146,4,2024-02-06
CFBP001566,CUST01758,PROD00069,1,2024-07-04
CFBP001567,CUST00836,PROD00652,2,2024-06-02
CFBP001568,CUST02537,PROD00522,2,2023-12-19
CFBP001569,CUST02526,PROD00111,1,2024-05-30
CFBP001570,CUST00985,PROD00549,1,2025-01-11
CFBP001571,CUST01358,PROD00593,3,2024-12-16
CFBP001572,CUST00792,PROD00608,1,2024-07-21
CFBP001573,CUST01887,PROD00055,4,2025-04-18
CFBP001574,CUST02560,PROD00644,1,2024-02-10
CFBP001575,CUST00382,PROD00223,1,2023-08-23
CFBP001576,CUST01447,PROD00575,2,2023-09-02
CFBP001577,CUST01372,PROD00524,2,2023-12-09
CFBP001578,CUST01875,PROD00146,1,2024-01-21
CFBP001579,CUST02500,PROD00264,3,2024-11-30
CFBP001580,CUST02009,PROD00544,2,2024-03-31
CFBP001581,CUST01143,PROD00468,4,2024-08-21
CFBP001582,CUST00214,PROD00561,4,2023-11-12
CFBP001583,CUST00565,PROD00187,1,2024-01-19
CFBP001584,CUST00732,PROD00343,1,2025-05-24
CFBP001585,CUST00439,PROD00099,3,2024-10-11
CFBP001586,CUST02803,PROD00679,1,2024-10-08
CFBP001587,CUST01589,PROD00306,5,2024-05-29
CFBP001588,CUST00629,PROD00725,5,2025-01-18
CFBP001589,CUST00903,PROD00199,1,2025-05-25
CFBP001590,CUST01471,PROD00758,5,2024-11-15
CFBP001591,CUST00395,PROD00154,4,2025-04-07
CFBP001592,CUST00247,PROD00096,1,2024-11-09
CFBP001593,CUST02953,PROD00575,4,2024-11-27
CFBP001594,CUST02296,PROD00706,4,2025-05-25
CFBP001595,CUST01637,PROD00359,5,2025-02-07
CFBP001596,CUST02647,PROD00399,3,2024-02-16
CFBP001597,CUST02913,PROD00784,4,2024-02-25
CFBP001598,CUST01473,PROD00376,5,2023-12-17
CFBP001599,CUST02132,PROD00602,3,2024-07-27
CFBP001600,CUST02821,PROD00328,5,2024-04-01
CFBP001601,CUST01245,PROD00272,5,2024-07-10
CFBP001602,CUST02099,PROD00597,1,2024-06-15
CFBP001603,CUST02598,PROD00295,2,2024-08-27
CFBP001604,CUST02819,PROD00395,3,2025-01-11
CFBP001605,CUST00981,PROD00472,5,2023-12-25
CFBP001606,CUST01211,PROD00548,4,2023-08-28
CFBP001607,CUST01549,PROD00018,4,2023-10-14
CFBP001608,CUST02513,PROD00077,2,2023-08-05
CFBP001609,CUST00419,PROD00049,3,2025-05-17
CFBP001610,CUST02135,PROD00498,1,2024-02-06
CFBP001611,CUST00259,PROD00426,3,2024-07-14
CFBP001612,CUST02359,PROD00748,4,2024-12-04
CFBP001613,CUST02221,PROD00556,4,2025-02-08
CFBP001614,CUST01520,PROD00621,1,2024-03-28
CFBP001615,CUST01269,PROD00129,1,2024-10-22
CFBP001616,CUST00940,PROD00519,4,2025-01-30
CFBP001617,CUST02553,PROD00304,5,2023-10-25
CFBP001618,CUST02377,PROD00112,5,2023-08-04
CFBP001619,CUST00196,PROD00725,1,2024-11-09
CFBP001620,CUST00062,PROD00363,5,2024-03-04
CFBP001621,CUST00562,PROD00066,1,2023-05-27
CFBP001622,CUST02945,PROD00031,3,2024-08-07
CFBP001623,CUST02892,PROD00295,3,2023-10-17
CFBP001624,CUST00040,PROD00777,3,2023-06-04
CFBP001625,CUST01768,PROD00319,1,2024-12-05
CFBP001626,CUST02776,PROD00014,1,2023-06-17
CFBP001627,CUST02038,PROD00570,5,2023-09-04
CFBP001628,CUST02505,PROD00242,5,2023-09-29
CFBP001629,CUST02926,PROD00353,5,2024-09-06
CFBP001630,CUST01876,PROD00248,2,2023-06-22
CFBP001631,CUST00788,PROD00610,1,2024-06-25
CFBP001632,CUST01877,PROD00468,3,2023-05-31
CFBP001633,CUST00002,PROD00388,3,2024-08-30
CFBP001634,CUST01493,PROD00674,2,2024-01-06
CFBP001635,CUST01130,PROD00759,2,2025-04-21
CFBP001636,CUST02264,PROD00442,3,2024-12-05
CFBP001637,CUST00777,PROD00342,1,2025-03-18
CFBP001638,CUST02727,PROD00516,3,2024-12-20
CFBP001639,CUST01783,PROD00773,3,2025-02-20
CFBP001640,CUST00414,PROD00045,2,2024-07-14
CFBP001641,CUST00210,PROD00419,2,2025-02-21
CFBP001642,CUST01964,PROD00723,5,2025-02-20
CFBP001643,CUST02091,PROD00756,2,2024-02-19
CFBP001644,CUST02186,PROD00203,3,2023-07-19
CFBP001645,CUST01645,PROD00715,5,2023-07-20
CFBP001646,CUST01584,PROD00539,3,2024-04-18
CFBP001647,CUST02686,PROD00386,1,2024-11-13
CFBP001648,CUST02517,PROD00630,1,2024-10-01
CFBP001649,CUST00726,PROD00738,2,2023-06-14
CFBP001650,CUST01413,PROD00360,5,2025-03-05
CFBP001651,CUST01222,PROD00468,4,2023-05-28
CFBP001652,CUST02250,PROD00205,1,2024-05-06
CFBP001653,CUST02240,PROD00247,1,2025-03-11
CFBP001654,CUST00107,PROD00049,1,2023-07-28
CFBP001655,CUST00327,PROD00366,1,2023-06-28
CFBP001656,CUST02798,PROD00253,2,2023-12-12
CFBP001657,CUST00644,PROD00078,5,2025-01-12
CFBP001658,CUST00357,PROD00769,1,2024-01-10
CFBP001659,CUST02643,PROD00632,2,2025-05-14
CFBP001660,CUST02549,PROD00417,5,2024-09-08
CFBP001661,CUST01308,PROD00035,5,2025-04-20
CFBP001662,CUST02516,PROD00438,4,2023-06-10
CFBP001663,CUST00508,PROD00312,3,2025-04-23
CFBP001664,CUST02154,PROD00143,1,2024-11-22
CFBP001665,CUST01090,PROD00197,2,2025-02-21
CFBP001666,CUST00195,PROD00260,5,2025-04-15
CFBP001667,CUST01212,PROD00366,4,2023-12-29
CFBP001668,CUST00047,PROD00596,3,2024-10-06
CFBP001669,CUST01386,PROD00192,5,2024-03-24
CFBP001670,CUST02585,PROD00487,5,2025-05-03
CFBP001671,CUST01602,PROD00534,1,2024-04-12
CFBP001672,CUST01511,PROD00024,3,2024-12-24
CFBP001673,CUST00847,PROD00075,3,2024-05-20
CFBP001674,CUST01603,PROD00646,2,2023-07-22
CFBP001675,CUST00709,PROD00394,4,2023-08-19
CFBP001676,CUST00808,PROD00679,2,2024-04-01
CFBP001677,CUST02660,PROD00458,4,2025-04-09
CFBP001678,CUST00115,PROD00110,2,2025-01-10
CFBP001679,CUST02728,PROD00090,4,2025-04-22
CFBP001680,CUST00631,PROD00037,1,2023-06-20
CFBP001681,CUST02267,PROD00563,4,2024-08-08
CFBP001682,CUST00197,PROD00572,2,2024-09-24
CFBP001683,CUST00401,PROD00584,3,2024-08-30
CFBP001684,CUST02797,PROD00640,5,2023-09-01
CFBP001685,CUST02729,PROD00307,4,2023-09-14
CFBP001686,CUST02040,PROD00062,4,2023-08-11
CFBP001687,CUST00076,PROD00305,3,2025-03-18
CFBP001688,CUST01450,PROD00179,1,2023-06-01
CFBP001689,CUST00287,PROD00540,2,2024-05-18
CFBP001690,CUST01569,PROD00752,1,2025-03-15
CFBP001691,CUST01323,PROD00744,4,2024-03-26
CFBP001692,CUST00861,PROD00665,4,2025-04-29
CFBP001693,CUST00742,PROD00444,1,2024-04-02
CFBP001694,CUST01731,PROD00519,2,2023-07-05
CFBP001695,CUST02342,PROD00577,4,2024-06-23
CFBP001696,CUST00809,PROD00635,4,2023-09-22
CFBP001697,CUST02934,PROD00036,1,2025-02-16
CFBP001698,CUST01960,PROD00750,5,2024-05-24
CFBP001699,CUST00414,PROD00478,3,2024-06-24
CFBP001700,CUST00431,PROD00073,4,2025-01-21
CFBP001701,CUST01814,PROD00030,2,2024-07-19
CFBP001702,CUST01254,PROD00739,5,2025-01-05
CFBP001703,CUST01919,PROD00303,1,2024-09-29
CFBP001704,CUST02219,PROD00347,1,2023-07-07
CFBP001705,CUST01341,PROD00797,2,2025-02-24
CFBP001706,CUST00544,PROD00511,5,2025-02-19
CFBP001707,CUST01515,PROD00517,2,2024-02-21
CFBP001708,CUST01412,PROD00065,4,2023-12-21
CFBP001709,CUST00072,PROD00747,5,2024-01-14
CFBP001710,CUST01023,PROD00627,3,2024-10-13
CFBP001711,CUST00532,PROD00453,3,2025-01-05
CFBP001712,CUST02287,PROD00758,2,2023-10-08
CFBP001713,CUST02759,PROD00529,3,2024-11-27
CFBP001714,CUST00577,PROD00369,2,2024-11-01
CFBP001715,CUST01113,PROD00037,4,2025-04-14
CFBP001716,CUST01946,PROD00381,4,2023-06-19
CFBP001717,CUST00713,PROD00219,2,2025-02-03
CFBP001718,CUST01559,PROD00649,4,2024-12-19
CFBP001719,CUST00642,PROD00246,3,2024-07-09
CFBP001720,CUST02638,PROD00550,4,2024-02-17
CFBP001721,CUST02238,PROD00251,3,2024-01-06
CFBP001722,CUST00812,PROD00565,3,2025-03-02
CFBP001723,CUST01015,PROD00346,1,2024-11-24
CFBP001724,CUST02673,PROD00715,4,2023-07-26
CFBP001725,CUST01363,PROD00472,4,2024-11-14
CFBP001726,CUST02022,PROD00561,2,2025-02-26
CFBP001727,CUST02677,PROD00122,2,2025-03-10
CFBP001728,CUST01541,PROD00326,5,2025-01-24
CFBP001729,CUST02937,PROD00528,3,2023-06-20
CFBP001730,CUST01862,PROD00781,1,2025-01-15
CFBP001731,CUST00784,PROD00748,3,2024-11-05
CFBP001732,CUST00671,PROD00121,4,2024-07-28
CFBP001733,CUST02770,PROD00139,5,2023-06-01
CFBP001734,CUST02574,PROD00087,3,2023-09-09
CFBP001735,CUST02585,PROD00130,5,2025-03-23
CFBP001736,CUST00847,PROD00252,3,2025-02-03
CFBP001737,CUST01242,PROD00787,4,2025-03-04
CFBP001738,CUST01278,PROD00360,4,2023-09-07
CFBP001739,CUST01385,PROD00430,3,2023-08-08
CFBP001740,CUST01765,PROD00047,1,2023-09-19
CFBP001741,CUST02962,PROD00591,4,2024-01-14
CFBP001742,CUST00178,PROD00501,2,2024-03-09
CFBP001743,CUST00276,PROD00425,1,2023-12-26
CFBP001744,CUST02360,PROD00375,3,2024-10-02
CFBP001745,CUST01666,PROD00731,1,2024-11-02
CFBP001746,CUST00791,PROD00111,2,2025-01-20
CFBP001747,CUST01677,PROD00227,4,2023-09-15
CFBP001748,CUST01425,PROD00787,4,2025-04-09
CFBP001749,CUST01241,PROD00768,4,2024-09-16
CFBP001750,CUST02746,PROD00039,2,2024-10-16
CFBP001751,CUST00027,PROD00135,1,2023-08-12
CFBP001752,CUST02961,PROD00295,3,2023-06-12
CFBP001753,CUST02470,PROD00610,3,2023-08-17
CFBP001754,CUST02549,PROD00034,1,2025-02-14
CFBP001755,CUST02956,PROD00428,4,2025-04-24
CFBP001756,CUST02373,PROD00068,3,2023-12-12
CFBP001757,CUST01348,PROD00703,4,2024-07-11
CFBP001758,CUST01591,PROD00199,5,2023-12-18
CFBP001759,CUST01727,PROD00560,5,2024-07-30
CFBP001760,CUST00285,PROD00259,3,2024-05-15
CFBP001761,CUST01113,PROD00725,1,2023-09-07
CFBP001762,CUST01069,PROD00674,1,2024-05-10
CFBP001763,CUST02546,PROD00625,1,2025-05-08
CFBP001764,CUST00912,PROD00137,4,2024-01-14
CFBP001765,CUST01815,PROD00381,5,2024-01-11
CFBP001766,CUST02193,PROD00524,4,2024-01-08
CFBP001767,CUST02996,PROD00238,2,2023-11-17
CFBP001768,CUST00082,PROD00284,2,2023-07-07
CFBP001769,CUST00980,PROD00688,3,2023-07-29
CFBP001770,CUST01191,PROD00737,2,2024-10-23
CFBP001771,CUST01773,PROD00458,1,2024-01-30
CFBP001772,CUST01826,PROD00587,3,2024-05-26
CFBP001773,CUST02536,PROD00135,5,2024-07-24
CFBP001774,CUST01774,PROD00082,5,2024-08-12
CFBP001775,CUST01334,PROD00595,2,2023-06-01
CFBP001776,CUST02008,PROD00654,2,2025-02-04
CFBP001777,CUST00082,PROD00209,5,2025-03-04
CFBP001778,CUST00094,PROD00727,2,2024-01-07
CFBP001779,CUST01345,PROD00403,2,2023-12-10
CFBP001780,CUST00343,PROD00767,4,2023-11-03
CFBP001781,CUST02845,PROD00188,5,2024-05-23
CFBP001782,CUST02409,PROD00493,5,2023-10-05
CFBP001783,CUST01855,PROD00759,2,2023-08-17
CFBP001784,CUST01090,PROD00255,1,2024-12-03
CFBP001785,CUST00624,PROD00323,4,2024-07-18
CFBP001786,CUST00868,PROD00674,1,2025-04-21
CFBP001787,CUST02477,PROD00425,2,2024-07-16
CFBP001788,CUST00171,PROD00415,5,2025-04-05
CFBP001789,CUST01783,PROD00167,1,2024-05-05
CFBP001790,CUST00578,PROD00590,3,2024-11-29
CFBP001791,CUST00068,PROD00485,1,2024-09-14
CFBP001792,CUST01516,PROD00436,5,2024-01-09
CFBP001793,CUST01058,PROD00687,2,2023-09-14
CFBP001794,CUST00001,PROD00532,1,2024-07-30
CFBP001795,CUST02199,PROD00608,2,2023-06-05
CFBP001796,CUST00902,PROD00481,4,2024-03-15
CFBP001797,CUST01808,PROD00180,3,2023-09-08
CFBP001798,CUST02306,PROD00607,5,2023-06-07
CFBP001799,CUST00750,PROD00071,5,2023-11-18
CFBP001800,CUST02676,PROD00702,2,2025-03-21
CFBP001801,CUST00795,PROD00441,3,2023-12-20
CFBP001802,CUST02067,PROD00644,5,2025-05-10
CFBP001803,CUST01820,PROD00139,1,2023-07-18
CFBP001804,CUST02083,PROD00787,5,2024-08-18
CFBP001805,CUST00371,PROD00102,1,2024-10-14
CFBP001806,CUST02539,PROD00468,5,2024-05-24
CFBP001807,CUST02865,PROD00283,1,2024-05-20
CFBP001808,CUST02055,PROD00029,4,2023-11-23
CFBP001809,CUST02597,PROD00018,2,2023-09-01
CFBP001810,CUST00371,PROD00756,4,2024-05-13
CFBP001811,CUST01689,PROD00687,1,2024-07-27
CFBP001812,CUST00757,PROD00508,2,2025-04-19
CFBP001813,CUST01139,PROD00601,3,2023-09-06
CFBP001814,CUST01361,PROD00020,1,2024-12-27
CFBP001815,CUST02622,PROD00326,5,2025-04-29
CFBP001816,CUST02729,PROD00356,5,2024-03-22
CFBP001817,CUST01166,PROD00433,3,2023-10-11
CFBP001818,CUST01509,PROD00399,4,2024-07-16
CFBP001819,CUST01462,PROD00018,1,2024-06-09
CFBP001820,CUST02136,PROD00550,5,2024-01-06
CFBP001821,CUST00463,PROD00376,2,2025-04-28
CFBP001822,CUST00481,PROD00601,3,2025-04-16
CFBP001823,CUST00823,PROD00340,4,2023-10-13
CFBP001824,CUST00524,PROD00150,4,2024-07-16
CFBP001825,CUST02259,PROD00716,2,2023-07-26
CFBP001826,CUST00244,PROD00233,2,2024-04-11
CFBP001827,CUST00239,PROD00104,3,2023-08-09
CFBP001828,CUST01221,PROD00623,2,2024-12-20
CFBP001829,CUST00769,PROD00737,5,2024-09-30
CFBP001830,CUST00235,PROD00221,4,2023-12-28
CFBP001831,CUST02235,PROD00026,2,2024-09-16
CFBP001832,CUST02761,PROD00064,1,2024-07-30
CFBP001833,CUST00497,PROD00254,2,2023-11-20
CFBP001834,CUST01520,PROD00249,4,2024-02-28
CFBP001835,CUST01904,PROD00736,5,2024-04-21
CFBP001836,CUST02235,PROD00131,2,2024-06-25
CFBP001837,CUST01635,PROD00030,5,2023-12-09
CFBP001838,CUST00936,PROD00787,1,2023-10-02
CFBP001839,CUST01269,PROD00010,4,2025-01-01
CFBP001840,CUST02361,PROD00089,3,2023-10-31
CFBP001841,CUST00819,PROD00430,4,2024-06-16
CFBP001842,CUST00022,PROD00147,3,2023-12-07
CFBP001843,CUST02116,PROD00127,3,2023-07-23
CFBP001844,CUST02440,PROD00698,4,2023-12-26
CFBP001845,CUST01089,PROD00124,3,2024-11-30
CFBP001846,CUST01828,PROD00619,5,2025-03-03
CFBP001847,CUST01991,PROD00341,1,2023-07-08
CFBP001848,CUST00729,PROD00518,2,2023-11-09
CFBP001849,CUST02589,PROD00051,3,2024-07-09
CFBP001850,CUST02616,PROD00398,3,2024-04-24
CFBP001851,CUST01874,PROD00314,4,2024-05-20
CFBP001852,CUST02948,PROD00648,5,2023-11-02
CFBP001853,CUST00212,PROD00514,2,2023-07-31
CFBP001854,CUST01774,PROD00502,3,2025-03-10
CFBP001855,CUST00200,PROD00530,5,2024-09-12
CFBP001856,CUST00987,PROD00761,2,2024-10-08
CFBP001857,CUST00178,PROD00697,4,2024-04-22
CFBP001858,CUST01447,PROD00734,3,2024-05-03
CFBP001859,CUST00931,PROD00740,4,2024-05-26
CFBP001860,CUST02037,PROD00419,4,2023-12-08
CFBP001861,CUST01486,PROD00194,3,2023-11-12
CFBP001862,CUST02092,PROD00312,5,2024-05-05
CFBP001863,CUST01455,PROD00722,5,2023-11-15
CFBP001864,CUST00168,PROD00299,4,2024-11-13
CFBP001865,CUST02335,PROD00329,4,2025-03-15
CFBP001866,CUST02757,PROD00476,1,2024-06-25
CFBP001867,CUST02385,PROD00584,2,2023-12-26
CFBP001868,CUST00586,PROD00117,4,2024-05-28
CFBP001869,CUST01916,PROD00264,4,2024-10-15
CFBP001870,CUST02231,PROD00517,2,2024-07-24
CFBP001871,CUST00016,PROD00781,3,2025-04-26
CFBP001872,CUST01604,PROD00519,5,2023-08-12
CFBP001873,CUST02935,PROD00021,3,2024-12-30
CFBP001874,CUST00837,PROD00477,2,2024-03-31
CFBP001875,CUST02158,PROD00549,2,2025-02-14
CFBP001876,CUST01577,PROD00173,1,2025-01-25
CFBP001877,CUST00306,PROD00062,1,2023-06-16
CFBP001878,CUST02054,PROD00206,5,2023-06-16
CFBP001879,CUST02891,PROD00613,4,2023-07-21
CFBP001880,CUST01717,PROD00631,2,2024-11-04
CFBP001881,CUST00361,PROD00179,1,2024-09-27
CFBP001882,CUST01209,PROD00644,3,2023-12-16
CFBP001883,CUST01859,PROD00342,1,2024-03-06
CFBP001884,CUST02704,PROD00440,3,2024-04-16
CFBP001885,CUST01972,PROD00075,1,2024-06-24
CFBP001886,CUST01124,PROD00290,3,2024-06-14
CFBP001887,CUST01114,PROD00557,1,2023-10-20
CFBP001888,CUST00984,PROD00144,1,2024-12-23
CFBP001889,CUST01270,PROD00649,5,2023-07-12
CFBP001890,CUST02772,PROD00208,4,2025-02-11
CFBP001891,CUST02163,PROD00743,2,2024-11-02
CFBP001892,CUST02324,PROD00272,4,2023-09-30
CFBP001893,CUST02128,PROD00607,5,2024-05-13
CFBP001894,CUST00179,PROD00415,3,2024-10-16
CFBP001895,CUST00561,PROD00397,4,2023-07-28
CFBP001896,CUST02557,PROD00384,2,2023-10-20
CFBP001897,CUST02308,PROD00261,2,2024-05-31
CFBP001898,CUST01810,PROD00639,3,2024-12-02
CFBP001899,CUST00292,PROD00167,2,2024-04-07
CFBP001900,CUST02933,PROD00018,5,2023-07-20
CFBP001901,CUST00291,PROD00660,4,2023-06-21
CFBP001902,CUST00542,PROD00247,2,2024-01-31
CFBP001903,CUST01910,PROD00642,4,2024-02-24
CFBP001904,CUST02812,PROD00296,1,2024-02-27
CFBP001905,CUST00594,PROD00414,4,2023-12-21
CFBP001906,CUST01429,PROD00778,3,2025-04-23
CFBP001907,CUST00948,PROD00320,5,2024-01-11
CFBP001908,CUST02528,PROD00554,2,2024-12-03
CFBP001909,CUST01349,PROD00715,5,2024-11-15
CFBP001910,CUST00381,PROD00693,4,2024-12-30
CFBP001911,CUST01705,PROD00181,2,2023-12-04
CFBP001912,CUST00310,PROD00296,5,2023-07-05
CFBP001913,CUST01694,PROD00656,3,2025-03-16
CFBP001914,CUST01499,PROD00061,1,2023-06-12
CFBP001915,CUST02895,PROD00209,1,2024-05-22
CFBP001916,CUST02473,PROD00166,3,2023-10-15
CFBP001917,CUST01166,PROD00300,1,2025-03-10
CFBP001918,CUST00661,PROD00655,3,2023-12-15
CFBP001919,CUST02274,PROD00351,4,2024-02-25
CFBP001920,CUST01498,PROD00061,3,2023-07-26
CFBP001921,CUST02073,PROD00263,1,2024-06-13
CFBP001922,CUST02143,PROD00124,4,2024-12-06
CFBP001923,CUST02556,PROD00238,3,2025-04-27
CFBP001924,CUST00565,PROD00542,3,2025-04-21
CFBP001925,CUST01606,PROD00767,4,2024-12-14
CFBP001926,CUST01200,PROD00090,2,2025-05-22
CFBP001927,CUST00644,PROD00139,1,2023-09-23
CFBP001928,CUST01432,PROD00362,2,2025-05-01
CFBP001929,CUST02538,PROD00413,4,2023-09-18
CFBP001930,CUST01951,PROD00719,4,2023-09-12
CFBP001931,CUST00459,PROD00093,5,2024-09-06
CFBP001932,CUST02949,PROD00134,5,2024-01-21
CFBP001933,CUST00338,PROD00204,4,2024-11-25
CFBP001934,CUST01355,PROD00622,5,2023-05-26
CFBP001935,CUST02014,PROD00038,3,2025-02-06
CFBP001936,CUST00345,PROD00457,2,2023-09-06
CFBP001937,CUST00576,PROD00534,4,2025-04-21
CFBP001938,CUST01571,PROD00737,3,2024-05-29
CFBP001939,CUST01548,PROD00438,1,2023-11-04
CFBP001940,CUST00943,PROD00680,1,2024-05-19
CFBP001941,CUST00346,PROD00647,5,2024-02-18
CFBP001942,CUST00325,PROD00622,5,2025-03-31
CFBP001943,CUST02515,PROD00224,3,2025-04-03
CFBP001944,CUST02139,PROD00168,1,2025-03-04
CFBP001945,CUST00294,PROD00107,4,2025-03-01
CFBP001946,CUST00524,PROD00380,2,2023-09-18
CFBP001947,CUST02898,PROD00024,5,2023-12-13
CFBP001948,CUST00259,PROD00511,3,2025-04-25
CFBP001949,CUST01111,PROD00307,5,2024-07-23
CFBP001950,CUST01518,PROD00358,3,2024-02-28
CFBP001951,CUST02234,PROD00370,1,2023-06-19
CFBP001952,CUST02392,PROD00723,5,2024-04-03
CFBP001953,CUST00821,PROD00171,3,2025-04-05
CFBP001954,CUST01893,PROD00581,3,2025-02-10
CFBP001955,CUST02789,PROD00222,5,2024-03-16
CFBP001956,CUST01540,PROD00443,2,2023-10-10
CFBP001957,CUST00569,PROD00153,4,2023-09-21
CFBP001958,CUST02998,PROD00376,1,2024-01-22
CFBP001959,CUST00509,PROD00281,5,2024-08-07
CFBP001960,CUST01564,PROD00713,5,2023-12-20
CFBP001961,CUST02064,PROD00219,2,2024-03-02
CFBP001962,CUST00525,PROD00616,1,2023-12-04
CFBP001963,CUST02248,PROD00486,5,2024-11-07
CFBP001964,CUST01208,PROD00510,2,2024-07-06
CFBP001965,CUST00309,PROD00335,4,2024-12-22
CFBP001966,CUST01840,PROD00742,3,2023-06-25
CFBP001967,CUST01384,PROD00410,4,2024-06-16
CFBP001968,CUST02307,PROD00054,4,2025-05-15
CFBP001969,CUST01943,PROD00701,4,2023-09-05
CFBP001970,CUST01181,PROD00734,4,2025-01-07
CFBP001971,CUST02473,PROD00075,3,2023-12-27
CFBP001972,CUST02827,PROD00349,1,2024-09-17
CFBP001973,CUST01045,PROD00684,1,2024-11-01
CFBP001974,CUST02687,PROD00393,2,2025-04-23
CFBP001975,CUST02968,PROD00554,2,2023-10-04
CFBP001976,CUST01012,PROD00157,5,2024-09-11
CFBP001977,CUST00350,PROD00081,4,2024-10-25
CFBP001978,CUST00961,PROD00208,4,2025-05-24
CFBP001979,CUST00438,PROD00086,3,2023-10-28
CFBP001980,CUST00456,PROD00744,4,2024-12-05
CFBP001981,CUST02672,PROD00447,3,2024-04-21
CFBP001982,CUST01570,PROD00177,5,2024-09-21
CFBP001983,CUST01104,PROD00511,2,2024-06-05
CFBP001984,CUST01476,PROD00619,2,2024-05-11
CFBP001985,CUST01619,PROD00139,5,2023-08-04
CFBP001986,CUST01513,PROD00102,5,2024-12-26
CFBP001987,CUST00643,PROD00473,4,2023-12-14
CFBP001988,CUST00392,PROD00542,2,2023-12-29
CFBP001989,CUST02622,PROD00194,1,2023-06-14
CFBP001990,CUST02081,PROD00756,5,2023-06-25
CFBP001991,CUST00921,PROD00486,2,2023-07-13
CFBP001992,CUST01624,PROD00314,2,2024-06-17
CFBP001993,CUST01946,PROD00697,3,2025-03-05
CFBP001994,CUST02458,PROD00247,2,2025-04-16
CFBP001995,CUST01115,PROD00630,5,2023-06-12
