InteractionID,CustomerID,SatisfactionRating,DateCreated
CSI001995,CUST01404,3,2024-02-14
CSI001996,CUST02556,2,2024-10-13
CSI001997,CUST00646,4,2023-09-21
CSI001998,CUST02987,1,2023-06-18
CSI001999,CUST00856,1,2025-05-20
CSI002000,CUST00517,5,2024-01-15
CSI002001,CUST00798,5,2024-09-30
CSI002002,CUST01930,1,2023-08-19
CSI002003,CUST00485,1,2023-11-24
CSI002004,CUST02712,5,2023-10-31
CSI002005,CUST00443,1,2024-08-08
CSI002006,CUST02426,3,2023-10-05
CSI002007,CUST01654,2,2025-03-11
CSI002008,CUST01014,5,2023-08-13
CSI002009,CUST00963,2,2024-12-08
CSI002010,CUST00573,4,2023-12-04
CSI002011,CUST00358,4,2024-10-08
CSI002012,CUST02586,3,2024-01-03
CSI002013,CUST00621,4,2023-11-04
CSI002014,CUST01904,5,2024-06-28
CSI002015,CUST01831,3,2024-04-21
CSI002016,CUST00806,3,2024-01-13
CSI002017,CUST01066,5,2025-03-17
CSI002018,CUST00816,1,2024-08-09
CSI002019,CUST02061,2,2023-09-01
CSI002020,CUST01625,5,2024-02-08
CSI002021,CUST02872,1,2023-09-28
CSI002022,CUST02537,1,2025-05-13
CSI002023,CUST01211,4,2024-06-04
CSI002024,CUST01360,3,2025-03-18
CSI002025,CUST00555,3,2024-11-15
CSI002026,CUST02793,4,2024-11-29
CSI002027,CUST01770,4,2024-01-22
CSI002028,CUST02123,3,2024-05-17
CSI002029,CUST02813,5,2023-09-13
CSI002030,CUST00825,5,2023-10-20
CSI002031,CUST01173,5,2024-04-01
CSI002032,CUST00207,5,2024-06-01
CSI002033,CUST02741,4,2024-10-02
CSI002034,CUST01265,2,2024-03-14
CSI002035,CUST02724,2,2023-09-03
CSI002036,CUST02623,3,2024-01-30
CSI002037,CUST00894,2,2024-09-26
CSI002038,CUST02173,5,2023-07-04
CSI002039,CUST02305,4,2024-09-05
CSI002040,CUST00737,5,2024-08-16
CSI002041,CUST01441,1,2024-07-16
CSI002042,CUST00288,4,2025-05-09
CSI002043,CUST01239,1,2025-01-21
CSI002044,CUST02686,1,2025-02-09
CSI002045,CUST01818,3,2023-07-18
CSI002046,CUST00767,1,2023-06-10
CSI002047,CUST02560,2,2024-09-06
CSI002048,CUST00573,2,2023-07-21
CSI002049,CUST00368,1,2024-11-19
CSI002050,CUST01425,3,2024-05-28
CSI002051,CUST01225,1,2024-08-16
CSI002052,CUST02333,4,2024-01-01
CSI002053,CUST02111,4,2024-10-26
CSI002054,CUST00646,4,2023-09-23
CSI002055,CUST00751,4,2024-11-18
CSI002056,CUST02812,1,2025-03-27
CSI002057,CUST00361,5,2024-05-14
CSI002058,CUST02419,5,2024-06-12
CSI002059,CUST01045,4,2024-07-16
CSI002060,CUST00941,3,2023-08-23
CSI002061,CUST02989,3,2024-12-22
CSI002062,CUST00855,1,2024-05-10
CSI002063,CUST02851,5,2023-08-06
CSI002064,CUST02094,1,2024-07-17
CSI002065,CUST00194,2,2023-08-01
CSI002066,CUST01081,4,2024-03-17
CSI002067,CUST01578,2,2024-09-29
CSI002068,CUST01481,2,2023-09-21
CSI002069,CUST00333,3,2024-05-01
CSI002070,CUST00747,5,2023-09-12
CSI002071,CUST00866,4,2024-01-25
CSI002072,CUST00645,1,2023-11-05
CSI002073,CUST01537,4,2025-04-19
CSI002074,CUST02792,1,2023-11-10
CSI002075,CUST00150,1,2024-07-01
CSI002076,CUST01658,5,2023-07-13
CSI002077,CUST00802,2,2023-06-13
CSI002078,CUST00882,1,2024-03-19
CSI002079,CUST02874,5,2024-11-03
CSI002080,CUST01237,2,2025-03-29
CSI002081,CUST02439,2,2024-01-08
CSI002082,CUST02329,4,2024-08-29
CSI002083,CUST01676,4,2024-08-26
CSI002084,CUST01695,4,2025-03-12
CSI002085,CUST02587,3,2024-05-11
CSI002086,CUST02390,2,2024-07-13
CSI002087,CUST00674,3,2025-03-30
CSI002088,CUST01361,4,2023-12-30
CSI002089,CUST02141,5,2023-06-09
CSI002090,CUST02163,4,2024-02-05
CSI002091,CUST01445,1,2024-08-11
CSI002092,CUST02161,5,2023-11-22
CSI002093,CUST01392,5,2024-08-12
CSI002094,CUST01084,2,2024-08-06
CSI002095,CUST02285,3,2023-09-30
CSI002096,CUST02686,1,2025-01-02
CSI002097,CUST01965,5,2024-09-18
CSI002098,CUST01824,3,2025-04-23
CSI002099,CUST01765,3,2024-03-27
CSI002100,CUST00724,1,2025-02-02
CSI002101,CUST02547,1,2024-08-05
CSI002102,CUST01607,4,2023-11-18
CSI002103,CUST01771,4,2023-11-30
CSI002104,CUST01815,5,2023-06-12
CSI002105,CUST00449,5,2023-10-02
CSI002106,CUST01703,5,2024-08-15
CSI002107,CUST00195,4,2025-05-05
CSI002108,CUST01709,5,2024-08-29
CSI002109,CUST01219,5,2023-08-28
CSI002110,CUST00575,4,2024-07-16
CSI002111,CUST02630,4,2025-01-21
CSI002112,CUST01759,5,2024-08-12
CSI002113,CUST02358,5,2024-02-22
CSI002114,CUST01819,3,2025-04-02
CSI002115,CUST01885,2,2023-07-18
CSI002116,CUST00591,4,2023-08-26
CSI002117,CUST00548,2,2024-05-26
CSI002118,CUST00389,4,2025-04-27
CSI002119,CUST01459,3,2024-11-02
CSI002120,CUST01753,2,2023-10-04
CSI002121,CUST02848,3,2024-10-30
CSI002122,CUST00661,1,2023-06-30
CSI002123,CUST01520,2,2024-05-30
CSI002124,CUST02833,2,2023-08-22
CSI002125,CUST01690,2,2024-12-17
CSI002126,CUST00534,1,2023-09-01
CSI002127,CUST00297,1,2024-08-07
CSI002128,CUST01518,3,2023-10-08
CSI002129,CUST02875,1,2023-12-23
CSI002130,CUST02775,4,2025-03-08
CSI002131,CUST00331,5,2025-01-05
CSI002132,CUST02682,2,2024-09-27
CSI002133,CUST00855,3,2024-03-27
CSI002134,CUST01285,3,2023-10-06
CSI002135,CUST01079,3,2025-03-09
CSI002136,CUST01306,3,2023-05-29
CSI002137,CUST02820,2,2023-08-16
CSI002138,CUST00875,3,2025-01-29
CSI002139,CUST00742,2,2024-03-21
CSI002140,CUST02018,3,2024-03-09
CSI002141,CUST02686,3,2024-12-23
CSI002142,CUST02490,5,2024-02-15
CSI002143,CUST01586,4,2025-03-12
CSI002144,CUST02941,1,2024-01-06
CSI002145,CUST01818,1,2025-02-04
CSI002146,CUST02194,1,2024-08-24
CSI002147,CUST00391,4,2023-09-06
CSI002148,CUST00373,2,2023-12-24
CSI002149,CUST01421,1,2023-09-06
CSI002150,CUST02310,1,2024-05-07
CSI002151,CUST00931,1,2025-01-09
CSI002152,CUST01503,2,2025-03-11
CSI002153,CUST00746,4,2025-05-20
CSI002154,CUST02613,4,2024-12-18
CSI002155,CUST01509,2,2023-10-07
CSI002156,CUST01771,5,2023-12-10
CSI002157,CUST01962,3,2023-07-26
CSI002158,CUST02564,2,2023-06-21
CSI002159,CUST01596,3,2024-03-13
CSI002160,CUST00685,4,2024-02-05
CSI002161,CUST02534,3,2024-09-28
CSI002162,CUST02882,1,2024-05-28
CSI002163,CUST02514,3,2024-02-21
CSI002164,CUST00466,3,2024-01-10
CSI002165,CUST02070,4,2024-05-08
CSI002166,CUST02444,5,2024-03-20
CSI002167,CUST01233,3,2024-08-08
CSI002168,CUST01587,4,2025-01-21
CSI002169,CUST00145,1,2024-06-13
CSI002170,CUST02468,3,2023-07-22
CSI002171,CUST02353,3,2024-01-07
CSI002172,CUST01808,1,2025-04-20
CSI002173,CUST00044,2,2023-07-13
CSI002174,CUST00107,5,2023-09-06
CSI002175,CUST02029,1,2023-10-26
CSI002176,CUST00150,1,2024-02-13
CSI002177,CUST01288,1,2024-04-07
CSI002178,CUST00110,2,2024-10-22
CSI002179,CUST01042,1,2023-10-25
CSI002180,CUST00750,2,2023-12-22
CSI002181,CUST02287,5,2025-02-08
CSI002182,CUST00724,2,2024-05-18
CSI002183,CUST02791,5,2024-05-24
CSI002184,CUST00328,5,2023-06-08
CSI002185,CUST00862,5,2024-05-10
CSI002186,CUST01318,4,2023-10-03
CSI002187,CUST01437,5,2025-05-10
CSI002188,CUST00461,2,2024-10-03
CSI002189,CUST01105,4,2023-09-23
CSI002190,CUST01279,1,2025-04-10
CSI002191,CUST00744,1,2024-09-23
CSI002192,CUST02411,3,2023-08-18
CSI002193,CUST01481,5,2023-12-21
CSI002194,CUST00898,3,2024-02-29
CSI002195,CUST00443,5,2024-04-03
CSI002196,CUST01834,5,2024-03-05
CSI002197,CUST00886,2,2023-09-15
CSI002198,CUST01262,2,2024-06-07
CSI002199,CUST00261,1,2023-09-19
CSI002200,CUST01297,4,2023-06-21
CSI002201,CUST00280,1,2023-11-05
CSI002202,CUST02974,5,2024-07-13
CSI002203,CUST02994,4,2023-11-11
CSI002204,CUST01851,3,2023-11-18
CSI002205,CUST00152,5,2023-09-30
CSI002206,CUST02842,2,2024-02-18
CSI002207,CUST01597,1,2024-08-10
CSI002208,CUST01672,1,2024-10-27
CSI002209,CUST02062,3,2023-07-27
CSI002210,CUST01535,1,2023-07-13
CSI002211,CUST01566,1,2023-07-18
CSI002212,CUST00951,4,2024-08-19
CSI002213,CUST02915,5,2025-05-02
CSI002214,CUST02493,4,2024-09-23
CSI002215,CUST01342,4,2023-09-04
CSI002216,CUST02847,1,2023-09-11
CSI002217,CUST00732,5,2024-11-23
CSI002218,CUST00238,1,2023-11-24
CSI002219,CUST00539,1,2023-09-06
CSI002220,CUST00769,4,2024-04-19
CSI002221,CUST02857,2,2025-02-19
CSI002222,CUST02810,2,2023-11-04
CSI002223,CUST02122,4,2024-08-10
CSI002224,CUST01458,4,2024-01-18
CSI002225,CUST01735,1,2024-08-24
CSI002226,CUST00296,5,2024-06-13
CSI002227,CUST00014,1,2024-08-31
CSI002228,CUST00612,1,2024-11-26
CSI002229,CUST00395,3,2024-02-12
CSI002230,CUST00191,1,2024-12-08
CSI002231,CUST01898,5,2024-08-25
CSI002232,CUST02865,1,2025-03-23
CSI002233,CUST02154,4,2024-12-12
CSI002234,CUST00007,5,2023-07-01
CSI002235,CUST01105,4,2024-03-18
CSI002236,CUST02813,3,2024-08-25
CSI002237,CUST02036,3,2025-02-27
CSI002238,CUST00652,5,2024-07-31
CSI002239,CUST02533,2,2023-10-10
CSI002240,CUST01381,2,2024-08-28
CSI002241,CUST01335,5,2025-03-13
CSI002242,CUST02980,5,2025-02-12
CSI002243,CUST02554,4,2023-12-05
CSI002244,CUST02567,3,2025-02-15
CSI002245,CUST00802,5,2024-06-06
CSI002246,CUST00449,1,2024-05-03
CSI002247,CUST02333,4,2025-02-15
CSI002248,CUST02122,3,2024-06-09
CSI002249,CUST01985,4,2023-09-29
CSI002250,CUST00045,3,2025-02-14
CSI002251,CUST01553,1,2024-10-31
CSI002252,CUST02793,3,2023-10-24
CSI002253,CUST02724,4,2024-01-01
CSI002254,CUST01481,3,2023-06-26
CSI002255,CUST02023,4,2024-11-28
CSI002256,CUST00575,5,2024-02-04
CSI002257,CUST01431,1,2024-08-25
CSI002258,CUST00093,4,2023-11-13
CSI002259,CUST02370,2,2025-03-23
CSI002260,CUST02514,2,2025-01-20
CSI002261,CUST00604,3,2025-03-19
CSI002262,CUST02933,5,2025-05-04
CSI002263,CUST02602,5,2024-06-10
CSI002264,CUST02801,2,2024-10-18
CSI002265,CUST00327,3,2024-04-08
CSI002266,CUST01867,5,2024-02-06
CSI002267,CUST02776,5,2025-05-06
CSI002268,CUST01847,3,2025-02-10
CSI002269,CUST00591,4,2024-05-24
CSI002270,CUST01439,2,2025-01-16
CSI002271,CUST00851,5,2025-02-18
CSI002272,CUST00440,4,2024-10-25
CSI002273,CUST02762,4,2025-03-10
CSI002274,CUST02480,4,2024-05-14
CSI002275,CUST02996,4,2023-11-12
CSI002276,CUST00328,1,2023-11-03
CSI002277,CUST01281,1,2025-01-14
CSI002278,CUST01666,3,2024-09-08
CSI002279,CUST02909,2,2024-06-21
CSI002280,CUST01578,3,2025-02-09
CSI002281,CUST01098,1,2024-12-21
CSI002282,CUST01258,3,2023-09-07
CSI002283,CUST01545,3,2023-09-15
CSI002284,CUST01906,4,2023-06-04
CSI002285,CUST01567,5,2024-04-15
CSI002286,CUST01816,1,2025-04-29
CSI002287,CUST02277,1,2023-11-07
CSI002288,CUST01451,3,2024-06-23
CSI002289,CUST02048,5,2024-08-18
CSI002290,CUST00744,3,2024-08-21
CSI002291,CUST00811,2,2024-09-11
CSI002292,CUST01753,1,2023-12-08
CSI002293,CUST00174,4,2023-10-08
CSI002294,CUST01099,4,2023-07-28
CSI002295,CUST01123,4,2024-09-18
CSI002296,CUST02561,1,2024-03-01
CSI002297,CUST02043,1,2023-11-21
CSI002298,CUST01257,4,2023-06-14
CSI002299,CUST02177,1,2024-01-13
CSI002300,CUST02422,4,2025-01-11
CSI002301,CUST00236,2,2023-09-05
CSI002302,CUST01868,2,2025-02-24
CSI002303,CUST00742,2,2024-03-16
CSI002304,CUST02238,3,2023-10-15
CSI002305,CUST02216,3,2023-09-29
CSI002306,CUST01693,5,2024-10-12
CSI002307,CUST00291,5,2024-06-27
CSI002308,CUST01419,5,2024-08-29
CSI002309,CUST01498,2,2024-04-26
CSI002310,CUST02187,2,2024-10-25
CSI002311,CUST01215,2,2023-10-17
CSI002312,CUST01989,1,2025-04-23
CSI002313,CUST00568,1,2024-10-11
CSI002314,CUST01543,2,2025-01-15
CSI002315,CUST01075,4,2023-12-26
CSI002316,CUST02346,5,2023-06-18
CSI002317,CUST02304,3,2023-12-06
CSI002318,CUST00309,5,2024-02-02
CSI002319,CUST02139,4,2023-07-02
CSI002320,CUST02197,1,2025-05-20
CSI002321,CUST00462,2,2024-03-26
CSI002322,CUST00635,1,2023-12-27
CSI002323,CUST00637,1,2025-05-22
CSI002324,CUST00646,4,2025-05-01
CSI002325,CUST00518,1,2023-12-07
CSI002326,CUST01919,1,2025-03-31
CSI002327,CUST01397,5,2024-02-05
CSI002328,CUST00190,5,2023-10-15
CSI002329,CUST00079,4,2025-02-13
CSI002330,CUST01571,2,2023-11-08
CSI002331,CUST00816,5,2024-08-21
CSI002332,CUST01906,1,2025-02-20
CSI002333,CUST00072,3,2023-12-13
CSI002334,CUST02091,5,2023-11-12
CSI002335,CUST00803,3,2025-05-17
CSI002336,CUST01130,2,2025-01-12
CSI002337,CUST01695,1,2023-12-14
CSI002338,CUST02405,5,2023-12-24
CSI002339,CUST02056,2,2024-01-19
CSI002340,CUST01798,4,2024-09-19
CSI002341,CUST02485,2,2023-07-12
CSI002342,CUST02128,4,2025-02-25
CSI002343,CUST00689,4,2025-03-16
CSI002344,CUST00576,5,2023-07-15
CSI002345,CUST00900,3,2024-11-30
CSI002346,CUST02336,4,2024-06-05
CSI002347,CUST01137,1,2024-05-22
CSI002348,CUST01906,5,2024-10-17
CSI002349,CUST00720,4,2023-06-07
CSI002350,CUST00226,5,2024-12-01
CSI002351,CUST01357,1,2025-04-24
CSI002352,CUST01441,5,2024-01-26
CSI002353,CUST02326,5,2025-03-15
CSI002354,CUST02943,4,2024-07-15
CSI002355,CUST02840,2,2024-02-29
CSI002356,CUST00545,5,2024-01-15
CSI002357,CUST02526,4,2023-08-12
CSI002358,CUST02018,1,2024-07-26
CSI002359,CUST00419,1,2024-01-14
CSI002360,CUST01052,2,2025-05-04
CSI002361,CUST00609,1,2024-03-23
CSI002362,CUST00087,4,2024-04-03
CSI002363,CUST02168,2,2025-02-25
CSI002364,CUST00713,4,2024-10-10
CSI002365,CUST02440,2,2023-11-18
CSI002366,CUST02401,2,2024-01-25
CSI002367,CUST02063,4,2024-05-30
CSI002368,CUST02353,2,2024-08-20
CSI002369,CUST01278,4,2024-09-04
CSI002370,CUST02671,1,2024-11-09
CSI002371,CUST00520,1,2024-10-02
CSI002372,CUST01975,5,2024-10-07
CSI002373,CUST02901,3,2024-07-23
CSI002374,CUST02688,3,2025-01-17
CSI002375,CUST00387,1,2025-03-03
CSI002376,CUST02953,5,2023-09-02
CSI002377,CUST00014,3,2024-08-24
CSI002378,CUST00091,4,2024-04-26
CSI002379,CUST00004,4,2023-09-07
CSI002380,CUST00796,2,2024-08-06
CSI002381,CUST00216,3,2023-06-23
CSI002382,CUST01183,4,2024-05-23
CSI002383,CUST01603,3,2024-06-06
CSI002384,CUST01758,2,2023-11-24
CSI002385,CUST00704,1,2024-04-17
CSI002386,CUST00731,5,2023-12-14
CSI002387,CUST02065,2,2024-03-27
CSI002388,CUST02543,2,2024-06-05
CSI002389,CUST01643,2,2025-03-25
CSI002390,CUST01490,5,2024-08-29
CSI002391,CUST02492,4,2023-06-19
CSI002392,CUST01763,3,2024-12-31
CSI002393,CUST01105,1,2025-03-19
CSI002394,CUST02827,1,2024-04-04
CSI002395,CUST02214,5,2025-01-22
CSI002396,CUST02405,1,2024-05-09
CSI002397,CUST02282,5,2023-08-14
CSI002398,CUST02223,5,2025-01-09
CSI002399,CUST01696,3,2024-03-12
CSI002400,CUST01387,3,2024-01-11
CSI002401,CUST00697,5,2024-12-29
CSI002402,CUST01198,3,2023-06-01
CSI002403,CUST02286,4,2024-03-01
CSI002404,CUST00988,2,2025-01-19
CSI002405,CUST01014,1,2023-10-06
CSI002406,CUST02960,1,2023-07-17
CSI002407,CUST01262,1,2024-11-22
CSI002408,CUST01642,1,2023-09-14
CSI002409,CUST00630,4,2024-04-26
CSI002410,CUST01256,4,2025-01-05
CSI002411,CUST00588,2,2025-03-29
CSI002412,CUST01541,5,2024-12-04
CSI002413,CUST00794,3,2024-02-23
CSI002414,CUST02968,2,2024-04-02
CSI002415,CUST01260,1,2024-05-04
CSI002416,CUST01568,3,2024-10-06
CSI002417,CUST02455,2,2024-02-13
CSI002418,CUST02225,1,2025-02-15
CSI002419,CUST02021,2,2024-09-27
CSI002420,CUST00119,1,2024-09-03
CSI002421,CUST01214,1,2024-10-17
CSI002422,CUST00614,4,2024-07-07
CSI002423,CUST02413,1,2024-07-16
CSI002424,CUST00486,2,2024-03-08
CSI002425,CUST01997,3,2023-07-29
CSI002426,CUST01103,4,2024-06-25
CSI002427,CUST00322,3,2024-06-05
CSI002428,CUST00139,5,2023-10-26
CSI002429,CUST01290,3,2024-11-14
CSI002430,CUST02381,5,2024-10-09
CSI002431,CUST00224,5,2024-04-16
CSI002432,CUST00572,4,2025-03-27
CSI002433,CUST02824,3,2024-07-11
CSI002434,CUST01584,1,2024-01-15
CSI002435,CUST02641,4,2024-05-23
CSI002436,CUST00809,4,2023-09-30
CSI002437,CUST00987,1,2024-01-17
CSI002438,CUST01915,3,2023-11-17
CSI002439,CUST01024,4,2025-04-09
CSI002440,CUST01544,5,2023-10-30
CSI002441,CUST02909,1,2023-11-02
CSI002442,CUST01273,2,2024-06-07
CSI002443,CUST01780,4,2023-09-25
CSI002444,CUST01701,5,2024-10-28
CSI002445,CUST02235,3,2024-01-07
CSI002446,CUST00249,3,2024-11-02
CSI002447,CUST01818,1,2024-07-24
CSI002448,CUST01024,5,2024-01-29
CSI002449,CUST02294,1,2024-07-22
CSI002450,CUST02975,4,2025-02-02
CSI002451,CUST02063,1,2023-06-25
CSI002452,CUST00826,2,2023-10-17
CSI002453,CUST02737,1,2025-01-30
CSI002454,CUST02775,1,2023-11-12
CSI002455,CUST00537,4,2023-05-29
CSI002456,CUST00492,5,2024-11-04
CSI002457,CUST01860,2,2024-03-12
CSI002458,CUST02340,1,2024-10-13
CSI002459,CUST02165,4,2024-11-22
CSI002460,CUST00592,4,2023-06-30
CSI002461,CUST02735,4,2024-09-08
CSI002462,CUST02792,5,2024-04-05
CSI002463,CUST01493,1,2023-08-26
CSI002464,CUST00948,3,2023-10-01
CSI002465,CUST01576,2,2024-07-10
CSI002466,CUST00683,3,2025-04-26
CSI002467,CUST00629,5,2024-07-06
CSI002468,CUST01720,1,2024-02-10
CSI002469,CUST00593,3,2024-05-26
CSI002470,CUST00387,3,2024-05-22
CSI002471,CUST01607,3,2024-06-01
CSI002472,CUST00652,2,2025-05-11
CSI002473,CUST02241,1,2023-11-03
CSI002474,CUST00101,4,2024-11-20
CSI002475,CUST01094,1,2024-06-23
CSI002476,CUST01198,3,2023-09-30
CSI002477,CUST02492,1,2024-08-10
CSI002478,CUST00433,4,2025-01-29
CSI002479,CUST01239,2,2024-01-28
CSI002480,CUST00537,1,2024-06-27
CSI002481,CUST00601,1,2024-12-31
CSI002482,CUST01667,2,2024-10-10
CSI002483,CUST02756,2,2025-02-25
CSI002484,CUST00319,3,2023-10-10
CSI002485,CUST02273,3,2024-07-19
CSI002486,CUST02436,2,2023-10-25
CSI002487,CUST00846,4,2023-08-05
CSI002488,CUST01863,3,2024-04-30
CSI002489,CUST01528,4,2023-09-14
CSI002490,CUST00071,2,2023-08-21
CSI002491,CUST01153,1,2023-11-04
CSI002492,CUST00444,2,2024-02-07
CSI002493,CUST00599,2,2023-12-26
CSI002494,CUST00387,5,2023-12-19
CSI002495,CUST02066,2,2025-02-11
CSI002496,CUST01579,3,2024-08-03
CSI002497,CUST01100,1,2024-06-08
CSI002498,CUST01870,4,2023-11-20
CSI002499,CUST00553,5,2024-09-14
CSI002500,CUST02012,3,2024-03-16
CSI002501,CUST02922,1,2024-08-31
CSI002502,CUST01389,4,2024-04-19
CSI002503,CUST00280,1,2023-06-16
CSI002504,CUST00771,3,2024-10-03
CSI002505,CUST01467,1,2023-11-29
CSI002506,CUST00954,2,2023-09-24
CSI002507,CUST00329,1,2024-12-22
CSI002508,CUST01560,2,2024-01-12
CSI002509,CUST02556,3,2023-11-21
CSI002510,CUST02498,5,2025-01-16
CSI002511,CUST02887,2,2024-06-30
CSI002512,CUST02441,1,2024-11-26
CSI002513,CUST00109,1,2025-02-14
CSI002514,CUST00359,1,2025-05-01
CSI002515,CUST00956,3,2024-10-19
CSI002516,CUST02983,4,2023-09-27
CSI002517,CUST00318,1,2024-08-11
CSI002518,CUST00341,1,2025-01-02
CSI002519,CUST01341,2,2025-04-25
CSI002520,CUST00349,5,2023-08-20
CSI002521,CUST02075,1,2024-08-13
CSI002522,CUST00638,3,2024-09-14
CSI002523,CUST00401,4,2023-12-11
CSI002524,CUST02364,4,2025-01-31
CSI002525,CUST01583,4,2024-04-16
CSI002526,CUST00368,3,2024-10-26
CSI002527,CUST02391,4,2024-10-07
CSI002528,CUST02741,4,2024-03-04
CSI002529,CUST01389,2,2024-12-30
CSI002530,CUST00904,4,2025-02-20
CSI002531,CUST01097,2,2024-11-22
CSI002532,CUST00186,2,2023-08-02
CSI002533,CUST02884,2,2024-03-22
CSI002534,CUST02367,3,2024-03-24
CSI002535,CUST00594,1,2024-02-02
CSI002536,CUST01566,5,2024-03-26
CSI002537,CUST00793,4,2024-07-19
CSI002538,CUST02401,5,2023-07-28
CSI002539,CUST00355,1,2024-08-19
CSI002540,CUST00106,2,2024-12-31
CSI002541,CUST00418,2,2024-12-14
CSI002542,CUST00642,2,2024-10-23
CSI002543,CUST02253,2,2023-08-23
CSI002544,CUST00565,4,2024-03-13
CSI002545,CUST01303,1,2024-07-09
CSI002546,CUST02237,1,2025-01-26
CSI002547,CUST01751,1,2024-04-21
CSI002548,CUST02591,5,2023-10-05
CSI002549,CUST00258,2,2023-11-16
CSI002550,CUST02501,3,2024-08-22
CSI002551,CUST01596,1,2024-04-29
CSI002552,CUST02126,5,2023-09-23
CSI002553,CUST01047,4,2024-03-21
CSI002554,CUST02551,2,2024-08-14
CSI002555,CUST02233,5,2024-09-19
CSI002556,CUST02595,3,2024-04-26
CSI002557,CUST01641,3,2023-12-25
CSI002558,CUST01712,4,2024-06-05
CSI002559,CUST00049,1,2024-12-15
CSI002560,CUST00168,1,2024-11-12
CSI002561,CUST01854,5,2023-10-16
CSI002562,CUST02069,5,2025-01-06
CSI002563,CUST00392,1,2023-12-24
CSI002564,CUST02951,1,2024-06-22
CSI002565,CUST01129,5,2024-07-09
CSI002566,CUST01657,2,2023-11-04
CSI002567,CUST01728,3,2025-05-25
CSI002568,CUST01450,3,2023-11-03
CSI002569,CUST00229,4,2025-05-07
CSI002570,CUST02032,3,2024-02-03
CSI002571,CUST00352,5,2024-12-07
CSI002572,CUST02273,2,2023-11-11
CSI002573,CUST00234,5,2025-02-25
CSI002574,CUST00266,1,2025-05-13
CSI002575,CUST00858,1,2023-07-01
CSI002576,CUST02362,3,2024-11-14
CSI002577,CUST00499,2,2024-11-02
CSI002578,CUST00877,4,2023-09-19
CSI002579,CUST02259,5,2023-12-24
CSI002580,CUST00099,4,2024-01-24
CSI002581,CUST01645,4,2025-05-14
CSI002582,CUST01412,4,2023-06-02
CSI002583,CUST02393,4,2025-02-02
CSI002584,CUST02952,5,2024-03-11
CSI002585,CUST00524,1,2024-05-27
CSI002586,CUST02166,5,2024-03-28
CSI002587,CUST02648,1,2023-10-14
CSI002588,CUST00856,1,2023-07-16
CSI002589,CUST02257,5,2025-03-20
CSI002590,CUST01433,5,2023-12-19
CSI002591,CUST00481,5,2024-12-09
CSI002592,CUST02971,1,2024-01-05
CSI002593,CUST01666,5,2024-09-25
CSI002594,CUST00329,2,2024-09-02
CSI002595,CUST01978,3,2024-12-07
CSI002596,CUST00417,3,2024-10-17
CSI002597,CUST02302,2,2023-06-26
CSI002598,CUST00945,3,2025-04-11
CSI002599,CUST02053,1,2025-02-18
CSI002600,CUST02351,5,2023-06-09
CSI002601,CUST00980,5,2024-07-22
CSI002602,CUST01657,5,2024-06-02
CSI002603,CUST02655,2,2024-07-02
CSI002604,CUST01452,2,2024-04-03
CSI002605,CUST02784,1,2025-03-10
CSI002606,CUST01251,2,2024-11-07
CSI002607,CUST01678,5,2024-06-09
CSI002608,CUST01587,1,2023-09-10
CSI002609,CUST00390,1,2024-04-11
CSI002610,CUST00850,5,2024-07-26
CSI002611,CUST00819,4,2025-04-14
CSI002612,CUST00012,5,2025-01-22
CSI002613,CUST02385,1,2024-03-26
CSI002614,CUST02655,4,2024-01-23
CSI002615,CUST02177,5,2024-07-07
CSI002616,CUST00011,5,2024-01-01
CSI002617,CUST00490,4,2025-01-04
CSI002618,CUST02320,4,2023-08-21
CSI002619,CUST02929,3,2024-10-18
CSI002620,CUST02057,4,2025-03-27
CSI002621,CUST02935,2,2024-04-30
CSI002622,CUST01147,4,2023-07-02
CSI002623,CUST02824,1,2024-09-16
CSI002624,CUST02329,4,2023-07-20
CSI002625,CUST02506,5,2023-06-06
CSI002626,CUST02984,2,2024-07-10
CSI002627,CUST02499,4,2023-11-30
CSI002628,CUST02839,2,2023-11-09
CSI002629,CUST00812,3,2025-03-07
CSI002630,CUST00056,2,2024-06-02
CSI002631,CUST00708,5,2024-11-25
CSI002632,CUST02427,3,2024-06-08
CSI002633,CUST01010,4,2023-12-23
CSI002634,CUST00023,2,2023-12-09
CSI002635,CUST00772,3,2024-10-22
CSI002636,CUST00231,4,2023-09-25
CSI002637,CUST00210,4,2024-09-07
CSI002638,CUST01186,2,2023-09-09
CSI002639,CUST01401,2,2023-06-12
CSI002640,CUST02914,3,2024-05-27
CSI002641,CUST01194,2,2024-07-07
CSI002642,CUST00899,4,2024-07-29
CSI002643,CUST01498,5,2025-01-30
CSI002644,CUST01251,3,2025-03-14
CSI002645,CUST00873,5,2024-08-09
CSI002646,CUST02411,5,2025-03-19
CSI002647,CUST01579,4,2024-12-07
CSI002648,CUST00475,5,2025-01-10
CSI002649,CUST00195,1,2024-03-04
CSI002650,CUST02981,3,2024-07-10
CSI002651,CUST01036,4,2024-08-26
CSI002652,CUST02007,2,2024-09-07
CSI002653,CUST02832,4,2024-10-25
CSI002654,CUST00529,2,2023-11-26
CSI002655,CUST00271,4,2024-05-22
CSI002656,CUST02586,1,2024-01-04
CSI002657,CUST01581,3,2023-12-11
CSI002658,CUST01922,5,2024-07-19
CSI002659,CUST02705,4,2023-08-31
