TicketID,CustomerID,Status,CreatedDate
TIC0001747,CUST02963,Open,2024-07-29
TIC0001748,CUST00834,Open,2023-12-17
TIC0001749,CUST02735,Open,2024-03-04
TIC0001750,CUST02657,Open,2024-05-26
TIC0001751,CUST02534,Open,2025-03-17
TIC0001752,CUST00543,Open,2024-11-15
TIC0001753,CUST01436,Open,2023-09-15
TIC0001754,CUST00780,Open,2024-06-18
TIC0001755,CUST01931,Open,2024-02-15
TIC0001756,CUST02941,Resolved,2025-03-08
TIC0001757,CUST01996,Open,2025-02-20
TIC0001758,CUST01375,Pending,2025-03-02
TIC0001759,CUST02925,Open,2024-04-05
TIC0001760,CUST02214,Pending,2023-07-04
TIC0001761,CUST02852,Resolved,2023-10-28
TIC0001762,CUST00859,Open,2024-12-12
TIC0001763,CUST01602,Resolved,2025-04-13
TIC0001764,CUST02364,Resolved,2023-11-21
TIC0001765,CUST02299,Resolved,2024-01-17
TIC0001766,CUST01068,Resolved,2023-10-12
TIC0001767,CUST02517,Pending,2023-06-19
TIC0001768,CUST01150,Pending,2025-02-17
TIC0001769,CUST02448,Open,2023-11-27
TIC0001770,CUST02835,Resolved,2024-04-20
TIC0001771,CUST02024,Resolved,2023-07-27
TIC0001772,CUST02667,Pending,2024-07-15
TIC0001773,CUST01654,Pending,2025-04-23
TIC0001774,CUST00743,Pending,2023-11-24
TIC0001775,CUST01994,Pending,2024-02-07
TIC0001776,CUST02913,Open,2025-04-22
TIC0001777,CUST02306,Pending,2024-08-25
TIC0001778,CUST01499,Open,2023-09-07
TIC0001779,CUST02464,Pending,2024-07-05
TIC0001780,CUST02238,Open,2024-03-21
TIC0001781,CUST01897,Resolved,2023-10-12
TIC0001782,CUST01638,Open,2025-04-28
TIC0001783,CUST01056,Pending,2024-07-20
TIC0001784,CUST02357,Pending,2024-12-28
TIC0001785,CUST01346,Open,2024-04-06
TIC0001786,CUST02545,Resolved,2023-11-28
TIC0001787,CUST02025,Resolved,2024-06-21
TIC0001788,CUST01099,Open,2025-04-15
TIC0001789,CUST02399,Resolved,2023-06-09
TIC0001790,CUST01246,Pending,2023-11-27
TIC0001791,CUST01532,Open,2024-04-24
TIC0001792,CUST01132,Resolved,2023-09-21
TIC0001793,CUST00538,Resolved,2023-11-11
TIC0001794,CUST02343,Pending,2024-12-31
TIC0001795,CUST00473,Open,2024-02-22
TIC0001796,CUST02609,Resolved,2023-11-16
TIC0001797,CUST01231,Open,2023-06-29
TIC0001798,CUST00353,Pending,2024-07-03
TIC0001799,CUST00828,Pending,2024-02-26
TIC0001800,CUST01931,Resolved,2024-08-16
TIC0001801,CUST02843,Open,2024-11-22
TIC0001802,CUST02376,Resolved,2024-04-29
TIC0001803,CUST01254,Resolved,2025-01-20
TIC0001804,CUST00266,Pending,2024-07-06
TIC0001805,CUST00980,Open,2024-02-10
TIC0001806,CUST02369,Open,2023-11-02
TIC0001807,CUST02835,Resolved,2025-03-28
TIC0001808,CUST01916,Open,2024-03-31
TIC0001809,CUST01539,Open,2024-07-01
TIC0001810,CUST01075,Open,2024-05-22
TIC0001811,CUST02453,Open,2024-09-11
TIC0001812,CUST01939,Open,2024-04-12
TIC0001813,CUST00798,Resolved,2025-05-23
TIC0001814,CUST00372,Open,2024-03-14
TIC0001815,CUST01083,Resolved,2023-11-24
TIC0001816,CUST01536,Open,2025-05-01
TIC0001817,CUST01128,Resolved,2023-10-14
TIC0001818,CUST01367,Pending,2023-07-28
TIC0001819,CUST01617,Resolved,2024-12-11
TIC0001820,CUST01988,Pending,2023-09-19
TIC0001821,CUST01784,Resolved,2023-09-13
TIC0001822,CUST00018,Open,2023-06-01
TIC0001823,CUST00264,Open,2023-08-11
TIC0001824,CUST00863,Resolved,2024-10-23
TIC0001825,CUST02119,Resolved,2025-05-17
TIC0001826,CUST00298,Open,2024-10-31
TIC0001827,CUST00022,Pending,2023-09-24
TIC0001828,CUST00579,Resolved,2024-03-28
TIC0001829,CUST01768,Open,2025-05-18
TIC0001830,CUST01680,Open,2024-06-23
TIC0001831,CUST01863,Resolved,2024-03-21
TIC0001832,CUST01455,Pending,2023-08-06
TIC0001833,CUST01279,Pending,2023-06-09
TIC0001834,CUST01134,Resolved,2024-03-07
TIC0001835,CUST01099,Resolved,2024-01-30
TIC0001836,CUST00747,Resolved,2024-06-12
TIC0001837,CUST02563,Open,2024-11-08
TIC0001838,CUST01434,Open,2025-01-11
TIC0001839,CUST02888,Resolved,2023-06-22
TIC0001840,CUST02649,Pending,2024-02-21
TIC0001841,CUST01428,Open,2023-08-13
TIC0001842,CUST00759,Open,2025-04-27
TIC0001843,CUST00814,Pending,2024-07-27
TIC0001844,CUST00060,Open,2025-03-16
TIC0001845,CUST02685,Pending,2024-07-04
TIC0001846,CUST01678,Pending,2023-09-18
TIC0001847,CUST01656,Pending,2024-03-04
TIC0001848,CUST00933,Open,2025-03-28
TIC0001849,CUST01121,Open,2024-01-19
TIC0001850,CUST01024,Open,2025-03-29
TIC0001851,CUST02808,Resolved,2023-08-28
TIC0001852,CUST01188,Pending,2023-08-25
TIC0001853,CUST02705,Open,2025-02-25
TIC0001854,CUST00042,Open,2024-07-24
TIC0001855,CUST01089,Resolved,2024-10-16
TIC0001856,CUST01334,Resolved,2025-01-03
TIC0001857,CUST01714,Pending,2024-02-24
TIC0001858,CUST02163,Pending,2024-03-07
TIC0001859,CUST01825,Resolved,2024-12-02
TIC0001860,CUST00599,Resolved,2024-11-21
TIC0001861,CUST01734,Open,2024-04-26
TIC0001862,CUST02199,Open,2024-04-19
TIC0001863,CUST01031,Resolved,2024-07-31
TIC0001864,CUST01765,Open,2023-11-04
TIC0001865,CUST01205,Open,2023-10-03
TIC0001866,CUST00209,Resolved,2024-12-14
TIC0001867,CUST01935,Pending,2023-10-24
TIC0001868,CUST01166,Open,2023-07-14
TIC0001869,CUST00551,Open,2024-06-16
TIC0001870,CUST00748,Resolved,2023-12-29
TIC0001871,CUST02527,Resolved,2025-02-17
TIC0001872,CUST02794,Resolved,2023-08-10
TIC0001873,CUST01546,Resolved,2023-12-27
TIC0001874,CUST00694,Open,2023-08-21
TIC0001875,CUST00315,Pending,2024-12-17
TIC0001876,CUST01443,Pending,2024-03-26
TIC0001877,CUST00427,Pending,2024-12-09
TIC0001878,CUST02520,Pending,2023-07-27
TIC0001879,CUST00383,Pending,2023-06-02
TIC0001880,CUST01588,Pending,2023-11-14
TIC0001881,CUST01794,Pending,2025-05-21
TIC0001882,CUST02280,Resolved,2024-05-16
TIC0001883,CUST00904,Resolved,2024-10-27
TIC0001884,CUST00816,Resolved,2025-03-29
TIC0001885,CUST00613,Resolved,2024-06-13
TIC0001886,CUST00178,Pending,2023-10-22
TIC0001887,CUST00367,Pending,2024-11-04
TIC0001888,CUST02575,Pending,2023-11-15
TIC0001889,CUST00477,Pending,2024-02-21
TIC0001890,CUST02504,Open,2023-08-01
TIC0001891,CUST02452,Resolved,2025-02-21
TIC0001892,CUST02911,Open,2025-02-15
TIC0001893,CUST02730,Resolved,2025-04-28
TIC0001894,CUST01795,Open,2023-07-30
TIC0001895,CUST02414,Pending,2024-08-01
TIC0001896,CUST02432,Pending,2024-01-22
TIC0001897,CUST01759,Resolved,2023-07-15
TIC0001898,CUST00680,Pending,2025-03-19
TIC0001899,CUST00385,Resolved,2024-08-18
TIC0001900,CUST02377,Open,2024-04-23
TIC0001901,CUST01813,Resolved,2024-01-08
TIC0001902,CUST00318,Pending,2024-10-22
TIC0001903,CUST02831,Resolved,2024-06-21
TIC0001904,CUST02800,Resolved,2025-02-17
TIC0001905,CUST00851,Open,2024-12-03
TIC0001906,CUST00253,Resolved,2023-12-10
TIC0001907,CUST02995,Pending,2023-07-03
TIC0001908,CUST01819,Resolved,2023-07-28
TIC0001909,CUST00831,Resolved,2024-12-23
TIC0001910,CUST01860,Open,2024-07-12
TIC0001911,CUST00211,Resolved,2023-11-13
TIC0001912,CUST02076,Open,2024-03-09
TIC0001913,CUST01925,Pending,2025-04-02
TIC0001914,CUST01386,Open,2024-11-24
TIC0001915,CUST02862,Resolved,2024-05-05
TIC0001916,CUST02918,Resolved,2023-12-28
TIC0001917,CUST01769,Open,2024-12-25
TIC0001918,CUST02988,Pending,2025-03-18
TIC0001919,CUST01765,Pending,2024-08-28
TIC0001920,CUST00547,Pending,2024-07-03
TIC0001921,CUST00557,Resolved,2023-12-17
TIC0001922,CUST00810,Pending,2024-05-11
TIC0001923,CUST00117,Open,2025-04-22
TIC0001924,CUST02976,Resolved,2024-01-21
TIC0001925,CUST02350,Resolved,2023-10-12
TIC0001926,CUST01519,Open,2024-09-16
TIC0001927,CUST02615,Resolved,2024-08-02
TIC0001928,CUST02061,Pending,2024-07-03
TIC0001929,CUST00314,Pending,2025-01-10
TIC0001930,CUST02123,Resolved,2024-10-30
TIC0001931,CUST00452,Resolved,2024-02-18
TIC0001932,CUST00811,Pending,2023-12-18
TIC0001933,CUST01022,Resolved,2024-09-10
TIC0001934,CUST01401,Pending,2024-01-30
TIC0001935,CUST01101,Open,2024-10-07
TIC0001936,CUST01108,Pending,2024-08-29
TIC0001937,CUST02747,Pending,2024-05-14
TIC0001938,CUST01370,Resolved,2025-03-18
TIC0001939,CUST02690,Open,2024-10-05
TIC0001940,CUST02286,Resolved,2025-03-21
TIC0001941,CUST00414,Resolved,2024-11-30
TIC0001942,CUST00894,Pending,2024-06-16
TIC0001943,CUST02243,Resolved,2023-07-13
TIC0001944,CUST02550,Resolved,2025-01-14
TIC0001945,CUST00728,Pending,2024-10-28
TIC0001946,CUST00536,Open,2023-11-09
TIC0001947,CUST02630,Resolved,2024-08-12
TIC0001948,CUST00235,Pending,2025-03-21
TIC0001949,CUST01113,Resolved,2024-06-28
TIC0001950,CUST01341,Resolved,2024-07-01
TIC0001951,CUST00281,Resolved,2024-12-16
TIC0001952,CUST02121,Open,2023-10-02
TIC0001953,CUST01273,Resolved,2024-03-15
TIC0001954,CUST00519,Pending,2024-06-25
TIC0001955,CUST01209,Open,2024-08-05
TIC0001956,CUST01801,Open,2023-12-22
TIC0001957,CUST02807,Open,2024-07-18
TIC0001958,CUST02034,Resolved,2023-07-09
TIC0001959,CUST01950,Open,2023-06-03
TIC0001960,CUST02830,Resolved,2023-09-04
TIC0001961,CUST00225,Pending,2024-07-29
TIC0001962,CUST02498,Resolved,2024-10-06
TIC0001963,CUST02664,Pending,2023-08-29
TIC0001964,CUST00899,Open,2023-12-04
TIC0001965,CUST00147,Open,2024-05-26
TIC0001966,CUST00307,Open,2024-04-05
TIC0001967,CUST02027,Pending,2024-07-14
TIC0001968,CUST02290,Open,2023-09-08
TIC0001969,CUST00677,Open,2023-11-30
TIC0001970,CUST00195,Resolved,2023-10-18
TIC0001971,CUST02123,Open,2024-04-02
TIC0001972,CUST02007,Open,2025-02-02
TIC0001973,CUST00965,Resolved,2023-12-13
TIC0001974,CUST00413,Resolved,2023-10-22
TIC0001975,CUST00094,Open,2024-06-10
TIC0001976,CUST00468,Open,2024-05-10
TIC0001977,CUST02910,Open,2023-08-21
TIC0001978,CUST00313,Open,2025-01-07
TIC0001979,CUST02088,Resolved,2024-03-09
TIC0001980,CUST01998,Pending,2024-04-14
TIC0001981,CUST01893,Resolved,2025-01-30
TIC0001982,CUST01030,Pending,2024-12-19
TIC0001983,CUST01909,Pending,2024-12-11
TIC0001984,CUST01249,Pending,2024-06-14
TIC0001985,CUST02349,Pending,2024-10-03
TIC0001986,CUST01147,Resolved,2024-01-08
TIC0001987,CUST02174,Resolved,2024-05-18
TIC0001988,CUST01845,Open,2024-01-29
TIC0001989,CUST01683,Open,2024-07-31
TIC0001990,CUST01982,Pending,2024-12-30
TIC0001991,CUST00106,Open,2023-07-23
TIC0001992,CUST01302,Open,2024-11-02
TIC0001993,CUST01623,Resolved,2023-11-09
TIC0001994,CUST02484,Pending,2025-01-18
TIC0001995,CUST00008,Open,2023-11-10
TIC0001996,CUST00270,Pending,2024-01-16
TIC0001997,CUST01662,Resolved,2025-03-02
TIC0001998,CUST01659,Open,2023-12-05
TIC0001999,CUST00821,Pending,2024-09-24
TIC0002000,CUST01015,Open,2024-04-30
TIC0002001,CUST02848,Open,2024-02-14
TIC0002002,CUST02446,Open,2024-12-01
TIC0002003,CUST01642,Pending,2025-05-24
TIC0002004,CUST02813,Open,2024-10-20
TIC0002005,CUST01295,Open,2023-07-07
TIC0002006,CUST00484,Pending,2023-06-04
TIC0002007,CUST00935,Pending,2023-10-05
TIC0002008,CUST00955,Open,2023-11-17
TIC0002009,CUST01923,Open,2025-04-16
TIC0002010,CUST02594,Resolved,2024-12-16
TIC0002011,CUST01898,Resolved,2025-04-06
TIC0002012,CUST02138,Pending,2023-07-04
TIC0002013,CUST01082,Pending,2023-07-25
TIC0002014,CUST00135,Resolved,2023-11-10
TIC0002015,CUST00311,Open,2024-09-12
TIC0002016,CUST00695,Resolved,2025-04-08
TIC0002017,CUST00740,Resolved,2024-05-09
TIC0002018,CUST02425,Open,2023-07-17
TIC0002019,CUST00696,Resolved,2024-12-25
TIC0002020,CUST00637,Open,2024-02-07
TIC0002021,CUST00153,Pending,2023-10-18
TIC0002022,CUST02282,Pending,2023-06-01
TIC0002023,CUST00855,Pending,2024-08-30
TIC0002024,CUST01069,Resolved,2023-08-13
TIC0002025,CUST00598,Pending,2024-04-07
TIC0002026,CUST00039,Resolved,2023-12-23
TIC0002027,CUST01489,Resolved,2023-09-08
TIC0002028,CUST02260,Pending,2025-01-25
TIC0002029,CUST00549,Open,2023-12-12
TIC0002030,CUST01301,Pending,2025-03-28
TIC0002031,CUST01241,Pending,2024-02-18
TIC0002032,CUST02306,Resolved,2023-08-13
TIC0002033,CUST01762,Open,2023-08-30
TIC0002034,CUST02196,Pending,2024-07-19
TIC0002035,CUST00781,Open,2023-12-09
TIC0002036,CUST02330,Open,2025-02-04
TIC0002037,CUST01781,Pending,2024-09-08
TIC0002038,CUST02104,Pending,2025-01-20
TIC0002039,CUST01952,Pending,2025-02-24
TIC0002040,CUST02119,Open,2023-12-21
TIC0002041,CUST02030,Open,2024-02-24
TIC0002042,CUST00122,Pending,2023-12-30
TIC0002043,CUST01744,Open,2025-04-07
TIC0002044,CUST02976,Pending,2025-03-25
TIC0002045,CUST01099,Resolved,2024-01-23
TIC0002046,CUST01376,Pending,2023-11-15
TIC0002047,CUST02335,Open,2025-02-27
TIC0002048,CUST00694,Open,2024-03-07
TIC0002049,CUST00494,Resolved,2024-10-19
TIC0002050,CUST01219,Resolved,2023-10-27
TIC0002051,CUST02680,Resolved,2024-11-13
TIC0002052,CUST01164,Resolved,2023-08-19
TIC0002053,CUST00147,Resolved,2024-06-14
TIC0002054,CUST01424,Pending,2023-12-08
TIC0002055,CUST00336,Open,2024-04-30
TIC0002056,CUST00265,Resolved,2024-03-12
TIC0002057,CUST00483,Pending,2024-05-01
TIC0002058,CUST00842,Open,2025-03-31
TIC0002059,CUST00055,Open,2024-03-05
TIC0002060,CUST00076,Open,2024-01-15
TIC0002061,CUST01926,Pending,2024-01-17
TIC0002062,CUST02522,Open,2024-07-24
TIC0002063,CUST01725,Open,2025-04-20
TIC0002064,CUST00506,Open,2025-05-12
TIC0002065,CUST02420,Open,2024-09-29
TIC0002066,CUST02410,Open,2025-01-05
TIC0002067,CUST01541,Pending,2025-02-07
TIC0002068,CUST02429,Open,2025-04-16
TIC0002069,CUST01570,Open,2023-08-06
TIC0002070,CUST01483,Pending,2023-07-23
TIC0002071,CUST01808,Open,2024-05-30
TIC0002072,CUST00616,Resolved,2025-01-21
TIC0002073,CUST02179,Pending,2024-09-26
TIC0002074,CUST02109,Open,2024-02-08
TIC0002075,CUST00806,Resolved,2025-01-02
TIC0002076,CUST01581,Resolved,2025-01-16
TIC0002077,CUST01737,Pending,2025-02-09
TIC0002078,CUST01748,Resolved,2024-01-14
TIC0002079,CUST01086,Pending,2024-06-24
TIC0002080,CUST00037,Pending,2024-07-21
TIC0002081,CUST00414,Resolved,2023-09-15
TIC0002082,CUST01662,Open,2024-01-04
TIC0002083,CUST02531,Pending,2025-05-11
TIC0002084,CUST02243,Resolved,2025-03-28
TIC0002085,CUST02800,Resolved,2023-07-23
TIC0002086,CUST02636,Resolved,2024-08-02
TIC0002087,CUST00601,Pending,2023-09-18
TIC0002088,CUST01170,Pending,2024-01-03
TIC0002089,CUST01044,Pending,2024-12-18
TIC0002090,CUST02413,Resolved,2025-03-19
TIC0002091,CUST00805,Open,2024-11-19
TIC0002092,CUST00775,Pending,2024-08-03
TIC0002093,CUST00958,Resolved,2024-03-10
TIC0002094,CUST02035,Open,2024-10-09
TIC0002095,CUST01374,Open,2023-09-23
TIC0002096,CUST00304,Resolved,2023-06-04
TIC0002097,CUST00103,Resolved,2024-07-15
TIC0002098,CUST00362,Resolved,2024-11-23
TIC0002099,CUST02051,Pending,2025-03-28
TIC0002100,CUST02953,Pending,2024-12-28
TIC0002101,CUST00894,Resolved,2025-03-07
TIC0002102,CUST02734,Resolved,2023-11-11
TIC0002103,CUST00433,Resolved,2025-02-18
TIC0002104,CUST02498,Open,2023-10-29
TIC0002105,CUST00407,Resolved,2025-03-04
TIC0002106,CUST02818,Open,2025-02-26
TIC0002107,CUST01065,Resolved,2024-06-23
TIC0002108,CUST01949,Pending,2024-10-19
TIC0002109,CUST01245,Open,2024-05-29
TIC0002110,CUST00344,Pending,2024-10-21
TIC0002111,CUST02287,Resolved,2025-03-02
TIC0002112,CUST01061,Pending,2023-08-24
TIC0002113,CUST01980,Pending,2023-12-26
TIC0002114,CUST00757,Resolved,2024-05-24
TIC0002115,CUST00239,Resolved,2023-11-21
TIC0002116,CUST01240,Open,2024-02-22
TIC0002117,CUST02409,Pending,2023-06-13
TIC0002118,CUST02709,Resolved,2024-12-18
TIC0002119,CUST02249,Resolved,2025-04-18
TIC0002120,CUST02639,Open,2024-06-15
TIC0002121,CUST02571,Resolved,2025-02-01
TIC0002122,CUST02561,Resolved,2024-05-05
TIC0002123,CUST01891,Open,2023-07-30
TIC0002124,CUST01751,Resolved,2024-07-02
TIC0002125,CUST02153,Pending,2024-06-20
TIC0002126,CUST01432,Pending,2024-07-12
TIC0002127,CUST02662,Pending,2023-07-25
TIC0002128,CUST01151,Resolved,2023-10-04
TIC0002129,CUST02693,Pending,2023-07-14
TIC0002130,CUST01527,Resolved,2025-01-21
TIC0002131,CUST00145,Open,2025-03-19
TIC0002132,CUST00528,Open,2025-01-05
TIC0002133,CUST01494,Open,2024-10-20
TIC0002134,CUST01450,Open,2023-11-23
TIC0002135,CUST00629,Resolved,2024-04-21
TIC0002136,CUST01547,Pending,2025-02-24
TIC0002137,CUST02895,Resolved,2024-04-12
TIC0002138,CUST01965,Resolved,2024-07-06
TIC0002139,CUST02448,Pending,2024-03-20
TIC0002140,CUST02876,Open,2024-04-12
TIC0002141,CUST00326,Open,2024-12-02
TIC0002142,CUST02940,Open,2024-06-20
TIC0002143,CUST00017,Pending,2024-03-11
TIC0002144,CUST00150,Open,2023-09-28
TIC0002145,CUST00487,Resolved,2024-03-07
TIC0002146,CUST02905,Open,2023-10-28
TIC0002147,CUST02180,Open,2025-04-15
TIC0002148,CUST00693,Open,2025-04-30
TIC0002149,CUST00050,Open,2024-08-17
TIC0002150,CUST00934,Open,2025-04-01
TIC0002151,CUST02659,Open,2024-04-16
TIC0002152,CUST01867,Resolved,2024-03-19
TIC0002153,CUST00429,Resolved,2024-07-15
TIC0002154,CUST02473,Open,2024-04-30
TIC0002155,CUST01139,Resolved,2023-09-27
TIC0002156,CUST01167,Pending,2024-09-13
TIC0002157,CUST02422,Pending,2024-10-14
TIC0002158,CUST00216,Resolved,2023-12-06
TIC0002159,CUST02380,Resolved,2024-12-01
TIC0002160,CUST02257,Resolved,2025-02-20
TIC0002161,CUST01719,Resolved,2024-03-03
TIC0002162,CUST00130,Pending,2024-11-10
TIC0002163,CUST01546,Pending,2024-11-21
TIC0002164,CUST01867,Pending,2024-02-11
TIC0002165,CUST02008,Pending,2024-06-02
TIC0002166,CUST02133,Open,2025-04-24
TIC0002167,CUST02891,Pending,2025-01-02
TIC0002168,CUST02490,Pending,2024-06-18
TIC0002169,CUST01018,Pending,2025-02-05
TIC0002170,CUST01766,Open,2023-11-13
TIC0002171,CUST02515,Resolved,2023-07-20
TIC0002172,CUST02391,Resolved,2023-07-06
TIC0002173,CUST01262,Open,2024-04-27
TIC0002174,CUST00480,Pending,2024-04-24
TIC0002175,CUST00349,Pending,2024-02-05
TIC0002176,CUST02842,Resolved,2024-12-07
TIC0002177,CUST01969,Pending,2023-07-26
TIC0002178,CUST01309,Resolved,2024-12-23
TIC0002179,CUST00758,Open,2024-07-08
TIC0002180,CUST01418,Resolved,2023-12-22
TIC0002181,CUST00103,Resolved,2023-07-05
TIC0002182,CUST00445,Resolved,2023-08-10
TIC0002183,CUST02587,Pending,2024-11-09
TIC0002184,CUST02020,Pending,2024-03-02
TIC0002185,CUST02489,Pending,2024-04-21
TIC0002186,CUST01720,Resolved,2025-03-26
TIC0002187,CUST00502,Resolved,2025-01-25
TIC0002188,CUST01359,Open,2025-05-08
TIC0002189,CUST01486,Open,2025-04-09
TIC0002190,CUST02339,Open,2023-10-11
TIC0002191,CUST02642,Pending,2025-01-16
TIC0002192,CUST02372,Resolved,2023-06-02
TIC0002193,CUST00558,Resolved,2025-04-13
TIC0002194,CUST02280,Open,2024-07-12
TIC0002195,CUST01708,Open,2023-07-26
TIC0002196,CUST01740,Pending,2023-08-22
TIC0002197,CUST01712,Resolved,2024-12-19
TIC0002198,CUST00358,Open,2023-08-27
TIC0002199,CUST00899,Pending,2023-06-07
TIC0002200,CUST00098,Open,2024-10-06
TIC0002201,CUST01149,Resolved,2023-09-20
TIC0002202,CUST00981,Pending,2025-03-22
TIC0002203,CUST00737,Pending,2025-01-16
TIC0002204,CUST02071,Resolved,2024-11-25
TIC0002205,CUST01817,Pending,2023-07-25
TIC0002206,CUST02039,Open,2024-12-04
TIC0002207,CUST00530,Pending,2024-04-27
TIC0002208,CUST00105,Pending,2025-04-17
TIC0002209,CUST00374,Open,2024-03-09
TIC0002210,CUST01498,Resolved,2024-03-02
TIC0002211,CUST01660,Open,2025-02-05
TIC0002212,CUST02682,Open,2023-10-22
TIC0002213,CUST02381,Pending,2023-10-21
TIC0002214,CUST02540,Resolved,2024-03-15
TIC0002215,CUST01739,Pending,2024-01-03
TIC0002216,CUST00568,Pending,2025-03-13
TIC0002217,CUST01262,Resolved,2024-11-15
TIC0002218,CUST00181,Open,2025-02-20
TIC0002219,CUST02453,Resolved,2024-12-26
TIC0002220,CUST01708,Open,2025-01-04
TIC0002221,CUST02755,Pending,2024-10-07
TIC0002222,CUST00555,Resolved,2025-05-15
TIC0002223,CUST01812,Resolved,2023-07-09
TIC0002224,CUST01918,Resolved,2024-05-16
TIC0002225,CUST00163,Pending,2023-10-12
TIC0002226,CUST02790,Resolved,2024-04-23
TIC0002227,CUST00096,Resolved,2024-11-10
TIC0002228,CUST01412,Resolved,2023-09-01
TIC0002229,CUST00506,Open,2023-09-07
TIC0002230,CUST01054,Pending,2024-12-14
TIC0002231,CUST02584,Open,2024-02-24
TIC0002232,CUST02495,Open,2023-12-30
TIC0002233,CUST02712,Open,2023-09-07
TIC0002234,CUST00252,Open,2023-08-17
TIC0002235,CUST01549,Pending,2025-05-11
TIC0002236,CUST02758,Pending,2023-11-30
TIC0002237,CUST01446,Pending,2024-02-05
TIC0002238,CUST00422,Open,2025-03-26
TIC0002239,CUST00907,Pending,2023-12-27
TIC0002240,CUST00638,Open,2024-11-13
TIC0002241,CUST00651,Pending,2025-05-08
TIC0002242,CUST01122,Resolved,2024-11-29
TIC0002243,CUST01424,Resolved,2024-06-07
TIC0002244,CUST00193,Open,2024-06-04
TIC0002245,CUST01501,Open,2025-03-15
TIC0002246,CUST00663,Resolved,2024-08-28
TIC0002247,CUST00414,Resolved,2023-11-29
TIC0002248,CUST02408,Open,2023-09-11
TIC0002249,CUST01917,Pending,2023-07-28
TIC0002250,CUST00824,Open,2024-01-31
TIC0002251,CUST01188,Open,2024-09-05
TIC0002252,CUST00984,Pending,2023-11-20
TIC0002253,CUST01993,Pending,2023-10-23
TIC0002254,CUST01304,Pending,2024-03-26
TIC0002255,CUST00254,Resolved,2024-01-25
TIC0002256,CUST02439,Pending,2024-10-10
TIC0002257,CUST01628,Pending,2023-09-11
TIC0002258,CUST02003,Resolved,2024-02-17
TIC0002259,CUST01097,Resolved,2025-01-05
TIC0002260,CUST00154,Open,2024-07-18
TIC0002261,CUST00612,Resolved,2024-12-30
TIC0002262,CUST02437,Resolved,2024-04-27
TIC0002263,CUST02595,Open,2024-03-22
TIC0002264,CUST00285,Open,2024-12-29
TIC0002265,CUST01482,Open,2024-06-20
TIC0002266,CUST00951,Resolved,2024-12-26
TIC0002267,CUST00628,Resolved,2024-06-08
TIC0002268,CUST00585,Resolved,2024-11-25
TIC0002269,CUST01479,Pending,2025-05-18
TIC0002270,CUST02886,Pending,2023-10-26
TIC0002271,CUST00355,Open,2023-12-25
TIC0002272,CUST00617,Pending,2024-12-10
TIC0002273,CUST02705,Resolved,2025-02-21
TIC0002274,CUST01891,Pending,2024-09-22
TIC0002275,CUST00281,Pending,2025-02-27
TIC0002276,CUST00152,Resolved,2024-12-30
TIC0002277,CUST00283,Resolved,2024-01-13
TIC0002278,CUST01001,Open,2023-09-19
TIC0002279,CUST02465,Pending,2024-03-20
TIC0002280,CUST01813,Resolved,2023-12-22
TIC0002281,CUST00795,Pending,2023-07-17
TIC0002282,CUST01017,Open,2024-10-21
TIC0002283,CUST00207,Pending,2023-11-03
TIC0002284,CUST02564,Open,2024-01-09
TIC0002285,CUST00459,Pending,2023-07-09
TIC0002286,CUST01935,Resolved,2023-07-10
TIC0002287,CUST00718,Resolved,2025-01-16
TIC0002288,CUST01459,Resolved,2024-08-30
TIC0002289,CUST01960,Resolved,2024-06-01
TIC0002290,CUST00108,Resolved,2024-11-28
TIC0002291,CUST01531,Open,2025-05-22
TIC0002292,CUST02321,Pending,2024-06-28
TIC0002293,CUST01806,Resolved,2025-01-15
TIC0002294,CUST01914,Pending,2024-08-04
TIC0002295,CUST01302,Resolved,2024-08-25
TIC0002296,CUST02654,Open,2025-03-11
TIC0002297,CUST01824,Open,2024-08-16
TIC0002298,CUST01129,Pending,2024-04-23
TIC0002299,CUST01473,Open,2023-08-13
TIC0002300,CUST01524,Pending,2023-10-27
TIC0002301,CUST01943,Resolved,2025-03-15
TIC0002302,CUST02517,Open,2024-08-13
TIC0002303,CUST02917,Resolved,2024-04-15
TIC0002304,CUST02474,Resolved,2024-10-01
TIC0002305,CUST00122,Pending,2024-08-22
TIC0002306,CUST01439,Pending,2024-11-16
TIC0002307,CUST01179,Open,2023-08-11
TIC0002308,CUST02681,Resolved,2024-11-13
TIC0002309,CUST00783,Pending,2024-09-01
TIC0002310,CUST01649,Pending,2024-07-18
TIC0002311,CUST00914,Open,2025-01-21
TIC0002312,CUST01114,Resolved,2025-05-11
TIC0002313,CUST02367,Pending,2024-03-07
TIC0002314,CUST02406,Open,2023-12-08
TIC0002315,CUST00753,Pending,2025-01-16
TIC0002316,CUST00409,Open,2023-11-23
TIC0002317,CUST01261,Resolved,2024-10-09
TIC0002318,CUST01925,Open,2024-01-28
TIC0002319,CUST00066,Resolved,2025-03-05
TIC0002320,CUST02766,Resolved,2024-02-08
TIC0002321,CUST02723,Pending,2023-11-06
TIC0002322,CUST00721,Resolved,2023-08-31
TIC0002323,CUST02665,Open,2024-01-05
TIC0002324,CUST01009,Pending,2023-12-12
TIC0002325,CUST01314,Pending,2025-04-16
TIC0002326,CUST00067,Pending,2023-12-26
TIC0002327,CUST01390,Resolved,2024-11-20
TIC0002328,CUST02233,Open,2023-07-21
