OrderLineID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice,RowHash
OL03671,O03672,3697,1,169.44,169.44,21baef27bb0d12a69c7aa981d88a2922
OL03672,O03673,4357,2,13.49,26.98,d53117dda0c482ed6e9a1a2933405c61
OL03673,O03674,4446,4,36.96,147.84,64ecaebefdfd4b25f89d8890a76ec9a2
OL03674,O03675,3808,1,29.72,29.72,dfae6cdb45a792f2056d56255b0de589
OL03675,O03676,1502,3,54.13,162.39000000000001,28ac1167f0edaed038fd4fb3e18357ff
OL03676,O03677,4046,3,65.96,197.88,ecf24691d1f48109be08834dc1cfaede
OL03677,O03678,878,1,146.54,146.54,840a9cc2ca878c36f615e123a147d130
OL03678,O03679,2935,3,11.33,33.99,5cf6d91c6ed7ec5ec00de87e1604d82e
OL03679,O03680,4444,2,111.96,223.92,861f832215b549f4a7d572abc6e0279f
OL03680,O03681,3230,4,119.51,478.04,542498e8f0b03c626a5f2cb77add7c3e
OL03681,O03682,4126,5,174.32,871.5999999999999,ac914b70ad0a71f000eb9220cf7763ad
OL03682,O03683,367,5,104.03,520.15,7089178d35ddfd0611e4318a86f8aaaa
OL03683,O03684,1596,2,181.6,363.2,0677ab3954011a619a154755d967b075
OL03684,O03685,2867,5,81.74,408.7,fc000cef52dddaf3d29b264cc8463b90
OL03685,O03686,3491,1,25.5,25.5,09c9bb89f4939a75d976a31d8120f80a
OL03686,O03687,4753,3,15.9,47.7,3364fa63a05d78f131bcb764cc785d92
OL03687,O03688,494,3,55.28,165.84,e55399ce51c12579f91e385a6298bc70
OL03688,O03689,4441,1,19.11,19.11,834eb60b45e566fea96366fea8a592ae
OL03689,O03690,1424,4,60.35,241.4,ccb10b003969c2e996f38ca86307a407
OL03690,O03691,3669,4,40.33,161.32,67a7e70a9f53ead4336fa7b6019e610f
OL03691,O03692,3469,4,25.68,102.72,4f028efe7dc40978a54f6f6706c4f6dc
OL03692,O03693,3337,3,129.76,389.28,4b5e4c76be09dacae76658b4479a2a0d
OL03693,O03694,1797,2,73.12,146.24,c433510035e3a27dac135120c9cc2384
OL03694,O03695,2372,2,55.93,111.86,5eb784d3baf8ffadbdc27e356c7073bd
OL03695,O03696,4840,1,15.13,15.13,dbc7da6391e0a43954d7431dda34b72c
OL03696,O03697,1163,2,82.04,164.08,b66528f6b6271de27283c624383c9cf6
OL03697,O03698,3953,4,50.29,201.16,442b624295cc3817226c46642f6bbe6a
OL03698,O03699,4854,2,141.16,282.32,c5e10e1c3f43ed5b8a6188894e845f53
OL03699,O03700,2276,3,106.78,320.34000000000003,0197200063dbfbc93be2b3812c0ce788
OL03700,O03701,4911,4,76.1,304.4,4925bfd427e46ad3561a6b176b4e5a75
OL03701,O03702,4989,3,170.58,511.74,e24de0a01520e0e3b24b7b2ae1f56e86
OL03702,O03703,2746,3,77.02,231.06,8d4aefbcda3bc0bc885baeff15115548
OL03703,O03704,1367,3,80.41,241.23,ceb3862f1e7318a26cf0273f0b43b14a
OL03704,O03705,4278,5,197.03,985.15,78148926fd55cf16b2ff98bc17f2758f
OL03705,O03706,2416,5,179.86,899.3000000000001,2bba69857ca68b179c9398bbc2ead132
OL03706,O03707,757,3,59.34,178.02,410eed8d2b63c1fe7f5abd9172e19eca
OL03707,O03708,3227,4,35.42,141.68,30b9d449c07e6481ef92e0f732aa6c9a
OL03708,O03709,2622,3,133.43,400.29,8f7a95e3005613d5902bee6de61e3872
OL03709,O03710,3156,2,65.72,131.44,c2f108410c28243e4bc9399f7ca2a868
OL03710,O03711,4172,2,113.25,226.5,56588a64d2e1a8f545dd5fb583cb7b2a
OL03711,O03712,760,4,63.28,253.12,d162f5c9ebf782171cef652eca2e4438
OL03712,O03713,611,4,160.61,642.44,de1e38a3f8d0f434a8628bd37cd8db10
OL03713,O03714,1456,5,66.12,330.6,bb977c1957b74a808a2d8abd1dcdbb3f
OL03714,O03715,4276,4,116.92,467.68,1b041753288208a8cfc581917d6ef8b8
OL03715,O03716,4060,3,199.1,597.3,a7c2fd74739711d792bd1f07c8f91478
OL03716,O03717,3868,2,199.84,399.68,ae6f86753f341e238ece25bcd988d157
OL03717,O03718,1169,5,18.67,93.35000000000001,cd23ed76848261fa9575c8ab69fd3cc8
OL03718,O03719,45,5,126.09,630.45,efcfb3230004414099203625fcf02b73
OL03719,O03720,935,1,66.41,66.41,c2b5ff2eee2bc45b561995ab26014ad9
OL03720,O03721,4420,1,42.86,42.86,3144b8c94910f96f091f7f5afd9a2d8c
OL03721,O03722,934,3,63.16,189.48,c9fa99170d8daa6f9e50114dd69ebd2b
OL03722,O03723,4118,2,126.13,252.26,ba3d7ca5f7eb77a2e651f81123e9c752
OL03723,O03724,2019,3,96.63,289.89,8813a889c202de05ffc999d0aad944e1
OL03724,O03725,13,2,63.32,126.64,89c88343592ab4919ba6208d0e274627
OL03725,O03726,4627,1,92.36,92.36,3b108e06e01061e10190d6d3e7c7262d
OL03726,O03727,2964,1,34.96,34.96,c320cf1e36032b432e26344cd508ddfe
OL03727,O03728,1632,2,57.02,114.04,2ee932e4c4f4a5828fdb51e79c733d43
OL03728,O03729,783,3,196.19,588.5699999999999,53a28e1c91f10e2eaec5b0efca978d3d
OL03729,O03730,2544,4,137.58,550.32,4c303710c6239be925ad9934c4275caf
OL03730,O03731,4485,2,134.51,269.02,a23836e0fcd157d3abaeaddff9e092c9
OL03731,O03732,4035,2,156.61,313.22,b9826f94f067871eb286cb735f6e6b8b
OL03732,O03733,257,5,176.04,880.1999999999999,7bc1706b509f3a318b59c2017591dfaf
OL03733,O03734,2942,3,177.43,532.29,1c55e7a4d0ad1e5ac7a2613ab2591e55
OL03734,O03735,2966,1,46.3,46.3,289ce2b231c52476fb5364c362b589ab
OL03735,O03736,490,3,26.93,80.78999999999999,f061e59dbd50fa71e65edf4948fb9695
OL03736,O03737,1626,2,53.78,107.56,91750045a57e38ac9fbf1deee7cbab92
OL03737,O03738,449,1,13.71,13.71,c68a5d8251b747fd4815b09342d91a65
OL03738,O03739,3836,4,100.09,400.36,9c046e8f9da218f1b958e074367174cd
OL03739,O03740,368,1,24.23,24.23,92ca75d4e377c3dd68678da8674bf5bb
OL03740,O03741,1491,1,42.17,42.17,e9f5a20a073c588ff47eb6251cb2451c
OL03741,O03742,3757,1,152.1,152.1,4eb36ddb3c3c66080b5f7a0c37fc172d
OL03742,O03743,2867,4,179.41,717.64,004bfca5fd4f8cd23fd7373c647119c5
OL03743,O03744,2699,5,112.12,560.6,108b165ddd98f65f9e2be88bc50fe7c4
OL03744,O03745,155,1,61.66,61.66,31bb384bd77c00045d7f483bd473165c
OL03745,O03746,516,4,116.44,465.76,6ea8ebf0a564ca3f11b1beea2f0609c0
OL03746,O03747,2662,5,101.83,509.15,9ca8422be0338a31112c7b32c2ceb185
OL03747,O03748,4528,3,63.7,191.10000000000002,ecb2a8bd8c835d0ab0691ff6df51955c
OL03748,O03749,4114,4,166.71,666.84,64e925a92e9c06e2095426e8fadae5fa
OL03749,O03750,2511,3,117.11,351.33,c5fd37976e15091a7e8b6ed2b945b293
OL03750,O03751,693,5,82.9,414.5,809882b166d59d687438783cbf495397
OL03751,O03752,3553,3,75.84,227.52,42a46b27c0661bf3728b8e6f8e81dd90
OL03752,O03753,2153,4,186.63,746.52,3f1f460aefab7a4562bbda8b9e373dee
OL03753,O03754,2943,4,88.62,354.48,42b0da025021a125b7aff45cb4ca1bd5
OL03754,O03755,2250,5,19.48,97.4,19ba0de62fb7cabc6a0dad066cf13244
OL03755,O03756,1809,1,141.64,141.64,d2efbb4b0c78513f9b0bf8fce5c49fed
OL03756,O03757,1569,2,88.87,177.74,c7938181d848347387dd289f9ec11331
OL03757,O03758,2065,1,81.46,81.46,cb5728db5d7bfe1e5d8cb716acf34c9d
OL03758,O03759,3941,5,147.11,735.5500000000001,2c7fea6adaaa40c78941882bfe126914
OL03759,O03760,167,2,145.06,290.12,f3652e04380c08125438a6cc40408072
OL03760,O03761,1930,1,148.09,148.09,51bdeadc3ca4eb3484b13422ddae2614
OL03761,O03762,2745,5,47.6,238.0,dedbd447acaedbe9e917e689cd7ea044
OL03762,O03763,3985,3,151.84,455.52,c3607ec2703a112d2b32411c500d5ca5
OL03763,O03764,1832,4,79.23,316.92,4077d6ee732433eaa42cb5cd1e362aa5
OL03764,O03765,693,3,36.11,108.33,2c0422261338020e6b8de0de779dcaca
OL03765,O03766,2417,2,106.89,213.78,c405f863b49257c2d1d75e7a6bdd66aa
OL03766,O03767,889,3,184.5,553.5,48de67e975dd9e5bbec953e06cd02060
OL03767,O03768,1521,5,32.58,162.89999999999998,fc0e85d0b578a941a97e808bc21d1e28
OL03768,O03769,3236,2,19.82,39.64,6ede478d06a50fc67c2e831f9e08a07d
OL03769,O03770,735,1,143.58,143.58,9a1856360942bb43377cb1877db84e2a
OL03770,O03771,1313,1,76.06,76.06,d459d7aa7692f71d5fd22c62e62f5683
OL03771,O03772,4859,2,73.01,146.02,97021bd9ae1810e29419e62439aae8b6
OL03772,O03773,57,3,84.52,253.56,162e5b85d605e18437828d7e89152408
OL03773,O03774,3921,1,81.03,81.03,fe7f346952caa8c56fc85ae3c27bcc5f
OL03774,O03775,2220,3,160.72,482.15999999999997,6970c3858f66265e618382d8a478a02d
OL03775,O03776,302,2,59.58,119.16,3a48e72c65aca012e04949b5da7acc3c
OL03776,O03777,3997,4,155.44,621.76,6dfddd3f3b6a692d3a3ce3d966f9f0b3
OL03777,O03778,4358,2,111.33,222.66,a167f1861932f24d4c21f5739b65ed0d
OL03778,O03779,4588,4,94.94,379.76,d8f3491811c0077a665efcab4d7f06b0
OL03779,O03780,4730,3,51.75,155.25,2d8a091ceb89399b1f273c162a41cb69
OL03780,O03781,1815,2,39.0,78.0,8d9a9c435b89ec733d84473e1eda0726
OL03781,O03782,2038,4,88.95,355.8,5dc23a5f0902b536e7a85d58f21bcd85
OL03782,O03783,1550,1,151.64,151.64,d97be44a3cbd58bb76dce8298c2bd2ff
OL03783,O03784,4152,3,139.39,418.16999999999996,7a32f8f61d89a962bb4d150bbed39510
OL03784,O03785,1636,2,146.32,292.64,bc0aac8ccc129865c02f20e2988bd203
OL03785,O03786,3106,2,152.08,304.16,c9aaf7f7fad6a0dbea78b8e582b377a2
OL03786,O03787,1985,3,111.48,334.44,1d340b0114d4a9fcc4d2511b8aa2a0bc
OL03787,O03788,1402,5,72.44,362.2,3bffd6d0796a0b94c2e1b17b42522609
OL03788,O03789,690,5,194.99,974.95,92552aa2b503f5db6734aa2f896fd8f1
OL03789,O03790,4355,1,87.21,87.21,805d08c18770866e2ecdc4a8de25d6a5
OL03790,O03791,4036,2,30.84,61.68,2b2846f48321de5cd2bcad8aca3ac055
OL03791,O03792,120,5,95.32,476.59999999999997,cce4f64f6b0821cc0b2e26acb3e4e749
OL03792,O03793,4265,5,148.2,741.0,c3eb3247330d21dd5b87f550a5377663
OL03793,O03794,841,5,179.89,899.4499999999999,263e9fb4d8cd83a1897c8fd28f93bc90
OL03794,O03795,4877,1,41.13,41.13,ac39b9aa87200f3af58864be8c67fd0d
OL03795,O03796,3666,1,179.86,179.86,1f9505a56e11745a656474e77b61fd13
OL03796,O03797,837,2,146.96,293.92,e35dfd18332e0e688ac0712190181e72
OL03797,O03798,3390,2,166.07,332.14,58df96d8ac9831582fe5d248c6b620a2
OL03798,O03799,2728,2,118.04,236.08,55b22f9ecc2776f3fb3e66bea4aeb6ba
OL03799,O03800,4835,5,189.64,948.1999999999999,5d78b8db6f2a7365ead6a59b2ddeb91f
OL03800,O03801,4567,5,144.51,722.55,00b9ecf4cf554e5cace67880a90c27b6
OL03801,O03802,1259,1,151.2,151.2,31928bdc890fb35ad3d2ae937245d0ff
OL03802,O03803,1897,2,65.98,131.96,720740fd5153712869952147f2a9754e
OL03803,O03804,1052,1,153.47,153.47,a77dd29c4549ad374400ab8d6e2c2b77
OL03804,O03805,1604,4,99.64,398.56,b35b497c3e12b012e067db9e0b60572e
OL03805,O03806,1477,3,40.97,122.91,7bccc15e0a3f8fd501bad3dec206d024
OL03806,O03807,401,2,45.19,90.38,574e47ca20e6edb55754b53610fc6ddd
OL03807,O03808,274,3,79.21,237.63,2f595ed8eee1d9783d2fb763fa9c7047
OL03808,O03809,4086,2,131.43,262.86,d84f8436a000c54f3e9201797612bae3
OL03809,O03810,1798,2,41.24,82.48,703415794f6989f675767978b9406375
OL03810,O03811,2948,1,25.32,25.32,13f0fd6ea7869c982ba932adcfd4c521
OL03811,O03812,4523,5,19.45,97.25,f10728e4d2c8e5da76237e76c9705402
OL03812,O03813,2250,5,63.83,319.15,dd994e563e5cfbb66d9c7d2bd74b7058
OL03813,O03814,2389,5,156.16,780.8,f967a8283a580b89a4daeb68e7c9d494
OL03814,O03815,1461,3,85.96,257.88,27868ea4be9a7b9af221e3a2ad52342d
OL03815,O03816,254,1,164.42,164.42,1caa65182c97e776a3511b52baf6bccb
OL03816,O03817,2347,2,167.27,334.54,54def61a5e4b7784f7cc0a00d50c8098
OL03817,O03818,3966,4,99.4,397.6,48ffae063f178c95b0ea0e1eaf72ef65
OL03818,O03819,2213,1,84.73,84.73,2549e58a89479616f0ea96d8c1f56d60
OL03819,O03820,1794,5,151.34,756.7,a75001eefb85293a10c04ffb6e66d633
OL03820,O03821,4043,3,62.36,187.07999999999998,8e477530ca22937a2e8adcd99d3c7da7
OL03821,O03822,1529,2,182.62,365.24,0ae4d035ea555652fbe1074d9274e58e
OL03822,O03823,2778,1,63.91,63.91,7bf18bdb3531b75c488e4140fdec2687
OL03823,O03824,2714,4,69.28,277.12,33527db0cabab5cb22846b4aca6428cf
OL03824,O03825,4082,5,149.55,747.75,c30c17f3e277520b8d40ff80c3b6483a
OL03825,O03826,2541,4,53.82,215.28,bb591db8f7d728ac3e6aa62494d0a062
OL03826,O03827,631,1,30.91,30.91,bea333d2d9fb61f3ee2c7733c97f29b3
OL03827,O03828,520,4,88.84,355.36,55075bef21c9d761c98dae724d5f4d67
OL03828,O03829,4808,2,71.41,142.82,e943d7941df1d4b637a09c757b80f675
OL03829,O03830,241,1,141.98,141.98,106fdf8414ff5d6ea3b0d4664ac30fb5
OL03830,O03831,4373,4,76.0,304.0,a953795bb2c25a40ea6f2186692dd4b6
OL03831,O03832,1381,2,175.98,351.96,e32bf4c29c695a3c2a02100fa7d572a1
OL03832,O03833,2728,4,135.46,541.84,791d683b552cf5173aa913ca88860fb8
OL03833,O03834,1854,5,118.04,590.2,0d99c253315509f65c7017dd9570cbac
OL03834,O03835,1882,2,29.16,58.32,a8f548bfb69c102cf7ba4205c1265e85
OL03835,O03836,735,3,15.94,47.82,8e7c27041f59a61f70945a7bcf648ea4
OL03836,O03837,1148,5,130.22,651.1,cb36ce46c2d13be4c78c252091fd206d
OL03837,O03838,3866,2,181.08,362.16,2a85d8d21da8620564acf0336494977e
OL03838,O03839,4863,2,138.01,276.02,5a6db057bd3196e52a2acce2f4c3bb83
OL03839,O03840,2232,5,61.78,308.9,22771884dde1295b272bde8f2a889cc2
OL03840,O03841,4384,2,103.63,207.26,929c776138b2606599d8f6ca007d13b9
OL03841,O03842,3011,5,79.18,395.90000000000003,b323585408f6f0fdb094c361aa585435
OL03842,O03843,2942,4,10.57,42.28,79d400482de6d5afb83457c8cce76c45
OL03843,O03844,62,4,104.34,417.36,23bdb215beb397a8d5bd60423704f7ab
OL03844,O03845,2803,2,16.48,32.96,0d9a7c9acf578785f07800cad2c78889
OL03845,O03846,20,2,89.96,179.92,8da2d1ff640ebe1683b3cf4c1860f24c
OL03846,O03847,4714,3,19.62,58.86,cefdae6b19d31c5164e1c79d6524466d
OL03847,O03848,384,1,143.73,143.73,94a2df4a26cd2e899beb1d98459e3688
OL03848,O03849,1098,1,81.88,81.88,e63bd9bdeeba9589fd2cf52c7ad567af
OL03849,O03850,2140,1,43.09,43.09,20a17f47b1d62c2689fb7af78df0344a
OL03850,O03851,1441,5,31.46,157.3,32fd631845bfd009e04129b10907f3ab
OL03851,O03852,1026,4,147.58,590.32,f0ab70699a6fe2faf8b11d001d2694ef
OL03852,O03853,4654,4,126.65,506.6,a601b7588cce862b155a837c84776193
OL03853,O03854,3939,5,99.89,499.45,14a11f80b9c08b3ba0e94c39e56d3894
OL03854,O03855,1676,1,111.34,111.34,972b7ce878971da86b470d2e63bcd41e
OL03855,O03856,4625,1,169.49,169.49,db6fa9f9a2a7660df7bfccf2cd4f8c83
OL03856,O03857,3266,1,47.4,47.4,5ca95d94f11fa600230c3af0733f9930
OL03857,O03858,1534,3,144.48,433.43999999999994,e331b80f4fea864623c36a87045f91bb
OL03858,O03859,914,1,141.58,141.58,0317e8f9d323d57a31a5f04454273d2e
OL03859,O03860,2998,3,50.05,150.14999999999998,d122092e3ca420ad52eb94252f0686d1
OL03860,O03861,2683,1,80.72,80.72,410b8434b49e297f69b50604706461ea
OL03861,O03862,4198,3,134.26,402.78,74f5a869896aa9f27ec0a93b97bfa0cd
OL03862,O03863,454,1,131.07,131.07,cb2818a7b6bdad66686827a76b4de9b6
OL03863,O03864,924,5,180.01,900.05,5f754c127ba7b2de956012d3200f9ae0
OL03864,O03865,552,3,186.64,559.92,3180f1017d6ab78f26fa1b5d41132563
OL03865,O03866,1571,2,121.22,242.44,bbed0648e12219968fd493b51b7b42b8
OL03866,O03867,3556,5,23.21,116.05000000000001,612d73f91cc3f829aaddd9094c387690
OL03867,O03868,4461,5,90.35,451.75,0c0a32f099256c4d6ae22d8cf019a0ca
OL03868,O03869,4091,1,77.93,77.93,46fb8e7fdcf2adf8cccbd9fce6ed1e58
OL03869,O03870,1181,5,80.7,403.5,63e51c2eeb2a76d5ea69eb1e84246ebe
OL03870,O03871,1870,3,91.12,273.36,e72414bf698acd03f97d1848892fae6b
OL03871,O03872,4786,4,141.28,565.12,01982a59a78698eaf9d7cf9b7802f800
OL03872,O03873,4459,2,181.55,363.1,1995221b80bc4550dec5eb3f69c2dce9
OL03873,O03874,524,3,196.71,590.13,bcfe200f7a606a94729a47e62f275f56
OL03874,O03875,959,4,169.51,678.04,c7bd82d33bff29d6427dfd7a344496a0
OL03875,O03876,3425,4,163.72,654.88,50d05401f032612cba121f570e5badee
OL03876,O03877,4196,5,37.18,185.9,c4abf477c222bf8cfe02890428865317
OL03877,O03878,3204,5,108.7,543.5,7933043b3d0a4d9a3b4c077fe7f84a95
OL03878,O03879,1597,4,127.51,510.04,18e4a707e9626464fe1498698dce0749
OL03879,O03880,1861,5,156.39,781.9499999999999,1696672dfd881257ca0ff125f6fa56fc
OL03880,O03881,1426,2,100.7,201.4,7a92d381d9d7ff2f130322060cd920ab
OL03881,O03882,3882,4,78.08,312.32,fba5d08ca22a8430eb860091c9fb007d
OL03882,O03883,2481,1,10.78,10.78,91c73454677092259701c263a3e823cc
OL03883,O03884,4086,5,75.43,377.15000000000003,3ba14d72d94d4efd115773d88d181585
OL03884,O03885,656,4,22.92,91.68,cfff751f9cbcc25f335e9465e21c27a5
OL03885,O03886,3578,1,12.14,12.14,eda885a58c74088e293adfb37fb794b4
OL03886,O03887,4354,1,86.92,86.92,c49f2084077e3698bebf2f5bfc70ff4b
OL03887,O03888,2879,1,121.28,121.28,38d63d5ac21c2d187049220df293be4c
OL03888,O03889,4047,4,176.48,705.92,217d26f67a6fc3632c29b135d6193973
OL03889,O03890,43,5,178.44,892.2,c69afb55c00fc14e4f07751207d505e1
OL03890,O03891,2753,5,97.19,485.95,5de90e39e01351265501949c0daba850
OL03891,O03892,3767,5,91.5,457.5,29c76823929f6be5c44b48fc92621958
OL03892,O03893,481,2,57.91,115.82,d6e177f6fbab0c00f0c505ee09e27ca1
OL03893,O03894,3290,1,130.25,130.25,2ee8efedb53b9a6ac4f9f656b59d1f90
OL03894,O03895,4956,2,52.0,104.0,5322fb062dd00355329282a478277006
OL03895,O03896,3638,5,158.34,791.7,d562ec727ed60ea41d9ae08e6811125d
OL03896,O03897,51,4,172.08,688.32,fe6ac33c016ea76295f5f72988e2e9e2
OL03897,O03898,2705,5,116.4,582.0,2503b0698fd7f514509487c21595ffba
OL03898,O03899,4245,1,81.44,81.44,9e35f86cad3b6c38efb6ee0a931e5cfc
OL03899,O03900,2970,2,42.54,85.08,2985b60cc9073e58fd13de1a3b5fc05b
OL03900,O03901,3484,3,108.86,326.58,29c7bfab8baa9d212c398aac49fc3281
OL03901,O03902,493,2,165.02,330.04,1798ccbe273e6d5089db83ff237f4ffe
OL03902,O03903,2736,3,52.74,158.22,408d8bd5cc769adc84069a0ed0d6a8ce
OL03903,O03904,2134,3,101.33,303.99,0a4d2731aa6eed68c249d0b945edf699
OL03904,O03905,4868,4,114.27,457.08,e2706ef6d072187803a500b71f4a4ad4
OL03905,O03906,860,3,61.52,184.56,1b908e6b52d8363eedd8ef2f76be5651
OL03906,O03907,1329,3,162.51,487.53,00e93b32e9848cab838c110f0589b4fb
OL03907,O03908,1747,5,43.08,215.39999999999998,730803bc7633152bb26b741ba0b64993
OL03908,O03909,4470,2,64.4,128.8,9018b43d83934af7fda781e67e7268de
OL03909,O03910,2030,2,81.08,162.16,f8705929436a8fc3d10e7715b8c226dd
OL03910,O03911,4596,1,190.0,190.0,8ebc89f5c9b10d83a9a47a84d21bca70
OL03911,O03912,4784,5,65.67,328.35,d89fe05f542631e861ee25562da3a018
OL03912,O03913,3149,1,142.45,142.45,660aed241a9177a1f8f649afafe33a58
OL03913,O03914,433,5,42.15,210.75,e92677be4d96a99d20e5634cf64209e7
OL03914,O03915,1818,5,142.25,711.25,0b34791455c5b9ee33f82368ff0afaf5
OL03915,O03916,3747,4,185.67,742.68,75ee0a81b986232a8c7490696e727b1e
OL03916,O03917,4403,1,40.82,40.82,0cf9b37341718d3ff008f24a24a6f751
OL03917,O03918,330,4,176.1,704.4,b290cbdb932096bf0557d554f555d58c
OL03918,O03919,3565,2,26.05,52.1,ef7629a8c78b76d9712bcfee8e772a7f
OL03919,O03920,3799,5,70.57,352.84999999999997,ad01489f16f84e217d23ca7852199c0a
OL03920,O03921,3479,5,177.51,887.55,55a2a455e516b2e3822d9690b1f0b9af
OL03921,O03922,1611,3,149.52,448.56000000000006,f86f8573948a3c61f7d2188dc1c6cf29
OL03922,O03923,1359,2,70.79,141.58,de3ecb5803fee3be36ef67f7c3112ee1
OL03923,O03924,263,4,65.51,262.04,05aa7361bf49986a0d06c8430c2a5124
OL03924,O03925,2080,2,190.33,380.66,36617c04fc254d7ec461d2469f596d6b
OL03925,O03926,4550,4,189.2,756.8,dabda41d07c24f342579a789654801e7
OL03926,O03927,2726,5,48.69,243.45,fcaa864923e30a68e003ca5ca537afae
OL03927,O03928,4778,2,184.96,369.92,a858502deaa443bfb54e80ae5fbc396b
OL03928,O03929,859,5,130.14,650.6999999999999,8343b9d5f5ba91891c6a9663783fe7ff
OL03929,O03930,3520,4,86.89,347.56,b4e016d831678afdbf30699d6ec53a55
OL03930,O03931,386,5,61.73,308.65,c2376ce8d48fabed9134791d84952446
OL03931,O03932,1143,4,24.84,99.36,e7ce2219cee647739ed0a677fb4f855c
OL03932,O03933,839,1,107.87,107.87,46440b9dcf1dda596d90493fd0013820
OL03933,O03934,1280,5,109.18,545.9000000000001,e0424ebd93b9353f0e5c269c892cefd5
OL03934,O03935,4862,3,24.46,73.38,20c80f39f94a71b0d1fe0a54e15606f7
OL03935,O03936,265,3,152.51,457.53,85c7087970c837de4864c57d3eeb21d8
OL03936,O03937,4080,4,46.48,185.92,c6bfd066f6979fd97a7daa1a6435d3ff
OL03937,O03938,2828,5,161.91,809.55,1653fe1a0c6069504195cb98ba461dcd
OL03938,O03939,4782,5,80.76,403.8,5eac028f1a72fc66a9d179037748cede
OL03939,O03940,1363,4,76.98,307.92,9a2b608a8c5607998fd4afb7517bf7fa
OL03940,O03941,4822,4,78.3,313.2,22ecdc363e7010b5a2f7920f01ecc87f
OL03941,O03942,1798,4,166.4,665.6,13f65f2954f0393ad182e594d7262324
OL03942,O03943,461,3,71.71,215.13,fcf67c369f1048ffe1acab9d14925336
OL03943,O03944,2161,2,108.65,217.3,0d12f7da3b8ddc103a754f52b2bb06ba
OL03944,O03945,4528,2,139.84,279.68,a3f6ecd1d5e3877dd456e4ccd3506dc5
OL03945,O03946,2528,4,180.03,720.12,cff852dd2c4d2ab091eef05dd47c3ea9
OL03946,O03947,2814,3,150.87,452.61,dca40db0571b85dcb262b4d527225d0f
OL03947,O03948,1021,1,115.28,115.28,282835e04d3afa8ba0ca33c92e63554f
OL03948,O03949,1225,4,112.36,449.44,971c84ad8c67f2466768132ef84d691d
OL03949,O03950,3053,3,136.71,410.13,fde3ca27727bf340bc151ee77ba788e4
OL03950,O03951,4165,3,57.33,171.99,d6ac28b5f1f4a0544577c333677188fa
OL03951,O03952,4332,4,121.95,487.8,a1fb62997372f3980e298d0fbe77dad5
OL03952,O03953,286,5,47.9,239.5,bd5fb08011f1233197949633ec117a3a
OL03953,O03954,2675,3,51.56,154.68,c10aa0e0bf0707aad6f05dadcb0d3c50
OL03954,O03955,2600,3,75.06,225.18,68dd108924b503df2a7ffbfbc32ac358
OL03955,O03956,4290,4,126.22,504.88,a52dc721ea9ae30135525d8352e0e80f
OL03956,O03957,2794,2,57.87,115.74,304665e042e8af5752f74b0609ddf58a
OL03957,O03958,3370,2,56.29,112.58,f7639df8616436251946952dabb7a351
OL03958,O03959,3880,3,86.54,259.62,d6c212a44efdc192540530956db4dcb3
OL03959,O03960,2919,2,36.31,72.62,acc0f8575d1c270e4740c80e33fa5c47
OL03960,O03961,3069,2,24.12,48.24,a3acdae622e22093e44c580d3186bb2f
OL03961,O03962,4489,1,102.45,102.45,0186aa4297dca20ce5b951e5e4b3efa8
OL03962,O03963,3799,5,159.39,796.9499999999999,5c7bd86df8572cdbf9df9eb08bb18f54
OL03963,O03964,448,4,33.28,133.12,f73bf7081d97beac62dd77c73237f0f5
OL03964,O03965,940,4,185.81,743.24,a596fc29e034e8504627b828d811f4cc
OL03965,O03966,3370,4,162.54,650.16,3f698c9d04a770c46c02a73da39f81bd
OL03966,O03967,4902,1,52.26,52.26,c2034c8d59a0c26b75dc368c345ca048
OL03967,O03968,3401,3,84.42,253.26,734f3697e898a63399ce86cf38254dc9
OL03968,O03969,2224,4,94.49,377.96,3e561dee89982e0503cce283ac6546cd
OL03969,O03970,2677,1,94.79,94.79,5936edb2fc8210a7d29765dd4939d75a
OL03970,O03971,2656,1,16.61,16.61,2616014d4d3cba29a8c3ff4c1186f7c1
OL03971,O03972,2762,1,47.07,47.07,b95e5ca0f24c7da6264ee90e1a546882
OL03972,O03973,1419,4,37.7,150.8,f49acb8dc19e821d8b81087f16b638a4
OL03973,O03974,3919,2,56.43,112.86,7e16229a375cccbafae47930fe69effb
OL03974,O03975,3254,3,42.27,126.81,f4fd6b42963d0aa4ae843c5b260ce6b9
OL03975,O03976,1231,3,83.74,251.21999999999997,ad4b6c6d5931ad84876ce99a820c6ceb
OL03976,O03977,2631,1,194.79,194.79,ea03ce40bea676f4e531b0b98e3f018b
OL03977,O03978,4031,4,93.42,373.68,fbd42cbb048a15b60cbb907cc74a00d6
OL03978,O03979,2405,5,55.87,279.34999999999997,9176b458d78fd6d43cf9e3ad25b1381a
OL03979,O03980,794,5,189.45,947.25,7e61fa4c5091c106600011780d76fd09
OL03980,O03981,1671,1,47.76,47.76,39955d1beb353618c0ddeed1c70be63d
OL03981,O03982,4837,3,40.99,122.97,972c8bbbb3fc980186dd6225669d066f
OL03982,O03983,86,5,106.03,530.15,0d57de420c3e174f50bd4e7f746e86a0
OL03983,O03984,3957,4,44.28,177.12,ae99406d3c69979bf8adfb4753cb2125
OL03984,O03985,4753,1,57.98,57.98,65f7a01ac5915845b9cfe246a315d40e
