CostID,ProductID,StoreID,UnitCost,EffectiveDate,RowHash
COST04464,1347,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,29.0,2025-05-11,b7f4dd7dfe6d022c79a953272bde22ea
COST04465,2223,adfe1367-c650-47bc-ab26-c65be37eb483,27.46,2024-12-21,ce1d93d676fe610ee3f273dbfe1a20be
COST04466,4332,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,42.84,2025-01-12,30423dbd390321529bc8225a709fe6fe
COST04467,2944,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,4.65,2025-02-03,9eb415840fdee19aa049ae13e24595a9
COST04468,1008,d826fea5-d663-4b8b-a010-a7b330fd9922,43.73,2025-03-06,0e52fbf510a151781c636cb2c0113961
COST04469,4549,3412d299-a203-47c4-bde2-ecd5ef09fe58,7.44,2024-05-14,d435b24d22b1195581b484230c4d78a7
COST04470,3116,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,34.4,2024-07-11,8a14fc8bd55c7564c4142d4543a8e15d
COST04471,3412,7874faf7-fb69-4ae2-a738-b4c599358eeb,36.38,2024-12-12,ee861aa76a4919ab44c8bb6358170e82
COST04472,7,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,16.56,2024-10-12,99d6914e351c61d26bfafb8a7f14eb7f
COST04473,2973,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,46.52,2025-03-20,652103f06be4597dc6b8f34ba88c034f
COST04474,854,0481f8c0-ef1b-42c1-b53f-512d8d8db267,32.07,2025-01-23,d174a8cdb6c172523d307f1e660c0e24
COST04475,4541,1424c333-ef79-42af-bcf5-5d41521a0e9b,21.47,2024-12-02,54976869fdc1a73bb1d1e4f487bde749
COST04476,1356,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,9.2,2024-08-11,eb5bd99c34d9a32f791b2bcf124ad56e
COST04477,1192,e65aca15-c7da-4cf0-8f86-97057eb6e41d,10.33,2024-10-23,0973772915862e73b7e72d4d9bd89f82
COST04478,3010,066320f6-15d5-4240-b39a-1d9697acf693,16.1,2024-07-15,c11cc8edff57cac9c678daf70f3e0476
COST04479,591,0db94890-c654-49b6-b76e-e535bc387855,43.84,2024-10-19,5bf3ffe8b487f43f4f3dca079775882e
COST04480,1138,3412d299-a203-47c4-bde2-ecd5ef09fe58,16.71,2025-05-05,5ff9671857df45ea3bbdea1345d8568b
COST04481,328,dea48fdc-5533-48f4-9d69-3e89b5fa379e,19.73,2025-04-17,8662b6d6c4a37831077988ab9f15aaad
COST04482,4029,a412573c-b3f6-4108-9682-f95775c56a2b,30.32,2025-05-10,0734cd8ef1393a36fd3528dd3f1d45ad
COST04483,2670,5338a24d-bd24-49b6-80c7-ceb5d88d8923,38.67,2024-07-08,efeea43c6fa1d4d2fbed340ffbfd31a1
COST04484,2577,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,36.47,2025-01-05,d140d01f86f27d585d15ffb20b7c2aab
COST04485,2420,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,4.89,2025-02-10,5d83ab3982e71adb4c13a4788689204a
COST04486,2198,4043f2fd-ddb7-4123-94b1-704bb06dbec6,9.07,2024-06-26,d8654717cac20d6422c4729bb815a5c8
COST04487,391,545e803e-892a-4417-b123-bc3d2f548566,28.87,2024-12-20,7b24e494871d7408a6fa226c395e7860
COST04488,641,b8877c9b-300e-4619-9c17-285548f42c1a,35.83,2024-10-30,c7c2ab3b8e9797c582579d0b8b80b9b0
COST04489,218,1424c333-ef79-42af-bcf5-5d41521a0e9b,19.93,2024-09-24,a463eb3a6710ac3cf1ba2dcb1b86df7c
COST04490,1001,01adb8ae-ae19-4b3d-805f-5485251f2e61,34.58,2025-05-06,ab20fd921d1444109d01e40800c78821
COST04491,3861,545e803e-892a-4417-b123-bc3d2f548566,26.1,2024-12-06,9bbbc31e0dde06f3fe45df5e9bb1bb6f
COST04492,587,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,21.0,2025-02-21,2b00e1c1ed06164546c8cc8685a32cd7
COST04493,1071,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,39.96,2025-03-22,fb732bfef3fa8a424a024599df7d023c
COST04494,4257,a3027ea6-3a7b-4285-9b82-5ab90b244a50,45.84,2024-12-09,7565ed1e33007933a56ef6c9f11cd2d0
COST04495,1477,a3027ea6-3a7b-4285-9b82-5ab90b244a50,13.55,2024-12-19,2bf5e52e938ef78bc73fae1c48fbc9d4
COST04496,1297,3c32b582-67e5-49c3-affc-7e44572ba0ae,22.03,2025-04-11,f80f270ccb1254b01db538156fca2243
COST04497,602,674d43e2-b564-4df9-83e0-08d8d378e820,48.29,2025-01-12,7a9dc740d2e4a03d1fd8d69d0ea247f8
COST04498,829,754ca431-4c26-4237-a234-fb658c2226c4,48.6,2024-09-05,5429badce2d426d54f6e2fad0caa60e3
COST04499,1331,3c32b582-67e5-49c3-affc-7e44572ba0ae,26.99,2024-07-16,0c672dd2c13cb5a6c7de1db94a3fa531
COST04500,2006,82e03202-e75b-485c-a987-57c392f25f18,21.06,2025-01-13,a755fbeec30182c98af1ab3872e809de
COST04501,4231,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,29.72,2024-05-16,fbde01ae97ef55643d1701100a17b944
COST04502,1418,17fb2169-7a01-4654-8005-9db3d086ba75,41.42,2025-02-08,d5d43ac31e64d6dcbe7fe41c7b6b14ec
COST04503,955,01adb8ae-ae19-4b3d-805f-5485251f2e61,9.84,2024-06-04,f77710b124852585180d8741f0d1ad35
COST04504,1616,68a7d329-0366-49ce-986b-f2741f43d010,27.22,2025-02-16,850889ff5982f094cb33c6fcac248a79
COST04505,988,545e803e-892a-4417-b123-bc3d2f548566,24.51,2025-03-31,2c3d4186603645161904c725bd7a1a44
COST04506,984,82e03202-e75b-485c-a987-57c392f25f18,49.38,2025-01-02,65289066b3a20e4ca893cdc992ad43b6
COST04507,1206,17fb2169-7a01-4654-8005-9db3d086ba75,28.73,2024-12-31,39dd7efeb942381c2c2be4475d87d0a3
COST04508,4588,0db94890-c654-49b6-b76e-e535bc387855,9.57,2024-10-14,9b8af035bb571fc10c00f420f08768a4
COST04509,643,9074b54f-8c90-47bd-8850-d5995b99dfd6,6.07,2025-05-09,ea8b14be5a4fe9251e91646a0c7b0e7e
COST04510,1497,adfe1367-c650-47bc-ab26-c65be37eb483,47.39,2024-10-16,1667f15c314cfb83fc3f9655d44266a9
COST04511,2690,17fb2169-7a01-4654-8005-9db3d086ba75,38.33,2025-03-10,77662cc36d13ac8fd7590c22576c7f2a
COST04512,1308,68a7d329-0366-49ce-986b-f2741f43d010,44.47,2024-09-15,83882b0e31f951177131626b8e00dda1
COST04513,2189,6410565f-b02b-4016-b97d-6d7f8710d655,15.42,2025-02-23,cfc9ed7d5af5498c1c25a5b6c628c94b
COST04514,2151,adfe1367-c650-47bc-ab26-c65be37eb483,37.9,2024-08-19,98d1d6109745d5c9a67df60bf82a51b0
COST04515,4510,d826fea5-d663-4b8b-a010-a7b330fd9922,15.43,2025-03-03,6762949beda6efbf125f75037f545e56
COST04516,561,7874faf7-fb69-4ae2-a738-b4c599358eeb,4.09,2025-01-08,adf0c944d0843d8d2a739b061973f088
COST04517,2129,681c4fda-26fa-44ac-9682-e052faf1d3fb,45.37,2025-01-28,9f96daea4fc5d51d7efbb68d35c7ce4a
COST04518,1628,449e10e4-a998-443f-8f47-b8f5ce345a9a,35.28,2025-01-29,d4112fa8fdb21c2bfab3ec64726410c5
COST04519,1083,754ca431-4c26-4237-a234-fb658c2226c4,23.92,2024-10-29,ee9bd1e35a70332a54157f44e0f98300
COST04520,3978,adfe1367-c650-47bc-ab26-c65be37eb483,26.24,2024-09-27,0c19e029c6a0f4e628e6868dbde41463
COST04521,3163,a412573c-b3f6-4108-9682-f95775c56a2b,13.29,2024-12-18,a7cbdce4c670707ce52cc15f7f0885d9
COST04522,4700,674d43e2-b564-4df9-83e0-08d8d378e820,38.8,2024-06-24,cf14ddaddae963f4428de928afcff97d
COST04523,2595,b8877c9b-300e-4619-9c17-285548f42c1a,47.02,2024-09-21,515599578885fee8734e87bfe240adab
COST04524,2894,d826fea5-d663-4b8b-a010-a7b330fd9922,41.14,2024-10-07,102ca7a3333744a9b83e3063bad88455
COST04525,4450,1424c333-ef79-42af-bcf5-5d41521a0e9b,7.7,2024-07-28,63f3ddaa69d5fba82a6e72a2538476b0
COST04526,4657,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,48.23,2024-07-26,efd026676f0d750a0acfc7fdb699dca4
COST04527,1460,de0add2e-3497-444e-bd97-c641b5754d2e,28.09,2025-03-17,7e1f8859d5b167913fc05e5640699937
COST04528,2508,b8877c9b-300e-4619-9c17-285548f42c1a,8.68,2025-02-27,85536eb6215147b96a9bd9bf7418d1a8
COST04529,525,9baedba2-7d8f-482a-91c0-53cf8f987158,36.95,2024-09-30,3fef78e0fb3a07c537f93908f0054557
COST04530,4704,674d43e2-b564-4df9-83e0-08d8d378e820,28.83,2025-02-06,9c2e97a0c94222c46afbb23ff3e870c1
COST04531,3108,449e10e4-a998-443f-8f47-b8f5ce345a9a,15.06,2025-03-04,a599f6b0eead0d4b896dd38dcb10a6da
COST04532,3704,b8877c9b-300e-4619-9c17-285548f42c1a,34.32,2024-05-13,b363109d6b34449d29a5de323b1103fb
COST04533,4199,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,37.68,2025-04-07,bfd9df056598400c56ed465f8abdf59a
COST04534,45,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,23.68,2025-01-27,0742bbd60471b5ddcc8f408dec13e23a
COST04535,487,3c32b582-67e5-49c3-affc-7e44572ba0ae,46.75,2024-12-20,e6ab5f9301f1b22a88e391befa6290d4
COST04536,2269,681c4fda-26fa-44ac-9682-e052faf1d3fb,28.99,2024-10-02,50c4dc5e2e3a72dcca083a0cdc6b5996
COST04537,3132,de0add2e-3497-444e-bd97-c641b5754d2e,19.19,2024-09-21,8003e1b4d8d2b8e8ce0ad658b2564179
COST04538,4611,35e27300-4661-4cc1-883a-60fcc46d1705,48.49,2024-11-24,e929668e7b14ff30c9e9cc502234f513
COST04539,935,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,29.05,2024-07-26,9b104b1225977b6122b1f81e14b62f58
COST04540,3825,a3027ea6-3a7b-4285-9b82-5ab90b244a50,18.55,2025-05-08,59ce4f5e4c1a7d315859ee87fbc8bf41
COST04541,3644,bc2a6082-d587-43ad-b368-78b70dcb5f55,37.65,2024-12-28,7782e6a317cb1eac56570f41af38a8b3
COST04542,267,50a26c10-fd86-4364-8549-75c2f73d6e74,24.3,2024-08-14,78ff5ff99e5ddbd17e2bc2c580ece1b8
COST04543,1184,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,30.94,2024-09-21,2b88ea58acc32a681dc92f8daa0cd1e4
COST04544,4218,68a7d329-0366-49ce-986b-f2741f43d010,44.01,2024-07-07,a2d54be683d282ddbd383233df8b02a0
COST04545,3635,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,38.71,2025-02-06,54b301cf90e232ac06ec1a6cc1560f4f
COST04546,2987,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,32.48,2025-02-09,f449a57444d7588837d986ff002178c7
COST04547,947,a3027ea6-3a7b-4285-9b82-5ab90b244a50,30.2,2024-12-03,73107f66cef01a20ebbe7b02e7a28fb8
COST04548,1430,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,4.04,2024-10-05,7ad5f7dc63dbb01d4b849e8d5797a5a5
COST04549,3701,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,7.14,2024-06-14,f8fac14738b522d7240b4b9f91008b04
COST04550,4259,d826fea5-d663-4b8b-a010-a7b330fd9922,8.31,2025-05-05,6cd077f63dae94897b3e926fe145c51d
COST04551,3621,bc2a6082-d587-43ad-b368-78b70dcb5f55,14.38,2024-10-13,705094af86f8c96338b0470945679ea8
COST04552,3966,d826fea5-d663-4b8b-a010-a7b330fd9922,27.82,2024-11-15,cb91de8227ec5206f3752c7e683a9b39
COST04553,3000,dea48fdc-5533-48f4-9d69-3e89b5fa379e,29.63,2025-04-20,377cf12a798996e2fceac10b403ee26e
COST04554,2136,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,22.88,2024-07-22,e54f00bda8287bd03c9c8db0175c5db2
COST04555,102,bc2a6082-d587-43ad-b368-78b70dcb5f55,4.69,2024-10-12,2e2f544167a0d1532b8a1db32bcee9eb
COST04556,3159,bc2a6082-d587-43ad-b368-78b70dcb5f55,38.99,2025-04-04,ceba7d84011cdd4304c4fd7b183e49b4
COST04557,3776,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,37.91,2025-04-19,844139f7dac1093ee9c55ee96446eff4
COST04558,2775,0481f8c0-ef1b-42c1-b53f-512d8d8db267,27.1,2025-04-07,b0655bf74d17f26f6744d396ba1b34ea
COST04559,4374,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,25.38,2024-11-19,d3dc803130830464cb1c4943dc892f8d
COST04560,3158,a412573c-b3f6-4108-9682-f95775c56a2b,9.49,2025-04-13,ce0b4f71cde43cb389f441315c18e7a2
COST04561,4541,bcffdf26-2889-4b0d-929a-8e779c6e851b,20.4,2025-04-12,b1304723f317676fcb91d8b5bf937ed9
COST04562,3572,2d046cbe-43bd-402d-9b0c-0adb463c5111,22.67,2024-10-17,3340e504d06c72299ea358b59f8e559f
COST04563,1381,0481f8c0-ef1b-42c1-b53f-512d8d8db267,36.57,2025-02-07,63a51d349dd90cf60e5c308d4b06a7a6
COST04564,2888,5338a24d-bd24-49b6-80c7-ceb5d88d8923,25.57,2024-12-29,7f5f23a787ce1830d071fa98cb416126
COST04565,3349,5338a24d-bd24-49b6-80c7-ceb5d88d8923,28.6,2025-03-05,bd3ec7764e336b0665f8543b58f7a0a7
COST04566,1130,576ca2ee-5c98-4032-8085-4a11312f9e78,19.82,2025-04-13,e2bbd4d6dd07513df0c5ade2a21d4b27
COST04567,3414,b8877c9b-300e-4619-9c17-285548f42c1a,44.28,2024-08-25,6a8d264317fd6e675eb6fa021ddea544
COST04568,4059,35e27300-4661-4cc1-883a-60fcc46d1705,20.54,2024-05-26,db0ad87821dd7bc0cfc744d9177b7602
COST04569,873,9baedba2-7d8f-482a-91c0-53cf8f987158,15.41,2025-04-24,6b2470f9fbe3c3afae1f2060d6e2bda0
COST04570,4179,5338a24d-bd24-49b6-80c7-ceb5d88d8923,29.51,2025-02-12,07f23822ec1d874d566685d947187a80
COST04571,4905,a3027ea6-3a7b-4285-9b82-5ab90b244a50,21.05,2024-07-18,f381fe70e752bb3ceda29fde51c3691a
COST04572,701,754ca431-4c26-4237-a234-fb658c2226c4,30.29,2025-04-29,44953324c2d592fde36d643307b9773f
COST04573,3967,576ca2ee-5c98-4032-8085-4a11312f9e78,21.02,2024-12-17,3034a27b43ecc4f8bc26aca6c7bb93b5
COST04574,3976,3412d299-a203-47c4-bde2-ecd5ef09fe58,7.68,2025-03-27,cbc2dba8fe7d4f8cc312aafc4b7ba42a
COST04575,2041,a412573c-b3f6-4108-9682-f95775c56a2b,22.02,2024-10-18,a944d0aa28d7ff99aacb21e15543eef7
COST04576,2817,0481f8c0-ef1b-42c1-b53f-512d8d8db267,7.98,2025-04-04,7c0cb5de90db843764cbccd6b5f2c944
COST04577,2937,576ca2ee-5c98-4032-8085-4a11312f9e78,38.1,2025-03-02,0d14d7614f471761eaa165797ffa1da8
COST04578,3916,dea48fdc-5533-48f4-9d69-3e89b5fa379e,21.33,2024-06-22,c61279d117f6cbf9b8a7f1cafcb42c93
COST04579,3048,066320f6-15d5-4240-b39a-1d9697acf693,13.46,2024-12-18,6e066978a9816a9e5712bf006dc1def3
COST04580,4247,545e803e-892a-4417-b123-bc3d2f548566,37.33,2025-02-23,7a4fb62d239e9474b0b45c8e911d4516
COST04581,3488,545e803e-892a-4417-b123-bc3d2f548566,16.99,2024-10-19,5239b41416132a5e2eba496788d58647
COST04582,3218,3c32b582-67e5-49c3-affc-7e44572ba0ae,24.12,2025-04-29,4daa1fdd1e3b5c505e0fa0fdb339f347
COST04583,3265,bc2a6082-d587-43ad-b368-78b70dcb5f55,19.2,2024-12-19,af2b2b25f1ee5de1266eed08fd2225a3
COST04584,3858,1424c333-ef79-42af-bcf5-5d41521a0e9b,16.84,2024-08-05,1e03287c7c06d59e378406fea457ac42
COST04585,3316,35e27300-4661-4cc1-883a-60fcc46d1705,34.4,2024-07-18,f9f215f8f8589c4e6c945bdff0f3ee64
COST04586,772,5338a24d-bd24-49b6-80c7-ceb5d88d8923,22.81,2024-10-11,75879b684a8e9acb1855393f6b21bf85
COST04587,4602,5338a24d-bd24-49b6-80c7-ceb5d88d8923,48.18,2024-09-30,7dc7bdcd879fdbb1f4aa29ba7ecdd43f
COST04588,3993,adfe1367-c650-47bc-ab26-c65be37eb483,13.8,2024-11-20,eb3f52e0a38ecffb3eed2ed64b746a74
COST04589,3037,576ca2ee-5c98-4032-8085-4a11312f9e78,45.89,2025-02-12,3897a730f084e40cba74698797d60ada
COST04590,3335,dea48fdc-5533-48f4-9d69-3e89b5fa379e,16.43,2025-04-30,fd5d96ed6df4fea4969c1e8f5d82632f
COST04591,749,50a26c10-fd86-4364-8549-75c2f73d6e74,48.16,2024-12-29,793ebb9826572901cc1b5248911cad94
COST04592,3113,576ca2ee-5c98-4032-8085-4a11312f9e78,38.93,2024-05-22,5f460f192b2f04ca2f99f16f5e276d3a
COST04593,83,17fb2169-7a01-4654-8005-9db3d086ba75,29.02,2024-07-14,00b61775c9c38d63c5f88fa1d98591f6
COST04594,595,681c4fda-26fa-44ac-9682-e052faf1d3fb,32.25,2024-11-16,29f7ae42228db4945159091c329da79e
COST04595,3343,bcffdf26-2889-4b0d-929a-8e779c6e851b,27.78,2024-12-06,add39dd37822d64b9afb089041fdc3a2
COST04596,1108,9baedba2-7d8f-482a-91c0-53cf8f987158,8.06,2024-09-24,992d234dabc21afc899d0897940f3f1c
COST04597,458,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,8.88,2024-06-08,72df6891220d0c368900bf07656e9067
COST04598,4652,545e803e-892a-4417-b123-bc3d2f548566,7.54,2024-09-13,e6c17203b4c9f0f51cea2cc4c9fcef09
COST04599,4917,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,7.06,2025-03-03,f536c37f09987f299124a32a7a06739a
COST04600,472,50a26c10-fd86-4364-8549-75c2f73d6e74,15.33,2024-08-05,369c8b821152d9e011a830a49ca95090
COST04601,3690,545e803e-892a-4417-b123-bc3d2f548566,26.1,2024-05-25,bd0f0ec7e11854bd24633f56d9356b06
COST04602,3468,1424c333-ef79-42af-bcf5-5d41521a0e9b,40.15,2025-01-04,237cc25b1b0fd1cf5e47c1a17dc6e33d
COST04603,2495,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,8.83,2025-03-27,6cc92b2eb0717565628c4f3fdddf488b
COST04604,374,dea48fdc-5533-48f4-9d69-3e89b5fa379e,6.26,2025-01-26,546139dad4566a508bb8615cba6b087a
COST04605,2715,2d046cbe-43bd-402d-9b0c-0adb463c5111,8.31,2024-09-01,3a58a86f33aec2aec393e1fe0f0602c8
COST04606,2530,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,17.06,2025-02-13,d5c2bb4eebde6517cf9129ae3564d4e1
COST04607,1971,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,26.45,2024-05-26,08bc117a5ef257953f1cdbd624f8bb8f
COST04608,4538,adfe1367-c650-47bc-ab26-c65be37eb483,32.05,2025-04-30,8c4b711caf74b8c215d4519befdbfc26
COST04609,2619,dea48fdc-5533-48f4-9d69-3e89b5fa379e,16.7,2024-10-25,9de3a8a5e37ab19fc3bdcd8d4cf10cd9
COST04610,745,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,35.08,2024-08-21,917551caadb6cfe60888d5aa3e29df01
COST04611,2528,449e10e4-a998-443f-8f47-b8f5ce345a9a,19.99,2024-12-26,34d6c035b1001ebe60dc773b957c402d
COST04612,31,3c32b582-67e5-49c3-affc-7e44572ba0ae,47.4,2024-09-27,b95c952d134f4d83e24fc043416c8505
COST04613,2245,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,19.22,2024-12-07,929f2946b435e685d4a7aa8ffcab7da0
COST04614,2219,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,25.13,2024-06-05,b9cee5f01b1561fae6a3a8b1a8ec1015
COST04615,2856,adfe1367-c650-47bc-ab26-c65be37eb483,39.51,2025-03-01,224b59796705768c3a9b363584bfcb00
COST04616,661,50a26c10-fd86-4364-8549-75c2f73d6e74,30.38,2024-09-15,755c70346e734163b82ef0da7b9337dd
COST04617,602,4043f2fd-ddb7-4123-94b1-704bb06dbec6,9.14,2024-06-15,b278d20e8b8d8dbae9c7c278a57d4267
COST04618,2030,b8877c9b-300e-4619-9c17-285548f42c1a,39.92,2024-12-05,eba03ed7bf7d772cb74c327949eef35d
COST04619,3947,3c32b582-67e5-49c3-affc-7e44572ba0ae,39.41,2025-03-15,252d534d6ec443215a46cefeb01b1012
COST04620,1601,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,29.73,2024-11-29,8453997014e2cd375f96718aa99ac49a
COST04621,3733,d826fea5-d663-4b8b-a010-a7b330fd9922,11.51,2025-04-09,2d3ba9a0acaab8e4ddcf8cc6849d93c2
COST04622,4767,449e10e4-a998-443f-8f47-b8f5ce345a9a,38.38,2024-05-26,4bc3defd14c2f2b2485ee7cee7aad835
COST04623,3652,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,9.63,2024-11-23,09a29c6f9cf90b0e72e40de573841ba9
COST04624,1441,dea48fdc-5533-48f4-9d69-3e89b5fa379e,41.14,2025-04-08,c8517291cd3acc62fdf8342927083300
COST04625,2401,5338a24d-bd24-49b6-80c7-ceb5d88d8923,31.06,2024-10-08,f6c47ed1a59e44093400a2402f2dbcf4
COST04626,3223,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,40.09,2024-06-15,5b32277e7bd5f1b20a8eaaf2423cdade
COST04627,4845,b8877c9b-300e-4619-9c17-285548f42c1a,48.63,2024-10-14,4d536acbd2f14fd152db804e2495280f
COST04628,4506,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,27.22,2025-02-05,62e8d844ae9c97c69d1a4f488f7d416b
COST04629,2123,3c32b582-67e5-49c3-affc-7e44572ba0ae,8.76,2025-02-19,77dc386a76303ef729cb8bdf52672cc0
COST04630,2026,68a7d329-0366-49ce-986b-f2741f43d010,4.96,2024-11-02,78579260dafdb89f4e50d007b6ab03cb
COST04631,3233,01adb8ae-ae19-4b3d-805f-5485251f2e61,42.54,2024-11-30,cc771dea8dc1d7801ed708dfe1f305ac
COST04632,1545,21a2cafc-d878-40bb-a232-e14e9eda02f3,33.0,2025-02-20,512c0d1f4b380704f6597dca6b11e828
COST04633,4139,066320f6-15d5-4240-b39a-1d9697acf693,45.98,2024-08-01,d6aeb8f39eac9533b3dacf25850e06fc
COST04634,2341,2325976b-ebd3-4af4-ab95-cf6c75dd167e,6.12,2025-03-29,046f5a9ab3e1e232942add8974956168
COST04635,1264,2325976b-ebd3-4af4-ab95-cf6c75dd167e,29.12,2025-01-22,c23b0df47361a92402a489a73cb10b73
COST04636,2773,0481f8c0-ef1b-42c1-b53f-512d8d8db267,9.29,2024-09-28,9ec031f391809b6d7ac24592976e6a99
COST04637,256,3412d299-a203-47c4-bde2-ecd5ef09fe58,39.92,2025-01-26,f154a58cbcd798ae4279b8e97ad94b81
COST04638,2168,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,36.87,2024-05-21,3c18b3d388fa1ed0f478f0f702f49138
COST04639,4774,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,32.68,2024-11-23,832101df90f6921264ea2e14619f88a3
COST04640,4255,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,22.15,2025-01-16,4178aee639eb8bc0c393e6a541cdd1a7
COST04641,2925,a412573c-b3f6-4108-9682-f95775c56a2b,3.18,2024-10-11,03c9f2ed77d881026763beca23467068
COST04642,4284,4043f2fd-ddb7-4123-94b1-704bb06dbec6,8.72,2024-11-21,c8c596bdf8721e19de923be58d91fa10
COST04643,2772,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,34.52,2025-02-15,c8602e57c6dfe5b54011a7742405d907
COST04644,4868,01adb8ae-ae19-4b3d-805f-5485251f2e61,19.83,2025-02-02,a1c7c1b98c5b41e6290636add62aa388
COST04645,2053,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,8.35,2024-10-31,d9eb6da1befa58a47cced3d9abde834f
COST04646,3252,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,20.94,2024-11-30,a3f175ef080ae51d4acbaeea79b708f9
COST04647,1230,449e10e4-a998-443f-8f47-b8f5ce345a9a,22.67,2024-11-25,6b0d966761665d5efe7f8d7d9b2f4eb7
COST04648,3792,01adb8ae-ae19-4b3d-805f-5485251f2e61,7.33,2025-01-08,f38a1b19cb97dfd5ebf95fb5e2f85aac
COST04649,168,50a26c10-fd86-4364-8549-75c2f73d6e74,38.19,2024-12-18,beb051a0eb9e244aca58f056db5f20c9
COST04650,874,545e803e-892a-4417-b123-bc3d2f548566,42.72,2024-10-07,d30dd6e83b680e21fa81dfbd4580a4a7
COST04651,4753,50a26c10-fd86-4364-8549-75c2f73d6e74,37.69,2024-07-25,94fc085c73e1a3ac7fdf674232092294
COST04652,1800,01adb8ae-ae19-4b3d-805f-5485251f2e61,10.55,2024-05-25,c6bd59f1c702df9ce632721be72ce291
COST04653,3868,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,49.43,2025-02-07,0ee95a1752a49970a860d4328c3d3702
COST04654,1204,674d43e2-b564-4df9-83e0-08d8d378e820,12.9,2024-08-10,b670385a6889837d18e31979e80e2350
COST04655,4779,3412d299-a203-47c4-bde2-ecd5ef09fe58,27.62,2024-06-01,5ce86953c18099b37219f6b2bf36e6e0
COST04656,4880,bcffdf26-2889-4b0d-929a-8e779c6e851b,9.98,2024-09-01,ee5ca65bdf6d18ff81cf8edecd1556b1
COST04657,1570,6410565f-b02b-4016-b97d-6d7f8710d655,20.24,2024-08-30,8a376065c55dad5d94b2a73be3474d8c
COST04658,1639,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,8.7,2024-11-29,b28ca63d49e34605a2666029c5160ae4
COST04659,441,449e10e4-a998-443f-8f47-b8f5ce345a9a,30.06,2024-10-05,9c9f159788db77d4dcca8cf01b5d086a
COST04660,3462,adfe1367-c650-47bc-ab26-c65be37eb483,23.69,2024-11-06,b99c10ad379cc548e35e3df50f8d85a9
COST04661,2809,2d046cbe-43bd-402d-9b0c-0adb463c5111,13.54,2024-09-17,59e264222b5bcbc47ebd2a75e466e776
COST04662,3371,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,24.75,2024-10-18,9e4c1026555c450b3f5e2691d5ca5e28
COST04663,3348,2d046cbe-43bd-402d-9b0c-0adb463c5111,8.94,2024-10-06,d344edb663309c34c036c31c5d6c5d65
COST04664,4683,b8877c9b-300e-4619-9c17-285548f42c1a,30.1,2024-06-24,b0720620beb27b2982ae52f683efcddb
COST04665,1713,754ca431-4c26-4237-a234-fb658c2226c4,25.52,2025-04-04,b57be3f13984f1a5115caa00de69d074
COST04666,514,21a2cafc-d878-40bb-a232-e14e9eda02f3,44.4,2024-10-17,459c12c47f60ee0d18ff33d59fdc9967
COST04667,3683,17fb2169-7a01-4654-8005-9db3d086ba75,37.25,2024-11-03,3e2120b3ea36a7b8da7c6079bcbf2be7
COST04668,3358,128c966a-64f4-456d-9fd0-3d628c9d517a,46.07,2024-09-01,8285c11e38abc1d9430d2fc929971f9c
