TransactionID,GiftCardID,StoreID,Amount,TransactionDate,RowHash
GCTX04571,GC00774,a412573c-b3f6-4108-9682-f95775c56a2b,5.24,2024-11-26 14:08:12,472a584365b508f488b87073365b4330
GCTX04572,GC01324,e65aca15-c7da-4cf0-8f86-97057eb6e41d,14.66,2024-07-10 14:11:47,c0265cde41c8ba010173f08b487ae423
GCTX04573,GC03790,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,26.92,2024-07-13 15:08:03,9d06b121f92a9a7435bb8c0cfab529f9
GCTX04574,GC01261,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,28.64,2024-12-28 13:31:16,e0ece295b9d8b83a5fe9dcead84a26c4
GCTX04575,GC01127,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,17.62,2024-06-08 19:17:02,3cc79f1c3e9ec5c12da76301b568563d
GCTX04576,GC00052,e65aca15-c7da-4cf0-8f86-97057eb6e41d,47.18,2025-01-30 00:07:44,1340f7c9ddc419bcc4ef4a301d5c96ac
GCTX04577,GC02586,9baedba2-7d8f-482a-91c0-53cf8f987158,13.86,2024-08-14 00:49:48,1a73fdc74be3ba3e67df0f6264ef97a9
GCTX04578,GC03528,674d43e2-b564-4df9-83e0-08d8d378e820,11.77,2025-05-08 07:12:45,683e704b91b0140e5540a54ad2bb5cd9
GCTX04579,GC00343,545e803e-892a-4417-b123-bc3d2f548566,33.42,2024-11-23 00:44:52,928bbf337d99815c988faa8ccea9bdd8
GCTX04580,GC04205,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,19.03,2025-02-02 22:14:28,7f815bf7b6b8ced2fbe37de1c506de63
GCTX04581,GC04964,5338a24d-bd24-49b6-80c7-ceb5d88d8923,46.1,2025-02-12 05:14:57,bd72ca5e8ccceacce6004463d119f4f7
GCTX04582,GC04243,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,43.31,2024-07-14 06:13:23,b224c419c95d19284f6e750049917eab
GCTX04583,GC01502,3c32b582-67e5-49c3-affc-7e44572ba0ae,25.93,2024-11-07 04:39:03,73e4d850546e919ebe959dc1695d3fbd
GCTX04584,GC01351,576ca2ee-5c98-4032-8085-4a11312f9e78,27.02,2024-05-27 05:22:39,6b10f3725aeca3af91e98b3745336f3e
GCTX04585,GC04002,9074b54f-8c90-47bd-8850-d5995b99dfd6,18.49,2024-06-28 11:15:14,7c62aa01027906db63376afa12b5ec4f
GCTX04586,GC04731,35e27300-4661-4cc1-883a-60fcc46d1705,28.64,2025-03-22 02:07:35,b2cb5e1a32b822d85ae3897c0a735d05
GCTX04587,GC03462,1424c333-ef79-42af-bcf5-5d41521a0e9b,21.18,2024-11-29 06:14:32,204a63ae8bde15abef887a3006a73c82
GCTX04588,GC03794,449e10e4-a998-443f-8f47-b8f5ce345a9a,49.24,2024-09-26 07:17:59,0c0543d05c2497b0ad5e9ff6f72c7e81
GCTX04589,GC01760,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,28.96,2025-02-28 08:43:35,d97af30d1a53165b8f5a5261647a89ba
GCTX04590,GC03019,674d43e2-b564-4df9-83e0-08d8d378e820,10.39,2024-09-19 21:10:03,fbc123815f7edbcd6a4b0a0cf6d3eafc
GCTX04591,GC00772,b8877c9b-300e-4619-9c17-285548f42c1a,25.63,2024-10-25 12:08:53,a16031ccbadd22c264ad42887eb69df3
GCTX04592,GC03922,754ca431-4c26-4237-a234-fb658c2226c4,23.8,2024-09-25 06:31:12,71c00a085dcc0ac12d9bfe7e39f0d035
GCTX04593,GC01004,0db94890-c654-49b6-b76e-e535bc387855,27.69,2024-08-08 11:01:32,d8182da7435a53ee49c609159a66aa6c
GCTX04594,GC03099,681c4fda-26fa-44ac-9682-e052faf1d3fb,18.1,2025-05-05 21:45:48,2786de09c313303cc354a08c4393f5ce
GCTX04595,GC01040,545e803e-892a-4417-b123-bc3d2f548566,28.52,2024-06-25 04:18:05,9e9e9ef9f72ee8b22e6960da3993cfbe
GCTX04596,GC00751,4043f2fd-ddb7-4123-94b1-704bb06dbec6,34.24,2025-04-02 05:31:38,7199ccc7956daa5564422f331884b793
GCTX04597,GC02543,449e10e4-a998-443f-8f47-b8f5ce345a9a,42.04,2024-10-19 02:03:05,264846c6aa636840f8a558336a155a2c
GCTX04598,GC01032,9074b54f-8c90-47bd-8850-d5995b99dfd6,18.76,2025-03-15 14:34:39,d0e91183980912a57900800d19610dff
GCTX04599,GC04151,754ca431-4c26-4237-a234-fb658c2226c4,36.5,2025-02-24 20:29:50,a7256874aee6db05810c45965b125024
GCTX04600,GC03058,68a7d329-0366-49ce-986b-f2741f43d010,20.27,2024-11-17 00:37:01,3dfbbbc5dbd3b053bed24ac33a79990b
GCTX04601,GC03376,c8a6eaf0-cf95-4b23-9b68-cf0190892dda,40.79,2025-02-15 15:33:30,627471ba90656ba4cef8ca42093db67d
GCTX04602,GC04508,0db94890-c654-49b6-b76e-e535bc387855,13.57,2025-01-01 23:00:48,ea38bb3c2924a0cdfa14c189fd898bf6
GCTX04603,GC01041,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,30.79,2024-12-23 02:02:57,ad1bae78dfe6d55ef79921ca3f5468be
GCTX04604,GC03189,0db94890-c654-49b6-b76e-e535bc387855,15.1,2024-11-27 19:55:19,35577bafea524dce50f0a455c7caff47
GCTX04605,GC01916,6410565f-b02b-4016-b97d-6d7f8710d655,46.38,2025-04-22 11:30:38,0f24cd4f8421a55664ab4fca12f8129f
GCTX04606,GC02253,3412d299-a203-47c4-bde2-ecd5ef09fe58,23.88,2024-06-16 01:44:37,5f58f7c63f2e4623245c82e2ee3dd139
GCTX04607,GC01854,9074b54f-8c90-47bd-8850-d5995b99dfd6,30.3,2024-12-21 00:26:14,474a98a9f6d251d554d859b9f0772c13
GCTX04608,GC04706,21a2cafc-d878-40bb-a232-e14e9eda02f3,6.94,2025-01-01 03:03:26,74731f7370febf4bdfc4f63d305d891c
GCTX04609,GC02256,bc2a6082-d587-43ad-b368-78b70dcb5f55,35.81,2025-02-13 03:13:33,9a0245320159f87397b222be2d39f2a3
GCTX04610,GC01106,dea48fdc-5533-48f4-9d69-3e89b5fa379e,28.59,2024-12-28 19:00:07,f5e9648c75b58a27745113b75d47e45c
GCTX04611,GC03095,674d43e2-b564-4df9-83e0-08d8d378e820,14.96,2024-11-10 02:20:31,4db9e3c3b7d0eb98534a24c366eb9a9f
GCTX04612,GC03646,b8877c9b-300e-4619-9c17-285548f42c1a,23.93,2024-09-07 09:37:29,2e94e26932d8c776562f8f20b9eb562e
GCTX04613,GC02450,35e27300-4661-4cc1-883a-60fcc46d1705,13.91,2024-05-24 05:24:06,84d10c267602afe390ec7dedf4a7933f
GCTX04614,GC00831,1424c333-ef79-42af-bcf5-5d41521a0e9b,22.05,2024-09-21 22:59:59,5ac578f4a747641afa2a9e7e0edb3884
GCTX04615,GC01648,e65aca15-c7da-4cf0-8f86-97057eb6e41d,31.26,2024-12-07 14:13:35,7aea3cf72ac432b1cf2dfbaa565d0a46
GCTX04616,GC04596,de0add2e-3497-444e-bd97-c641b5754d2e,10.66,2024-11-14 14:10:29,f7c26ac41664f34762cef76cd826affe
GCTX04617,GC02905,d826fea5-d663-4b8b-a010-a7b330fd9922,27.72,2024-06-27 11:26:09,94280fc8e63907d9d33f124e65e8de72
GCTX04618,GC03133,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,41.42,2025-01-23 08:19:13,95e6115c64723b4edf5891c9eefb504b
GCTX04619,GC02448,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,14.1,2025-03-26 10:54:19,fdd97d3c22093afd955e23d7fe4969e3
GCTX04620,GC02864,6410565f-b02b-4016-b97d-6d7f8710d655,43.02,2025-01-28 09:22:25,5107dfb642b8245ccc4ec09ab346cb7c
GCTX04621,GC00500,2d046cbe-43bd-402d-9b0c-0adb463c5111,23.82,2025-05-10 19:54:57,4240e387f955a51a4b7cd46bf48eb6ed
GCTX04622,GC01783,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,35.18,2025-03-19 16:01:06,70ad857bf4920283756521b6fe2de19a
GCTX04623,GC00662,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,24.63,2024-12-16 05:58:07,e448ddc2d048e152c93b8d8de8d212b4
GCTX04624,GC04498,bcffdf26-2889-4b0d-929a-8e779c6e851b,45.51,2025-02-15 17:47:27,264d1bda8070d1dcca67c9c4d0d35529
GCTX04625,GC03499,9074b54f-8c90-47bd-8850-d5995b99dfd6,39.38,2024-09-05 13:57:40,cf5bdf4b61681ad52d1681095fab6588
GCTX04626,GC02191,bc2a6082-d587-43ad-b368-78b70dcb5f55,40.4,2025-04-14 03:45:15,0c171871b090f4e59baf52f1db3068bf
GCTX04627,GC02799,9baedba2-7d8f-482a-91c0-53cf8f987158,41.22,2025-04-27 10:41:04,daa38fa116b4bae8d80056baeaeccb85
GCTX04628,GC04020,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,19.32,2025-05-02 00:01:23,b29a16361181f907df38300d601f5041
GCTX04629,GC00259,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,19.68,2024-06-21 08:29:41,8df1a3b3e3441a4bce8497deb8410bff
GCTX04630,GC00723,bcffdf26-2889-4b0d-929a-8e779c6e851b,42.02,2025-01-05 20:19:21,d111d3a2c58271df79be2e9d9186a46d
GCTX04631,GC03912,2d046cbe-43bd-402d-9b0c-0adb463c5111,26.44,2025-03-14 21:21:02,d94d7ec6dc0d29f8baf73d410a69e386
GCTX04632,GC03686,21a2cafc-d878-40bb-a232-e14e9eda02f3,22.63,2024-10-03 17:39:56,b1f927f9de94ce2b731c041c108234a7
GCTX04633,GC02977,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,17.77,2024-05-28 14:48:16,ff311e5b95be88d27f3a708b82ee562e
GCTX04634,GC03571,4df0f4bc-ed9c-4fcf-b4b1-bb6d648bbb21,16.07,2025-04-30 13:00:16,addea3d916a1bf58257308f17cbc190b
GCTX04635,GC00175,35e27300-4661-4cc1-883a-60fcc46d1705,34.79,2025-03-09 23:27:35,a2667d14ab0fea91f767d4b477e49a70
GCTX04636,GC03592,9baedba2-7d8f-482a-91c0-53cf8f987158,36.51,2024-12-25 23:55:25,192fc5a3da1dd285e3042c12ab60a5ce
GCTX04637,GC03225,adfe1367-c650-47bc-ab26-c65be37eb483,32.17,2025-03-04 23:02:25,bbb888b0c50032edda7eeb3a5a9b8377
GCTX04638,GC04076,449e10e4-a998-443f-8f47-b8f5ce345a9a,12.11,2024-07-21 23:30:11,b8076d2e782388897318a69686e35363
GCTX04639,GC03066,de0add2e-3497-444e-bd97-c641b5754d2e,32.07,2025-03-15 16:10:37,22137427adc5b861f5efe14c4890054c
GCTX04640,GC02005,1424c333-ef79-42af-bcf5-5d41521a0e9b,32.51,2024-09-10 02:25:15,86c8a5c5b524155cd95c533aaf806f29
GCTX04641,GC03382,dea48fdc-5533-48f4-9d69-3e89b5fa379e,45.14,2025-01-24 21:24:25,f3cdc1b069a6c1c50f867582fe2de906
GCTX04642,GC00216,bc2a6082-d587-43ad-b368-78b70dcb5f55,13.16,2025-04-17 01:29:24,12d3be574f0983d4b47a4eb67b5f3224
GCTX04643,GC02248,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,44.18,2024-07-22 05:06:57,304d1a6240c800fe59a3900f77274571
GCTX04644,GC01441,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,19.68,2024-09-21 13:08:08,1c9e5ce4ecc0109cdcb9a989098e7590
GCTX04645,GC03862,e65aca15-c7da-4cf0-8f86-97057eb6e41d,29.24,2025-03-27 22:36:43,cc45c6c42fcdae66245f56879230fe24
GCTX04646,GC01766,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,22.29,2024-11-13 22:11:12,62b0466ccffdf50ed707e7cb73e224e8
GCTX04647,GC04600,3c32b582-67e5-49c3-affc-7e44572ba0ae,31.5,2024-08-07 11:24:11,969af1cd8bcc2f2638f01ec2f1822a65
GCTX04648,GC04430,dea48fdc-5533-48f4-9d69-3e89b5fa379e,25.66,2024-10-06 15:09:04,6e2216447c0645a692b3208abd3a525f
GCTX04649,GC00897,5338a24d-bd24-49b6-80c7-ceb5d88d8923,6.18,2025-03-30 08:20:53,9f01609571fe3e055997296ddf4a3d29
GCTX04650,GC04011,68a7d329-0366-49ce-986b-f2741f43d010,9.0,2024-09-20 15:05:50,d91b5d5d990f06debf84bccc4e4684d5
GCTX04651,GC00413,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,41.24,2025-01-10 22:02:48,50add0cb222bd81190d9c1fde816068f
GCTX04652,GC01295,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,34.37,2025-04-04 14:28:50,43e2fbed011d4b2abb3dfc68510ffe35
GCTX04653,GC03505,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,17.34,2025-02-11 04:55:52,94e34e3337e3744a7e004309dd159681
GCTX04654,GC00535,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,38.0,2024-12-07 10:20:08,84709958051066e62485ad7f7e35e51b
GCTX04655,GC04323,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,44.01,2025-03-26 22:12:03,5baeb666fd0362a470d57bc4238d4dee
GCTX04656,GC01298,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,45.07,2024-05-17 17:40:14,4c90840d6f1a4e23b82b5c2bc9705aa1
GCTX04657,GC02367,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,46.26,2024-10-04 04:13:47,a86e1e2bc26bc21eb1b89ed5aab89286
GCTX04658,GC04967,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,29.95,2025-05-05 22:57:10,9d27e86866e194318406f8ab6c6ac24f
GCTX04659,GC03140,681c4fda-26fa-44ac-9682-e052faf1d3fb,27.72,2024-09-21 00:17:56,009d2bf451f1858507558cd11bf51421
GCTX04660,GC04613,9074b54f-8c90-47bd-8850-d5995b99dfd6,18.34,2024-12-18 19:00:11,508a5a23d513db4dcc66f6b9432e2bf4
GCTX04661,GC04511,bcffdf26-2889-4b0d-929a-8e779c6e851b,37.54,2025-04-19 14:53:27,494cd3e75ec89064dc6302b8a6cbe8ef
GCTX04662,GC02158,2d046cbe-43bd-402d-9b0c-0adb463c5111,24.58,2024-11-01 19:24:16,5de8bb3d98f3d89e0fcbb5e258f0f00a
GCTX04663,GC03957,576ca2ee-5c98-4032-8085-4a11312f9e78,31.91,2024-07-30 18:41:51,06e130efbee8344576caa1e309d0cb9c
GCTX04664,GC01227,2d046cbe-43bd-402d-9b0c-0adb463c5111,32.86,2024-11-06 00:42:49,6bcc68dce6418b2fbbd42bc7ba322ba1
GCTX04665,GC00271,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,25.6,2024-10-21 04:08:30,55722ecdce58e7c7df4395d88caf6edf
GCTX04666,GC03027,bcffdf26-2889-4b0d-929a-8e779c6e851b,46.55,2024-12-18 07:01:07,cb4cd6c80982213e6781207b0ae44772
GCTX04667,GC01527,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,6.64,2025-02-24 02:44:39,857a67f4b300119fca033b25d9706dab
GCTX04668,GC02488,2325976b-ebd3-4af4-ab95-cf6c75dd167e,10.51,2025-03-12 03:33:56,10c2aff650371c1efd51eb19d6864428
GCTX04669,GC00048,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,35.98,2024-12-21 21:15:38,ebd930ffaf5914e6a16a563e4ec629d7
GCTX04670,GC01398,de0add2e-3497-444e-bd97-c641b5754d2e,21.3,2024-09-12 07:36:21,18eff7c00091360064bb9b538665070d
GCTX04671,GC02580,681c4fda-26fa-44ac-9682-e052faf1d3fb,17.42,2024-10-26 15:51:29,ebac4c631e1f7dc9b25b3acfb7f394f9
GCTX04672,GC00499,066320f6-15d5-4240-b39a-1d9697acf693,33.56,2024-10-25 22:00:58,da2e1f083240e44b4d9baf5e16e18a39
GCTX04673,GC00149,0481f8c0-ef1b-42c1-b53f-512d8d8db267,19.53,2024-11-14 02:22:21,a38afc740a7986a739c2019a90e22227
GCTX04674,GC03201,82e03202-e75b-485c-a987-57c392f25f18,25.93,2024-07-25 11:03:32,7862417089b8c5119b4151283c59ab35
GCTX04675,GC03174,35e27300-4661-4cc1-883a-60fcc46d1705,11.87,2024-07-13 11:23:08,de3382abb80eee724d92d763bbd1c84b
GCTX04676,GC01915,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,48.69,2024-11-14 23:08:45,d9a9aea1443768ea919c25cdd90ba6d8
GCTX04677,GC02186,9baedba2-7d8f-482a-91c0-53cf8f987158,14.0,2024-06-01 05:25:42,ecefa496f7587a2bdec05a94d8ecb931
GCTX04678,GC04535,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,29.38,2025-03-10 04:36:17,55b2f61e18e2a37d0b668013693d2340
GCTX04679,GC02194,066320f6-15d5-4240-b39a-1d9697acf693,25.78,2024-07-26 00:23:19,095a2dbd8eba2c07c6e7ebfc4b3f4db9
GCTX04680,GC03787,68a7d329-0366-49ce-986b-f2741f43d010,40.25,2024-05-29 00:40:47,13b40042cc55b755b82da5d7ac2c1fbc
GCTX04681,GC01477,68a7d329-0366-49ce-986b-f2741f43d010,16.22,2024-11-20 21:09:11,82fa3343a76025ea97674a33ca6470a4
GCTX04682,GC00399,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,29.19,2025-04-06 15:00:27,fc7973ee71997eb26a5191be46892e38
GCTX04683,GC03685,d826fea5-d663-4b8b-a010-a7b330fd9922,24.4,2024-05-12 23:11:33,6a98f97b5c8462fbe566ff6082e122a2
GCTX04684,GC00446,5338a24d-bd24-49b6-80c7-ceb5d88d8923,15.13,2024-07-13 09:45:35,9910ae01413c2eab44f5b6613163a4c9
GCTX04685,GC04296,bc2a6082-d587-43ad-b368-78b70dcb5f55,25.56,2024-06-22 00:24:42,33d19d805db4fd63659dfd6639853363
GCTX04686,GC00619,e65aca15-c7da-4cf0-8f86-97057eb6e41d,15.71,2024-07-14 22:14:34,ce048b7ca1ba01f11cdd7ae7eb0d196a
GCTX04687,GC00971,e65aca15-c7da-4cf0-8f86-97057eb6e41d,20.15,2024-11-30 03:51:19,155716fa20f57a8ff9502f34aeb7b478
GCTX04688,GC01110,1424c333-ef79-42af-bcf5-5d41521a0e9b,17.44,2024-08-02 17:38:07,1ae62cd68d0ec07de8f29a35525df130
GCTX04689,GC00054,a412573c-b3f6-4108-9682-f95775c56a2b,28.71,2025-01-31 20:54:09,c9031a2c313260b804a58b2c12d64c8f
GCTX04690,GC02757,adfe1367-c650-47bc-ab26-c65be37eb483,35.18,2025-02-24 03:11:00,9710c41e46065acd9b499fa48a7185a3
GCTX04691,GC04661,50a26c10-fd86-4364-8549-75c2f73d6e74,38.47,2024-06-25 00:03:26,3f825542497f535fa3c8d4d60325f5fe
GCTX04692,GC03561,5338a24d-bd24-49b6-80c7-ceb5d88d8923,39.21,2025-02-03 01:39:36,eca499b0aa5054ec0d6e2ff15609092e
GCTX04693,GC00563,bc2a6082-d587-43ad-b368-78b70dcb5f55,13.21,2024-06-28 14:50:03,6d7705790531898ac409149dfc5b4863
GCTX04694,GC01430,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,49.86,2025-04-06 17:27:40,c6c0724e702313f6d0cbfd5eb621e1a2
GCTX04695,GC00473,754ca431-4c26-4237-a234-fb658c2226c4,46.64,2024-10-25 17:50:32,98a0f73d37a5c5f49b9ee93618bc545c
GCTX04696,GC03092,066320f6-15d5-4240-b39a-1d9697acf693,7.61,2024-07-24 20:54:02,99e17f7a92b4bd01026e5eb59b446da8
GCTX04697,GC00773,a412573c-b3f6-4108-9682-f95775c56a2b,21.02,2024-12-03 15:41:30,0a42f09009fa467bffdbe925cb658b15
GCTX04698,GC04065,674d43e2-b564-4df9-83e0-08d8d378e820,38.88,2025-04-28 15:15:27,d0230403557e582860010b414cf413dd
GCTX04699,GC03291,2325976b-ebd3-4af4-ab95-cf6c75dd167e,23.29,2024-05-20 19:25:15,a38fd0e9b2bd858861085a39e69ea656
GCTX04700,GC04492,a3027ea6-3a7b-4285-9b82-5ab90b244a50,35.86,2024-07-14 01:57:34,2718b1b81e33b855440d8d7a0eba2543
GCTX04701,GC04609,674d43e2-b564-4df9-83e0-08d8d378e820,17.61,2024-10-06 04:31:51,6ccb0b1366a01221ab849a632c83eb5e
GCTX04702,GC04984,0481f8c0-ef1b-42c1-b53f-512d8d8db267,45.18,2024-07-13 19:51:55,a1a8075ee4615381d0681efb98b66faa
GCTX04703,GC00249,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,41.82,2024-06-27 17:08:12,11890ea70d9be5718794c4b6cc60aab1
GCTX04704,GC02130,2d046cbe-43bd-402d-9b0c-0adb463c5111,26.17,2024-10-22 22:19:09,8ee67bfa358d88b8afc900acfb2d4299
GCTX04705,GC04299,0481f8c0-ef1b-42c1-b53f-512d8d8db267,24.7,2025-04-12 07:01:08,438da1180a86d36cb4d6204b1526c94f
GCTX04706,GC04014,066320f6-15d5-4240-b39a-1d9697acf693,43.86,2024-09-19 17:21:24,75eac58719fa8d7b681cc988be3c430a
GCTX04707,GC04434,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,13.67,2024-11-27 19:25:42,66f1d7bfa2a3683fa79a4303a07e173e
GCTX04708,GC00310,b8877c9b-300e-4619-9c17-285548f42c1a,30.16,2025-03-03 13:28:38,873e639c733cd7017075ecd2544aa0ca
GCTX04709,GC04225,9074b54f-8c90-47bd-8850-d5995b99dfd6,30.49,2024-08-07 23:35:08,061af860ab32e2705675b113c04ca5c9
GCTX04710,GC00837,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,33.87,2025-01-29 20:01:22,4629d30de8575b50298c3e3f637e4ba4
GCTX04711,GC04888,9baedba2-7d8f-482a-91c0-53cf8f987158,12.22,2024-11-05 23:27:53,53f09d3a07e4ec1265833de06038899b
GCTX04712,GC01638,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,14.47,2024-06-04 15:10:57,65a4fa280c376b97e9b447d69e099fa6
GCTX04713,GC02549,bbcd1342-0d08-4318-ae1f-7e2ff8d83071,17.55,2024-06-24 15:52:17,a7878555c64171f10f478a487879deb3
GCTX04714,GC00765,5338a24d-bd24-49b6-80c7-ceb5d88d8923,24.68,2024-06-24 02:28:09,ffd8f7546202bd404cbfcfc3fe74c85d
GCTX04715,GC00626,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,31.12,2024-07-28 19:16:31,f97f0382bf0d1db43cabf07737c256c4
GCTX04716,GC04099,876d3f78-e0fd-4ed9-94e2-95f1f49a6678,26.27,2024-12-02 09:48:55,d6f5306846e242d4e9424ef822f85831
GCTX04717,GC00160,3c32b582-67e5-49c3-affc-7e44572ba0ae,39.19,2024-06-22 08:15:45,4cfb07e5284e965cead7f45bc5914fa0
GCTX04718,GC01430,576ca2ee-5c98-4032-8085-4a11312f9e78,48.88,2024-06-21 21:31:18,0ad0d6d19f69d5458062fca3ff713137
GCTX04719,GC01195,3412d299-a203-47c4-bde2-ecd5ef09fe58,35.25,2024-12-16 16:35:46,7048eb80ad7804822d4a1f0eb0a36f48
GCTX04720,GC00581,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,29.91,2025-02-15 14:13:04,0b6f5a225001067085b1eea9d5d51d12
GCTX04721,GC03461,82e03202-e75b-485c-a987-57c392f25f18,23.29,2024-06-14 14:36:32,fbee905e6342d3e92f240835e696e274
GCTX04722,GC03624,6410565f-b02b-4016-b97d-6d7f8710d655,32.7,2025-01-07 18:19:48,b56ae743ebbabdf761971c820afa1d01
GCTX04723,GC01525,2d046cbe-43bd-402d-9b0c-0adb463c5111,22.75,2024-06-12 06:03:34,831944170e2a6e3e736b7d450b62897d
GCTX04724,GC01369,57b082e7-cf0c-4a8d-978e-d3dea718b8c4,37.3,2024-05-16 03:10:39,af99d100cd1e14b931dd1d44cc342bcc
GCTX04725,GC01987,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,16.86,2025-05-10 23:31:28,667dd7b8979092f140b6687c259b7ccb
GCTX04726,GC04939,5338a24d-bd24-49b6-80c7-ceb5d88d8923,19.99,2024-07-21 08:21:47,7f1bb315b5fa02b23e4a65fe57e86841
GCTX04727,GC02610,a87d51a3-8ba7-4050-a5ae-3c0e1e33ad7f,34.62,2024-08-19 06:36:45,3df1d545b6bb470c26d1edb198794e8d
GCTX04728,GC00191,50a26c10-fd86-4364-8549-75c2f73d6e74,31.09,2025-05-11 09:04:46,00676fdac65273cc1c39d8315f839c42
GCTX04729,GC01056,0db94890-c654-49b6-b76e-e535bc387855,33.83,2024-11-06 06:36:29,9561d728cb806c745960ae25d14d1e2f
GCTX04730,GC03740,bc2a6082-d587-43ad-b368-78b70dcb5f55,44.68,2024-12-23 22:52:32,15187e5ad6c2e1c7d7aef5978389ba1c
GCTX04731,GC00312,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,43.78,2024-12-02 05:40:14,642e9a26b4b2b66f8de4018f9bf41287
GCTX04732,GC03797,35e27300-4661-4cc1-883a-60fcc46d1705,42.13,2025-05-01 22:51:54,01551d10e39e305bad5c970c3724a681
GCTX04733,GC04226,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,20.49,2024-07-08 05:32:02,aa46090d99b0aa54418cd486289b0df2
GCTX04734,GC04357,82e03202-e75b-485c-a987-57c392f25f18,29.97,2024-09-09 12:57:47,c8d0369a3da83820b225fd72708f56f7
GCTX04735,GC01119,dea48fdc-5533-48f4-9d69-3e89b5fa379e,23.64,2025-01-22 20:50:40,6686c8a0e672fa9b29a8d30ddd64b57c
GCTX04736,GC04075,2325976b-ebd3-4af4-ab95-cf6c75dd167e,32.95,2024-09-03 11:53:51,e9ae135f86e1548c9db8cb46ad43ba4a
GCTX04737,GC01600,9745ebde-bd1a-41e4-90f7-9d2cd2bda746,23.02,2025-04-03 01:49:47,2fc4e2ac9fa65f02eef226f4224b73a6
GCTX04738,GC02870,035dca7b-d212-4a49-8f9f-3bd9aa44f0e6,39.68,2024-12-19 23:50:58,a9af791a6db8cf74ae632096555e833b
GCTX04739,GC02934,82e03202-e75b-485c-a987-57c392f25f18,36.73,2024-12-17 17:21:58,38c16b0588e41d51e0e3aca47a32406e
GCTX04740,GC04843,d826fea5-d663-4b8b-a010-a7b330fd9922,36.92,2025-01-05 01:23:05,7692490347f5fcdf16df71de90636618
GCTX04741,GC01940,6396ee21-ad50-4b0b-97e3-d0b7ad2ab151,46.73,2024-08-07 00:20:02,81ede3e69c3a629c94de6a45b4d915e7
GCTX04742,GC04199,754ca431-4c26-4237-a234-fb658c2226c4,37.8,2024-09-14 13:21:11,de5a16d0086a34146d6a7dfe0c97cbeb
GCTX04743,GC02185,d44227f2-ae3a-4cf8-9728-df324b9ca0e4,28.64,2024-08-28 11:14:13,d7fc30d03e4307e93588c20e0a19b654
GCTX04744,GC02236,68a7d329-0366-49ce-986b-f2741f43d010,19.0,2025-03-04 12:27:27,e850e3cbd0819c1e589d4e6256145217
GCTX04745,GC03590,cacf17b4-cc76-4a81-a2a1-99b245d85f9e,7.94,2024-07-02 05:56:15,5c764ffdd60b34e7260864ffe19771c2
GCTX04746,GC04317,754ca431-4c26-4237-a234-fb658c2226c4,27.29,2025-05-11 05:32:26,bbabb0f9c6be78827e8eabced1f073e0
GCTX04747,GC03707,d3a44b3c-e1f5-44f7-81a9-2aabc2ee0469,37.36,2025-02-20 18:03:52,827121a9d7a3aa9b70027c41e48494b1
GCTX04748,GC04961,576ca2ee-5c98-4032-8085-4a11312f9e78,49.77,2025-01-15 00:58:21,1f54309da9c0ae21deb6fb4dba4ffa13
