GiftCardID,CustomerID,IssueDate,ExpirationDate,Balance,Status,RowHash
GC04565,cca906af-6247-4f65-82be-311947bfff74,2023-07-19,2024-07-18,225.42,Redeemed,97ed3d9f6ca4c82ff2bc62586d7caf6e
GC04566,788d99f0-9972-408f-858c-28268e4d1d93,2024-08-31,2025-08-31,35.19,Redeemed,4959b34b8a8c01f07c6b74ac48700092
GC04567,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2023-08-16,2024-08-15,73.7,Redeemed,9295fe62a0dd0d04d63faf41ac7f371b
GC04568,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2025-02-12,2026-02-12,154.74,Expired,efea888743c8da14a6c073a6917a6a31
GC04569,bed734db-9554-4ebe-b415-628b657962d6,2024-05-31,2025-05-31,107.93,Active,303d77308eff013974cbb0ff65ca28d6
GC04570,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2024-02-23,2025-02-22,48.75,Active,c41aea04201f519e82e3163c62216cce
GC04571,01d50da8-b34d-48ef-b445-cefaaa00514b,2024-08-29,2025-08-29,65.15,Active,e942f78415e916517b9e063fc950c949
GC04572,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2024-09-05,2025-09-05,97.97,Redeemed,fb2beb136e484c49df8517b6c3751ddf
GC04573,5dcbd063-c98d-4d66-923f-e117989bd15c,2024-10-01,2025-10-01,200.68,Redeemed,c0a395ffc5543768f0988f19fe998980
GC04574,98079c5e-8c4a-4564-9ca5-658f9db89953,2023-07-19,2024-07-18,228.76,Expired,4e5f9aa6f06b0e7651d748cde408fdb2
GC04575,9d69cc1c-f492-4f69-938c-91efee85a672,2023-11-06,2024-11-05,19.94,Redeemed,9814b38820ba1a79dac4aa8e301e8d0d
GC04576,93a2faf7-17c8-4513-b63e-f27c8b36314e,2025-03-10,2026-03-10,80.56,Expired,384aaf06981af2e0e2ecfc42299c0f75
GC04577,98079c5e-8c4a-4564-9ca5-658f9db89953,2023-08-25,2024-08-24,143.2,Expired,e99660bacc009ab202f80053e5bd4e74
GC04578,9d69cc1c-f492-4f69-938c-91efee85a672,2024-03-24,2025-03-24,14.76,Redeemed,03ff4cc86ae4af69303e014f30cccef8
GC04579,6b429bc0-656f-47dd-9580-28efbaf20c9b,2025-04-26,2026-04-26,14.52,Expired,1ff525104f9f096a2825a6a693a4a991
GC04580,bb8f9480-8fc2-46ac-8f93-942acc115626,2025-03-25,2026-03-25,176.59,Active,be58bc565224f3804f14cf973d6d51a7
GC04581,0cae327d-3c1c-4b9b-b1e0-103207463ade,2023-11-14,2024-11-13,78.55,Expired,8b4e4e51333fd3f6b79e61fc8a25d28c
GC04582,f69962ca-a6b4-4464-878e-59ae6b43b6f8,2025-03-07,2026-03-07,244.28,Active,52cfdb7640e0b8e239ded571e7facfb4
GC04583,fbd733a9-47d4-4e40-88be-709357213476,2023-05-25,2024-05-24,227.49,Redeemed,0d0de4e4034911edb9f86a0e37f38539
GC04584,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-05-22,2025-05-22,232.67,Expired,8f0387bc2ff4916d78af58f99f10b099
GC04585,3bb1717d-21cd-470c-9e89-3c63077a1359,2023-12-17,2024-12-16,137.42,Active,2efc6cfbe9b2ffd54001f5789a592134
GC04586,9e99f1a9-2f4f-4656-b1f9-52feeb5fe236,2023-08-31,2024-08-30,73.24,Active,a7480a24b9eb1b3ca7d88483feb908d9
GC04587,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-06-16,2025-06-16,149.2,Expired,954f9b6b1376b7e5a24e0491617952fa
GC04588,3046e874-7757-4321-a055-3edea53305ef,2025-02-26,2026-02-26,180.61,Active,c0955053a09620138112dbdd318b3f65
GC04589,b92ca163-e06f-44a7-896f-f4b2dd7e856f,2024-09-14,2025-09-14,117.29,Active,88ded80753a08a76e2f61018d685bfeb
GC04590,fbd733a9-47d4-4e40-88be-709357213476,2024-02-23,2025-02-22,74.6,Active,539a7e9be9086bd582172848f71a8385
GC04591,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-12-06,2025-12-06,95.95,Active,8541af1b28642ac2703462f0cb02613e
GC04592,9d69cc1c-f492-4f69-938c-91efee85a672,2024-10-18,2025-10-18,60.9,Redeemed,f8a768aebdd62e26e90f5bfda2997fec
GC04593,d00399b5-89cb-48fa-8d60-5ea1f649b655,2023-09-02,2024-09-01,56.23,Active,f903fbd95aabbd30a0a1b9ce89923e9c
GC04594,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2023-08-09,2024-08-08,45.56,Redeemed,5f3317c4b8d2746a62dbd3361311cb59
GC04595,017092b9-a700-41e2-8365-eeeddf441c3d,2024-06-09,2025-06-09,61.08,Active,8a2590687ca20c47f039392d32f087bf
GC04596,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2024-01-16,2025-01-15,46.75,Redeemed,708acfee1323d47b96adf33b30b14a9b
GC04597,035765ce-dcbc-478b-b43f-f38992c442ff,2024-01-15,2025-01-14,174.76,Active,f7d16dfc79b81aefe2dc1bacaccd9d5d
GC04598,d86011eb-bd81-4aee-b905-18ffad895411,2024-10-23,2025-10-23,72.63,Expired,e5a60694e9a3df4ef01a857406bfcbcc
GC04599,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-11-24,2025-11-24,28.3,Redeemed,b45e814b068c64164f3891d0d3484a28
GC04600,ee85931e-020f-4408-8af2-2b9bf4edd7b8,2023-07-09,2024-07-08,132.34,Active,acc33cfb29aefa81c087edf679d2b9fd
GC04601,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2024-02-15,2025-02-14,111.85,Expired,2363b2a7a9bd8e8d4bf99bd6d1819218
GC04602,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2025-04-12,2026-04-12,67.46,Expired,cdd6565134f768a983c4b15d34ff45c9
GC04603,3bb1717d-21cd-470c-9e89-3c63077a1359,2025-01-31,2026-01-31,139.2,Expired,d3576547ccc37ed1eca0f61aba63ae98
GC04604,035765ce-dcbc-478b-b43f-f38992c442ff,2025-02-23,2026-02-23,98.4,Redeemed,2cd3b1ec937e00e71db8298684275777
GC04605,93a2faf7-17c8-4513-b63e-f27c8b36314e,2023-10-07,2024-10-06,76.56,Expired,1f1377c7ba4f317c74f76282655a9d7b
GC04606,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-10-14,2024-10-13,25.93,Expired,d9d194508ca12a35d147ea20131a03c9
GC04607,9de85a38-608f-45f2-b25f-78aab3924fa9,2023-12-27,2024-12-26,129.69,Active,80c977237e41fca53dac39233c1d14c8
GC04608,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2024-06-20,2025-06-20,30.78,Active,52963e398439a214ca55e5ca883d47c2
GC04609,65979d31-3be2-4e1d-8bcf-c43c3bfc1891,2024-11-03,2025-11-03,17.49,Active,9381017cdb4923a003a6468142967de6
GC04610,545d1542-4e1e-4804-851b-400d5b020f68,2024-04-05,2025-04-05,91.95,Redeemed,f963a06e0c050320e8a5f701092bebf1
GC04611,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-09-28,2025-09-28,37.28,Active,8c02e2c6276fbdb3c48cb63229f5dfe7
GC04612,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-11-25,2025-11-25,225.8,Redeemed,4d4c3fde9bf5923f90679ff3fde5f8dd
GC04613,2e90cc5a-37c7-450a-ae09-18d7be038c34,2024-12-04,2025-12-04,137.47,Active,9dc37980a0ecce9b2c03f7126e97b340
GC04614,829df66c-a6f3-474c-bc06-48d34aa71c44,2024-03-01,2025-03-01,211.13,Active,21011727bec48c5f0d018612eca74004
GC04615,d00399b5-89cb-48fa-8d60-5ea1f649b655,2024-03-13,2025-03-13,92.43,Expired,3dd3762117d68da021243ede8810bf38
GC04616,3046e874-7757-4321-a055-3edea53305ef,2023-06-08,2024-06-07,54.65,Expired,a369871d564de6dd7467c0c323c5e00e
GC04617,e52160b8-9208-4ee8-b49e-702370bb38e0,2023-08-30,2024-08-29,44.88,Redeemed,6a16a0b0def90d32c2ffb581f0e66f4b
GC04618,7ec92f10-c40e-4160-b34b-395017c26b71,2024-04-18,2025-04-18,83.32,Active,13bc9873d18f9342527bbbf4e885b5dc
GC04619,1839e3f3-d986-40e7-b0da-022e91928a13,2023-07-10,2024-07-09,69.93,Redeemed,7d68656f6a02324f21d3836d3c6445a5
GC04620,a8fcbccf-0403-4a4c-a900-7f5c87ef1aec,2023-12-21,2024-12-20,115.12,Expired,520b15cabc400debf3c6fb5f76070cfb
GC04621,66beab47-39b9-4dca-b770-73f070a08070,2024-09-11,2025-09-11,70.58,Active,7a2257a6a66c7da36a9155c23eee9b89
GC04622,7c5d467f-5fb0-4f77-905f-8acef67d84a3,2024-10-06,2025-10-06,159.34,Expired,0e572f638fd6be430f7895107d9aa393
GC04623,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2023-09-09,2024-09-08,13.15,Active,f1e5544ab71698f392d87a77289e7bae
GC04624,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2024-06-24,2025-06-24,179.31,Redeemed,45cfd80771d3ea5d1157eebc44ae0ad5
GC04625,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-10-05,2024-10-04,15.87,Redeemed,bbf032c403acb46d514e83e87f5bdf34
GC04626,ecd4feda-08f5-4652-80fd-4406a1316c5d,2025-02-14,2026-02-14,190.23,Redeemed,0de4ed61925ab89575244b94c21f004d
GC04627,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2024-08-21,2025-08-21,132.04,Redeemed,0fc37e36dbfde4fb28a9dcd6bb41e3b0
GC04628,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2024-05-26,2025-05-26,184.54,Expired,6cf7d9d9f1f7477fdd345ecbeecdc0bb
GC04629,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2024-02-07,2025-02-06,170.91,Expired,b4f3cf522591f4557e1885c450094e2d
GC04630,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2023-09-09,2024-09-08,115.23,Active,7c60ea3aa597fffa91a89a7585456f26
GC04631,b2e5b4e2-91a8-4068-9831-4763263ae50f,2024-08-08,2025-08-08,75.05,Redeemed,cb6e2985667e1589195e0a61d281925f
GC04632,270a78d4-d980-45c3-bf41-9c12bdda3546,2023-09-04,2024-09-03,163.31,Expired,354028cc26a8e299923bc49637cbe666
GC04633,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-03-22,2026-03-22,165.45,Active,7c6b86802453df6f354a1b2e0df3b3f0
GC04634,eb0851e2-3417-47e5-b97e-36ebf487607f,2024-07-29,2025-07-29,93.99,Active,2e95c8ce4dfa45d0e1bfe8e7fbd6dd66
GC04635,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-04-09,2025-04-09,102.3,Redeemed,4d0f3a87f1409731023c3aead8a89c11
GC04636,653cd13f-483a-49af-9e45-04707ae1508e,2023-12-03,2024-12-02,217.06,Redeemed,719588d03f80dc899f6ab8fa640cafc8
GC04637,d86011eb-bd81-4aee-b905-18ffad895411,2024-12-07,2025-12-07,55.25,Redeemed,9fda9d7f48ca3486434b14590a32271e
GC04638,c0e366b0-4820-408e-94df-b7532085e9c5,2023-10-23,2024-10-22,20.19,Expired,3b294d1cebe8b11f9cd47d4ff3ff678d
GC04639,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2023-08-10,2024-08-09,42.01,Redeemed,f1b841458aae163cf89ad82ec3fe04c1
GC04640,11c38e31-9cd1-4350-ac64-1e541ef9fbaa,2023-09-11,2024-09-10,147.74,Expired,aafec33fc0c3e82c1facc803471fd866
GC04641,3046e874-7757-4321-a055-3edea53305ef,2023-08-28,2024-08-27,12.28,Active,da405fffa9ff0fd38fdfe3f2bab1f642
GC04642,33a546d5-7808-4799-bc38-8b809d0c5ed7,2024-04-18,2025-04-18,23.52,Active,83e9e4bfa96c01ff5ca9af2e935b6d5f
GC04643,efd12b55-23e9-4f58-a207-35e1da7e7afe,2025-04-22,2026-04-22,142.32,Redeemed,c9d3e8e719c5cdb8bb06c5ad98e1e73e
GC04644,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-03-01,2026-03-01,106.76,Redeemed,b4edf547955bd8fa3cf1b5f365f3e6c9
GC04645,9d69cc1c-f492-4f69-938c-91efee85a672,2024-07-01,2025-07-01,107.02,Active,33637555d36a657deeb7b13f84efe61a
GC04646,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-04-05,2025-04-05,57.01,Redeemed,47453a6118b91fde7236be93bee0cae8
GC04647,67403e9f-0231-4a15-848a-d9cea4795a2a,2025-05-08,2026-05-08,202.97,Redeemed,ef57997f4a5521fd974c97ab5b9ad72a
GC04648,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2023-09-28,2024-09-27,52.57,Redeemed,bb3029c88c4f1a5c9c2f1913ddea7f38
GC04649,f794693d-2fce-4b93-9462-2e86678f3a10,2025-02-21,2026-02-21,45.5,Redeemed,1cce0c9063815036a45a4e981213fd54
GC04650,2eb88cd9-93aa-4403-b930-4d0d8ababa21,2023-06-10,2024-06-09,63.61,Expired,e1294e8e11248723a64fc52c27403c47
GC04651,15da51da-ad36-4db6-958f-37f69e74b4b6,2023-12-30,2024-12-29,198.08,Expired,c6ffc8a78cef78df1bc1e5806b98c8d5
GC04652,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-12-14,2025-12-14,168.67,Redeemed,d3dee3fb6c6539d5ff518d562cde626f
GC04653,07a7c40b-1082-478f-be65-ed92db3c2b5b,2024-05-11,2025-05-11,229.1,Active,daa8851044dbfce0141e2629f8ed8c6f
GC04654,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-07-29,2025-07-29,110.82,Redeemed,96d16e5da7530e36093c46632f16865b
GC04655,32c5b93f-8271-4c50-a62b-e8f545caaa6f,2023-07-17,2024-07-16,115.76,Expired,fc6b286810fdd497b184016b1cb426f3
GC04656,8070fcf1-87d8-48e5-988f-1f369c06cdc1,2024-10-23,2025-10-23,109.36,Active,284f30dacf89b3f94b0899c80089910a
GC04657,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-02-20,2025-02-19,60.67,Active,a7915b6db04d8782dadfc31a5b42de16
GC04658,035765ce-dcbc-478b-b43f-f38992c442ff,2024-09-25,2025-09-25,65.2,Expired,dcd1c8e3c536f8ea578e46c67f58cc0d
GC04659,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2025-04-30,2026-04-30,161.92,Active,17348c3b4c4beecdc5118507d88596a8
GC04660,e27170d8-ce33-4bf7-8f25-44b9c31f435b,2023-07-27,2024-07-26,53.41,Redeemed,7ad89f26c1163f6b102d4e3c97a0f0c5
GC04661,9d69cc1c-f492-4f69-938c-91efee85a672,2023-07-29,2024-07-28,51.2,Redeemed,2a2ba2d862370b4534017462d51a6323
GC04662,11f5a691-d739-491e-8a3d-0cac3ba34fc5,2024-05-29,2025-05-29,223.4,Expired,701212a6bd8aa82c2f4a1103781d56e8
GC04663,86664865-4e84-4896-b9b1-3d58a3c19a13,2023-11-18,2024-11-17,159.5,Expired,2a7ae6249e045a2f1ffe86db1e4501b7
GC04664,3bb1717d-21cd-470c-9e89-3c63077a1359,2024-06-19,2025-06-19,244.1,Active,4ac04523a3f4e26d59216dfd24cffa0f
GC04665,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2023-06-14,2024-06-13,14.14,Active,0b42156d0d3234179367e6e6bb1b126c
GC04666,66beab47-39b9-4dca-b770-73f070a08070,2023-06-04,2024-06-03,155.05,Active,d31cb058c6458393a1ea762d4b5373c4
GC04667,9b1ddb4a-54b2-4afc-bce8-defb8d65c1f3,2025-03-10,2026-03-10,76.46,Redeemed,09d684b6da22fd15f163eada7b4b7ae7
GC04668,fbd733a9-47d4-4e40-88be-709357213476,2024-11-13,2025-11-13,194.54,Redeemed,46e4d965a51a5886a3512e2d7b662d1c
GC04669,6b429bc0-656f-47dd-9580-28efbaf20c9b,2024-10-23,2025-10-23,57.62,Active,d819728c8f3110b41cdc26382bc09101
GC04670,33a546d5-7808-4799-bc38-8b809d0c5ed7,2025-01-25,2026-01-25,15.37,Active,0a6c4a7e64d3c6acf612e4c99a9ec799
GC04671,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-08-11,2025-08-11,139.07,Expired,9794db0152345c65bddefd9af5df7e02
GC04672,fbd733a9-47d4-4e40-88be-709357213476,2023-07-18,2024-07-17,14.29,Redeemed,f481f8c135e235851426091992ead27a
GC04673,035765ce-dcbc-478b-b43f-f38992c442ff,2024-05-07,2025-05-07,178.2,Expired,7205d24ea1eb483e2178b286b4b4a6cc
GC04674,abc2f41e-ab8f-430c-9677-705f4343b0ec,2025-02-08,2026-02-08,25.11,Expired,9d22c48654c7145391581b193e62b710
GC04675,5638cc23-cfdb-40de-9577-4997569c48f3,2023-11-29,2024-11-28,87.51,Expired,b8020beffb812ea7e06fd85fa7075d17
GC04676,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2024-12-04,2025-12-04,139.44,Redeemed,ccb66596cbda32f33546cab692b05342
GC04677,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-08-09,2025-08-09,126.23,Expired,a9d4abf81e0ce85a30da2425769e7efb
GC04678,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2023-11-27,2024-11-26,221.77,Expired,e67a16f185a3a0afa4980dad1181ddf7
GC04679,1d301ea7-8438-4977-bbde-d4ecb1b9ca1d,2024-11-07,2025-11-07,181.14,Expired,979fa069233386478186b7bc7958f41d
GC04680,8a2b7c00-2a2a-434d-af0b-86e03d94e54d,2024-07-21,2025-07-21,145.93,Expired,8209f91f3e289130ceb8f7fd069eb5a3
GC04681,dbe6c8e6-7cc4-477d-ab61-f3f2e5dce341,2025-01-16,2026-01-16,148.55,Active,882d9952eb78c3ea11b0cbbcd5a8562d
GC04682,ff2d9922-b0db-4e79-9e69-dde9abb78db2,2024-02-28,2025-02-27,197.16,Expired,102f039af8d2c3ca4495e330f40a7a73
GC04683,c8a37272-48fa-44ed-a432-b26ea868a892,2023-09-15,2024-09-14,203.77,Expired,5c7f0de74558f228c220906baf7b1fc6
GC04684,f326cd1e-3549-45d6-9382-4ce1eebadcf0,2023-11-12,2024-11-11,239.75,Active,7043dd7fc264acf9183e5af809242520
GC04685,abc2f41e-ab8f-430c-9677-705f4343b0ec,2024-09-08,2025-09-08,152.55,Active,a6882af2624db0577a0dc28ccc616468
GC04686,a0d03e66-36a9-4e3a-b061-90884a47209d,2023-08-14,2024-08-13,23.5,Expired,92fd83918c93112156cce6562f5ca575
GC04687,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-10-20,2025-10-20,229.88,Redeemed,629bfe9d80cf04429282ad1f5004678b
GC04688,5f2643f1-ca38-40c5-adaa-748da8a72c69,2025-02-08,2026-02-08,59.62,Redeemed,a8bf28d388b39e9f3164900327d51ab2
GC04689,5f2643f1-ca38-40c5-adaa-748da8a72c69,2024-08-05,2025-08-05,11.06,Expired,63aa7bcafd1d252a66f4db262ecad686
GC04690,02cb4728-42fb-4733-962c-19a1d3c00406,2024-11-27,2025-11-27,151.63,Redeemed,007528d320d111c19d4ed267381c7308
GC04691,66beab47-39b9-4dca-b770-73f070a08070,2025-01-06,2026-01-06,150.42,Active,07eca04c9fea1e392b82b4dd8a563cbf
GC04692,19a564d4-ed76-41b2-bf45-d41d8500da78,2024-06-17,2025-06-17,147.13,Redeemed,2124fc203af9e2f44c6dccef65a1606b
GC04693,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2023-09-13,2024-09-12,219.85,Redeemed,47ca13bf1baa11360806e2d9cae68b01
GC04694,e52160b8-9208-4ee8-b49e-702370bb38e0,2024-05-31,2025-05-31,40.94,Redeemed,8af2179c200c66f45e1265ce1d7834fb
GC04695,fbd733a9-47d4-4e40-88be-709357213476,2024-09-28,2025-09-28,55.75,Active,1d95b3e7cbc1f2305d1ebee239e23869
GC04696,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2025-05-06,2026-05-06,189.97,Active,3b9cecc38e3401b90007f12145fc2f96
GC04697,fc6dcd99-4fd3-49f2-aac7-18023820fe39,2024-09-10,2025-09-10,249.81,Expired,269da9ba22ef5bd8b98711d62e15385f
GC04698,67403e9f-0231-4a15-848a-d9cea4795a2a,2023-11-16,2024-11-15,62.57,Redeemed,010ebe064554063db7c38dedd7dc7c02
GC04699,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-05-22,2024-05-21,172.04,Expired,b12ab1b708f6f1eae41fa928019d063b
GC04700,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2023-11-03,2024-11-02,44.41,Redeemed,003a6560a9dad631570cf99dc475ab03
GC04701,15da51da-ad36-4db6-958f-37f69e74b4b6,2023-08-31,2024-08-30,104.67,Redeemed,e485ff43b3c0ce2e87144646b68a6a9f
GC04702,5cefce5f-5a44-4f10-8dd7-0c809c4c169e,2024-11-11,2025-11-11,201.63,Active,42e2b191a56e1c2fcaf4eba87a46a608
GC04703,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2024-08-20,2025-08-20,75.34,Active,5518ca4cb32863b3801239efa8a4cab7
GC04704,ecd4feda-08f5-4652-80fd-4406a1316c5d,2024-10-17,2025-10-17,101.34,Expired,1274711301346d5529abf49ffe55f07b
GC04705,6ade7926-18a4-43be-bb13-3e4a5b1f455e,2024-12-27,2025-12-27,51.44,Active,01005b14a73a4ea526c6a1c0c3b4a247
GC04706,088e7d05-b0ef-4166-acb0-16d57f776a6a,2025-03-19,2026-03-19,132.29,Redeemed,e018aaf653d964e3186c1e471e3b22d0
GC04707,2421a4de-b9b6-4373-992d-f10380e8449e,2023-09-01,2024-08-31,106.28,Redeemed,5f10254c880b04fc9de595ace1a02cbd
GC04708,d00399b5-89cb-48fa-8d60-5ea1f649b655,2025-03-13,2026-03-13,16.76,Active,3ec70e115337d7837c8752ffbf542258
GC04709,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-09-17,2025-09-17,99.3,Active,6e761dbfcb55488a2109573d8656593c
GC04710,f34607a8-f6d3-427d-acf9-3d905082506b,2023-09-08,2024-09-07,127.42,Expired,a5c591210db80b14c2376e8b3330ec5f
GC04711,b2e5b4e2-91a8-4068-9831-4763263ae50f,2025-02-28,2026-02-28,140.0,Expired,f89dee66bee52888115f321c219874b6
GC04712,0475a1c4-c35b-4ecb-be0a-6103af0e3d5d,2024-12-24,2025-12-24,140.45,Active,a6a98db6cc62c7802e2734cdf5115f36
GC04713,796b2e76-cb5e-45a0-bba5-55e3896f4a19,2025-01-30,2026-01-30,225.24,Expired,bc3bd84cc9930c5a3a31d5673981cd73
GC04714,035765ce-dcbc-478b-b43f-f38992c442ff,2025-02-07,2026-02-07,97.11,Expired,bd8aa1f7cb3b923abe1b3947a5e45cb3
GC04715,90448626-31aa-4d65-a854-dab84c21bac0,2024-08-13,2025-08-13,14.88,Expired,ee153b34096815b21a8c1b863aee48e1
GC04716,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2024-09-05,2025-09-05,52.79,Redeemed,5edb605d41c82b7bd44ebdc2c27fd1a0
GC04717,67403e9f-0231-4a15-848a-d9cea4795a2a,2023-09-26,2024-09-25,59.66,Redeemed,9b8b6f6327e286ceb4edeed44072a385
GC04718,c8a37272-48fa-44ed-a432-b26ea868a892,2023-07-03,2024-07-02,41.84,Redeemed,d8217cd61534f862f14d554aa3980958
GC04719,e52160b8-9208-4ee8-b49e-702370bb38e0,2023-08-02,2024-08-01,225.61,Active,632a6a45f88d50d579d1a088cd96a56d
GC04720,788d99f0-9972-408f-858c-28268e4d1d93,2023-12-15,2024-12-14,203.51,Active,1a2126a508587e55ac800e139ceec886
GC04721,e52160b8-9208-4ee8-b49e-702370bb38e0,2023-07-25,2024-07-24,248.86,Redeemed,42f2c930456c0e935bd40082317f1041
GC04722,fc2265ba-8133-4e60-af32-0b135f4fc3cf,2023-12-07,2024-12-06,249.41,Active,11d69496ff7bad6b097f4b30c3fbc3e6
GC04723,2c063f55-8e12-40f5-82d1-e02e8211dcaf,2024-09-06,2025-09-06,102.51,Active,d7772e463d4821992791943bce9cf91b
GC04724,66beab47-39b9-4dca-b770-73f070a08070,2024-05-09,2025-05-09,63.72,Redeemed,9d63af4ba02145bd725028693395bda0
GC04725,e859ce9a-a9dd-43fd-9cd7-bf1bd8c13964,2024-08-02,2025-08-02,193.17,Redeemed,381bdf15428565e2cdc50f0d14434dcf
GC04726,1839e3f3-d986-40e7-b0da-022e91928a13,2025-01-06,2026-01-06,166.15,Expired,0583f1dec57063d5d488a5b8254bd1e2
GC04727,c8a37272-48fa-44ed-a432-b26ea868a892,2023-11-28,2024-11-27,39.14,Expired,5cd75b9d2a2f003b6fe45004c5c18702
GC04728,422d5e26-8e3d-4eac-b286-f70ead07c1f4,2024-08-03,2025-08-03,115.1,Expired,1c8125b90596ebbdcece6d496e64ce6c
GC04729,3046e874-7757-4321-a055-3edea53305ef,2024-04-02,2025-04-02,188.96,Redeemed,981e34aa6f697b3cb712c35f55c2f432
GC04730,15da51da-ad36-4db6-958f-37f69e74b4b6,2023-06-13,2024-06-12,55.64,Redeemed,94e536165d2d3b11416ac9e7ef4f09f9
GC04731,968a9a9b-e535-45fc-802e-9f05148e0052,2024-11-12,2025-11-12,247.31,Active,b81bf454815999ad201a17d9315c14c8
GC04732,1e9a0433-e9bc-421d-9dbb-d2cbf6fb2297,2023-07-09,2024-07-08,227.28,Redeemed,7b8fa0e90d4fd6395d6455d75cc2f385
GC04733,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-08-29,2024-08-28,175.23,Active,372493b69f8c31beaad757623fa3f94d
GC04734,68bdc8a7-ac0a-4ba3-a509-ce917bde451a,2025-02-12,2026-02-12,85.59,Active,61803a5589881a53e0e7bbb5b7018bcb
GC04735,9de85a38-608f-45f2-b25f-78aab3924fa9,2024-04-26,2025-04-26,233.81,Active,78c1117eac5efda7a41d4b7188461d3b
GC04736,ecd4feda-08f5-4652-80fd-4406a1316c5d,2023-06-26,2024-06-25,131.02,Active,692e38ba3e0e7bede1806847e3d38e9c
GC04737,bc0e387c-0b60-4a80-9ee9-45178de8cb66,2024-02-05,2025-02-04,235.52,Active,ebb5330c9bf7eea9626445d50ef49d13
GC04738,93a2faf7-17c8-4513-b63e-f27c8b36314e,2024-01-25,2025-01-24,194.12,Active,4c15dd33f8cfebf7772cef6077e358ae
GC04739,2cc9a5a2-91d7-492b-8d35-7118e35f4dde,2023-11-25,2024-11-24,195.6,Redeemed,c466b16f28c6bffbbf7a624fa7fd2a84
GC04740,15da51da-ad36-4db6-958f-37f69e74b4b6,2024-09-17,2025-09-17,218.71,Active,6d95f7dbcac682813c0d39779f093a2d
GC04741,e073b0a4-d2f4-45a1-b8ce-63b5075e168c,2024-03-23,2025-03-23,101.24,Expired,116099ec568c0cc00e60eec987e89060
GC04742,a5cef112-752a-40ba-b573-df00b771d56a,2024-03-10,2025-03-10,141.36,Expired,c1509c223439bf25ac020c4a9cc92413
GC04743,653cd13f-483a-49af-9e45-04707ae1508e,2025-04-14,2026-04-14,157.33,Active,963409604601f99d91f5f70b1cf90d17
GC04744,bb8f9480-8fc2-46ac-8f93-942acc115626,2023-05-29,2024-05-28,56.05,Expired,c250100b8de76a7aac8049125b19c280
GC04745,6e33f6a3-8056-4cdc-abd5-b6554a925aca,2023-12-28,2024-12-27,109.48,Expired,c4598dcfeaaed94028ea00bbb09850a8
GC04746,a0d03e66-36a9-4e3a-b061-90884a47209d,2024-09-30,2025-09-30,149.25,Expired,d74aa3c14120addeb3d251084d670ac7
GC04747,a9cda48f-5bc6-47eb-88d3-50606128be2d,2023-11-15,2024-11-14,192.59,Active,726641a3324f4e0cb493091c93376714
