OnlineOrderID,CustomerID,OrderDate,OrderStatus,PaymentMethod,TotalAmount,RowHash
813484ff-aeff-4a17-be37-479b565ed967,e1ec4360-76b0-469e-a876-e7d75824a57e,2024-11-19,Cancelled,PayPal,542.25,46778ff1516a85a9837f311ab20c93b2
daa51e98-60d6-4548-a539-c4daae341492,abf77610-a855-4d44-b732-f19a766d0410,2025-03-03,Pending,Gift Card,410.67,ba3db1a520ec329c85a30828bb3108e9
1d2ca37c-1444-4506-9543-cb130ff7ee22,c2eb3521-560b-438d-b2d2-4c2eff5ccd82,2025-02-10,Pending,Gift Card,538.06,7dfc895cb82445e33fbe68f34e78a2b3
325c10a6-2913-42d3-b419-c127af0d59aa,1ec6401c-af70-4c67-9fcb-d23f4d81c222,2025-02-15,Shipped,Gift Card,319.99,9303a1b9b6bcbdf2c1a086a29ae34563
f5d20c42-33fb-4d76-b693-c3444dc5cda9,09f6e89f-27fc-4ff4-b239-dd1739af393d,2025-05-07,Shipped,PayPal,164.94,e99f753d00856edfa59bdcab39039447
387270d5-1cee-47f9-a59b-d83763acd3c8,c9458054-c809-4edf-9954-cfba19c00580,2025-04-24,Pending,Gift Card,345.79,0a12f0d2aabd2b5107077e6de0cd7266
e46be1e6-62f3-4cee-92c4-790fae71ed9c,ede5d411-63b7-4378-9e5a-8cadd43829ed,2025-02-21,Cancelled,PayPal,378.81,c48a782d1c2311044831486b32f52258
2ac30e39-c035-4530-831f-9c20c9410c37,4e8e8e57-ffb3-4e05-ab34-9061c89ca0a6,2024-12-10,Pending,Gift Card,256.95,a2497273aff35accba31d193dd0ee1bf
3e1402d2-a5ed-4a95-acc0-3b7fc1c488bf,1ec2631c-9ffc-4ee8-9d95-9dcdd4f4f657,2024-11-21,Cancelled,Apple Pay,468.42,cd651be5f3436183927c6991e03e6534
f58e34c3-7c1b-4b7a-b928-1a3de05b8941,8fab808c-0c49-41bd-ba85-6660f2f977ae,2025-02-16,Pending,PayPal,584.26,d4b3f49c4ece1f169484ea94b1f2890d
171d1772-c2d1-48a0-b3fe-6e379ff1e1a7,0ef07e55-fbdc-463a-9e1f-4231bf293988,2024-11-25,Pending,Apple Pay,295.52,76b594212158c3313971ccd361b57d09
ed95e760-32c0-48ff-98ba-82414e218837,aaf39d77-4f4a-4826-aa2e-b9895c26840a,2025-04-24,Delivered,PayPal,530.44,1ac1d35a5e5c9564eaab37757efb4d9b
f40db158-908a-444a-931b-04338931dede,c1f283d5-3c03-4036-ae57-6b02a706f6cf,2024-12-16,Shipped,PayPal,276.59,5e5b8ec98ede8ce07b7ab9b6918f26af
71953fa8-ecf0-4a23-ab0b-60792ff0df3c,26321174-6945-4b96-a3b1-fe4ca62b8cf4,2024-11-23,Pending,PayPal,203.35,c968b0a32ea374ac7c4f23bf2d50ce75
decae11e-4200-4780-91c1-1c0acce06773,f5e681fc-2ede-4a0c-aa82-4fe8e988bfbf,2025-03-05,Delivered,PayPal,227.23,e9392c7a31ed0f96470960e60b72196e
ed9cc13a-2062-43b3-945f-4139b5761400,aaf39d77-4f4a-4826-aa2e-b9895c26840a,2024-11-23,Delivered,Credit Card,172.85,bb5983205a93e4f377056c7cb81ef670
5bb540b0-3738-46c3-adaf-840f304d105e,0fd8efff-2556-4eb8-b525-f43645d78516,2025-03-21,Delivered,PayPal,386.26,ad0b4f8e724b77ed00c0081a81aae558
76024c2c-4ed2-42d0-af71-02477a2e6aa0,9fa3a379-d7db-4484-8b71-5354f46c4166,2025-04-26,Pending,PayPal,367.33,c90b80c3f752c568793cf9e4bd28b4bc
0190fbf5-1edc-4bc5-9d05-186bf90f65f6,adb51ffd-a91c-4776-803a-b66420a19914,2024-12-25,Shipped,PayPal,405.48,cb371e959591e05f318a9d9192cb3db7
9fea50a0-03f2-4060-b133-e471b3a9fd06,ccfc05a4-1d83-42d7-b56b-edd0442404e8,2025-01-27,Delivered,Credit Card,500.38,1301fcb0f0f817f7f649216c5f886a96
ad0751d9-df66-4162-936f-f18006fa8014,cadbc659-df2b-4a0b-9931-4e92e693a21e,2024-12-03,Pending,Credit Card,570.67,43775dd8c47b14624b41474a5a1e97a3
6f498dae-b565-4189-9af3-151326a5f046,958eb126-40d5-4aaa-8f85-3c7e2a0409b1,2025-05-11,Delivered,PayPal,467.17,e28be2e7b466de37ca9626c73f34e82d
c220fe01-8d9e-4d1b-945b-40fd1c074499,229ff9ef-48f9-4c2a-beed-61c3dcdd5e96,2025-05-01,Pending,Apple Pay,536.73,d22acca3344807e8cd37be2d46a977b1
cbd21a56-4ab8-4e45-b41a-5550fa2ba624,c5e64829-1374-449d-999b-3c72edca3462,2025-02-28,Delivered,Gift Card,305.28,f9aede35565883f0159a226ac50cb3b6
716abc5b-8ad5-4c25-91b5-bc53e825a312,fb8389d2-0374-449c-9d8a-5da6091ff8a6,2024-12-27,Cancelled,Gift Card,288.52,bed1a2102d4c6f0fa112be60750b6945
0bff92db-e31a-478d-99c0-2bea7b630ba4,b5aadb4a-b56b-4108-9901-8cd74e6433c8,2025-03-02,Pending,PayPal,280.58,7851de3545951dbab84f4eda1e867bbb
1589aabb-f64b-4f88-a955-cd0b526f8733,e2f5abe1-6f2f-4187-92a5-86e8e54741f5,2025-03-05,Cancelled,PayPal,223.91,4f91c79f89a5e35627b7bb3db58257a0
8ba37cf7-3a61-40cc-8c12-86b8d37e9ab0,da1a1b39-3826-4312-8001-62e063765da4,2024-11-17,Delivered,Gift Card,448.49,1f9c71bda79e1c15544a09fb0734f495
f8fd7d06-4e49-4ebd-aee8-e0cd8f35693e,aba405ae-6e45-400e-9639-0b2f84e8701f,2025-03-10,Cancelled,PayPal,463.58,14a3689fc2d01716e73bbc0bedb65b84
cd492c68-e4b3-4a89-878d-531cd7c3bd7e,296ecfce-32bc-43bd-af92-35a09c790a53,2024-11-25,Pending,Gift Card,167.79,0999adffc48cff05bddf7e67c996897e
348531d7-fc7a-44d5-9e95-9c38d002e3cb,09f6e89f-27fc-4ff4-b239-dd1739af393d,2025-01-30,Delivered,Apple Pay,171.31,7616cbd798c89f69ea534c6e0b6f4fa1
c82658a7-feeb-43a8-83db-d9c3279f393e,b1e25dd8-ad59-47b8-9137-a5a6c3550ad1,2025-03-17,Pending,Gift Card,568.87,bd2229a5277396880dcef411ad45616e
68ec681b-5f8d-4785-ab32-6d87c37b9c83,9fa3a379-d7db-4484-8b71-5354f46c4166,2025-03-03,Cancelled,PayPal,578.73,ebd42b8639c64180ef28e4760f4637dc
85a88755-45ff-4402-a122-04f13d213603,1ec6401c-af70-4c67-9fcb-d23f4d81c222,2025-02-27,Delivered,Gift Card,138.21,7e4feb677bd6670ec74303a03c48cd4a
abd5087b-881b-4c86-b0e4-c02a5ec742d2,1ec6401c-af70-4c67-9fcb-d23f4d81c222,2025-02-19,Cancelled,Apple Pay,314.29,23c77f632134993a35e8e4e9ca5b2129
a9822471-8c8f-4f6b-b255-a3be4ece263f,5c3b349b-0481-4cdd-a1cd-8f7217ccba1e,2025-01-10,Cancelled,Credit Card,81.33,d99c27b17bb51c8e3cea23c4b232df2e
69278cce-41b8-4665-ae6a-c4197fade129,003a7539-7afb-4540-9a55-2cd61ccdfde9,2025-05-10,Cancelled,PayPal,152.63,6bd54794cdbf653f7add512e90ce62ec
db106bdd-cbc7-4633-a680-38d60daefaa6,35cd3389-a750-4471-b7cd-a6867eab2059,2024-12-30,Pending,Credit Card,190.37,03d0413f5078e39a311db98f7c8330f1
a28bc867-f501-425b-acac-12bed6e4eefe,bf927ba1-9005-458b-8e78-dd9aa1e382aa,2024-12-19,Cancelled,Gift Card,335.91,4c2d612134b998ae99afcb9927ea6916
219995c3-91a6-49e8-bb1b-315b09245716,96c45fa2-97fd-420a-8429-f7ad7282972f,2025-03-20,Cancelled,PayPal,533.0,4273502b7dbc7b687e29ad00a61e6ebe
1e04d7fc-cc6d-4beb-b24f-cc6cbb542a35,14208bc2-557f-4cb9-87be-855eb164da77,2025-03-29,Delivered,Apple Pay,238.58,23f5f3a57b5ffee1b2fdf7756aba372f
eb5ef167-ec97-40a5-aba6-160d8a42a18b,aec08085-8f9e-4644-b21a-c83e978d8d3a,2025-01-10,Pending,PayPal,236.64,f4aaa0423bb3f198363ae672e7906d30
38ba0e06-e413-48e1-9f49-cb006e9a35b8,b7c5a5ca-d832-4c89-b9fe-6357f56d3c09,2024-12-26,Pending,Apple Pay,317.43,7c7b8b42e77c388e486242e860a26339
122022ae-3989-4e57-aa0c-4c30e777b701,fbf4af5a-de5a-4ac0-9553-f38c1e073d10,2024-12-31,Delivered,Credit Card,103.34,54521d3276a89a1cac04482776f53855
7203362c-a00f-43fd-b394-cdccfe1f8f83,b1e25dd8-ad59-47b8-9137-a5a6c3550ad1,2025-01-25,Cancelled,Gift Card,483.09,956b48130aef523600f92721924d7ed1
d4ce4be7-2ee8-4bdd-aa03-a75386c841f2,1036f013-cf05-4733-8326-ac9a3cdbd600,2024-12-05,Delivered,PayPal,143.46,2be2dc0a1b749f22f9ad1947674a0ecb
7b1f8f23-9827-4335-9ccb-86ced759e8d4,bf722fc9-ec88-44e2-a3be-21228d83d058,2025-03-20,Cancelled,Credit Card,55.82,df434e32aaeb82c3e3b687c387e75435
91a73e61-132b-4903-b4da-5b4974f06515,37ace1dc-7c05-43cf-a1c2-8126226e142b,2025-03-15,Delivered,Apple Pay,326.02,cf475cf80083e488c673c8963193b2ff
6d13c24a-1cde-489c-b796-47d314ed8c7c,e8c0f45f-cd66-448c-a642-f4e05dd7ea59,2025-01-07,Shipped,Gift Card,560.88,2d75260b2d3a39dfb4bbf4e8b5bae6f6
39f55b88-676b-4d6a-af02-aa5dc5e35d1d,741c9345-eee3-4239-ac18-487bba7f31b7,2025-02-06,Shipped,Apple Pay,594.65,26eeaf59b7c05e696bcab0dea7a0589e
cc19ad65-6de1-4603-89c0-6d644dc325af,981d2954-8f3e-4f90-9b15-e2472cd3dee7,2025-01-10,Delivered,Gift Card,319.17,3a5346948cecc7c8f62d414fdb73b3ea
7b81bb32-b39c-49e4-91b1-793291a28af3,bf722fc9-ec88-44e2-a3be-21228d83d058,2025-05-09,Cancelled,Gift Card,300.69,ed0456e510ac8839df52244cc092f81c
fd47b8ce-4057-4f9b-a4e0-8dcf5dd0f3ce,1355cb58-b8eb-4a53-abf4-ad8d4e6564ad,2025-04-04,Delivered,Gift Card,414.07,dfdaf0db5b4b6730340359e1ec6cf4e4
52ac12a1-2898-411f-9571-f8397d368e55,229ff9ef-48f9-4c2a-beed-61c3dcdd5e96,2025-05-10,Delivered,Credit Card,370.24,a23fdb8e583c3eafc0c0eba6f78d5d6a
2437a409-f3b7-4e75-9122-de82ed90f3af,868341a9-407d-4cce-85cb-45affad6bdd7,2024-11-24,Shipped,Credit Card,362.61,f912b2230e6ab8172732ff43d55fae74
1805e68f-bcf1-40a9-a29e-3a7f7efa41bf,33dad4ee-7124-4b1e-901f-83e9dd4763d1,2024-11-11,Cancelled,PayPal,498.35,3c721b313f4533e1ac2aad4c8a5a5ab8
003befec-0428-45d0-9921-7fed5eed50ac,272ed81b-7dba-4b4e-b8d3-548ccbb1ab8c,2025-02-06,Pending,Credit Card,138.75,679d502adf978c0176aa9c86fe9eff34
3f70fefc-9444-446e-9e5f-8c03cf05d570,7f3e9daf-2604-46dc-8b40-ca75fa1ade55,2025-03-10,Delivered,Apple Pay,116.32,a7bdd7915d8c5d6f6565be41b17a0766
fd0d3958-d6e5-46fd-81cb-c5f573eeaff5,b5aadb4a-b56b-4108-9901-8cd74e6433c8,2025-02-27,Shipped,Apple Pay,316.04,683ef51f93ca0d7a93dd0ac8371754dd
e59d6ecd-cda5-4c5c-9c8d-7741e34c9e79,cdb5a849-dc66-4686-b464-55236546b3b8,2024-11-29,Cancelled,Credit Card,432.29,684037b7fe27bffba367a5b73a06526e
9f66e046-0f17-45d7-8336-9d528ee84f6a,aaf39d77-4f4a-4826-aa2e-b9895c26840a,2024-11-24,Shipped,Gift Card,598.93,e7afbce2268b4ed83e292820258d0a4e
b74fef10-d2f8-42de-8dd3-0ce9b720d09a,058c3a2a-b60a-4e7c-b559-b37c71752a30,2025-02-22,Cancelled,Gift Card,575.31,efded0d667c52d827a58069486ed1d7d
9a053ba6-d0f4-497f-9a93-dd51a68b3173,d954b66b-7306-47b3-9385-67ca95eb1d88,2024-12-21,Delivered,Gift Card,415.25,311e8628c984136a19c384efbb27b662
7cbd46f5-32ce-4dc4-9f8b-8aeefd8a08b7,ccfc05a4-1d83-42d7-b56b-edd0442404e8,2025-02-16,Delivered,Apple Pay,139.59,5c2492036d051dc1e1e13ede725484eb
be82d3ef-814a-44c1-91c5-bc83143c45ab,fdcb347b-470a-477c-bbbb-b13c63aa0f8a,2024-12-31,Delivered,Gift Card,158.17,8343f395a555724b09ac19a8231d27b2
16a321a8-2fe8-4ef6-821e-1373550fa131,0c5ff0a4-cbc1-49dc-9ed5-9145530536a4,2024-12-05,Delivered,PayPal,423.44,d6f40559e068b19c4761294f02ff8900
c3fbe4d6-adc9-4b9e-bcf8-2512d24aa571,8ce52608-8abe-4ed7-bcd0-4158ea9b8c0f,2025-05-10,Delivered,Apple Pay,228.82,fad744917977e610a825f10080af2279
28b0d202-57f0-45e7-a74c-d02118b700ee,ccfc05a4-1d83-42d7-b56b-edd0442404e8,2025-01-16,Delivered,Gift Card,99.47,32139cb8cfceb3fdab2eb076d6e87dc3
82c55c50-ad20-4ab1-87c7-20c92a54cb23,b63dec06-2f1f-4d4d-afa3-334fdc2cce69,2025-04-30,Cancelled,Apple Pay,496.48,30a1ed328a8b5bd3199816e83c8fa88d
8152af53-59fc-480c-955e-93a70d87c303,958eb126-40d5-4aaa-8f85-3c7e2a0409b1,2024-11-23,Shipped,Gift Card,53.98,c66c0854d21f4e30c2c32c0907a5c7f5
dc4687d0-849a-4458-97f7-bf352090cecc,6a9b8db5-6a3a-422d-bc2d-ff8536baf79d,2025-04-29,Pending,Gift Card,556.69,e6d5bea524ecbd0328a1678c9d5154d9
c042fcf0-f432-4ed4-8113-b31be8f2a512,4d94bcae-96a3-411a-9b4e-067ef3a545fb,2024-12-27,Delivered,Apple Pay,151.97,db5e3b7fec77dbdd72deebfae9d673bc
ed8e06e1-a49f-473f-8698-2d24368357db,5af80985-ba1b-4f6e-84b8-7609fd7320b0,2025-01-20,Delivered,Gift Card,108.25,f0f3d298aa4cf11fd4ff7f26fe480896
8e8cc62a-a386-465f-ac42-980f3e035d1a,9fa3a379-d7db-4484-8b71-5354f46c4166,2025-01-04,Shipped,PayPal,58.94,4f607eb659d96c312ff0b94514808d76
5ab15df4-fcb9-4140-adc5-cdd3dc41c599,54586ec1-8a90-47ed-8f4a-46bd59c8de6c,2024-12-10,Shipped,PayPal,59.92,834e5e5c1a1239bf0c5e219d7c87048e
97895975-295d-4edf-8a65-a5093bac9605,1b7ec568-3332-4ebf-89e5-bfd949696208,2025-02-03,Delivered,Apple Pay,87.31,e0f9085123b2a89f0f210d7883bd8ebf
d2cf78ff-a122-48ee-8547-8ed1c69f453d,958eb126-40d5-4aaa-8f85-3c7e2a0409b1,2025-04-20,Shipped,Credit Card,579.78,4471ccf1aabaad65acea13dbc34fdcfc
