InventoryID,ProductID,StoreID,QuantityAvailable,LastRestockDate,ReorderLevel,RowHash
3659,3054,1142,396,2025-05-11,31,bdb24882258096c93753c441a85ec60a6119990409348f16dce4e59690943467
3660,1858,1869,139,2025-05-11,18,6396ef2fd97357ea74db372533aa344956a8007c02060609a62ae57477f9adde
3661,4628,1551,128,2025-05-11,10,7cadec4154b89ff6044649645b3f2bf8913d84d6075a2d664a4b5d73ba84b300
3662,917,4407,304,2025-05-11,43,7442a389c826651267ac549d56db48489701921465b9147932e37196b50270b5
3663,2461,4216,395,2025-05-11,15,4f61983e9cb214c55d1e5500269d56a5112d46f832386e60c849f57bbda1aa59
3664,2640,973,454,2025-05-11,35,9f725318c3c4d5e3c8dfb1173191e9a7991cb518b818b1883a8445e35ae6d289
3665,90,3787,169,2025-05-11,43,ac5fe4508f40303231d2ff86454c0810611a5083d6a11d14c43cf02f62c448ca
3666,4724,1197,340,2025-05-11,34,700b445d0aadfaea244aa9208ac68f254f71f60cfa3cb2894a21aa0ac6768ac2
3667,336,4257,61,2025-05-11,41,fc7e336ed5600401f4c9e9572a3e53d4185ac835b4e8294a7017db11721c4cc0
3668,121,1920,59,2025-05-11,17,d476e77f0178270147eba8166a4b66f5ef6ba47e3a081aab2a52978665299d10
3669,974,771,181,2025-05-11,33,3979b3e0aaaba18084a66d5c68922bc7cc27d4314f14d8eeaebcadaa2d1b988c
3670,4542,3504,150,2025-05-11,50,d0e97951c5c26bcabe4b736edb9500c66df61a78fecc5bd67c4b6876fdf756ef
3671,494,271,40,2025-05-11,22,3b0f5f184e5361543a5fffec98ee2560b493f6f44b848dda14482a23a25f3e81
3672,719,2358,450,2025-05-11,45,590f2abd9d9e6b72ba7d0948efc87efb93118fda4fb22a8bac637c8e00597363
3673,3235,43,242,2025-05-11,34,4bc6f0d5b34969395338bc5cf652e7ba20e5bce0eaa03416084d27887b171369
3674,1766,4235,409,2025-05-11,19,2d5f76cac2aad4fdd07797ff4b715083cf5bf61b250d3f4c8ce2c2cb7be20e05
3675,1202,2396,469,2025-05-11,13,40d1b4cfafc0465b676884a9164ebe28785aa1334cfad8351567760e35ef3731
3676,4345,4208,13,2025-05-11,47,84a07dec92c5680b0f0429b5aee764874e79f6e7b447408b61733288c08c8d4a
3677,4139,2607,221,2025-05-11,28,8064ea8df5e9063017612ad060eaf1de649b24d7f3a02b08151131d682cbf4c7
3678,2987,2226,381,2025-05-11,49,dab41440286f0a197326339e7dde1f9df8474cdac33d71d759a57c8b626cf74e
3679,1730,3669,3,2025-05-11,9,7ef525bc94fc77076fd1ba39328d27fde70fcac10d4591bc549441faddad0a33
3680,234,3444,245,2025-05-11,8,4f4c92b049b3c11424a03301333d25ca5f005e22a6f4c11f5ceb619c9a5eb3dc
3681,73,3504,271,2025-05-11,23,bbf82eb0e12b32c91b41e155d2f845dd48bb0ae48991cf22ea2b8c53eadf6761
3682,1768,1091,319,2025-05-11,35,29a1ebe232a20ec2884777da7c7e7d51ca518b9fe9a97c9988224b7baebfb9c9
3683,4864,1994,187,2025-05-11,10,b12241ebf6b8c781d7e1eb866dd8263288d26510555116574b33f156f2a879b3
3684,4525,261,46,2025-05-11,34,a316065d7db47f5bbcf67c62c2914e43b62a8614ee55ce243fc977119bcaba9c
3685,2714,1752,274,2025-05-11,25,223d58802b3dda315973021fafdf6758acd3c8f0edf4e5a083a29cf28ec9697d
3686,1479,3307,238,2025-05-11,11,e5ca7c8ebe5b8283b4ca09470f5c7f5c6451b667e994679f81febbf301145bd3
3687,944,1691,489,2025-05-11,35,0ce2b9ae00b15f1dbb96c51906f2ba4582ccfe45c9bbbfc00a8d191c15c06816
3688,1995,1250,437,2025-05-11,15,96ddd33e6d57aae10e4a0b57b0ac703f50f11fd5b8bae2249f2c1b267a5765ed
3689,4286,4154,264,2025-05-11,7,bdb44eef73eec1537d11d6074d302783068ab46ce59ae077bca7cb082f1e582e
3690,621,3402,307,2025-05-11,28,42e91338e6bbcfa11b966e1a7ca6aacdc2f16b187b0773c14263297059e74e57
3691,4942,3294,465,2025-05-11,32,903964db081b6094cc809f9f7e5ba8da83948d215a3f2a93b5c7fa19a6225ddb
3692,1030,4803,78,2025-05-11,22,311d31e1c195adbd9a69131c65692058704c402b06695753147549b80d56cfce
3693,2908,3250,358,2025-05-11,33,85cb6b0a92562c8d08c11e7e17aeaed2a64a99a754c155a6ce269dbdc4f62317
3694,873,1943,248,2025-05-11,40,5b518c4438561e5283bd6c7a322178b128e5a293ccaf296bddda6b4f19eece71
3695,2097,3887,197,2025-05-11,28,bd2f9b24b09d0a308a0a435ccbd34940a9736c09cff0d086f9c3c924cbfde198
3696,3167,3518,494,2025-05-11,38,1b395efec25a4cf08ebea077af2247c560b34640880aecbae56b5f88e596afb1
3697,3122,4413,314,2025-05-11,40,a63ee0d63a144808ea1006c1589847ad72e7491ad4504d38818df8be50147440
3698,4823,1903,249,2025-05-11,33,92faff77d2b45a1d310cc3f6721cd56d94a5e79b59f76914cd729d6f986a5392
3699,2891,796,357,2025-05-11,11,e10f5f4ed3dcbc1dd5d265b12979b96186a46a22b6a41e37aeaf1253d3d07710
3700,1759,2588,255,2025-05-11,21,4c60cba06135a0cf2fc658b7728154c95e33351ffd41e722fe7a1ee73e9c0648
3701,3261,4030,215,2025-05-11,17,79ad64fa2c570865ed75d67d0c54af8ebe0e00438a4072d2ae6027a3f0b42612
3702,2614,352,402,2025-05-11,33,0c8c05b9bc67c6eed788e5cd5895147500794499ae3ef62b20816e8fa6064c12
3703,3095,296,140,2025-05-11,43,4c02574565b4945ac1143b2d85df8048b0bad39d218f5eb2f7012c634e454a90
3704,3252,1777,248,2025-05-11,35,9d737c1a48892806135907f4b6da0de5e3169e875e651f03176b9169a9d2656f
3705,3602,708,451,2025-05-11,5,46f748fe195cbe79e274e061be84d44323c9b667b6a9cd20071d23fab570fd3f
3706,4305,4824,332,2025-05-11,39,bca9700b8e548c20b79bd45195defdc5c07881bd5d45156e5418957b4ae26fbc
3707,3369,1777,31,2025-05-11,21,17c78d0ca956a185cee022f86a8d9d1c377386d0009026c674fb8388bd608002
3708,1633,1945,146,2025-05-11,44,fc65dd9c13d443fc629c92adec4c848f0aa9e8cb02b33d0ac3873c4f3f511e75
3709,2972,1276,343,2025-05-11,38,538a17c8b96ad8b219ace8071e06eebf262b8f2c881652b243d45c2fa4857835
3710,616,1475,192,2025-05-11,25,166839b18c01e7a4a55600aa8bf1c5b6617e0ea122a67c2c64b4efaa1a2dc990
3711,1854,2178,66,2025-05-11,44,2522c348f0db88d5129784b49fd281f3836dcf32c16ddcc0a5876609e4b7f26e
3712,1919,2070,29,2025-05-11,36,c8c1bbb55bd3f93d20daa0b295f7722376516ab1723d09712fbd739516a54867
3713,796,2274,11,2025-05-11,30,23838d000ade6e153d1c650f0a9ffb7e5f54484591470f35ed36036b339408e7
3714,4833,1089,410,2025-05-11,45,20bd445a63f45359e46d88365ff701c1b91a6f6e126b511b793409268187b09a
3715,2219,4930,195,2025-05-11,31,2c889133cff45c9e213140e9799c2f295d5ea66a039b95865b739365376d656b
3716,792,3586,390,2025-05-11,41,10de2804ddd4c1db1c17ec9e90ac1e2d1176680810ad034320ab4910ead90a41
3717,4887,2590,178,2025-05-11,14,13d58b5eedf9234e46ba6bc63061f9ebbbe19540b7488ecb1beff6b25285b7fb
3718,4421,2193,32,2025-05-11,19,f203aa9c56e583b188a0e79fc12147c4586b86eceded03191b30a60c1e3041d1
3719,670,3276,6,2025-05-11,43,c26333fa5ca21fc0ab82c7a7c634d41aedd151d501493b5566754e91aaf1ee01
3720,3330,643,210,2025-05-11,6,68fbc63b2e35779e83b31595b330a51a8d91f0b8bfc38b4cd07c8d8c4664e986
3721,139,4085,243,2025-05-11,22,fd736efd54cb7f0d474a77a658e9e1afbac20253b996733c98d496140e63ac2b
3722,45,2296,461,2025-05-11,19,2b6b11b2f4297ecf06419bcdb8bda615d4764f1f193ca616649e73b2625a9beb
3723,2598,1257,426,2025-05-11,42,0d7108c7d411899a0ba3093e7e533ecdb0ccdb2fe57ec0909cde8c04de9a5459
3724,765,582,204,2025-05-11,16,5eee6920bbad0238b8537835c6c2da62ba99313f4e43c2518951e37c85695fb8
3725,623,2286,245,2025-05-11,44,30cb9b23b27c6a5bcd4487a552d99972eb81748c9bfb5cf2c2803467f299e5bc
3726,2254,2003,98,2025-05-11,18,a06fbab4e17609fc87c396e7923f07ed72aabae5f17d62ebb25f97b71ea8130b
3727,4562,988,329,2025-05-11,21,13cbcdd9a44f514aaee8215d564f3c41d3005791992209c61a88370752ac34ec
3728,4613,645,258,2025-05-11,24,dcdebbf6089aacc59e815bfad1a74c075db4ea8032b180b2dcb1bdf7ec62ebe2
3729,4550,2363,325,2025-05-11,47,526ffd86860dcac5c9ae4a7009cea326f2d7249b7e45df094a2e6eb9bb1dfbab
3730,3312,4303,313,2025-05-11,8,325b0ad694db8bd1f2427e799d3b45a8f5180cca97a3c465b870365ae917b34d
3731,3515,4678,355,2025-05-11,9,62a3b78a50706f2119cad4cc470e2002108ac983be3959cae08e2a1ff7f5a15a
3732,3217,495,375,2025-05-11,41,5a5e559cee80512f6a33756db83486ef36f248ab0b4fb75d0eeb172ae8e7fe06
3733,1112,2841,295,2025-05-11,18,b391fd560f1e382203fdf0e1a608b9ecf47a2563a28b07d221e6bbdf9e43360f
3734,980,1562,360,2025-05-11,12,c954d5b75ba41c1a9098cb7ee51b86b1e019c17c087e6fce196b8f577ff08de4
3735,522,4949,160,2025-05-11,44,08275a02439ac50fa10c3bf4991182f02846c0b348be8f6036edb54b6d02a8b2
3736,3066,3124,365,2025-05-11,48,845bf4f52639bba6882f473d96cd49313a25ed2e521069c64b2cfa217ab060bd
3737,495,4973,309,2025-05-11,8,7f619cb2200a8d6107937afa4b089733ad4eeabb991809dcf51f598634746bfb
3738,3006,845,319,2025-05-11,6,869f4f611c6dd902e5ee1e5f96a04d97f5006decafbf74eb8caec4c8ad020536
3739,3346,4262,25,2025-05-11,49,a5b0867398515313c137a0a9f595fd78aa6aece0ab1eae8ec12922fa503f23d2
3740,1928,4860,7,2025-05-11,42,40491c87ea5127cfbfd6a8bb7b163b1ce7399bb90d5772d20906a7f8926dfb11
3741,2127,1900,62,2025-05-11,16,1fc098a527090cabfe9e634259091d69be31f37acaae127dd4eda4e4db3b93b7
3742,3121,1322,215,2025-05-11,30,4ee337c9d4de80341df94907c873c186c8a971f58d77556f0561e940f7c6a28c
3743,2447,1155,342,2025-05-11,30,0698277b403f7610aaa24fe7aa5bc0e5de21a28c8030c147dbdc83b50ca439ef
3744,143,1541,110,2025-05-11,9,ccbdea47863c3376e13315ce200f530d6c45ef53d9a3d0a717851296b99ec787
3745,4539,1709,93,2025-05-11,10,fcb48c36d91cd3d55fbc9dc4b853502105506eb04645d0468f388a9d1b94ba81
3746,3512,1875,239,2025-05-11,23,9963b8a2e81bdb876076af000b402d2f1ba2c12b554924cd32f5f1daa62f1f1e
3747,964,329,439,2025-05-11,35,64565eb21aecafaef07583f2aa63bc817fdf0072f3f37063cf08fddeb9f0623e
3748,2628,4736,32,2025-05-11,19,665b9fc742052bf60d7ae0002d4e3596328cc3b7ef7e9fd7f377557485c57450
3749,458,219,406,2025-05-11,32,bf0ffa49b928fc0e559ea363699d69812a702a93a80188d7d21c864e6de3abf6
3750,670,4152,86,2025-05-11,44,5177d7534ff7c05341a887a94eacb325c4b1f08e837353dc4ad8d69a883db5c2
3751,4362,1030,458,2025-05-11,47,8223717be39e8e2c18366492e61417414694a0c839559daff9d7cbc2a2743509
3752,3862,1694,126,2025-05-11,45,835242c357532732394dd7cf7ee5b8f2d6f88540fbc8671bf71b7f9611c501f0
3753,2854,2279,327,2025-05-11,48,896b3fd9d7fafc5a9bcee0bcfa9c83dddd227eefb114b7f6e5d5a39864ad46b5
3754,4951,1672,85,2025-05-11,9,c2722038c573425ebaac95476dbdcd28fb255f8261dccac875a71f53d084c35d
3755,4887,1536,145,2025-05-11,41,c890d0b65a79be5c122571bc24e7045fa96cae473efe9a6e99602d3f65afc168
3756,66,143,350,2025-05-11,27,b1c1b33eaf665d43d923c9ec8eed4e969dbcb459eff549edb2295798f2cca62d
3757,4866,3791,435,2025-05-11,27,500c625a5820c9569823df38d8c89fa28f4eaab679e9862872d7c728ef1ff2d2
3758,901,3126,176,2025-05-11,28,b196f24f0279d73b880b6d68e3f501eb0de157a372a1bab3c289835700a512a4
3759,598,691,2,2025-05-11,29,57707e2ba577b8f3f0561bd45a941a36bcd67c09cc3077f981f1f492dd991c04
3760,3810,3282,449,2025-05-11,23,d62015be33e29f61121deb8bdc94b133cb1248fb8542346e450d2fb970b13e8d
3761,2787,2339,398,2025-05-11,46,2c3f4cd8cc06b4a60b8f5c92e6194eb06af9661d97f6bfa3a365b78c02d165bf
3762,4161,4920,87,2025-05-11,26,e7d65023d7f4f009f289d02f3954fe300fa1c69efe2c704f203a8c39347a957a
3763,2759,757,172,2025-05-11,14,78ef51bb596368a9d976de8321701ac27b07788512107090bb94d423d0f0e4bb
3764,4780,2392,315,2025-05-11,8,1f9fcbb6f643edeae6a0a378ac9db1d935c3b15e771c0ff32b7b0ef630c54b0d
3765,2333,3692,188,2025-05-11,14,1f83892555494b57633d328d2c48de215a0fb0882a98b5788cb3c1412613eee2
3766,4965,1651,373,2025-05-11,31,039e7adde596a690eb2fcf6261e8c2ad1dcf4a783fbe36f114db1e373c6e8b27
3767,3438,1415,14,2025-05-11,6,75c97a4f1805bc01390c4fa20d6d8cb9a118b2ec85b1263bfdf5fd5cb83ac296
3768,3751,4818,494,2025-05-11,41,1d433b4b0df700f5a46ce0d8ea8814a210a375c0102b65b1666d4fe19d6fd780
3769,3576,3490,251,2025-05-11,44,001626de93b6abd2e284972179998557ebb01ddc69b25b8e698a45fe8117be6d
3770,3374,782,106,2025-05-11,7,244921e8f94a6c8b6e53c14dba57e4e178a8a650393f5d118808e03520d08a33
3771,4674,1851,19,2025-05-11,21,d12cc077c8f7d42a5fcae6acbaa9b0087d53e80590265f7babc3787bfbc55653
3772,4471,3295,76,2025-05-11,31,4c4b1246937399adc7379163bc4b483524b7f38860a8660a5e823a73661974c5
3773,4497,3844,412,2025-05-11,31,aeb0e37c97ea5be60d64c3232bc6c89bd10e406d96763d39256142b740b84a6f
3774,2878,4933,252,2025-05-11,5,738e5d2dafa53ce90b1251d5dd9e661134ef3c26ead108ed13ff4b7c19a74389
3775,2187,47,376,2025-05-11,19,ea7bd043a7d708fbd8281c4a74b83a2af66c0f45f1712f9a780f98d225237f14
3776,662,4919,84,2025-05-11,29,cb67827057241a50c8cb57f3ff99825b068287cb5304d1380cafae0096ac487f
3777,631,1849,394,2025-05-11,12,7ba437e79666dbc77520d6042644e6f8c8ff6d252d62f46a4a4e39bca7e32457
3778,1610,940,498,2025-05-11,50,32b800ad35c7fd69cbdb664cf32b1bea19368b536419292135614b032c1cabf0
3779,4419,1498,0,2025-05-11,40,7e24cc163fb2ed24f42442d9e3025f76fff8c1cfe4f1c3afdce19059a3715d08
3780,4702,837,253,2025-05-11,25,4cf1e315ceb3668ab2e32763497333c7efd63200b4b9c0dcf3b97c5ab383dfaf
3781,408,1923,112,2025-05-11,27,09adbcc06efeacdd078509715d2513477f3f67d322309a6db3aa346d071b5a24
3782,4655,1867,242,2025-05-11,25,f52925a1712847ba162c004348e309ca33a764afcaa5d34bd67fe27d7822dded
3783,145,4352,241,2025-05-11,39,5b7f979f4cb9db7e9f999c69618cf0b5d004b2f5f1770883223e0766f7d943ed
3784,965,907,57,2025-05-11,31,6129a27f5ad6239d20955df9d9a1fc3f5c74db0db9e095660de1696bd62ebd3c
3785,4921,3751,157,2025-05-11,28,fcb3e480b743d6fad8b6346364cd870d85b38356d667e4daa046460a6cd1610a
3786,2035,3501,426,2025-05-11,14,4e97e76f63f97e5ff70e00278edb7e102194461ed284a59a9f12854028eea205
3787,2113,2196,160,2025-05-11,29,ec97c85d99d0bee6b5c839a35aa1c1cb5774ece7f9e3d717b1e2e93a4baaa3d2
3788,4567,1569,59,2025-05-11,21,f67b1c914971d245e6537ce3de23caa975d4160fcbc726321efc2e86cf1e850e
3789,1749,2492,117,2025-05-11,24,963e8d2a6db37db8bd5b4100db777ca700c253ecc8c3e4613c21bbc1abeae3de
3790,1075,3132,196,2025-05-11,38,4db31e8add27ea412fac08e5a11e6ed53ed3572c9eaed044031a6a362cfbdf63
3791,3183,4074,163,2025-05-11,25,2642bbb6b755335af1bd656f75960c96a6689ca3cfa6566e416a386a240bea30
3792,3978,4865,324,2025-05-11,14,3092c600ed0e55c3b9345c4f6b71ad1a4446b32d820e09a3a5c6ca71d017587d
3793,2791,174,19,2025-05-11,27,e63f4b979662150efba1f52e00fc74b821dc1df7a69807b4ce29d373066e110f
3794,2804,2765,272,2025-05-11,47,fe5cde45dafdc21bbf0042ba9e379b3124858e131ea73a282d0d04ef36776214
3795,3762,3897,484,2025-05-11,25,dc94d2336dfbc0d38c09e535336384212ab1455c6d91d37359fcef528d92dbcc
3796,1697,4652,43,2025-05-11,44,d45d09bb6abe6f9e9a39c9a1f70c9101db6a933d135518fa8a5829c6affb93d8
3797,4588,330,246,2025-05-11,26,9ae77522fcac5d0bab9f1e797fde101ba5e032218c5d33c7891e0047fac0ff3a
3798,3043,886,488,2025-05-11,22,c9d35363196e1dfc5398e2a7a1c1d1b7bc49336c82193ae5d4075a451a11452a
3799,2429,3219,118,2025-05-11,26,fa84d11a9a7a8c1dfa4495e525f6f362ae307cb0475e24afe66f12259dd630f9
3800,3492,1634,326,2025-05-11,36,3313149ada2f8514651887fd63fce7ec89c067c5454901bb5eaed2c5bd459e48
3801,980,2020,206,2025-05-11,5,27ea79babf346c2bb8b8f470a0007913a0f9d66c7f949eda36f6436ed7accbdc
3802,3487,2408,14,2025-05-11,34,25b5b3c3b3467b35cdeb2e9833a45c182b33c18732131cba12800b4d328daba1
3803,502,1437,211,2025-05-11,49,c45eae4d7ade82aa5d45f5e66e70034289a3717d8b5228871cf9a57279b1a6af
3804,1024,3490,248,2025-05-11,36,46f0f0c2c6ec5f04873b704d83ba5dfa6a8a29f4a4660ace76a06cd839b1ebbf
3805,1434,4019,459,2025-05-11,19,d7bca6d4eb9c872a0ba7d77ed93c80225d5abada4accb365a4598cc7f0d860f4
3806,4221,2276,482,2025-05-11,26,03c091c5251047a2417b7a0c946ea45c29710d3b7fa6b61e5834b1978d6afc8e
3807,2713,2993,460,2025-05-11,16,d7a241e9e1c1e4865024a7ba39555a6d2958b6efba10a92dc2a3e5e73176de75
3808,4290,3810,105,2025-05-11,50,8a5754c5ce4750ffe35f2e1224a2f2561393a2bdc541b1aa02feda40adb87013
3809,516,4939,225,2025-05-11,13,54db945e3e8301553400b19fe8a5d35688d9627b38a8e0ab0369bd92168da1c1
3810,374,2012,116,2025-05-11,31,1dc80678d8c0025c30afe5d2388ed7ba89a39d7998f6bdfe7103504a8ffcd9fd
3811,1367,3051,14,2025-05-11,11,60aff03884dfa4185e435b16381ee3ba21fb45bc826ce16a8f6e603681eb1234
3812,4749,98,440,2025-05-11,26,df6d785062114a5f1c57f688dc3e364afecbfc222b4d3feb5a57fcb904a5f0a0
3813,3390,1357,72,2025-05-11,46,012ff0d1ac2d21736fc504861f2e01dc1676ec9d41e47e2c5aaac53775439de1
3814,3346,3639,170,2025-05-11,32,289ecf676332dea08df305c7b7951bcf7cf45832dfd1a36ee47cbbc8eabfde02
3815,2932,2799,28,2025-05-11,15,730e27e028fb2cd2a48f7bb5d505ad62afc7a1bc23a5d174dd32a1ce3c795388
3816,3032,550,21,2025-05-11,10,627bf61630e83102228e659d40f78b605595a3b952c6a6d5e2e4e7586f6905dc
3817,4939,4807,365,2025-05-11,8,5eaefe31460a751076c26c94c5e1c5c561d21a3d8f814dea77191ffc9b284b87
3818,1298,2193,82,2025-05-11,17,1b88ee3360d1bef3fb1e626efc5f9b01b94c082552282dcddea651a7b8611285
3819,4266,4447,232,2025-05-11,19,d9876c98ff75467358db7d76cdbfbc3a9c2f6d1c5ec6d20c9f1a35b88bded3e4
3820,1876,3061,403,2025-05-11,50,a0d05760d205a70ad57909361c50b17bda7d440dfd1831604f58ce4fac93f95a
3821,4296,707,445,2025-05-11,44,a8f42c5a7a6e762b0d006e831b75bd38cd562a16f31e67e0f6b793e285a51b3f
3822,2283,2468,238,2025-05-11,24,ba045aea0594cdb0b4a39459e36092562e1fffd7a0ba3d82c332f1e84052f411
3823,4840,2467,436,2025-05-11,46,ae717bc040d7fcbdecca3fb4550bc4019bf5ea7ddfc1c32ac476470a9b397d73
3824,4998,1415,214,2025-05-11,21,c0a9c21d84102334719fb2092966418653a2e6c8046062d95216cfe3a29c0bb3
3825,163,1323,292,2025-05-11,40,29fc4a85c8d038af23f90a903b6ce4bc223053a67b36b9b513b0abe0baff2b00
3826,2478,1105,291,2025-05-11,23,60bd4384d857e760f1bcce5b5638d70da2cb8de13cd25c9eb01b7a736b2f2a63
3827,759,3849,384,2025-05-11,8,a781d1b2a0ee074b28b5a883dca5cd200a5982974d250b2d89b962b0ba035fb6
3828,3857,4902,476,2025-05-11,16,194e7c4e5d35cb5a54d9c3407a84c362e6abd3916afaeed38154e1103ea27aa6
3829,4892,3250,490,2025-05-11,9,cd4dc65feba418f9a760767d481e388e8fa9c557d7e3627b10bc9b9747f4ea16
3830,2197,2336,447,2025-05-11,13,9348a73edff8d5b49418f483ca37bdf01c7bd51a696c398eddc709214aea85f7
3831,1488,1710,190,2025-05-11,34,77d8c311a2540655222ff572aef798a7cbbf7fd65394a7170642c2eabeb59a62
3832,1461,2694,69,2025-05-11,34,7c7591ec306c9c4df8f43c771748c29ab4c0b7817b13e4310b486a0233b18b7d
3833,1203,4586,260,2025-05-11,37,2e33e561e83609238ae309bcde1e72a990619b6cc927ad5b6ecbd7794e662d4d
3834,3682,598,426,2025-05-11,22,04f11ec5932dfb63546b2cc2f9b451298e417d16c46917cfc4a827e1a0f2a4e6
3835,2103,4186,385,2025-05-11,44,56a68f4e92e75f613e1964f097dd97b77ae0a1c4bfd4ed705314767fc7e43621
3836,3033,609,162,2025-05-11,13,89672f59a7e681b495cfac124d7af2460e79bac360629600244f1deb08166e22
3837,1692,463,378,2025-05-11,21,46a6fe710478f39fa3388b9ed186f675c84bfe3c99215a12a3b2ebabe93aa0ae
3838,3640,3733,476,2025-05-11,36,9080caa44e2ab4c60e3208484b5983cf4ae08bb196aad369f535abedf2f9ad1c
3839,4650,1107,64,2025-05-11,11,06378d7eb8bf96999a586d9c458c27e41a133aa5c44daabcdea32cbdb0157261
3840,3305,1871,35,2025-05-11,33,6141ce8b683e2ae48d3ddb678708b448ccdc4ef3d6849bab16f2b42786a96a10
3841,3974,29,363,2025-05-11,10,8c7363e4a43fa37918ca36c2d974a006721cd9297e0b4d9b81d8f136ffef9f65
3842,3369,1254,435,2025-05-11,10,983d919bb83f9d79743a78a40c6e4cd97193782d65f56bea3b631e11a6dbdd28
3843,2848,3414,258,2025-05-11,10,034054da7ffcb9cc251a86a961f9f5cfe7649349d1fa573015fea577202f3f6c
3844,1045,1587,464,2025-05-11,19,ea4fb0c7adaa7e12b8a22a83fcd4f35c45f9443700520ad08adb4db84ebfe15c
3845,2068,221,232,2025-05-11,34,bcee324927f54c4f0e674517410ff686b91b67f8749f2527072f20479b9d6ac4
3846,630,2655,177,2025-05-11,16,4976c098d13a6ac5618e3ffd8ac22ebb566d828e07506dea2204c0969890cb62
3847,1922,3161,215,2025-05-11,29,d39955db0df7f3b904f1e4c66bd3f30ac4e3f7e339e3d12a38411fd196935c80
3848,3873,1202,372,2025-05-11,19,71ababfcf693a2bcf7d3690483edb640d08b68ed7105a12c2b817b8a137ad16c
3849,4928,1965,273,2025-05-11,27,eda822433466287972ffe672191beb0a7994a6563d7c83d23bfdec5fe1243525
3850,4329,4001,159,2025-05-11,17,e37b9b9f5eab2bf6efefde7bcad8fbaf3c0c4c4556f155462b4ab88924a7f283
3851,2394,2484,466,2025-05-11,16,d543059fe74d963afd0b261dac63e90a700cf3b4fcd802e182181f0383ce9628
3852,2448,966,298,2025-05-11,43,008f838b9ccae18026172bc11b0333f5970d291aa30fb40ad0529c145deed791
3853,4826,1019,395,2025-05-11,49,b92ba6232ea28d5a69fa10f58401fa69fd9c4d3d4ca295fb4fa48dc596a98dd1
3854,4940,181,106,2025-05-11,47,4a746b215d67f9e85b91aa28a7035ce73ba124db99dbefed654e4dc4b03bafa1
3855,1028,3615,11,2025-05-11,43,8840b8689b78b7f26ab3cece213698ab0a97a2b02789671275b5e985e72be4e8
3856,2172,21,152,2025-05-11,8,14c915fd212bf3435b3a9291e0635a0ff4690050463cd66cdf25740106415fdd
3857,3764,3873,164,2025-05-11,50,669debebb7130464ad18e9cc578a3b2d61bcfe0518fd697a5a86cae8498f20a0
3858,1050,4974,421,2025-05-11,37,8a22818160124c96290414d170a88cc4f7a8f975404a44e7bd897533bc727c5c
3859,1938,2516,174,2025-05-11,16,82913886e8d7085153b61ae83c3821a41a9f26e94dbddb9761a8f778c01a987f
3860,1716,3625,374,2025-05-11,16,50185c4c1ff197e3bb274585eb51d706ab939bed696ed2018803effe4a682b3b
3861,194,2776,264,2025-05-11,25,a3ea493515898d1025818dc0a06101b03190bc4cbc920170f30f5f919580eb15
3862,306,4967,394,2025-05-11,48,fc7a4d5cd6d5b355639eeddff26dee3193bd8d96b5f0c6df3c07ed2d67cac34d
3863,2335,4938,81,2025-05-11,47,2d328d8f999ae99747249cef89f1aef0499d5c4efa54647ebe8116d05e3b35a5
3864,1505,2136,28,2025-05-11,21,7e97ab5594d999d4c5a64d0f41dfd16161214592ff02f320e39227992b6018fe
3865,2052,4430,309,2025-05-11,44,a3e38d20df8420e539911edabe572e7580ccba7eec9aaab2a2a92046f5132a4c
3866,3194,3413,120,2025-05-11,42,6e24a8bb547b7026a0882336a8b7f5fefc1fee32a0656e148b6fb6e405d56841
3867,3952,1823,236,2025-05-11,7,352f44ddeb3ebd60c17393d3c35d9533fae1da1c92c9375c3bc94d748aee5f60
3868,3725,3155,188,2025-05-11,13,a38dcf5a60a2a19f0b31b04082ade4e5471a5aedb88ba1774dde46fad1e18bfd
3869,2226,2174,325,2025-05-11,35,5ada4747263042f6bc6d37a5a2280d3d0ef4ce35c221861566fab378d133d239
3870,725,4633,459,2025-05-11,26,0392595a1b5135898e521fcc3edd6efe5b3c28a462defb12f8c31df8710e6d7d
3871,1464,2858,179,2025-05-11,44,e69bb0e5058ea368e32bdb2416e4686be32f409770b65a9f1be6a1e50b9996c6
3872,3842,2093,22,2025-05-11,42,005aece80a6afd7abd55b9eed0d1e232f227513518d5e6da43c59f7e209198fd
3873,2580,4327,84,2025-05-11,41,0facd8f1e2e0555d9c693115eabe54195594e6f2693ecd3b959a8b781f37e06e
3874,3757,654,5,2025-05-11,41,6ce21f268182072759087cdde459cdfd62ec32eadc016b0f3541a0f776830568
3875,2617,3315,181,2025-05-11,8,b0168de81c8c3eafab90a9a44cb4f38bb7b43f86cb86175665a6cdd930dc625c
3876,3788,2932,124,2025-05-11,21,1a53d01825f576fd645b6470170bcbcbb825b4a0ae32dd4dd22a1382c3711baf
3877,3123,1327,463,2025-05-11,24,1f5c98658325aac64a220089873a7d72286f71c12788e5d5658dffbc80cb730d
3878,1105,2197,431,2025-05-11,47,0fee52f7b27726b312beee4afca970607cc16494e3ebbb1a6cc3043d945fa08b
3879,2512,4091,311,2025-05-11,39,07b412e723d098a8d666f060d8c6a79d549bc22dc7f12dc8dfb37165822e88f0
3880,4488,312,382,2025-05-11,6,a7a74836545c61edccc6cbca2805a81fdfc688c343bcdc9054df001d938799b7
